salary_max,description,__CLASS__,title,salary_is_predicted,salary_min,id,adref,latitude,redirect_url,created,longitude,location.display_name,location.area,location.__CLASS__,company.__CLASS__,company.display_name,category.__CLASS__,category.tag,category.label,contract_time,contract_type
601781.44,"Amazing Patients, Inspiring Careers Certified Registered Nurse Anesthetist - CRNA -NYP/Queens- SIGN ON BONUS AVAILABLE At New York-Presbyterian Queens Hospital, Certified Registered Nurse Anesthetists (CRNAs) deliver incredible care that is unseen anywhere else in the world. Our team of CRNAs provide patient-centered anesthesia for all types of surgical procedures. You'll work with the brightest minds in healthcare to make tomorrow better for countless patients. It's the kind of nurse anesthesi…",Adzuna::API::Response::Job,CRNA,1,601781.44,5676003563,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMzU2MyIsInMiOiJJcmRQYU1NbThSR3EwcVFJdnVNaExBIn0.SfygbiXHdY0yfiPi7ELJpu6sZIjonEATJXhqbxJvapE,40.76646,https://www.adzuna.com/land/ad/5676003563?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=9FE0C7198D71F0574F5ACC79A658B9300AA4FB27,2026-03-23T09:30:51Z,-73.82826,"Flushing, Queens","['US', 'New York', 'New York City', 'Queens', 'Flushing']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
278236.9,"Amazing Patients, Inspiring Careers: CRNAs at NY's Top Hospital Certified Registered Nurse Anesthetist - CRNA - Columbia University Irving Medical Center - SIGN ON BONUS AVAILABLE At NewYork-Presbyterian Hospital, Certified Registered Nurse Anesthetists (CRNAs) deliver incredible care that is unseen anywhere else in the world. Our team of CRNAs at Columbia University Irving Medical Center provides patient-centered anesthesia for all types of surgical procedures, including cardiac, vascular, neu…",Adzuna::API::Response::Job,Certified Registered Nurse Anesthetist,1,278236.9,5676003528,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMzUyOCIsInMiOiJJcmRQYU1NbThSR3EwcVFJdnVNaExBIn0.fxR94CkzOzZT-88VH510JC5PMR-4hZpXAhuFm0xO_zk,41.246923,https://www.adzuna.com/land/ad/5676003528?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=ED94E7C87144B0493F2031062367D245B064CB7A,2026-03-23T09:30:51Z,-75.886603,"City of Wilkes Barre, Luzerne County","['US', 'Pennsylvania', 'Luzerne County', 'City of Wilkes Barre']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
328159.44,"Amazing Patients, Inspiring Careers Certified Registered Nurse Anesthetist - CRNA -NYP/Queens- SIGN ON BONUS AVAILABLE At New York-Presbyterian Queens Hospital, Certified Registered Nurse Anesthetists (CRNAs) deliver incredible care that is unseen anywhere else in the world. Our team of CRNAs provide patient-centered anesthesia for all types of surgical procedures. You'll work with the brightest minds in healthcare to make tomorrow better for countless patients. It's the kind of nurse anesthesi…",Adzuna::API::Response::Job,Certified Registered Nurse Anesthetist,1,328159.44,5676003498,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSXJkUGFNTW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAzNDk4In0.0MtMdtBQTXRKNmC2O1tkuLmLXX1IFdvOLtHr8-J5aec,38.862215,https://www.adzuna.com/land/ad/5676003498?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=564C8ECE94BE0A54DD8A495F2C7E0A80A8D1224F,2026-03-23T09:30:51Z,-76.972801,"Hillcrest Heights, Prince George's County","['US', 'Maryland', ""Prince George's County"", 'Hillcrest Heights']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
556773.44,"Amazing Patients, Inspiring Careers Certified Registered Nurse Anesthetist - CRNA -NYP/Queens- SIGN ON BONUS AVAILABLE At New York-Presbyterian Queens Hospital, Certified Registered Nurse Anesthetists (CRNAs) deliver incredible care that is unseen anywhere else in the world. Our team of CRNAs provide patient-centered anesthesia for all types of surgical procedures. You'll work with the brightest minds in healthcare to make tomorrow better for countless patients. It's the kind of nurse anesthesi…",Adzuna::API::Response::Job,CRNA,1,556773.44,5676003548,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMzU0OCIsInMiOiJJcmRQYU1NbThSR3EwcVFJdnVNaExBIn0.u9HB9TU23-AwXUR66VQQwxgtuuHorBI-Xf-71OvmAqg,40.51813,https://www.adzuna.com/land/ad/5676003548?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=719A124AE4EACB0663B4E22F91E494EB65317A97,2026-03-23T09:30:51Z,-74.39587,"Edison, Middlesex County","['US', 'New Jersey', 'Middlesex County', 'Edison']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
390231.16,"Amazing Patients, Inspiring Careers Certified Registered Nurse Anesthetist - CRNA - Weill Cornell Medical Center - SIGN ON BONUS AVAILABLE At New York-Presbyterian Hospital, Certified Registered Nurse Anesthetists (CRNAs) deliver incredible care that is unseen anywhere else in the world. Our team of CRNAs at Weill Cornell provide patient-centered anesthesia for all types of surgical procedures, including cardiac, vascular, neurosurgery, pediatrics and obstetrics. Nurse Anesthetists administer g…",Adzuna::API::Response::Job,Certified Registered Nurse Anesthetist - CRNA - Weill Cornell Medical Center - Days,1,390231.16,5676003556,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSXJkUGFNTW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAzNTU2In0.gK0Bx80ykeAs_dye6z-ToFoa_zqP7SNtVegcfMaSiWg,39.95208,https://www.adzuna.com/land/ad/5676003556?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=DC609C1C34CC65C56BEAE0471EC9F3DE3BD293F7,2026-03-23T09:30:51Z,-75.16548,"Middle East, Philadelphia County","['US', 'Pennsylvania', 'Philadelphia County', 'Middle East']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,full_time,
173928.67,"Amazing Patients, Inspiring Careers Certified Registered Nurse Anesthetist - CRNA- NewYork-Presbyterian/Lower Manhattan Hospital Transform your career as a Certified Registered Nurse Anesthetist (CRNA) at NewYork-Presbyterian/Lower Manhattan Hospital, the singular source of advanced care and caring for the 600,000 New Yorkers who live and work south of 14th Street. Here, our Certified Registered Nurse Anesthetists' are the voice of the patient. Our CRNAs, administers, monitors and manages patie…",Adzuna::API::Response::Job,Certified Registered Nurse Anesthetist,1,173928.67,5676003507,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMzUwNyIsInMiOiJJcmRQYU1NbThSR3EwcVFJdnVNaExBIn0.cpDoD4oZMqfecPMc0Hws9RV6vEe3g-spAIqfMt5pjmU,38.862215,https://www.adzuna.com/land/ad/5676003507?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=E365EF0FD5FB057A84D121380492D047C5E01C33,2026-03-23T09:30:51Z,-76.972801,"Hillcrest Heights, Prince George's County","['US', 'Maryland', ""Prince George's County"", 'Hillcrest Heights']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,full_time,
243128.94,"Amazing Patients, Inspiring Careers Certified Registered Nurse Anesthetist - CRNA- NewYork-Presbyterian/Lower Manhattan Hospital Transform your career as a Certified Registered Nurse Anesthetist (CRNA) at NewYork-Presbyterian/Lower Manhattan Hospital, the singular source of advanced care and caring for the 600,000 New Yorkers who live and work south of 14th Street. Here, our Certified Registered Nurse Anesthetists' are the voice of the patient. Our CRNAs, administers, monitors and manages patie…",Adzuna::API::Response::Job,CRNA,1,243128.94,5676003574,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSXJkUGFNTW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAzNTc0In0.1by-cccW0GeW_LNGvH41NLdk1luJW78gFtDM0cqRQ9c,38.90557,https://www.adzuna.com/land/ad/5676003574?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=3374CE937494AF95DFC60AFFA909FCC9A9B80E8C,2026-03-23T09:30:51Z,-77.03879,"Washington, D.C., US","['US', 'Washington, D.C.']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,full_time,
355845.97,"Amazing Patients, Inspiring Careers Certified Registered Nurse Anesthetist - CRNA -NYP/Queens- SIGN ON BONUS AVAILABLE At New York-Presbyterian Queens Hospital, Certified Registered Nurse Anesthetists (CRNAs) deliver incredible care that is unseen anywhere else in the world. Our team of CRNAs provide patient-centered anesthesia for all types of surgical procedures. You'll work with the brightest minds in healthcare to make tomorrow better for countless patients. It's the kind of nurse anesthesi…",Adzuna::API::Response::Job,CRNA,1,355845.97,5676003571,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMzU3MSIsInMiOiJJcmRQYU1NbThSR3EwcVFJdnVNaExBIn0.SOGmXb96pK8aqbAWlOzl5mu3DAQJi_M1EfJ-DZ2ws5M,39.971313,https://www.adzuna.com/land/ad/5676003571?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=A527D04D4D909B0E8CE656EB15E4D65019AAA9DC,2026-03-23T09:30:51Z,-76.679272,"Fayfield, York County","['US', 'Pennsylvania', 'York County', 'Fayfield']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
359489.22,"Amazing Patients, Inspiring Careers: CRNA Certified Registered Nurse Anesthetist - CRNA - NYP/The One NewYork-Presbyterian is excited to expand our mission of delivering the highest quality care to Westchester County and surrounding communities. NYP/The One is a state-of-the-art ambulatory care facility at 1111 Westchester Avenue in White Plains, a center designed to set new standards in patient experience, convenience, and quality care. Led by top Columbia doctors, this multi-disciplinary faci…",Adzuna::API::Response::Job,Certified Registered Nurse Anesthetist - CRNA - NYP-The One,1,359489.22,5676003562,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMzU2MiIsInMiOiJJcmRQYU1NbThSR3EwcVFJdnVNaExBIn0.9V-KIPElkDgwhLAQe9c66snz8mqKcGiFy5TXeaNN-vs,39.95208,https://www.adzuna.com/land/ad/5676003562?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=6594080E738D56039A81839C2762BAE7B47158A5,2026-03-23T09:30:51Z,-75.16548,"Middle East, Philadelphia County","['US', 'Pennsylvania', 'Philadelphia County', 'Middle East']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,full_time,
310678.22,"Amazing Patients, Inspiring Careers: CRNA Certified Registered Nurse Anesthetist - CRNA - NYP/The One NewYork-Presbyterian is excited to expand our mission of delivering the highest quality care to Westchester County and surrounding communities. NYP/The One is a state-of-the-art ambulatory care facility at 1111 Westchester Avenue in White Plains, a center designed to set new standards in patient experience, convenience, and quality care. Led by top Columbia doctors, this multi-disciplinary faci…",Adzuna::API::Response::Job,Certified Registered Nurse Anesthetist - CRNA - NYP-The One,1,310678.22,5676003537,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMzUzNyIsInMiOiJJcmRQYU1NbThSR3EwcVFJdnVNaExBIn0.0wYFzywUNbtHzHThHoTQW9JPCyUfc_51qu9G7cbVUWo,25.82478,https://www.adzuna.com/land/ad/5676003537?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=4CED50B27B0EE3C0A483253FF56353630B6757DE,2026-03-23T09:30:51Z,-80.28348,"Miami Springs, Miami-Dade County","['US', 'Florida', 'Miami-Dade County', 'Miami Springs']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,full_time,
462029.75,"Amazing Patients, Inspiring Careers: CRNAs at NY's Top Hospital Certified Registered Nurse Anesthetist - CRNA - Columbia University Irving Medical Center - SIGN ON BONUS AVAILABLE At NewYork-Presbyterian Hospital, Certified Registered Nurse Anesthetists (CRNAs) deliver incredible care that is unseen anywhere else in the world. Our team of CRNAs at Columbia University Irving Medical Center provides patient-centered anesthesia for all types of surgical procedures, including cardiac, vascular, neu…",Adzuna::API::Response::Job,CRNA,1,462029.75,5676003547,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMzU0NyIsInMiOiJJcmRQYU1NbThSR3EwcVFJdnVNaExBIn0.TPK9mQcpry0OZt-x6uE9WcOQJYzUAty6Iu1kUbbAQE8,39.1627,https://www.adzuna.com/land/ad/5676003547?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=7C914F92A73F3073E3FF957AD6ECD6C1BDABFA5F,2026-03-23T09:30:51Z,-76.6354,"Linthicum, Anne Arundel County","['US', 'Maryland', 'Anne Arundel County', 'Linthicum']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
310809.78,"Amazing Patients, Inspiring Careers: CRNA Certified Registered Nurse Anesthetist - CRNA - NYP/The One NewYork-Presbyterian is excited to expand our mission of delivering the highest quality care to Westchester County and surrounding communities. NYP/The One is a state-of-the-art ambulatory care facility at 1111 Westchester Avenue in White Plains, a center designed to set new standards in patient experience, convenience, and quality care. Led by top Columbia doctors, this multi-disciplinary faci…",Adzuna::API::Response::Job,CRNA,1,310809.78,5676003516,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSXJkUGFNTW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAzNTE2In0.hKqfI2HgjuAY0IfP6yEmGvEd_Y2asTD_iTx6nGs7-vc,39.2908,https://www.adzuna.com/land/ad/5676003516?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=CEA108691EE32B15723E4290E7AF95C3A7426F05,2026-03-23T09:30:51Z,-75.606324,"Smyrna, Kent County","['US', 'Delaware', 'Kent County', 'Smyrna']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,full_time,
423838.4,"Amazing Patients, Inspiring Careers: CRNAs at NY's Top Hospital Certified Registered Nurse Anesthetist - CRNA - Columbia University Irving Medical Center - SIGN ON BONUS AVAILABLE At NewYork-Presbyterian Hospital, Certified Registered Nurse Anesthetists (CRNAs) deliver incredible care that is unseen anywhere else in the world. Our team of CRNAs at Columbia University Irving Medical Center provides patient-centered anesthesia for all types of surgical procedures, including cardiac, vascular, neu…",Adzuna::API::Response::Job,Certified Registered Nurse Anesthetist - CRNA - Columbia University Irving Medical Center - SIGN ON BONUS AVAILABLE,1,423838.4,5676003500,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMzUwMCIsInMiOiJJcmRQYU1NbThSR3EwcVFJdnVNaExBIn0.y7y--QfDayRvCo8UPfbvggHJvz7L58WjsXNHbTMHu0E,38.730598,https://www.adzuna.com/land/ad/5676003500?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=BD2917CC528CD7E6C2DF6A074333D884A6151A4F,2026-03-23T09:30:51Z,-75.172831,"Nassau, Sussex County","['US', 'Delaware', 'Sussex County', 'Nassau']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
330752.16,"Amazing Patients, Inspiring Careers Certified Registered Nurse Anesthetist - CRNA - Weill Cornell Medical Center - SIGN ON BONUS AVAILABLE At New York-Presbyterian Hospital, Certified Registered Nurse Anesthetists (CRNAs) deliver incredible care that is unseen anywhere else in the world. Our team of CRNAs at Weill Cornell provide patient-centered anesthesia for all types of surgical procedures, including cardiac, vascular, neurosurgery, pediatrics and obstetrics. Nurse Anesthetists administer g…",Adzuna::API::Response::Job,Certified Registered Nurse Anesthetist - CRNA - Weill Cornell Medical Center - Days,1,330752.16,5676003581,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMzU4MSIsInMiOiJJcmRQYU1NbThSR3EwcVFJdnVNaExBIn0.XM4UcUh68FtV3n5-obLS8LHqAg-MosIrmvcQwo6SvPU,40.4406,https://www.adzuna.com/land/ad/5676003581?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=0CAA1132EFA526E0C0532E8D75DA5B9223C2B977,2026-03-23T09:30:51Z,-79.99878,"Pittsburgh, Allegheny County","['US', 'Pennsylvania', 'Allegheny County', 'Pittsburgh']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,full_time,
476690.22,"Amazing Patients, Inspiring Careers Certified Registered Nurse Anesthetist - CRNA -NYP/Queens- SIGN ON BONUS AVAILABLE At New York-Presbyterian Queens Hospital, Certified Registered Nurse Anesthetists (CRNAs) deliver incredible care that is unseen anywhere else in the world. Our team of CRNAs provide patient-centered anesthesia for all types of surgical procedures. You'll work with the brightest minds in healthcare to make tomorrow better for countless patients. It's the kind of nurse anesthesi…",Adzuna::API::Response::Job,CRNA,1,476690.22,5676003524,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMzUyNCIsInMiOiJJcmRQYU1NbThSR3EwcVFJdnVNaExBIn0.jUKHt8ZsWn-9RqJr6frZAu_q4EpPZt21jxMI8uMbxF8,27.49518,https://www.adzuna.com/land/ad/5676003524?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=F09BF6889E11903E14FDF9F63F01B6DB4C23E24E,2026-03-23T09:30:51Z,-82.57092,"Palmetto, Manatee County","['US', 'Florida', 'Manatee County', 'Palmetto']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
229118.2,"Amazing Patients, Inspiring Careers Certified Registered Nurse Anesthetist - CRNA- NewYork-Presbyterian/Lower Manhattan Hospital Transform your career as a Certified Registered Nurse Anesthetist (CRNA) at NewYork-Presbyterian/Lower Manhattan Hospital, the singular source of advanced care and caring for the 600,000 New Yorkers who live and work south of 14th Street. Here, our Certified Registered Nurse Anesthetists' are the voice of the patient. Our CRNAs, administers, monitors and manages patie…",Adzuna::API::Response::Job,Certified Registered Nurse Anesthetist - CRNA- NewYork-Presbyterian-Lower Manhattan Hospital,1,229118.2,5676003506,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMzUwNiIsInMiOiJJcmRQYU1NbThSR3EwcVFJdnVNaExBIn0.b7MXtlrccp--qGxpfzEw_LeS1eB0AuEN89IRADuXkcc,41.3961,https://www.adzuna.com/land/ad/5676003506?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=A6A777F7D0F34841E40E6F8A061C2B844767A771,2026-03-23T09:30:51Z,-73.4544,"Danbury, Fairfield County","['US', 'Connecticut', 'Fairfield County', 'Danbury']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,full_time,
404844.66,"Amazing Patients, Inspiring Careers: CRNAs at NY's Top Hospital Certified Registered Nurse Anesthetist - CRNA - Columbia University Irving Medical Center - SIGN ON BONUS AVAILABLE At NewYork-Presbyterian Hospital, Certified Registered Nurse Anesthetists (CRNAs) deliver incredible care that is unseen anywhere else in the world. Our team of CRNAs at Columbia University Irving Medical Center provides patient-centered anesthesia for all types of surgical procedures, including cardiac, vascular, neu…",Adzuna::API::Response::Job,CRNA,1,404844.66,5676003549,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMzU0OSIsInMiOiJJcmRQYU1NbThSR3EwcVFJdnVNaExBIn0.WaQFPXJEPwzCcHUE5bvmMn_VeS0K1SRSx5Nya_Huyx8,25.82478,https://www.adzuna.com/land/ad/5676003549?se=IrdPaMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=C8055363C56BEF194C5DFC2FC3E9A993D6D38573,2026-03-23T09:30:51Z,-80.28348,"Miami Springs, Miami-Dade County","['US', 'Florida', 'Miami-Dade County', 'Miami Springs']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,NewYork-Presbyterian,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
