longitude,contract_type,__CLASS__,salary_max,adref,contract_time,description,title,latitude,created,salary_min,salary_is_predicted,id,redirect_url,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name
-88.529533,,Adzuna::API::Response::Job,32849.74,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNjQ5In0.DoJsP4Z78sQuHHPnUs9KldQz8qFPzkzmQQTEPOvE1xQ,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Sign up to Drive with Uber,40.560815,2026-04-27T10:53:51Z,32849.74,1,5711850649,https://www.adzuna.com/land/ad/5711850649?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=70C528510DAF0AF0DDCBB0DD104C1F32004275CF,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Anchor']","Anchor, McLean County"
-89.594585,,Adzuna::API::Response::Job,47064.38,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDY4MiIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.lmgI1LXKf6QF0tNYIckXzF4Q_duZvSn6PGfvuIRIG_8,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Drive with Uber for weekend cash,40.644571,2026-04-27T10:53:51Z,47064.38,1,5711850682,https://www.adzuna.com/land/ad/5711850682?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=5EFB1BED182817ACB98116B431EFC19B4E622047,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'Creve Coeur']","Creve Coeur, Tazewell County"
-88.633737,,Adzuna::API::Response::Job,34787.52,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDY2NCIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.vzBo1nfNwBgP-7mxZe3sf9Noq0aDIBHxuE09g5mz8a8,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver - Make Money On Your Schedule,40.436597,2026-04-27T10:53:51Z,34787.52,1,5711850664,https://www.adzuna.com/land/ad/5711850664?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=BEDDCEA2C7F4A59BFD29CCB0AE84D46C17D55DDE,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Arrowsmith']","Arrowsmith, McLean County"
-88.9758,,Adzuna::API::Response::Job,53676.11,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNzExIn0.kMk-xwNIDALYmZjzhvraYPsquRZcoNxwsNqriosdULs,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver gig - Earn on your schedule,40.31928,2026-04-27T10:53:51Z,53676.11,1,5711850711,https://www.adzuna.com/land/ad/5711850711?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=EEA0DE796920F9C24F1C1E147866F06F1482AD10,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Lyttleville']","Lyttleville, McLean County"
-89.274607,,Adzuna::API::Response::Job,31700.39,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNjUxIn0.2FX28GJ0aeotOCDkNo4N5vwBiBdZI6QRvYYQ06hsR4Y,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Flexible Winter Schedule - Drive with Uber!,40.716459,2026-04-27T10:53:51Z,31700.39,1,5711850651,https://www.adzuna.com/land/ad/5711850651?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=7A97AF2C0A385A2B9CE4886B1BFDF12C5270DA51,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Woodford County', 'Eureka']","Eureka, Woodford County"
-89.312878,,Adzuna::API::Response::Job,33456.88,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDY5MCIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.WaHVe6DY0dmO4IDj6lmLY7W7g8QtFILDc6ArnvmSPSM,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Sign up to Drive with Uber,40.434482,2026-04-27T10:53:51Z,33456.88,1,5711850690,https://www.adzuna.com/land/ad/5711850690?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=3559DD9F92D01F2B2243F11B5B9FCBC3C5B3D8DE,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'Minier']","Minier, Tazewell County"
-88.98576,,Adzuna::API::Response::Job,47792.81,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNzE1In0.JumpaLZsyMQe-w4h3zNE1PF6apxuEu10CUI0H1DZj18,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Flexible Gig - Drive with Uber,40.5201,2026-04-27T10:53:51Z,47792.81,1,5711850715,https://www.adzuna.com/land/ad/5711850715?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=32201BB4E093B1ECB57DC6299A1A2048F249249F,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Normal']","Normal, McLean County"
-89.057805,,Adzuna::API::Response::Job,36375.95,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNjE5In0.YYf3fykfS7GNeTXqd-YKtwVMAdbhwW9zTpmgL2Chl4E,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver - Make Money On Your Schedule,40.39966,2026-04-27T10:53:51Z,36375.95,1,5711850619,https://www.adzuna.com/land/ad/5711850619?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=D90D9C4B55FA21174D6048529E3DA686CFB6CA3C,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Funks Grove']","Funks Grove, McLean County"
-89.522315,,Adzuna::API::Response::Job,35896.25,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDYzNyIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.10yS8KOBjSvsKzTsTFNqJOXDRxLatNBIpAdkRGxR4Mg,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver - Cash out with Instant Pay,40.824481,2026-04-27T10:53:51Z,35896.25,1,5711850637,https://www.adzuna.com/land/ad/5711850637?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=3C732CBC829C4A28458DC44736F28B8F30280B5E,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'Spring Bay']","Spring Bay, Tazewell County"
-89.827672,,Adzuna::API::Response::Job,38923.93,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNzAyIn0.NJJ0OgSgq4fo_6KZjYtURQm9CUml9nCYmDh0-Hz7alQ,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn Extra Income Driving,40.584334,2026-04-27T10:53:51Z,38923.93,1,5711850702,https://www.adzuna.com/land/ad/5711850702?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=D551A4C559D2CEF544488082EB370764324BC8A0,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Glasford']","Glasford, Peoria County"
-89.534343,,Adzuna::API::Response::Job,34441.5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNjYzIn0.IjUmmmJKMXZvJ-ux9Lt2jWFUll8lTXmxehAZE1chJpM,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Sign up to Drive with Uber,40.379699,2026-04-27T10:53:51Z,34441.5,1,5711850663,https://www.adzuna.com/land/ad/5711850663?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=46C2F9C96FC32B9BDAF1F1BEC9AF2BA63C7B95E8,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'Delavan']","Delavan, Tazewell County"
-89.41824,,Adzuna::API::Response::Job,43454.1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDYwNiIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.zChlEVGET1tEE6M7laO8Wy1zrl71nJ9mUM5WSB3LLH8,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn Cash - Drive with Uber,40.7016,2026-04-27T10:53:51Z,43454.1,1,5711850606,https://www.adzuna.com/land/ad/5711850606?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=F76885493286968626C1C5314E0B59D0773BF498,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'Washington']","Washington, Tazewell County"
-89.41824,,Adzuna::API::Response::Job,37439.28,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1MDY3NiIsInMiOiI4cjlpbDB0QzhSR09ydl9NdnR1ZmNBIn0.bFn_RhP-TXvPmhIQTMMNR5IjzH7jkYNhkut3C9RmzFE,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Flexible Hours - Drive with Uber,40.7016,2026-04-27T10:53:51Z,37439.28,1,5711850676,https://www.adzuna.com/land/ad/5711850676?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=3940CBC9D34B0C4DDC30FF32C27725B246CD46DA,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'Washington']","Washington, Tazewell County"
-88.793297,,Adzuna::API::Response::Job,40499.19,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNjAyIn0.l0ZNB2jbo2LZ7RqgXIDUXmmwZ3bcV3BEiSTLD65VxQ8,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver,40.641732,2026-04-27T10:53:51Z,40499.19,1,5711850602,https://www.adzuna.com/land/ad/5711850602?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=B5815D1B4973CDC122EC6BAEC12240E7E7494A05,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Lexington']","Lexington, McLean County"
-89.312878,,Adzuna::API::Response::Job,37132.34,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNjQ0In0.4OokhRasMAEe7IVOuT1VsFPIh_vN7BNKuFhytVSp0bc,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn extra cash - Sign up and drive with Uber,40.434482,2026-04-27T10:53:51Z,37132.34,1,5711850644,https://www.adzuna.com/land/ad/5711850644?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=04405565D0E89AB0D7A242610FE42EBBED89F749,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'Minier']","Minier, Tazewell County"
-88.892534,,Adzuna::API::Response::Job,39779.32,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHI5aWwwdEM4UkdPcnZfTXZ0dWZjQSIsImkiOiI1NzExODUwNjE0In0.LBWWkP50a-X6KIuxvatvCEuS28Lc7AyinTQauOwO5-o,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Flexible Gig - Drive with Uber,40.572293,2026-04-27T10:53:51Z,39779.32,1,5711850614,https://www.adzuna.com/land/ad/5711850614?se=8r9il0tC8RGOrv_MvtufcA&utm_medium=api&utm_source=abfa41a4&v=8A7F360CCF4265520295B661194ECDEB1A0496FE,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'McLean County', 'Towanda']","Towanda, McLean County"
