title,contract_time,adref,__CLASS__,id,salary_is_predicted,description,latitude,longitude,redirect_url,salary_min,contract_type,salary_max,created,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__
"Local CDL A Drivers: $1,000 Annual Longevity Bonus",full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaEhMOEQ3QkE4Ukd0VE9vamlhRUxndyIsImkiOiI1NzEwMzYwOTc4In0.qWo9mwsMXvzhzfQj7TLEQaGJtaI93q_0TwMY4-vB8ts,Adzuna::API::Response::Job,5710360978,1,"Local Class A CDL Drivers - $1,600 - $1,800 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success toget…",41.349823,-72.106218,https://www.adzuna.com/details/5710360978?utm_medium=api&utm_source=abfa41a4,72727.18,,72727.18,2026-04-25T08:55:32Z,Adzuna::API::Response::Location,"['US', 'Connecticut', 'New London County', 'New London']","New London, New London County",Adzuna::API::Response::Company,Premier Transportation,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
Senior Supplier Performance Manager,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM2MDk3OSIsInMiOiJoSEw4RDdCQThSR3RUT29qaWFFTGd3In0.Uf4hgIxyNi_1PqHKvgk-b4QArMJ4Lkn8BdO2wE8ijBk,Adzuna::API::Response::Job,5710360979,1,"Job Description: Saab, Inc. has a career opportunity for a dynamic, results-oriented Lead Supplier Program Manager (SPM) to join the Supply Chain team. As an SPM, you will manage all aspects of a program’s relationship with its critical suppliers and their material deliveries, which are vital to the success and timely execution of Saab programs. Responsibilities include : Lead the strategic management of various suppliers and their material deliveries. Coordinate and lead weekly teleconferences…",43.073692,-76.054093,https://www.adzuna.com/details/5710360979?utm_medium=api&utm_source=abfa41a4,111711.87,,111711.87,2026-04-25T08:55:32Z,Adzuna::API::Response::Location,"['US', 'New York', 'Onondaga County', 'East Syracuse']","East Syracuse, Onondaga County",Adzuna::API::Response::Company,Saab,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category
Regional Operations Coordinator,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM2MDk3NSIsInMiOiJoSEw4RDdCQThSR3RUT29qaWFFTGd3In0.bjthfGJ6xKX1vLWYTlPxCgyJlyS48dVveIv2qEYQVvU,Adzuna::API::Response::Job,5710360975,1,"Area Operations Coordinator Salary: $65,000/year Location: St. Louis, MO (In Office) We are looking for outstanding employee who is looking to grow their career with Securitas. As an Area Operations Coordinator , you will perform a high level of administrative duties and implement organizational policies/practices on behalf of the Area. This position requires a high level of P&L understanding for financial reviews, budgeting, trending, data collection, and report analyzation. Looking for an emp…",38.369722,-90.378333,https://www.adzuna.com/details/5710360975?utm_medium=api&utm_source=abfa41a4,35983.93,,35983.93,2026-04-25T08:55:32Z,Adzuna::API::Response::Location,"['US', 'Missouri', 'Jefferson County', 'Imperial']","Imperial, Jefferson County",Adzuna::API::Response::Company,Securitas,Admin Jobs,admin-jobs,Adzuna::API::Response::Category
"Local CDL A Drivers: $1,000 Annual Longevity Bonus",full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM2MDk3MSIsInMiOiJoSEw4RDdCQThSR3RUT29qaWFFTGd3In0.UYs-PPYrFtTLEhC_HbyfNianw81Q3FYVUzkO3z9fuHE,Adzuna::API::Response::Job,5710360971,1,"Local Class A CDL Drivers - $1,600 - $1,800 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success toget…",42.126547,-72.507913,https://www.adzuna.com/details/5710360971?utm_medium=api&utm_source=abfa41a4,81768.43,,81768.43,2026-04-25T08:55:31Z,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Hampden County', 'Indian Orchard']","Indian Orchard, Hampden County",Adzuna::API::Response::Company,Premier Transportation,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
Buyer-Commodity Professional,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM2MDk3MyIsInMiOiJoSEw4RDdCQThSR3RUT29qaWFFTGd3In0.iU3XQzi0OvNirlo7z0JuJfXU8c3sibrlM_I2cFTj5TM,Adzuna::API::Response::Job,5710360973,1,"Job Description: Saab, Inc. is hiring a Buyer-Commodity Professional to support the expansion and management of internal Supply Chain processes. This role will serve as a key contributor to improving operational efficiencies and supporting the ongoing management of Saab, Inc.’s supplier base. Responsibilities include, but are not limited to: Communicate effectively with internal and external customers. Utilize appropriate tools and computer systems effectively. Apply strong problem-solving skil…",42.88428,-76.28394,https://www.adzuna.com/details/5710360973?utm_medium=api&utm_source=abfa41a4,83310.66,,83310.66,2026-04-25T08:55:31Z,Adzuna::API::Response::Location,"['US', 'New York', 'Onondaga County', 'Marietta']","Marietta, Onondaga County",Adzuna::API::Response::Company,Saab,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category
Area Operations Coordinator,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM2MDk2OSIsInMiOiJoSEw4RDdCQThSR3RUT29qaWFFTGd3In0.xXetrN2BjU6lKX9XXLPpcY_GkboNIQvrRd1xKYDsbTg,Adzuna::API::Response::Job,5710360969,1,"Area Operations Coordinator Salary: $65,000/year Location: St. Louis, MO (In Office) We are looking for outstanding employee who is looking to grow their career with Securitas. As an Area Operations Coordinator , you will perform a high level of administrative duties and implement organizational policies/practices on behalf of the Area. This position requires a high level of P&L understanding for financial reviews, budgeting, trending, data collection, and report analyzation. Looking for an emp…",38.83256,-90.093105,https://www.adzuna.com/details/5710360969?utm_medium=api&utm_source=abfa41a4,36167.16,,36167.16,2026-04-25T08:55:30Z,Adzuna::API::Response::Location,"['US', 'Illinois', 'Madison County', 'Hartford']","Hartford, Madison County",Adzuna::API::Response::Company,Securitas,Admin Jobs,admin-jobs,Adzuna::API::Response::Category
Security Patrol Officer,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM2MDk2NyIsInMiOiJQRDhjRWJCQThSR3RUT29qaWFFTGd3In0.Ih5qw_0bNHVnfR-p7wiaeKmLzf9aYm7KZZ2b7IO5cuE,Adzuna::API::Response::Job,5710360967,1,"Security Officer - FT – Harlan, IA Wage: $19.00/HR Overnights / Evenings: Fri - Sun: 0000 - 0800 & Wed: 1600 - 0000 Join our team at Securitas Security where you will have the opportunity to serve your community while receiving elite training in safety and security. We are seeking customer service driven individuals for our security positions. We have a dedicated Region and Area Management Support Staff which will foster you through your growth and advancement in the company. Come Grow With Us …",41.592844,-95.061972,https://www.adzuna.com/details/5710360967?utm_medium=api&utm_source=abfa41a4,25748.38,,25748.38,2026-04-25T08:55:30Z,Adzuna::API::Response::Location,"['US', 'Iowa', 'Shelby County', 'Elk Horn']","Elk Horn, Shelby County",Adzuna::API::Response::Company,Securitas,Travel Jobs,travel-jobs,Adzuna::API::Response::Category
"Local CDL A Drivers: $1,000 Annual Longevity Bonus",full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM2MDk3MCIsInMiOiJQRDhjRWJCQThSR3RUT29qaWFFTGd3In0.QNlsggn0u4P6ba_7s2JecqhX_gT4z9BEFnj7QEAVvU4,Adzuna::API::Response::Job,5710360970,1,"Local Class A CDL Drivers - $1,600 - $1,800 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success toget…",41.68098,-72.93876,https://www.adzuna.com/details/5710360970?utm_medium=api&utm_source=abfa41a4,75499.41,,75499.41,2026-04-25T08:55:30Z,Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Bristol']","Bristol, Hartford County",Adzuna::API::Response::Company,Premier Transportation,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
Senior Quality Engineer,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM2MDk2NSIsInMiOiJQRDhjRWJCQThSR3RUT29qaWFFTGd3In0.pjgn4YwehYtxDSroHSvpRTnUhue0bi4_SiXX2-M2Sxg,Adzuna::API::Response::Job,5710360965,1,"Job Description: Saab, Inc. in East Syracuse is seeking a Quality Engineer to join a dynamic Quality Assurance team supporting the development of complex marine and ground-based radar systems. The ideal candidate is seeking an opportunity to grow their Quality Engineering expertise and expand their skills in a collaborative and fast paced environment. Saab provides an excellent working environment, offering advancement and professional growth opportunities, a competitive salary, and a comprehen…",42.60276,-76.17186,https://www.adzuna.com/details/5710360965?utm_medium=api&utm_source=abfa41a4,117204.85,,117204.85,2026-04-25T08:55:30Z,Adzuna::API::Response::Location,"['US', 'New York', 'Cortland County', 'Cortland']","Cortland, Cortland County",Adzuna::API::Response::Company,Saab,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category
Area Operations Coordinator,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM2MDk2OCIsInMiOiJQRDhjRWJCQThSR3RUT29qaWFFTGd3In0.rFDv4yaS5CPv91DXmGkD3Eu0EZdgMOPkjq7qDkkzVMY,Adzuna::API::Response::Job,5710360968,1,"Area Operations Coordinator Salary: $65,000/year Location: St. Louis, MO (In Office) We are looking for outstanding employee who is looking to grow their career with Securitas. As an Area Operations Coordinator , you will perform a high level of administrative duties and implement organizational policies/practices on behalf of the Area. This position requires a high level of P&L understanding for financial reviews, budgeting, trending, data collection, and report analyzation. Looking for an emp…",38.558913,-90.251961,https://www.adzuna.com/details/5710360968?utm_medium=api&utm_source=abfa41a4,35497.44,,35497.44,2026-04-25T08:55:30Z,Adzuna::API::Response::Location,"['US', 'Illinois', 'Saint Clair County', 'East Carondelet']","East Carondelet, Saint Clair County",Adzuna::API::Response::Company,Securitas,Admin Jobs,admin-jobs,Adzuna::API::Response::Category
Heavy Duty Diesel Mechanic,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEQ4Y0ViQkE4Ukd0VE9vamlhRUxndyIsImkiOiI1NzEwMzYwOTY0In0.NvGhR7RNf4vZaxbimz9amf_JACq9qWWUnvVjdscQq_g,Adzuna::API::Response::Job,5710360964,1,"Clean Harbors Weymouth, MA is looking for a Diesel Vehicle Mechanic to join their safety conscious team! This position will be responsible for the repairs and preventative maintenance of all company owned fleet. Why work for Clean Harbors? Health and Safety is our 1 priority and we live it 3-6-5! Competitive wages; $30-$40 an hour based on experience Opportunity for increase after 90 days Comprehensive health benefits coverage after 30 days of full-time employment Group 401K/RRSP with company m…",42.16662,-70.95108,https://www.adzuna.com/details/5710360964?utm_medium=api&utm_source=abfa41a4,66299.73,,66299.73,2026-04-25T08:55:28Z,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Norfolk County', 'South Weymouth']","South Weymouth, Norfolk County",Adzuna::API::Response::Company,Clean Harbors,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category
Local CDL A Drivers – Home Daily,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM2MDk2MSIsInMiOiJQRDhjRWJCQThSR3RUT29qaWFFTGd3In0.nPaBgCWGSUUVGB0O0QMIdXv2RJ4_gXym30fFpIk6BTg,Adzuna::API::Response::Job,5710360961,1,"Local Class A CDL Drivers - $1,600 - $1,800 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success toget…",42.525278,-73.609468,https://www.adzuna.com/details/5710360961?utm_medium=api&utm_source=abfa41a4,69261.95,,69261.95,2026-04-25T08:55:27Z,Adzuna::API::Response::Location,"['US', 'New York', 'Rensselaer County', 'Nassau']","Nassau, Rensselaer County",Adzuna::API::Response::Company,Premier Transportation,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
Senior Buyer-Commodity Professional,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM2MDk2MyIsInMiOiJQRDhjRWJCQThSR3RUT29qaWFFTGd3In0.6VCPT3wcZvQaI-0qOED0D0-jD0Hm-XAZJDbhv7T0yXQ,Adzuna::API::Response::Job,5710360963,1,"Job Description: Saab, Inc. is hiring a Buyer-Commodity Professional as we expand our team to support multiple business areas across North America. In this role, you will contribute to defense, security, and manufacturing programs by improving operational efficiency and managing the company’s supplier base. Responsibilities include, but are not limited to: Communicate effectively both verbally and in writing with internal and/or external customers. Use appropriate tools and computer skills effe…",42.675757,-76.189856,https://www.adzuna.com/details/5710360963?utm_medium=api&utm_source=abfa41a4,92689.26,,92689.26,2026-04-25T08:55:27Z,Adzuna::API::Response::Location,"['US', 'New York', 'Cortland County', 'Homer']","Homer, Cortland County",Adzuna::API::Response::Company,Saab,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category
Senior In-Process Quality Inspector,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM2MDk1OCIsInMiOiJQRDhjRWJCQThSR3RUT29qaWFFTGd3In0.9RhShJRjjVDlNFwynhHlHncLLEJYukPR6Zt5Ko_EV3M,Adzuna::API::Response::Job,5710360958,1,"Job Description: As Saab, Inc. is growing in East Syracuse, NY, we are seeking a Senior Quality Inspector, In-Process Inspection to: Authorize assembly process completion and support the build team with in-process inspections during the build process. Validate visually and dimensionally that the product meets requirements compared to engineering drawings. Inspect for defects in surfaces, fasteners, sealant, paint, and testing. Compile technical data and reports to provide feedback on final insp…",43.244766,-75.859978,https://www.adzuna.com/details/5710360958?utm_medium=api&utm_source=abfa41a4,71152.23,,71152.23,2026-04-25T08:55:26Z,Adzuna::API::Response::Location,"['US', 'New York', 'Oswego County', 'Cleveland']","Cleveland, Oswego County",Adzuna::API::Response::Company,Saab,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category
Buyer-Commodity Professional,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM2MDk1OSIsInMiOiJQRDhjRWJCQThSR3RUT29qaWFFTGd3In0.9IBfkqtDJQhbfsGFvIy5GQyF8ULJRsEZJZnY7QgXuOY,Adzuna::API::Response::Job,5710360959,1,"Job Description: Saab, Inc. is hiring a Buyer-Commodity Professional to support the expansion and management of internal Supply Chain processes. This role will serve as a key contributor to improving operational efficiencies and supporting the ongoing management of Saab, Inc.’s supplier base. Responsibilities include, but are not limited to: Communicate effectively with internal and external customers. Utilize appropriate tools and computer systems effectively. Apply strong problem-solving skil…",43.12325,-76.1316,https://www.adzuna.com/details/5710360959?utm_medium=api&utm_source=abfa41a4,97263.12,,97263.12,2026-04-25T08:55:26Z,Adzuna::API::Response::Location,"['US', 'New York', 'Onondaga County', 'North Syracuse']","North Syracuse, Onondaga County",Adzuna::API::Response::Company,Saab,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category
"Local CDL A Drivers: $1,000 Annual Longevity Bonus",full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEQ4Y0ViQkE4Ukd0VE9vamlhRUxndyIsImkiOiI1NzEwMzYwOTU1In0.qPbb3UYribKuHRY6DBhrNWKpcvIaAQVt0cyk_jSa-P4,Adzuna::API::Response::Job,5710360955,1,"Local Class A CDL Drivers - $1,600 - $1,800 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success toget…",41.47542,-71.65092,https://www.adzuna.com/details/5710360955?utm_medium=api&utm_source=abfa41a4,55713.12,,55713.12,2026-04-25T08:55:25Z,Adzuna::API::Response::Location,"['US', 'Rhode Island', 'Washington County', 'Richmond']","Richmond, Washington County",Adzuna::API::Response::Company,Premier Transportation,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
