salary_max,adref,longitude,salary_min,created,id,__CLASS__,title,latitude,salary_is_predicted,redirect_url,description,location.area,location.display_name,location.__CLASS__,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,contract_time,contract_type
73088.11,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NTMwIn0.LDBqAfiKT5MkX0lEVH28hT_F63kjZy2M3ERnvhwmqdQ,-72.524908,73088.11,2026-07-04T10:14:19Z,5788036530,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.777255,1,https://www.adzuna.com/land/ad/5788036530?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=151711763279B49F72BC4CA88D0345A77F8535EC,"Location Detail: 71 Haynes Street (10627) Shift Detail: 5x8s, 7a-3:30p Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Clinical Nurse Educator. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed community hospi…","['US', 'Connecticut', 'Hartford County', 'Manchester']","Manchester, Hartford County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
42818.12,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjU2MSIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.tQzZmdLJpdIgfjhmuJFLe5SO_-tGOdCBGDdObyz99ow,-71.920313,42818.12,2026-07-04T10:14:19Z,5788036561,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.679972,1,https://www.adzuna.com/land/ad/5788036561?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=24720CCEDCC57B5E1C3E3BC425273B89719724FA,"Location Detail: Backus Hospital (10309) SIGN ON BONUS OFFERED! (Restrictions Apply) Work where every moment matters. Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network. For more than 118 years, Backus Hospital has been the primary source of healthcare services for much of Eastern Connecticut. We are home to th…","['US', 'Connecticut', 'Windham County', 'Plainfield']","Plainfield, Windham County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Backus Hospital,Adzuna::API::Response::Company,,
56987.23,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjQ2OCIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.WazVeOaylSCAudj3TihMoXgFek02l7U8dgO3lms0-xE,-72.209222,56987.23,2026-07-04T10:14:18Z,5788036468,Adzuna::API::Response::Job,Registered Nurse (RN) - ICU,41.712509,1,https://www.adzuna.com/land/ad/5788036468?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=D62674B02749065482148F8AE57234450FE08542,"Location Detail: 71 Haynes Street (10627) Work where every moment matters . Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network. POSITION SUMMARY: Utilizing the nursing process, provides high quality direct and indirect patient –centered care. Coordinates patient care by working collaboratively with the interdis…","['US', 'Connecticut', 'Windham County', 'Chestnut Hill']","Chestnut Hill, Windham County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
63819.38,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjQ5MSIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.Ktoey8G1AIaGr6QQZLtV3mJ74PjGo2QXFpPtFZI8Bok,-72.533225,63819.38,2026-07-04T10:14:18Z,5788036491,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.689938,1,https://www.adzuna.com/land/ad/5788036491?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=4EDDBE7DB641E74FECA51DD89198F330D94A08F6,"Location Detail: 71 Haynes Street (10627) Shift Detail: 4x8s, 7a-3:30p $20,000 SIGN ON BONUS! Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Registered Nurse. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed…","['US', 'Connecticut', 'Hartford County', 'East Glastonbury']","East Glastonbury, Hartford County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
53831.79,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjQ3MyIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.MUzyBXHLoEmLXEzYTFRSi-xdrNAhzQWGS4ficyJkW4Q,-87.299579,53831.79,2026-07-04T10:14:18Z,5788036473,Adzuna::API::Response::Job,Night Shift LPN | Structured Schedule  Real Impact,33.267169,1,https://www.adzuna.com/land/ad/5788036473?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=352D8070EC0DE69B58E632BABDF5048B27944355," Full-Time LPN – Night Shift | Care That Never Sleeps   Tuscaloosa County Jail | Alabama ⏰ 12-Hour Night Shift Rotation | 7:00 PM – 7:30 AM | Every Other Weekend Sign On & Retention Bonus Available Your Shift. Your Pace. Your Purpose. There’s something different about night shift nursing. It’s quieter, more focused, and calls for a nurse who can think critically, act confidently, and provide steady care when it matters most. At Southern Health Partners, we value the dedication it takes to work …","['US', 'Alabama', 'Tuscaloosa County', 'Brookwood']","Brookwood, Tuscaloosa County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,SOUTHERN HEALTH PARTNERS INC,Adzuna::API::Response::Company,full_time,
101096.27,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NDg1In0.S9ZSE9nZZaLuhpBdz3YOxI6804p8X3BKfWaBrA3G7VY,-72.304044,101096.27,2026-07-04T10:14:18Z,5788036485,Adzuna::API::Response::Job,Registered Nurse (RN) - PACU,41.974365,1,https://www.adzuna.com/land/ad/5788036485?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=DED897423C7C4F25E3EB6955818181DDC71E88B9,"Location Detail: 71 Haynes Street (10627) Shift Detail: 3x12s, 6:30a-7p or 8a-8:30p Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed community hospital, Rockville G…","['US', 'Connecticut', 'Tolland County', 'Stafford']","Stafford, Tolland County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
38780.24,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NDkzIn0.2SHzPBH6vbabCSx3jDrH5rBumyEVZh2vj8EOwEV1KlY,-73.0041,38780.24,2026-07-04T10:14:18Z,5788036493,Adzuna::API::Response::Job,Registered Nurse (RN) - ICU,41.9805,1,https://www.adzuna.com/land/ad/5788036493?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=568DE5325B01E6D420B6BEE51FD21806EFB6AF78,"Location Detail: Charlotte Hungerford Hospital (10115) Work where every moment matters. Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network and provide critical support to our community in picturesque Northwestern Connecticut. Charlotte Hungerford Hospital is a 122-bed, general acute care community hospital loca…","['US', 'Connecticut', 'Litchfield County', 'Barkhamsted']","Barkhamsted, Litchfield County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Charlotte Hungerford Hospital,Adzuna::API::Response::Company,,
51323.52,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NDgxIn0.Dflh3U4OmVKk0IC8PRXMMscnlzaoOxJCCbQMS7hIMJU,-72.50136,51323.52,2026-07-04T10:14:18Z,5788036481,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.56008,1,https://www.adzuna.com/land/ad/5788036481?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=04960E74DFA86DE59AC669AEE1866556EB56C290,"Location Detail: 71 Haynes Street (10627) Shift Detail: 4x8s, 7a-3:30p $20,000 SIGN ON BONUS! Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Registered Nurse. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed…","['US', 'Connecticut', 'Middlesex County', 'Haddam Neck']","Haddam Neck, Middlesex County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
58096.8,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NDY5In0.cjVYQyU8JTjo2cqoc-IWwQgbvnRyVM7s5Hv3ROkVPs0,-72.330099,58096.8,2026-07-04T10:14:18Z,5788036469,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.780623,1,https://www.adzuna.com/land/ad/5788036469?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=E58A1B66797B58F4E22CF44B57BE9AF28A9A7748,"Location Detail: 71 Haynes Street (10627) Shift Detail: 4x8s, 7a-3:30p $20,000 SIGN ON BONUS! Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Registered Nurse. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed…","['US', 'Connecticut', 'Tolland County', 'Coventry']","Coventry, Tolland County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
56637.17,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjQ3NiIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.ms9tHiaGtBu3cY7WJRpT423ccaBZGlsa5udsAAwK5dQ,-72.524908,56637.17,2026-07-04T10:14:18Z,5788036476,Adzuna::API::Response::Job,Registered Nurse (RN) - ICU,41.777255,1,https://www.adzuna.com/land/ad/5788036476?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=B2C54946BB64D3221F91A41915D8AD7650B329C9,"Location Detail: 71 Haynes Street (10627) Work where every moment matters . Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network. POSITION SUMMARY: Utilizing the nursing process, provides high quality direct and indirect patient –centered care. Coordinates patient care by working collaboratively with the interdis…","['US', 'Connecticut', 'Hartford County', 'Manchester']","Manchester, Hartford County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
65673.4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjQ5MiIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.yDrN4ZmkPGib2VEe8BhBUdgQtNQFI1xfhf-e2_LLg1U,-72.790101,65673.4,2026-07-04T10:14:18Z,5788036492,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.686436,1,https://www.adzuna.com/land/ad/5788036492?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=99C52545941DA79073AAE401F9EFE2076B477B02,"Location Detail: 71 Haynes Street (10627) Shift Detail: 4x8s, 7a-3:30p $20,000 SIGN ON BONUS! Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Registered Nurse. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed…","['US', 'Connecticut', 'Hartford County', 'New Britain']","New Britain, Hartford County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
49396.52,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjQ4NCIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.3W-yC-D-yVtTGsPqp7pPEtV_iut5pkmpdXBM9A_gFtc,-73.213566,49396.52,2026-07-04T10:14:18Z,5788036484,Adzuna::API::Response::Job,Registered Nurse (RN) - ICU,41.640682,1,https://www.adzuna.com/land/ad/5788036484?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=F814BD6973625DC1BDEC836DBEC9EB82373A1B5E,"Location Detail: Charlotte Hungerford Hospital (10115) Work where every moment matters. Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network and provide critical support to our community in picturesque Northwestern Connecticut. Charlotte Hungerford Hospital is a 122-bed, general acute care community hospital loca…","['US', 'Connecticut', 'Litchfield County', 'Bethlehem']","Bethlehem, Litchfield County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Charlotte Hungerford Hospital,Adzuna::API::Response::Company,,
112376.28,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NDk1In0.JbwsB29BxJ3VcmYedTDC7-DSrT9_pRgsnpF4DSRe884,-72.790101,112376.28,2026-07-04T10:14:18Z,5788036495,Adzuna::API::Response::Job,Registered Nurse (RN) - PACU,41.686436,1,https://www.adzuna.com/land/ad/5788036495?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=2D1742A8919EE54463D987EE58412B370092DF55,"Location Detail: 71 Haynes Street (10627) Shift Detail: 3x12s, 6:30a-7p or 8a-8:30p Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed community hospital, Rockville G…","['US', 'Connecticut', 'Hartford County', 'New Britain']","New Britain, Hartford County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
68874.51,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjQ2NyIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.n3c3sTjVANOnVlBA5tTSeRT8ANFxcx7KForBdUV2K7s,-72.209222,68874.51,2026-07-04T10:14:18Z,5788036467,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.712509,1,https://www.adzuna.com/land/ad/5788036467?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=A3D3795577F801AD90921A998F6A456C6A7B2ABA,"Location Detail: 71 Haynes Street (10627) Shift Detail: 3x12s, 7a-7:30p $20,000 SIGN ON BONUS! Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Registered Nurse. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-be…","['US', 'Connecticut', 'Windham County', 'Chestnut Hill']","Chestnut Hill, Windham County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
65863.88,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzNjQ3OCIsInMiOiJQS0hlX3JaMzhSR25DUHBSSUROY193In0.K6CA9fIMGIXiLTNNKNHWIb5luTL9372Vrwbj_jQzKSM,-72.069317,65863.88,2026-07-04T10:14:18Z,5788036478,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.946493,1,https://www.adzuna.com/land/ad/5788036478?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=F16DB6A903641D43F670F76351C1DB9EEE66703E,"Location Detail: Windham Community Memorial (10183) Shift Detail: On call required SIGN ON BONUS OFFERED! (Restrictions Apply) Work where every moment matters. Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network. For more than 75 years, Windham Hospital has treated patients with the latest high-tech equipment, o…","['US', 'Connecticut', 'Windham County', 'Woodstock']","Woodstock, Windham County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Windham Hospital,Adzuna::API::Response::Company,,
49822.75,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NDgzIn0.NcUN9aRsuhDGg45rL6WBjIrx4jnWSrVfr6SpCcOeYE8,-72.342181,49822.75,2026-07-04T10:14:18Z,5788036483,Adzuna::API::Response::Job,Registered Nurse (RN) - OR General Surgery,41.561636,1,https://www.adzuna.com/land/ad/5788036483?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=633629BD0873BE114DCB58AB836E39395116EBC6,"Location Detail: 71 Haynes Street (10627) Shift Detail: 3x12s, 7a-7:30p Work where every moment matters. Every day, over 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network as a Clinical Nurse Educator. The Greater Manchester Region has approximately 2,500 employees. It includes Manchester Memorial Hospital, a 249-bed community hosp…","['US', 'Connecticut', 'New London County', 'Colchester']","Colchester, New London County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Manchester Memorial Hospital,Adzuna::API::Response::Company,,
28677.48,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEtIZV9yWjM4UkduQ1BwUklETmNfdyIsImkiOiI1Nzg4MDM2NDM0In0.64zTC539pS69qRlQreND8CJhQ_BZh2RPfaSukkSOssA,-73.0128,28677.48,2026-07-04T10:14:17Z,5788036434,Adzuna::API::Response::Job,Registered Nurse (RN) - ICU,41.84436,1,https://www.adzuna.com/land/ad/5788036434?se=PKHe_rZ38RGnCPpRIDNc_w&utm_medium=api&utm_source=abfa41a4&v=9D1B92FDC4E135CA234D6ADEDECD194CEAB42026,"Location Detail: Charlotte Hungerford Hospital (10115) Work where every moment matters. Every day, more than 40,000 Hartford HealthCare colleagues come to work with one thing in common: Pride in what we do, knowing every moment matters here. We invite you to become part of Connecticut’s most comprehensive healthcare network and provide critical support to our community in picturesque Northwestern Connecticut. Charlotte Hungerford Hospital is a 122-bed, general acute care community hospital loca…","['US', 'Connecticut', 'Litchfield County', 'New Hartford']","New Hartford, Litchfield County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Charlotte Hungerford Hospital,Adzuna::API::Response::Company,,
