description,__CLASS__,latitude,redirect_url,salary_min,created,salary_max,longitude,adref,salary_is_predicted,id,title,category.label,category.tag,category.__CLASS__,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name,contract_time,contract_type
"Job Description Job Description We are currently hiring a Physical Therapist Assistant in Folsom, CA. This is a travel and permanent opportunity working in a Outpatient setting. If you are passionate about providing exceptional patient care and are looking for your next contract, we would love to connect with you! Discipline: Physical Therapist Assistant Setting: Outpatient Location: Folsom, CA Contract Length: 13 weeks Pay Rate: $47/hr Assignment Type: Travel or Permanent  Know someone perfect…",Adzuna::API::Response::Job,38.664532,https://www.adzuna.com/land/ad/5768211857?se=BoRigDRr8RGipeYA766XJw&utm_medium=api&utm_source=abfa41a4&v=FD4F2355A24CFD682626EFE6C0D505A5DB1BD8BC,96229.48,2026-06-18T11:54:46Z,96229.48,-121.145,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIxMTg1NyIsInMiOiJCb1JpZ0RScjhSR2lwZVlBNzY2WEp3In0.JbM3SyR2G535FRABPMHZiFvAC340dZN2sGcrFFOzJos,1,5768211857,Physical Therapist Assistant (PTA),Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Folsom, Sacramento County","['US', 'California', 'Sacramento County', 'Folsom']",Adzuna::API::Response::Company,HiredFirst,,
"Job Description Job Description Dental Hygienist Dental Care of Westover Hills is looking for a Full-Time Dental Hygienist to join our team. Hours: Tuesday to Friday 8am to 6pm Why Heartland Dental? Heartland Dental is the nation's largest dental support organization, providing non-clinical administrative support services to more than 3,000 supported doctors across 39 states and the District of Columbia in 1,900 dental offices. Each Heartland Dental supported office is unique to the community a…",Adzuna::API::Response::Job,29.46357,https://www.adzuna.com/land/ad/5768211865?se=BoRigDRr8RGipeYA766XJw&utm_medium=api&utm_source=abfa41a4&v=E0FC12A77F49F822898FF2A2D3AD5786E6B878CE,40725.89,2026-06-18T11:54:46Z,40725.89,-98.522671,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm9SaWdEUnI4UkdpcGVZQTc2NlhKdyIsImkiOiI1NzY4MjExODY1In0.U4UIorrtN1t-CyS_2sD2cw6ZMfq3gBi22e-u-uO4sVI,1,5768211865,Dental Hygienist,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"San Antonio, Bexar County","['US', 'Texas', 'Bexar County', 'San Antonio']",Adzuna::API::Response::Company,Dental Care of Westover Hills,,
"Job Description Job Description Position: Physical Therapist Assistant (PTA) – SNF Location: Los Gatos, CA Pay Rate: $48.40/hr Weekly Gross: $1,742.40 (36 hrs) / $1,936.00 (40 hrs) Contract Duration: 13 weeks (ASAP) Please apply today! HFANG",Adzuna::API::Response::Job,37.226068,https://www.adzuna.com/land/ad/5768211856?se=BoRigDRr8RGipeYA766XJw&utm_medium=api&utm_source=abfa41a4&v=425EC403B2FA530E4A89427107003959ACC99BC1,167237.17,2026-06-18T11:54:46Z,167237.17,-121.98892,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm9SaWdEUnI4UkdpcGVZQTc2NlhKdyIsImkiOiI1NzY4MjExODU2In0.gKNOTxAV80_5J9f6wLJoi3ds7QJo1kdZa1Ya99i9Z_0,1,5768211856,Physical Therapist Assistant - PTA - SNF,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Los Gatos, Santa Clara County","['US', 'California', 'Santa Clara County', 'Los Gatos']",Adzuna::API::Response::Company,HiredFirst,,
"Job Description Job Description We're looking for a hands-on Massage Therapy Instructor to join our team! The ideal candidate has a passion for educating, mentoring, and coaching future Massage professionals! Your primary responsibility is to manage and lead their students to graduation through a positive classroom environment. Duties & Responsibilities Perform an active lesson and lecture, encourage student learning, participation, and engagement Grade and review assignments, quizzes, & exams …",Adzuna::API::Response::Job,26.027582,https://www.adzuna.com/land/ad/5768211836?se=BoRigDRr8RGipeYA766XJw&utm_medium=api&utm_source=abfa41a4&v=5C65116BC8AC6CF2A8DFAB23B74C42F9DFD2DFC6,58538.39,2026-06-18T11:54:46Z,58538.39,-80.126109,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIxMTgzNiIsInMiOiJCb1JpZ0RScjhSR2lwZVlBNzY2WEp3In0.E7-Bee0Tcj3ntuR44JFv48EETVjyb7FxGyyXZ0xUhh0,1,5768211836,Massage Therapy Instructor,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Hollywood, Broward County","['US', 'Florida', 'Broward County', 'Hollywood']",Adzuna::API::Response::Company,Hollywood Institute of Beauty Careers - Hollywood,,
"Job Description Job Description A hospital in Rolla, MO is seeking a mid-level Physical Therapist for an in-person position. The role requires on-site presence at a designated facility location. Visa sponsorship is not available for this position. The role. The Physical Therapist will provide direct patient care in accordance with established clinical standards and treatment plans. Responsibilities include evaluating patients, developing individualized therapy programs, and progressing patients…",Adzuna::API::Response::Job,37.948544,https://www.adzuna.com/land/ad/5768211858?se=BoRigDRr8RGipeYA766XJw&utm_medium=api&utm_source=abfa41a4&v=392782F1D26410BBD500A3FC193E941D3451C12F,124137.61,2026-06-18T11:54:46Z,124137.61,-91.77153,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm9SaWdEUnI4UkdpcGVZQTc2NlhKdyIsImkiOiI1NzY4MjExODU4In0.F4YcpGjzMGZLoyOT7RffkqtpTSGHwhxCsb8-wlGQg3I,1,5768211858,Physical Therapist,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Rolla, Phelps County","['US', 'Missouri', 'Phelps County', 'Rolla']",Adzuna::API::Response::Company,HiredFirst,,
"Job Description Job Description Radiology Technologist (Mobile Imaging) Springfield, IL | Full-Time & Part-Time | All Shifts Available The Freedom of Mobile Imaging Tired of the hospital monotony, workplace politics, and being stuck in a windowless room? At All-Stat Portable , your ""office"" changes every day. We provide high-quality bedside diagnostics to those who need it most—patients in skilled nursing, rehab, and private residences. Why Techs Choose All-Stat: True Autonomy: Start and end yo…",Adzuna::API::Response::Job,39.799492,https://www.adzuna.com/land/ad/5768211843?se=BoRigDRr8RGipeYA766XJw&utm_medium=api&utm_source=abfa41a4&v=C6DDD64826DA8577191B19DA96689D57A92821E4,79388.61,2026-06-18T11:54:46Z,79388.61,-89.649874,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm9SaWdEUnI4UkdpcGVZQTc2NlhKdyIsImkiOiI1NzY4MjExODQzIn0.JYPaIBb_n6gJD8ljxLxjIEptP6li3z8PGbulCNwiFyo,1,5768211843,Radiology Technologist (Mobile Imaging),Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Springfield, Sangamon County","['US', 'Illinois', 'Sangamon County', 'Springfield']",Adzuna::API::Response::Company,All-Stat Portable,,
"Job Description Job Description At One Step Secure I/T, we provide managed services and cybersecurity solutions that help businesses thrive. We’re a privately-owned company with a team that sticks around — our average tenure is nearly 10 years. That doesn’t happen by accident. We value trust, integrity, and creating a workplace where people enjoy what they do and who they do it with. If you’re driven, hungry for success, and passionate about technology, this could be the perfect place for you. …",Adzuna::API::Response::Job,33.45,https://www.adzuna.com/land/ad/5768211841?se=BoRigDRr8RGipeYA766XJw&utm_medium=api&utm_source=abfa41a4&v=99B83878EBEE5C0A5ABCBB6B694F79EE211F9F87,66545.95,2026-06-18T11:54:46Z,66545.95,-112.07,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIxMTg0MSIsInMiOiJCb1JpZ0RScjhSR2lwZVlBNzY2WEp3In0.dsMsragxJKZgPRMnryjIyAZuFWOX9Hj5HeXDyEUNGis,1,5768211841,Sales Representative (Hunter) B2B,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Phoenix, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Phoenix']",Adzuna::API::Response::Company,One Step Secure IT,,
"Job Description Job Description Dental Hygienist Honey Grove Family Dentistry is looking for a Dental Hygienist to join our growing team. Are you a passionate and patient-focused Dental Hygienist looking for a supportive, growth-oriented dental home? Honey Grove Family Dentistry is excited to welcome a new Hygienist to our team! Full-time- flexible schedule that supports your work/life balance. Premium benefits package, including health, vision, dental, 401(k), and more. Ability to earn daily  …",Adzuna::API::Response::Job,39.619671,https://www.adzuna.com/land/ad/5768211851?se=BoRigDRr8RGipeYA766XJw&utm_medium=api&utm_source=abfa41a4&v=DCD8A0601E50070F4045B889184D2790CC538D4E,82657.13,2026-06-18T11:54:46Z,82657.13,-86.165002,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIxMTg1MSIsInMiOiJCb1JpZ0RScjhSR2lwZVlBNzY2WEp3In0.Sa4nMwwREg1Zk_XKVsc5RkzvZaupWy-nXYvgY5dHIHU,1,5768211851,Dental Hygienist,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Greenwood, Johnson County","['US', 'Indiana', 'Johnson County', 'Greenwood']",Adzuna::API::Response::Company,Honey Grove Family Dentistry,,
"Job Description Job Description Authorized Dealer - AT&T - Sales Representative Looking to launch or grow your career in sales with a company that values performance and offers unlimited growth potential? At JM5, Inc. , we’re a Dallas-based sales and marketing firm helping Fortune 500 clients expand their customer base through business-to-business campaigns. What You’ll Do: Represent our client, AT&T, in the business-to-business sector . Build brand awareness and generate new customer sales by …",Adzuna::API::Response::Job,32.798895,https://www.adzuna.com/land/ad/5768211840?se=BoRigDRr8RGipeYA766XJw&utm_medium=api&utm_source=abfa41a4&v=6107AC3FB10A99C90FF0BEC37853E29AFC352997,58780.89,2026-06-18T11:54:46Z,58780.89,-96.767002,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIxMTg0MCIsInMiOiJCb1JpZ0RScjhSR2lwZVlBNzY2WEp3In0.9E7SieGvxDN9vlz4aprZnGR9VTY7Tpp6yyD5y0JbPaU,1,5768211840,AT&T B2B Sales Representative,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Dallas, Texas","['US', 'Texas', 'Dallas']",Adzuna::API::Response::Company,"JM5, Inc.",,
"Job Description Job Description GTI is a contract manufacturing partner supporting customers in renewable energy, power generation, infrastructure, and industrial systems. We fabricate custom designed, purpose-built enclosures and skids for our customers and perform mechanical and electrical integration in-house, delivering a true turn-key product to our customers. Our scope spans Engineering, prototype builds, through full production, requiring teams that can move fast, adapt, and execute with…",Adzuna::API::Response::Job,32.214792,https://www.adzuna.com/land/ad/5768211854?se=BoRigDRr8RGipeYA766XJw&utm_medium=api&utm_source=abfa41a4&v=C434CF66B352FEDBA7CB7E1CBA2EA60485047059,73835.98,2026-06-18T11:54:46Z,73835.98,-110.971527,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIxMTg1NCIsInMiOiJCb1JpZ0RScjhSR2lwZVlBNzY2WEp3In0.4d-omKQKLUuj-kp3vr03bI_QmVC2DqbYEEOg2BlLmvw,1,5768211854,Contract Electricians,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Tucson, Pima County","['US', 'Arizona', 'Pima County', 'Tucson']",Adzuna::API::Response::Company,GTI Fabrication,,
"Job Description Job Description Looking to level up your career and boost your income? At Voyage Healthcare, we help connect nurses, therapists, and allied health pros with high-paying travel jobs at top-rated facilities across the U.S. With thousands of openings nationwide, you can earn up to $3,500 per week (depending on your specialty, location, housing, and benefits)—all while making a real impact on the communities that need you most. Let your next adventure start with us! Position: Therap…",Adzuna::API::Response::Job,31.54699,https://www.adzuna.com/land/ad/5768211862?se=BoRigDRr8RGipeYA766XJw&utm_medium=api&utm_source=abfa41a4&v=1E53381CC606601369FF9229F18CBB9C374784B3,100990.66,2026-06-18T11:54:46Z,100990.66,-100.560898,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm9SaWdEUnI4UkdpcGVZQTc2NlhKdyIsImkiOiI1NzY4MjExODYyIn0.v16SplUhx36YT9Rpvfp33-lnKuzK7RpuTGz7j27dQlU,1,5768211862,"Travel Therapist-SLP-Speech Language Pathologist in San Angelo, Texas",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"San Angelo, Tom Green County","['US', 'Texas', 'Tom Green County', 'San Angelo']",Adzuna::API::Response::Company,Voyage Health,,
"Job Description Job Description This sales position focuses on managing and expanding customer relationships within two counties, Orange and LA County. The role involves a balanced mix of cold calling and engaging warm leads, combined with regular weekly travel throughout the territory. Reporting directly to the Owner/Founder, the salesperson will support customers from initial contact through order completion and follow-up, ensuring a high level of customer satisfaction and ongoing business gr…",Adzuna::API::Response::Job,34.06,https://www.adzuna.com/land/ad/5768211848?se=BoRigDRr8RGipeYA766XJw&utm_medium=api&utm_source=abfa41a4&v=D138E5D8BEAF1CC918613F6FE52BBBA9468D8C69,61205.41,2026-06-18T11:54:46Z,61205.41,-117.44,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm9SaWdEUnI4UkdpcGVZQTc2NlhKdyIsImkiOiI1NzY4MjExODQ4In0.CVKgpK9JzMZL_4-q2FtiX8NCnOI9BQTukS4klp6coMs,1,5768211848,Sales,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Fontana, San Bernardino County","['US', 'California', 'San Bernardino County', 'Fontana']",Adzuna::API::Response::Company,MWF Solutions,,
"Job Description Job Description Civil Drafting Manager for a terrific engineering firm Location: Buffalo, WY Department: Civil Engineering Employment Type: Full-Time Position Overview We are seeking an experienced Civil Drafting Manager to establish, lead, and continuously improve a drafting team that supports a growing civil engineering practice. This position combines technical expertise, leadership, innovation, and process improvement to ensure the delivery of high-quality engineering drawin…",Adzuna::API::Response::Job,44.348307,https://www.adzuna.com/land/ad/5768211839?se=BoRigDRr8RGipeYA766XJw&utm_medium=api&utm_source=abfa41a4&v=9ABD0851AB19753B065683F6778450BA58BABF59,49012.07,2026-06-18T11:54:46Z,49012.07,-106.698938,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIxMTgzOSIsInMiOiJCb1JpZ0RScjhSR2lwZVlBNzY2WEp3In0.MReTBwntItCaG33-b2KFQi-wlvAIowqYn5Y-q_SbtBY,1,5768211839,Civil Drafting Manager,Legal Jobs,legal-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Buffalo, Johnson County","['US', 'Wyoming', 'Johnson County', 'Buffalo']",Adzuna::API::Response::Company,"Brick Staffing, LLC",,
"Job Description Job Description Valid Class A or B CDL and current medical card is a must. MUST be able to drive a manual transmission. No DUI, DWI or reckless Driving in the past 3years. Must be able to lift 75lbs and climb in and out of trucks repeatedly. Must be able to read and understand reports. 40 hours per week.",Adzuna::API::Response::Job,34.585885,https://www.adzuna.com/land/ad/5768211864?se=BoRigDRr8RGipeYA766XJw&utm_medium=api&utm_source=abfa41a4&v=8D50DC8C293B3B71BDE1A96F9107AF92805E87FF,52574.3,2026-06-18T11:54:46Z,52574.3,-112.320532,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm9SaWdEUnI4UkdpcGVZQTc2NlhKdyIsImkiOiI1NzY4MjExODY0In0.G5QAIqrkEtKCK_ePStTFjZxGq9sBoJtd8Vz3Fhezhq4,1,5768211864,CDL COMMERCIAL WASTE HAULING,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Prescott Valley, Yavapai County","['US', 'Arizona', 'Yavapai County', 'Prescott Valley']",Adzuna::API::Response::Company,Best Pick Disposal Inc,,
"Job Description Job Description Experienced Plumber Location: Northern Colorado Schedule: Full-time, must be willing to work weekends Compensation: Short training period followed by commission-based pay. Commission range is based on performance and can range from $85,000 to over $100,000 annually . Mr. Rooter Plumbing is looking for an experienced plumber to join our growing team. We serve customers throughout the Denver metro area and Northern Colorado, and we are looking for someone who takes…",Adzuna::API::Response::Job,40.173328,https://www.adzuna.com/land/ad/5768211860?se=JL1fgTRr8RG5Rce4j09dtw&utm_medium=api&utm_source=abfa41a4&v=446149E23845D7FA6921F2B96671742F1EA76E4E,95581.02,2026-06-18T11:54:46Z,95581.02,-105.114201,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIxMTg2MCIsInMiOiJKTDFmZ1RScjhSRzVSY2U0ajA5ZHR3In0.4g7SPVGy4LoDMeJp8p7wGjt27WA9IbxX2pJKBy3Le1E,1,5768211860,Experienced Plumber,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Longmont, Boulder County","['US', 'Colorado', 'Boulder County', 'Longmont']",Adzuna::API::Response::Company,Mr. Rooter Plumbing Colorado,,
"Job Description Job Description Looking to level up your career and boost your income? At Voyage Healthcare, we help connect nurses, therapists, and allied health pros with high-paying travel jobs at top-rated facilities across the U.S. With thousands of openings nationwide, you can earn up to $3,500 per week (depending on your specialty, location, housing, and benefits)—all while making a real impact on the communities that need you most. Let your next adventure start with us! Position: Therap…",Adzuna::API::Response::Job,41.520541,https://www.adzuna.com/land/ad/5768211859?se=JL1fgTRr8RG5Rce4j09dtw&utm_medium=api&utm_source=abfa41a4&v=85F72545DE46D643B942403741741F736BA69861,105139.63,2026-06-18T11:54:46Z,105139.63,-71.263821,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIxMTg1OSIsInMiOiJKTDFmZ1RScjhSRzVSY2U0ajA5ZHR3In0.xDcdV3DKcRH5SXnnryIILh54UfSf3mpESWGQZUEv5-8,1,5768211859,"Travel Therapist-OT-Occupational Therapist in Middletown, Rhode Island",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Middletown, Newport County","['US', 'Rhode Island', 'Newport County', 'Middletown']",Adzuna::API::Response::Company,Voyage Health,,
