salary_max,title,redirect_url,latitude,adref,description,longitude,salary_is_predicted,contract_time,created,__CLASS__,id,salary_min,location.display_name,location.__CLASS__,location.area,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_type
83200.0,CDL-A Company Driver - 2yrs EXP Required - Regional - Tanker - $1.2k - $1.6k per week - J&M Tank Lines,https://www.adzuna.com/details/5696730176?utm_medium=api&utm_source=abfa41a4,33.519379,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDE3NiIsInMiOiI3c1JSeWE0MThSR19KOGQwYmtWRjVBIn0.tmIifpKpfVzBClAymAGfedLVECD16BqYfF5LXgnN1JM,"Class A CDL Truck Driver. THE TANKS THAT MOVE THE NATION Join the ranks of drivers who help keep the nation rolling by hauling our beautiful J&M Tanks. J&M drivers work with the best equipment in the business. It's not just a matter of convenience; we consider it a safety priority as well. Meanwhile, you'll also enjoy industry-leading pay and strong driver support that ensures you're never left without care. Learn more about what it takes to be a J&M driver today. Class A CDL Truck Driver Centr…",-86.807562,0,full_time,2026-04-11T09:52:51Z,Adzuna::API::Response::Job,5696730176,62400.0,"Birmingham, Jefferson County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Jefferson County', 'Birmingham']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,J&M Tank Lines,
70000.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730145?utm_medium=api&utm_source=abfa41a4,37.187329,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN3NSUnlhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMTQ1In0.rukM6jIAe7t-zaxyMY7JFGodg6RT32oR5_Ol1EMkeM4,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-78.203085,0,full_time,2026-04-11T09:52:51Z,Adzuna::API::Response::Job,5696730145,0.0,"Burkeville, Nottoway County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Nottoway County', 'Burkeville']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730180?utm_medium=api&utm_source=abfa41a4,38.5554,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN3NSUnlhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMTgwIn0.PxzS288RnMm3nz1eRnDsbw5Ze8NaC-cxv1AKgLPJp6w,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-92.28054,0,full_time,2026-04-11T09:52:51Z,Adzuna::API::Response::Job,5696730180,0.0,"Saint Martins, Cole County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Cole County', 'Saint Martins']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730112?utm_medium=api&utm_source=abfa41a4,37.810123,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN3NSUnlhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMTEyIn0.P_A6l2lqrmRvi_0m7sVwrcHAKZymWCGr2ZhjbGRlNoo,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-78.470582,0,full_time,2026-04-11T09:52:50Z,Adzuna::API::Response::Job,5696730112,0.0,"Scottsville, Albemarle County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Albemarle County', 'Scottsville']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730127?utm_medium=api&utm_source=abfa41a4,41.169211,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN3NSUnlhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMTI3In0.FJNGmv1ThAjyMD6J_fvj_lzEMjSXVS-Cy_OD5gJtHY0,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-73.268092,0,full_time,2026-04-11T09:52:50Z,Adzuna::API::Response::Job,5696730127,0.0,"Fairfield, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Fairfield']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
95160.0,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $1.83k per week - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730116?utm_medium=api&utm_source=abfa41a4,42.598368,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDExNiIsInMiOiI3c1JSeWE0MThSR19KOGQwYmtWRjVBIn0.KBV8w_TS36UkyoX5JBaWd8t4ZIeucQ1nduMq3jfVK2A,"CDL-A Dedicated Truck Driver: Home Weekly - Avg $1,825/wk & $2,500 Sign On Bonus. Average $1,825 per week $2,500 Sign On Bonus Home Weekly 100% Touch Freight Average $95k Annually Offers Unload, Stop & Backhaul Pay Paid Vacation 24/7 Driver Support Call or apply today! Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Sh…",-89.639444,0,full_time,2026-04-11T09:52:50Z,Adzuna::API::Response::Job,5696730116,0.0,"Monroe, Green County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Green County', 'Monroe']",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730121?utm_medium=api&utm_source=abfa41a4,42.598368,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN3NSUnlhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMTIxIn0.UNtgympiRgYjIvBq8Vpa0NpS5Bg7jtBnnGfB9ekCcZ8,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-89.639444,0,full_time,2026-04-11T09:52:50Z,Adzuna::API::Response::Job,5696730121,0.0,"Monroe, Green County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Green County', 'Monroe']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730119?utm_medium=api&utm_source=abfa41a4,42.598368,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN3NSUnlhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMTE5In0.kDL3PNDzcm9C7ElAoQ1wW3F1yQtaZinoVYD-JXgcQhA,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-89.639444,0,full_time,2026-04-11T09:52:50Z,Adzuna::API::Response::Job,5696730119,0.0,"Monroe, Green County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Green County', 'Monroe']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730105?utm_medium=api&utm_source=abfa41a4,37.97303,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN3NSUnlhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMTA1In0.BbdT-adehrAhjwJ5ob5Ixx65ycYUqH7Mcg6d0XKhYXk,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-77.496858,0,full_time,2026-04-11T09:52:50Z,Adzuna::API::Response::Job,5696730105,0.0,"Ladysmith, Caroline County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Caroline County', 'Ladysmith']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730109?utm_medium=api&utm_source=abfa41a4,38.085169,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN3NSUnlhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMTA5In0.8wmwcxqyYzsqo2RpFbvpbnmMijY9rHU3UgMj4JGQRRo,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-78.699254,0,full_time,2026-04-11T09:52:50Z,Adzuna::API::Response::Job,5696730109,0.0,"Crozet, Albemarle County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Albemarle County', 'Crozet']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730115?utm_medium=api&utm_source=abfa41a4,42.598368,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN3NSUnlhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMTE1In0.Wgl8-JHRoTwEqCIYKyS-44FftKvpK45soYJs_7Jtg2k,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-89.639444,0,full_time,2026-04-11T09:52:50Z,Adzuna::API::Response::Job,5696730115,0.0,"Monroe, Green County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Green County', 'Monroe']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730118?utm_medium=api&utm_source=abfa41a4,37.97303,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN3NSUnlhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMTE4In0.587R2RzGsYOwK65kFrLFAvCeUxfQTcNqK4V0NyvpjfI,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-77.496858,0,full_time,2026-04-11T09:52:50Z,Adzuna::API::Response::Job,5696730118,0.0,"Ladysmith, Caroline County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Caroline County', 'Ladysmith']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730110?utm_medium=api&utm_source=abfa41a4,38.106399,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDExMCIsInMiOiI3c1JSeWE0MThSR19KOGQwYmtWRjVBIn0.BCAWyITP99_iIUEFJiA7I-FbNulBFCE3NR6D4SrwJRI,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-78.19647,0,full_time,2026-04-11T09:52:50Z,Adzuna::API::Response::Job,5696730110,0.0,"Boswells Tavern, Orange County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Orange County', 'Boswells Tavern']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730126?utm_medium=api&utm_source=abfa41a4,42.598368,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN3NSUnlhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMTI2In0.umpRSsXE1Hx-dPCzMPtAaLloV2m0SSx82fJLLXW4SzU,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-89.639444,0,full_time,2026-04-11T09:52:50Z,Adzuna::API::Response::Job,5696730126,0.0,"Monroe, Green County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Green County', 'Monroe']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730097?utm_medium=api&utm_source=abfa41a4,38.882662,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN3NSUnlhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMDk3In0.DrqbT3FCxQ7ly0X7INb6qqvsXyiHKMT7w54zxOtlbDY,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-78.520974,0,full_time,2026-04-11T09:52:49Z,Adzuna::API::Response::Job,5696730097,0.0,"Woodstock, Shenandoah County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Shenandoah County', 'Woodstock']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730059?utm_medium=api&utm_source=abfa41a4,38.64582,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjczMDA1OSIsInMiOiI3c1JSeWE0MThSR19KOGQwYmtWRjVBIn0.AO3GcUgTzO67irPLQxFlppcq3-8_v3NUhsg69FiZh_U,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-77.34828,0,full_time,2026-04-11T09:52:49Z,Adzuna::API::Response::Job,5696730059,0.0,"Montclair, Prince William County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Prince William County', 'Montclair']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
70000.0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,https://www.adzuna.com/details/5696730080?utm_medium=api&utm_source=abfa41a4,38.57813,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN3NSUnlhNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzMwMDgwIn0.IYT7j20jlVKHO4prFSuIIMdwg4ok-4fuFkqPyUfx7hs,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",-77.32097,0,full_time,2026-04-11T09:52:49Z,Adzuna::API::Response::Job,5696730080,0.0,"Southbridge, Prince William County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Prince William County', 'Southbridge']",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,
