salary_max,adref,salary_min,__CLASS__,title,description,salary_is_predicted,redirect_url,latitude,id,longitude,created,location.display_name,location.area,location.__CLASS__,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,contract_type,contract_time
38650.32,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMjI3NyIsInMiOiJkaW1mOHJabDhSRzFvNDRHUjBmWElnIn0.gmUFDmlal-I88oHJxtedvuffc3Z50vI7EO_VMmGfbN4,38650.32,Adzuna::API::Response::Job,Certified Shift Manager,"Family Orientated Franchisee looking for Superstars to Join our McFamily! Staffed by great people, and right now we're looking for more of them. People interested in satisfying careers with competitive benefits. People interested in growing and advancing. People with lots to offer. People like you! If you're interested (and we sure hope you are), let's get together Starting at $14 Description: McDonald's Works for Me. I'm going places. I want a satisfying career with good benefits and great opp…",1,https://www.adzuna.com/details/5760112277?utm_medium=api&utm_source=abfa41a4,33.802848,5760112277,-84.127415,2026-06-11T12:55:20Z,"Rockbridge, Gwinnett County","['US', 'Georgia', 'Gwinnett County', 'Rockbridge']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,
37674.38,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGltZjhyWmw4UkcxbzQ0R1IwZlhJZyIsImkiOiI1NzYwMTEyMjg5In0._JqoU9smYlqd2NIOjMNfG9gXyHv9r_CcAhFb_RHfOD0,37674.38,Adzuna::API::Response::Job,Manager Shift Lead *,"This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your employer, not McDonald's USA. Only the franchisee is responsible for employment matt…",1,https://www.adzuna.com/details/5760112289?utm_medium=api&utm_source=abfa41a4,40.56696,5760112289,-111.81456,2026-06-11T12:55:20Z,"Granite, Salt Lake County","['US', 'Utah', 'Salt Lake County', 'Granite']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,
35652.69,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGltZjhyWmw4UkcxbzQ0R1IwZlhJZyIsImkiOiI1NzYwMTEyMzAwIn0.oR7C7FkrFLfq2Lza1dd9wIwOPv2ickmL_mbvNFv9nlo,35652.69,Adzuna::API::Response::Job,Shift Manager,"This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your employer, not McDonald's USA. Only the franchisee is responsible for employment matt…",1,https://www.adzuna.com/details/5760112300?utm_medium=api&utm_source=abfa41a4,39.041233,5760112300,-78.973003,2026-06-11T12:55:20Z,"Moorefield, Hardy County","['US', 'West Virginia', 'Hardy County', 'Moorefield']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,
30002.77,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMjI4MyIsInMiOiJkaW1mOHJabDhSRzFvNDRHUjBmWElnIn0.lPO4IWBscTZ9uAQqPb1VsH1mLZfn0HJUVmuYer-IfuU,30002.77,Adzuna::API::Response::Job,Crew Member Closing Shift PA,"ALWAYS HIRING SMILING FACES! CREW MEMBERS UP TO $14! APPLY TODAY TO JOIN OUR TEAM! This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your e…",1,https://www.adzuna.com/details/5760112283?utm_medium=api&utm_source=abfa41a4,40.08252,5760112283,-75.30102,2026-06-11T12:55:20Z,"Conshohocken, Montgomery County","['US', 'Pennsylvania', 'Montgomery County', 'Conshohocken']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,part_time
25293.45,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGltZjhyWmw4UkcxbzQ0R1IwZlhJZyIsImkiOiI1NzYwMTEyMjY0In0.yqsnE2vevvair_VfEknoMy5GjSlrKyxmj96RIvJaEzs,25293.45,Adzuna::API::Response::Job,Customer Service Associate I,"We're seeking a Customer Service Associate to join our team and deliver a great shopping experience for every customer. Duties include, but are not limited to, the following: * Assist customers with questions and recommendations * Manage sales transactions while working assigned cash register * Maintain security of cash and protect company assets * Keep the store well-stocked, and recover merchandise * Receive merchandise and help with unloading trucks, stock replenishment in accordance with pr…",1,https://www.adzuna.com/details/5760112264?utm_medium=api&utm_source=abfa41a4,26.184527,5760112264,-98.053148,2026-06-11T12:55:20Z,"Donna, Hidalgo County","['US', 'Texas', 'Hidalgo County', 'Donna']",Adzuna::API::Response::Location,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Dollar Tree,Adzuna::API::Response::Company,,part_time
28484.15,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMjI4NSIsInMiOiJkaW1mOHJabDhSRzFvNDRHUjBmWElnIn0.TglxgTCXc2kv9VTs-kd_mDW7YY6NEmtD1iEcK0oLbwU,28484.15,Adzuna::API::Response::Job,Shift Manager,"This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your employer, not McDonald's USA. Only the franchisee is responsible for employment matt…",1,https://www.adzuna.com/details/5760112285?utm_medium=api&utm_source=abfa41a4,36.021087,5760112285,-79.368292,2026-06-11T12:55:20Z,"Swepsonville, Alamance County","['US', 'North Carolina', 'Alamance County', 'Swepsonville']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,
33656.57,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGltZjhyWmw4UkcxbzQ0R1IwZlhJZyIsImkiOiI1NzYwMTEyMjU5In0.obUdAvOuwR7ys39EJmpxeNIsngoJaKDzpaRiF8rN1kA,33656.57,Adzuna::API::Response::Job,Shift Manager,"This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your employer, not McDonald's USA. Only the franchisee is responsible for employment matt…",1,https://www.adzuna.com/details/5760112259?utm_medium=api&utm_source=abfa41a4,41.423311,5760112259,-87.340825,2026-06-11T12:55:20Z,"Crown Point, Lake County","['US', 'Indiana', 'Lake County', 'Crown Point']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,
29520.24,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMjIwNSIsInMiOiJkaW1mOHJabDhSRzFvNDRHUjBmWElnIn0.UZZSJayvTTtOrb5tBuu-fQCqzCHDCB_AjmRpRDxJg0A,29520.24,Adzuna::API::Response::Job,Customer Service Associate I,"We're seeking a Customer Service Associate to join our team and deliver a great shopping experience for every customer. Duties include, but are not limited to, the following: * Assist customers with questions and recommendations * Manage sales transactions while working assigned cash register * Maintain security of cash and protect company assets * Keep the store well-stocked, and recover merchandise * Receive merchandise and help with unloading trucks, stock replenishment in accordance with pr…",1,https://www.adzuna.com/details/5760112205?utm_medium=api&utm_source=abfa41a4,32.859658,5760112205,-97.176135,2026-06-11T12:55:19Z,"Colleyville, Tarrant County","['US', 'Texas', 'Tarrant County', 'Colleyville']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Dollar Tree,Adzuna::API::Response::Company,,part_time
72946.75,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMjE5OCIsInMiOiJkaW1mOHJabDhSRzFvNDRHUjBmWElnIn0.VDowXsR0UhqEYW-ICpxWQdMcrmZdwnyVLu36QWWkuYA,72946.75,Adzuna::API::Response::Job,Repair and Tool Technician,"Job Description Position Purpose: Repair and Tool Technicians are responsible for the evaluation and repair of small engines, outdoor power equipment and handheld electrical devices. This position makes equipment recommendations and ensures that units are maintained. Technicians work in both our stores with Tool Rental Centers and in our repair centers. In a store, technicians will be expected to provide service to store customers in Tool Rental which includes writing customer contracts and inv…",1,https://www.adzuna.com/details/5760112198?utm_medium=api&utm_source=abfa41a4,33.21973,5760112198,-96.668429,2026-06-11T12:55:19Z,"Fairview, Collin County","['US', 'Texas', 'Collin County', 'Fairview']",Adzuna::API::Response::Location,Maintenance Jobs,maintenance-jobs,Adzuna::API::Response::Category,Home Depot,Adzuna::API::Response::Company,,
26605.35,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGltZjhyWmw4UkcxbzQ0R1IwZlhJZyIsImkiOiI1NzYwMTEyMjQ2In0.mUvTXNfHi0bYgDxben6Nt7UrpAtX6p3MR1oU0YQwYQA,26605.35,Adzuna::API::Response::Job,Overnight Crew Team Member,"This job posting is for a position in a restaurant owned and operated by an independent franchisee and not McDonald's USA. This franchisee owns a license to use McDonald's logos and food products, for example, when running the restaurant. However, this franchisee is a separate company and a separate employer from McDonald's USA. If you are hired for the job described in this posting, the franchisee will be your employer, not McDonald's USA. Only the franchisee is responsible for employment matt…",1,https://www.adzuna.com/details/5760112246?utm_medium=api&utm_source=abfa41a4,42.1086,5760112246,-79.9635,2026-06-11T12:55:19Z,"Belle Valley, Erie County","['US', 'Pennsylvania', 'Erie County', 'Belle Valley']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,part_time
68037.3,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGltZjhyWmw4UkcxbzQ0R1IwZlhJZyIsImkiOiI1NzYwMTEyMjM3In0.StYBPlCba7_-__NovdS2O_B0GBhcy1qx13U00-1EfVc,68037.3,Adzuna::API::Response::Job,Customer Service/Sales,"Job Description Position Purpose: Customer Service/Sales associates provide fast, friendly service by actively seeking out customers to assess their needs and provide assistance. These associates learn about products using our tools, and provide information to customers in order to sell an entire project. Associates in this position will learn how to greet, qualify, recommend and close every customer in their department, and know how to handle basics in adjacent departments. Customer Service/Sa…",1,https://www.adzuna.com/details/5760112237?utm_medium=api&utm_source=abfa41a4,35.1478,5760112237,-90.0521,2026-06-11T12:55:19Z,"Memphis, DeSoto County","['US', 'Mississippi', 'DeSoto County', 'Memphis']",Adzuna::API::Response::Location,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Home Depot,Adzuna::API::Response::Company,,
28281.76,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMjIwMSIsInMiOiJkaW1mOHJabDhSRzFvNDRHUjBmWElnIn0.HCoTHui-dxYyJiWwN56SxMM--0ukzJ6S0g4HtFg4TUA,28281.76,Adzuna::API::Response::Job,Customer Service Associate I,"We're seeking a Customer Service Associate to join our team and deliver a great shopping experience for every customer. Duties include, but are not limited to, the following: * Assist customers with questions and recommendations * Manage sales transactions while working assigned cash register * Maintain security of cash and protect company assets * Keep the store well-stocked, and recover merchandise * Receive merchandise and help with unloading trucks, stock replenishment in accordance with pr…",1,https://www.adzuna.com/details/5760112201?utm_medium=api&utm_source=abfa41a4,27.9141,5760112201,-82.2996,2026-06-11T12:55:19Z,"Brandon, Hillsborough County","['US', 'Florida', 'Hillsborough County', 'Brandon']",Adzuna::API::Response::Location,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Dollar Tree,Adzuna::API::Response::Company,,part_time
21322.33,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMjIyOCIsInMiOiJkaW1mOHJabDhSRzFvNDRHUjBmWElnIn0.NbAn46riCoudRlEHuw6B5yWzYPTQc511GbOUzlzeAZU,21322.33,Adzuna::API::Response::Job,Guest experience specialist 6am to 4pm,"Starting Rates: Starting Rate for all Cashier $10 - $12 Opening Team $10 - $11, 5am Shift Closing Team $10 - $11, Works till 1am or Overnight Benefits being offered: Vacation/ paid time off after working for a full year  Free meals while working Flexible Schedule Tuition Assistance (up to $3000 per year ) High School Diploma Medical insurance, Dental, Vision 401K Plan (After first year of working) Career opportunities $200 referral program (refer a friend get $200 Attendance award ( employees a…",1,https://www.adzuna.com/details/5760112228?utm_medium=api&utm_source=abfa41a4,35.312488,5760112228,-79.391566,2026-06-11T12:55:19Z,"Carthage, Moore County","['US', 'North Carolina', 'Moore County', 'Carthage']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McDonald's,Adzuna::API::Response::Company,,part_time
129447.72,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGltZjhyWmw4UkcxbzQ0R1IwZlhJZyIsImkiOiI1NzYwMTEyMjE0In0.ya1lXqjxfE7ZcMYN7fkA1tmhRLCs6Yh2NM-0nV5nlLg,129447.72,Adzuna::API::Response::Job,Senior Digital Marketing Director,"Summary As the Sr. Digital Marketing Director at Geonetric, you’ll lead the strategy, execution, and optimization of digital marketing initiatives, leading a team of digital marketing experts to develop innovative digital experiences for complex healthcare systems. Setting digital marketing standards and staying on top of industry trends, you’ll shape the vision, strategy, and direction of our digital marketing products, services, and team, ensuring every client interaction is purposeful, intui…",1,https://www.adzuna.com/details/5760112214?utm_medium=api&utm_source=abfa41a4,41.97464,5760112214,-91.659066,2026-06-11T12:55:19Z,"Cedar Rapids, Linn County","['US', 'Iowa', 'Linn County', 'Cedar Rapids']",Adzuna::API::Response::Location,"PR, Advertising & Marketing Jobs",pr-advertising-marketing-jobs,Adzuna::API::Response::Category,Geonetric,Adzuna::API::Response::Company,,
29170.45,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGltZjhyWmw4UkcxbzQ0R1IwZlhJZyIsImkiOiI1NzYwMTEyMjQwIn0.A_CPbobKJ6PPbSW9HHWSearkmPSlqMdbt96qWsh83Ks,29170.45,Adzuna::API::Response::Job,Customer Service Associate I,"We're seeking a Customer Service Associate to join our team and deliver a great shopping experience for every customer. Duties include, but are not limited to, the following: * Assist customers with questions and recommendations * Manage sales transactions while working assigned cash register * Maintain security of cash and protect company assets * Keep the store well-stocked, and recover merchandise * Receive merchandise and help with unloading trucks, stock replenishment in accordance with pr…",1,https://www.adzuna.com/details/5760112240?utm_medium=api&utm_source=abfa41a4,43.078828,5760112240,-88.268497,2026-06-11T12:55:19Z,"Pewaukee, Waukesha County","['US', 'Wisconsin', 'Waukesha County', 'Pewaukee']",Adzuna::API::Response::Location,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Dollar Tree,Adzuna::API::Response::Company,,part_time
