title,salary_max,id,salary_is_predicted,adref,created,latitude,description,longitude,__CLASS__,salary_min,redirect_url,contract_time,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_type
Travel Progressive Care Unit (PCU) Float RN,62480.17,5718610637,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYxMDYzNyIsInMiOiJkSHpqT014SDhSR1NkSVNYUVFRalBRIn0.o6CyQAcIv2kXNV4dpYffuBt3Sawtsp_wC6VBZSbTo84,2026-05-04T09:31:46Z,47.724419,"Job Description TheraEX Staffing Services is seeking a travel nurse RN PCU - Progressive Care Unit for a travel nursing job in Silverdale, Washington. Job Description & Requirements - Specialty: PCU - Progressive Care Unit - Discipline: RN - Start Date: 05/26/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel RN - PCU Float | 12hr Nights (7p–7a) | 36 hrs/week | EPIC | 13 weeks | 2 yrs PCU/Stepdown exp | BLS, ACLS, NIHSS (WA/Compact) | Ratios 1:4 | …",-122.719176,Adzuna::API::Response::Job,62480.17,https://www.adzuna.com/land/ad/5718610637?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=9549F2825C990018C3FDD1199412EC21DE79B914,,"['US', 'Washington', 'Kitsap County', 'Silverdale']",Adzuna::API::Response::Location,"Silverdale, Kitsap County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,TheraEX Staffing Services,contract
Physician Emergency Medicine - Competitive Salary,101177.67,5718610644,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEh6ak9NeEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjEwNjQ0In0.okHKF7NN-Lp-Njh52WKy4l-bUsebVmWZBMuWg90iqyw,2026-05-04T09:31:46Z,37.451159,"Job Description Critical Access hospital needs an Emergency Medicine physician! Average volume is around 15K annually. For its small size, this facility has surprisingly well represented specialties such as gastroenterology, orthopedics, cardiology, urology and more.The hospital is fully supporting and will offer a very competitive salary with possible bonuses and a full comprehensive benefits package with retirement fund, relocation expenses and many more perks!Beautiful mild 4 season climate …",-86.90916,Adzuna::API::Response::Job,101177.67,https://www.adzuna.com/land/ad/5718610644?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=753ACF217493227DFA9043CE72730EA947E3AF28,,"['US', 'Kentucky', 'Ohio County', 'Hartford']",Adzuna::API::Response::Location,"Hartford, Ohio County",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Company,"Born & Bicknell, Inc.",
Physician Dermatology - Competitive Salary,65008.51,5718610648,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEh6ak9NeEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjEwNjQ4In0.zjq3w3yDGo14qEJ29tbo6mKX3CYzdann0ydVYRl-Sdo,2026-05-04T09:31:46Z,43.828505,"Job Description We are currently scheduling interviews with an established and well-respected single-specialty Dermatology practice located in Boise, Idaho. The group is adding a Dermatologist to practice general dermatology, with an option to do cosmetics. Practice Details - Busy practice that currently enjoys a premier referral status in the Boise community - This practice is NOT owned by a private equity company - Leading compensation with a full benefits package - Offering Partnership About…",-115.834554,Adzuna::API::Response::Job,65008.51,https://www.adzuna.com/land/ad/5718610648?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=DF847788D2259AAFAE2C7F87B88B84AAB10D1E62,,"['US', 'Idaho', 'Boise County', 'Idaho City']",Adzuna::API::Response::Location,"Idaho City, Boise County",Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,Adzuna::API::Response::Company,Enterprise Medical Recruiting,
Travel Occupational Therapist,180782.53,5718610590,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYxMDU5MCIsInMiOiJkSHpqT014SDhSR1NkSVNYUVFRalBRIn0.J0J8VmfNOr5NGqi5L6yZkMj_A_Jx8lOlN2qsTcCCLSY,2026-05-04T09:31:45Z,45.896562,"Job Description Care Career is seeking a travel Occupational Therapist for a travel job in Woodruff, Wisconsin. Job Description & Requirements - Specialty: Occupational Therapist - Discipline: Therapy - Start Date: 05/26/2026 - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, days - Employment Type: Travel Care Career Job ID 36651714. Pay package is based on 8 hour shifts and 40.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: T…",-89.697817,Adzuna::API::Response::Job,180782.53,https://www.adzuna.com/land/ad/5718610590?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=123E1EE7CF00B2AF7435DBFEB0DC2FB1755B8276,,"['US', 'Wisconsin', 'Oconto County', 'Woodruff']",Adzuna::API::Response::Location,"Woodruff, Oconto County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Care Career,
Physician Anesthesiology - Competitive Salary,90432.52,5718610620,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEh6ak9NeEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjEwNjIwIn0.7ZwAgLNYYJh4ccZLBy4ZubsW-Ocf2gDmc_tulgimrNs,2026-05-04T09:31:45Z,40.245374,"Job Description LOCUM ANESTHESIOLOGIST in Pottstown, Pennsylvania *Job ID: 137479 Job Summary Assist in directing and coordinating activities in the Anesthesia Department.Responsible for the medical management of patients during surgery and other medical procedures.Conduct pre-anesthesia assessments and obtain patient consent.Discuss anesthetic options and risks with patients.Monitor patient's physiological condition and perform clinical interventions as needed. Job Introduction Duration of ass…",-75.64963,Adzuna::API::Response::Job,90432.52,https://www.adzuna.com/land/ad/5718610620?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=3EE5FBB8612E016A58DDA5F8699419BE2E555693,,"['US', 'Pennsylvania', 'Montgomery County', 'Pottstown']",Adzuna::API::Response::Location,"Pottstown, Montgomery County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,ICON Medical Network,contract
Registered Nurse (RN) - PreOp / PACU - Post Anesthesia Care,52776.4,5718610583,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYxMDU4MyIsInMiOiJkSHpqT014SDhSR1NkSVNYUVFRalBRIn0.nGPbfmak9l6NTKbAOoxajkQ5n-co5q0DTVcATUiiJWY,2026-05-04T09:31:45Z,40.212856,"Job Description Perm Staff Jobs is seeking a Registered Nurse (RN) PreOp / PACU - Post Anesthesia Care for a nursing job in Provo, Utah. Job Description & Requirements - Specialty: PreOp / PACU - Post Anesthesia Care - Discipline: RN - Duration: Ongoing - Employment Type: Staff Registered Nurse - Same Day Surgery - Part-Time Park City Surgery Center is seeking a part-time experienced Same Day Surgery RN to join our team in a busy, high-performing orthopedic ambulatory surgery center. /n We are …",-111.725694,Adzuna::API::Response::Job,52776.4,https://www.adzuna.com/land/ad/5718610583?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=A7AAEBB675909A88C931504E974D56209C2CF145,part_time,"['US', 'Utah', 'Utah County', 'Provo']",Adzuna::API::Response::Location,"Provo, Utah County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Perm Staff Jobs,permanent
CDL Class A Truck Driver,82116.41,5718610613,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEh6ak9NeEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjEwNjEzIn0.IakbRFOqyTsQb2T4gmrfkxHuulJaewJGdK-nnn1H9tM,2026-05-04T09:31:45Z,38.952608,"Job Description Job Description: Job Details - Drivers earn up to $95,000 - $7,500 Sign On Bonus (terms apply) - Home daily routes; Sunday Through Thursday NIGHTS We Deliver the Goods: - Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more - Growth opportunities performing essential work to support America’s food distribution system - Safe and inclusive working environme…",-76.589277,Adzuna::API::Response::Job,82116.41,https://www.adzuna.com/land/ad/5718610613?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=A25B58974A2D76B0006F915D84B241D672D57B27,,"['US', 'Maryland', 'Anne Arundel County', 'Riva']",Adzuna::API::Response::Location,"Riva, Anne Arundel County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Performance Foodservice,
Physician Family Practice-Without OB - Competitive Salary,37250.69,5718610593,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEh6ak9NeEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjEwNTkzIn0.dcd2LB3RN0ya63sSlGI-91l22NHAPBNeFrPQnmnRg04,2026-05-04T09:31:45Z,37.22078,"Job Description Seeking BE/BC Family Medicine Physicians to join outpatient clinic practices in Springfield, Missouri. Benefits include: - Flexible weekday schedules - Highly competitive compensation - Comprehensive benefits package - Sign-on bonus and relocation allowance - CME allowance - Optional teaching opportunities available Health System has been named one of “America’s Greatest Workplaces” in 2024 by Newsweek and Plant-A Insights Group. We achieved a 4.5-star rating out of a possible f…",-93.328184,Adzuna::API::Response::Job,37250.69,https://www.adzuna.com/land/ad/5718610593?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=8FFF70488792E0943B02CA363D26C1410E09A856,,"['US', 'Missouri', 'Greene County', 'Springfield']",Adzuna::API::Response::Location,"Springfield, Greene County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Britt Medical Search,
Local Contract CVOR Surgical Technologist,107030.66,5718610589,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYxMDU4OSIsInMiOiJkSHpqT014SDhSR1NkSVNYUVFRalBRIn0.1mUiHByomSreAmVCC4x2ytFyl2dfiSVBB3RfDqGYTFQ,2026-05-04T09:31:45Z,40.103832,"Job Description Host Healthcare is seeking a local contract CVOR Technologist for a local contract job in Columbus, Ohio. Job Description & Requirements - Specialty: CVOR Technologist - Discipline: Allied Health Professional - Start Date: 05/04/2026 - Duration: 13 weeks - 40 hours per week - Shift: 12 hours, days - Employment Type: Local Contract Host Healthcare Job ID La1fVX0000032tUvYAI. Pay package is based on 12 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipe…",-83.020025,Adzuna::API::Response::Job,107030.66,https://www.adzuna.com/land/ad/5718610589?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=5153D9EE5CC113EBF384F186DB239AB99F95C551,,"['US', 'Ohio', 'Franklin County', 'Columbus']",Adzuna::API::Response::Location,"Columbus, Franklin County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Host Healthcare,contract
Physician Gastroenterology - Competitive Salary,57509.06,5718610595,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEh6ak9NeEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjEwNTk1In0.hGn52FXwYtyIHIodaypDG9hvY8_AGqoaupAMHA2Mx8Y,2026-05-04T09:31:45Z,46.35722,"Job Description Brainerd, Minnesota, Gastroenterology JobClinical Role:Do you know someone that might be a good fit for this position? Please ask about our generous referral fees!Permanent JobCurrent team of 1 MD and 2 APPs70% endoscopy, 20% clinic and 10% inpatientAll admissions managed by IM hospitalist serviceCall is 1 weekend a month, 1 night a weekAbility to practice “bread and butter” GINo buy-in, no malpractice, no overhead and no seniority issuesBC/BE GastroenterologyAllow RecruitWell t…",-94.19444,Adzuna::API::Response::Job,57509.06,https://www.adzuna.com/land/ad/5718610595?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=D2DFD78259D9DC6417C343F04ECD0F649420AB2B,,"['US', 'Minnesota', 'Crow Wing County', 'Brainerd']",Adzuna::API::Response::Location,"Brainerd, Crow Wing County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,RecruitWell,permanent
Certified Nursing Assistant Senior - A6 - Cardiac IMC / Telemetry - Relocation Required,7032.71,5718610624,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEh6ak9NeEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjEwNjI0In0.ayzfuJxaewZnS8iBuIbr8-0TrnmKmNmPLqlHf3RDSmM,2026-05-04T09:31:45Z,32.936887,"Job Description This job requires relocation. Description A6 is a 27-bed fast paced unit. We provide care for cardiac patients who have undergone a cardiac intervention from the cath lab which includes stent placement, pacemaker placement, and diagnostic angiograms. We also care for the patients who have chosen to undergo Watchman and Mitraclip procedures. We manage patients with congestive heart failure, NSTEMI, STEMI, pre-CABG, and peripheral vascular occlusions. We do have patients with card…",-96.631746,Adzuna::API::Response::Job,7032.71,https://www.adzuna.com/land/ad/5718610624?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=733AE4141CA7330133254C4964826E3B8246F057,full_time,"['US', 'Texas', 'Dallas', 'Garland']",Adzuna::API::Response::Location,"Garland, Dallas",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Christus Health,
Nurse Extern,53730.09,5718610608,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEh6ak9NeEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjEwNjA4In0.moFdQvt17N0xsj6BYuJs0JdrRWV8d20S2fevhR6WcLk,2026-05-04T09:31:45Z,35.652357,"Job Description Do you want to join an organization that invests in you as a Nurse Extern? At CarePartners, you come first. HCA Healthcare has committed up to $300 million in programs to support our incredible team members over the course of three years. Job Summary and Qualifications As a Nurse Extern, you’ll be a valued part of the nursing team, gaining hands-on experience as you explore the full scope of the Registered Nurse role. You’ll help deliver safe, compassionate care that improves pa…",-83.100551,Adzuna::API::Response::Job,53730.09,https://www.adzuna.com/land/ad/5718610608?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=C7AAC259D61E78E94FD10F600ADD4CB7A9D1D5B7,,"['US', 'North Carolina', 'Haywood County', 'Waynesville']",Adzuna::API::Response::Location,"Waynesville, Haywood County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CarePartners,
Travel Physical Therapy Assistant,73754.98,5718610623,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEh6ak9NeEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjEwNjIzIn0.DACdv6sKgYYTw1Mi_7PBM4nM9WRxkzQPnueNuYU2jwM,2026-05-04T09:31:45Z,46.673272,"Job Description AMN Healthcare Allied is seeking a travel Physical Therapy Assistant for a travel job in WASHBURN, Wisconsin. Job Description & Requirements - Specialty: Physical Therapy Assistant - Discipline: Therapy - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, days - Employment Type: Travel Job Description & Requirements/n /nPhysical Therapist Assistant - Skilled - (PTA)/n /nStartDate: ASAP /nAvailable Shifts: 8 D /nPay Rate: $1511.00 - $1557.00 /n /nTravel Physical Therapist A…",-90.894908,Adzuna::API::Response::Job,73754.98,https://www.adzuna.com/land/ad/5718610623?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=F2A375EF22626D5057A5D63613EE3D5BF8E1E6AF,,"['US', 'Wisconsin', 'Bayfield County', 'Washburn']",Adzuna::API::Response::Location,"Washburn, Bayfield County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,AMN Healthcare Allied,contract
Travel Physical Therapist,94821.83,5718610584,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEh6ak9NeEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjEwNTg0In0.V-mwN3wlqLYuSZKJ3VKfLh30XmNGGeo_wv051qIuCFo,2026-05-04T09:31:45Z,36.028661,"Job Description Bluebird Staffing is seeking a travel Physical Therapist for a travel job in Burlington, North Carolina. Job Description & Requirements - Specialty: Physical Therapist - Discipline: Therapy - Start Date: 07/06/2026 - Duration: 13 weeks - 40 hours per week - Shift: 10 hours - Employment Type: Travel Bluebird Features and Benefits: - Competitive compensation & stipends - Weekly Pay - Day 1 Health Benefits - Medical, Vision, Dental plan - 401k plan with Vanguard - Guaranteed Stipen…",-79.497186,Adzuna::API::Response::Job,94821.83,https://www.adzuna.com/land/ad/5718610584?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=46123680BE2CBAD5BA2F1EB9D7C849D4A41F719E,,"['US', 'North Carolina', 'Alamance County', 'Burlington']",Adzuna::API::Response::Location,"Burlington, Alamance County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Bluebird Staffing,permanent
Travel Medical-Surgical Registered Nurse,116721.2,5718610616,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYxMDYxNiIsInMiOiJkSHpqT014SDhSR1NkSVNYUVFRalBRIn0.r9QZ_UkRgJ9EqXv5Di-fYnI5Qo7ngXRFVJQSjCdoejw,2026-05-04T09:31:45Z,31.255722,"Job Description GetMed Staffing, Inc. is seeking a travel nurse RN Med Surg for a travel nursing job in Alexandria, Louisiana. Job Description & Requirements - Specialty: Med Surg - Discipline: RN - Start Date: 05/11/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, days - Employment Type: Travel GetMed Staffing is searching for a strong MedSurg RN to assist our traveler-friendly client. A minimum of 1-2 years of experience is required. Traveling with GetMed Staffing offers the u…",-92.474154,Adzuna::API::Response::Job,116721.2,https://www.adzuna.com/land/ad/5718610616?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=97C9C8DEE04FC5EB4C9423C7F2C1A8E3EC6BEFAC,,"['US', 'Louisiana', 'Rapides Parish', 'Alexandria']",Adzuna::API::Response::Location,"Alexandria, Rapides Parish",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,"GetMed Staffing, Inc.",
Travel Registered Nurse - Medical Surgical Oncology Telemetry,128654.39,5718610604,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYxMDYwNCIsInMiOiJkSHpqT014SDhSR1NkSVNYUVFRalBRIn0.LfRG5Gv0cFLBpfaPKl83Ucb67GbS6IjJ4r92DU3yXro,2026-05-04T09:31:45Z,40.103832,"Job Description GHR Healthcare - Travel Division is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Columbus, Ohio. Job Description & Requirements - Specialty: Med Surg / Telemetry - Discipline: RN - Start Date: 06/15/2026 - Duration: 16 weeks - 36 hours per week - Shift: 12 hours - Employment Type: Travel GHR Healthcare - Travel Division Job ID 77329760. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amoun…",-83.020025,Adzuna::API::Response::Job,128654.39,https://www.adzuna.com/land/ad/5718610604?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=BD53A9CCFC96F92B5435F86D43AA205CA8A65091,,"['US', 'Ohio', 'Franklin County', 'Columbus']",Adzuna::API::Response::Location,"Columbus, Franklin County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,GHR Healthcare - Travel Division,
Physician Family Practice-Without OB - Competitive Salary,43977.14,5718610606,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEh6ak9NeEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjEwNjA2In0.gNYuek9Tv6GVSdKkPWkZQ17RooIcqXEmL7e_amC-eiY,2026-05-04T09:31:45Z,38.882174,"Job Description We are working with a modern direct primary care practice built around longer visits, manageable patient panels, and meaningful physician–patient relationships. If you are excited by the opportunity to practice thoughtful, comprehensive primary care in a supportive, team-based environment, we would love to talk with you. Schedule & Highlights - Clinic hours: Monday–Thursday: 8:30 AM–5:30 PM, Friday: 8:30 AM–4:30 PM - Full-time schedule: 4 clinic days per week  1 remote admin day…",-92.25231,Adzuna::API::Response::Job,43977.14,https://www.adzuna.com/land/ad/5718610606?se=dHzjOMxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=674FF4D31B74E7E3B69F7FE740CC987934ADB027,part_time,"['US', 'Missouri', 'Boone County', 'Columbia']",Adzuna::API::Response::Location,"Columbia, Boone County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Recruit With Care,
