salary_is_predicted,longitude,description,__CLASS__,created,id,latitude,salary_min,salary_max,adref,contract_time,title,redirect_url,company.__CLASS__,company.display_name,category.__CLASS__,category.label,category.tag,location.display_name,location.__CLASS__,location.area,contract_type
0,-81.818726,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090206,27.898241,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5MDIwNiIsInMiOiJzT3J1bjY2WThSR2FldmVnalR1UmlnIn0.PGpJn9SNws9Ml3k8nweUpcKRRA7syRDsYvPrdtJnUoo,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090206?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Bartow, Polk County",Adzuna::API::Response::Location,"['US', 'Florida', 'Polk County', 'Bartow']",
0,-102.673212,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090167,32.717844,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMTY3In0.f9gZ2-gi7DizWqmPBDTIoMTF-5c1I03mvziAJZtLF34,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090167?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Seminole, Gaines County",Adzuna::API::Response::Location,"['US', 'Texas', 'Gaines County', 'Seminole']",
0,-82.39351,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090181,27.77339,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5MDE4MSIsInMiOiJzT3J1bjY2WThSR2FldmVnalR1UmlnIn0.DUnixyn6D_BXhJj--S4W4aV9c2SpHStYSkX6W71Dpuo,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090181?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Apollo Beach, Hillsborough County",Adzuna::API::Response::Location,"['US', 'Florida', 'Hillsborough County', 'Apollo Beach']",
0,-81.579588,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090224,27.901914,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5MDIyNCIsInMiOiJzT3J1bjY2WThSR2FldmVnalR1UmlnIn0.31ezca7gbyE8w1g21zCghtRaotBI0INhg-A9B_eSP6M,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090224?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Lake Wales, Polk County",Adzuna::API::Response::Location,"['US', 'Florida', 'Polk County', 'Lake Wales']",
0,-82.631137,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090195,27.379395,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMTk1In0.vXWSYAotH_HbTEf_H2nN2d072UOJ7STzUmLeT0xsZVg,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090195?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Longboat Key, Manatee County",Adzuna::API::Response::Location,"['US', 'Florida', 'Manatee County', 'Longboat Key']",
0,-82.48489,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090189,27.184688,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMTg5In0.pfhW27x6QefuWvg5u6xFlNJf6TGGOPbzw-4tFlDoM-M,full_time,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090189?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Osprey, Sarasota County",Adzuna::API::Response::Location,"['US', 'Florida', 'Sarasota County', 'Osprey']",
0,-82.48489,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090192,27.184688,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5MDE5MiIsInMiOiJzT3J1bjY2WThSR2FldmVnalR1UmlnIn0.3WOfaRAngzHc9_6gjEetS82DsYG_gE_W3ml1LzZ9awA,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090192?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Osprey, Sarasota County",Adzuna::API::Response::Location,"['US', 'Florida', 'Sarasota County', 'Osprey']",
0,-81.198748,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090238,27.416122,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMjM4In0.UiJls9liYII_q-6tYCypeOrd-8DWZ0DTc69iZBZ3tac,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090238?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Basinger, Okeechobee County",Adzuna::API::Response::Location,"['US', 'Florida', 'Okeechobee County', 'Basinger']",
0,-81.72747,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090215,28.090004,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMjE1In0.HzOgePbHqPf38W1KPBuH55LngZH3eB-VStASiMeAHNg,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090215?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Lake Alfred, Polk County",Adzuna::API::Response::Location,"['US', 'Florida', 'Polk County', 'Lake Alfred']",
0,-95.854712,"Physical Therapist – Outpatient Ortho in Owasso, OK Build Your Outpatient Physical Therapy Career with us! At Summit Physical Therapy , part of the Upstream Rehabilitation network, you can focus on patient care while advancing your career in outpatient orthopedic physical therapy. We’re hiring full-time, part-time, and PRN Physical Therapists — including new grads — who want competitive pay, strong mentorship, and a clear path to professional growth that flexes with every stage of your career. …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090185,36.269539,77000.0,95000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMTg1In0.XCxkZip4AoKWrf9xVW7e4neUGNFdo14LL-NBbsMA3i4,part_time,Physical Therapist,https://www.adzuna.com/land/ad/5843090185?se=sOrun66Y8RGaevegjTuRig&utm_medium=api&utm_source=abfa41a4&v=3E231635DBA8A8958CCCD7E78817846F081B0B60,Adzuna::API::Response::Company,Summit Physical Therapy,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Owasso, Tulsa County",Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Tulsa County', 'Owasso']",
0,-82.639745,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090149,27.7693,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMTQ5In0.WfB0ksmbN7nVgw10V7HQ-QkWxAToIW4yt-cxGwWBBKA,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090149?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Saint Petersburg, Pinellas County",Adzuna::API::Response::Location,"['US', 'Florida', 'Pinellas County', 'Saint Petersburg']",
0,-82.79932,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090156,27.92083,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMTU2In0.6eLRMvSrsxpz8SjyYESZBEr2kkQVWRZJlXFqzh8h6vU,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090156?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Largo, Pinellas County",Adzuna::API::Response::Location,"['US', 'Florida', 'Pinellas County', 'Largo']",
0,-82.728887,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090165,28.236773,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5MDE2NSIsInMiOiJzT3J1bjY2WThSR2FldmVnalR1UmlnIn0.3QXPa0ME_G_VfABHyetp7Lr2yRIVlWqN_-FEhLSkyj8,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090165?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"New Port Richey, Pasco County",Adzuna::API::Response::Location,"['US', 'Florida', 'Pasco County', 'New Port Richey']",
0,-81.493546,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090219,27.60394,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5MDIxOSIsInMiOiJzT3J1bjY2WThSR2FldmVnalR1UmlnIn0.qPR7GMtodMkMcQXtuGOq9AIzyeXJz54WS2F0TKX_w0M,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090219?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Avon Park, Highlands County",Adzuna::API::Response::Location,"['US', 'Florida', 'Highlands County', 'Avon Park']",
0,-81.61265,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090201,28.098869,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMjAxIn0.pM03iKHrHYydcTaCm70owpcL8K_XfCVkkTrq3DRaMwY,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090201?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Haines City, Polk County",Adzuna::API::Response::Location,"['US', 'Florida', 'Polk County', 'Haines City']",
0,-81.534012,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090234,27.831074,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMjM0In0.axyrucinuJ4druyMyW_nido_Zg9jOsjiS6c6HSpso2Y,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090234?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Babson Park, Polk County",Adzuna::API::Response::Location,"['US', 'Florida', 'Polk County', 'Babson Park']",
0,-82.307487,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090164,28.193723,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MzA5MDE2NCIsInMiOiJzT3J1bjY2WThSR2FldmVnalR1UmlnIn0.cXxfTiW2Ho0VX2BRlaMjtDPiXaw5BjhJfsR8s7XuVls,full_time,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090164?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Wesley Chapel, Pasco County",Adzuna::API::Response::Location,"['US', 'Florida', 'Pasco County', 'Wesley Chapel']",
0,-82.692696,"Solo OTR CDL-A Truck Drivers: $5,000 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average Up to $5,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400 Available Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! …",Adzuna::API::Response::Job,2026-08-15T08:47:40Z,5843090148,28.300919,0.0,79560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic09ydW42Nlk4UkdhZXZlZ2pUdVJpZyIsImkiOiI1ODQzMDkwMTQ4In0.UH3F236goDmIdtF2Vfc2PNuHQ0xEWc_JXd3pJA0gNmc,full_time,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,https://www.adzuna.com/details/5843090148?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,U.S. Xpress - OTR,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,"Jasmine Estates, Pasco County",Adzuna::API::Response::Location,"['US', 'Florida', 'Pasco County', 'Jasmine Estates']",
