salary_is_predicted,__CLASS__,id,adref,title,redirect_url,salary_min,longitude,description,salary_max,created,latitude,category.label,category.__CLASS__,category.tag,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__,contract_time,contract_type
1,Adzuna::API::Response::Job,5873217224,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzIyNCIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.UDBTSTVWZjrbv9NXZgRinRul7Diec37oJhW3etjUxaY,Occupational Therapist - Travel Contract,https://www.adzuna.com/land/ad/5873217224?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=FE884BD5C580DEAEFB78445C5E0CCE6562A12CE1,82304.02,-89.274607,"Job Description Make a meaningful difference as a travel OT with Jackson Therapy Partners! We’re seeking a dedicated and compassionate Occupational Therapist to help patients with injuries, illnesses, or disabilities regain or improve their daily skills while exploring a brand-new location. \n \n Minimum Requirements \n \n Bachelor's, Master's or Doctoral Degree in Occupational Therapy from an accredited educational program. \n Active State License is Required to Start the Assignment \n BLS Cer…",82304.02,2026-09-06T12:00:56Z,40.716459,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Eureka, Woodford County","['US', 'Illinois', 'Woodford County', 'Eureka']",Adzuna::API::Response::Location,Jackson Therapy Partners,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217203,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzIwMyIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.G6SKcz-TrkJLZF88D-QaFrs45zSCRhbUcpOs66mkpFY,Shift Manager,https://www.adzuna.com/land/ad/5873217203?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=64105275F1969431F151837FBAD53DB821D6CBDB,32296.9,-80.01072,"Job Description We’re glad you’re here. You may know us as the brand with Roast Beef and Curly Fries – but we are also crafting incredible career opportunities. You’re in the right place if you’re here for benefits and perks such as: \n \n Weekly Pay \n Flexible Schedule \n Shift Meal Discount and Family Dining Discount* \n Best-in-Class Training & Continuous Learning \n Advancement Opportunities \n Referral Bonus Program \n Medical, Dental, Vision* \n 401(k) Retirement Program* \n Paid Time Of…",32296.9,2026-09-06T12:00:55Z,40.40952,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,"Brookline, Allegheny County","['US', 'Pennsylvania', 'Allegheny County', 'Brookline']",Adzuna::API::Response::Location,Arby's,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217073,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzA3MyIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.LN5GlFnXgWj3Q4FrZMCUYvU5d6S5LPF6tQzEwunGZc0,RN Clinical Nurse Coordinator,https://www.adzuna.com/land/ad/5873217073?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=4AFE5550AFE8FE17E288679459C4C8DE77F58F19,33346.91,-80.973723,"Job Description Job Description Job Opportunity: RN Clinical Nurse Coordinator Our organization in Savannah, GA is on the lookout for a dedicated RN Clinical Nurse Coordinator to lead the delivery of exceptional, patient-focused care. This position involves a variety of responsibilities aimed at enhancing clinical operations and patient outcomes. Key Responsibilities Coordinate daily clinical activities to ensure smooth operations. Oversee patient evaluations and develop comprehensive care plan…",33346.91,2026-09-06T12:00:41Z,32.003548,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Wilmington Island, Chatham County","['US', 'Georgia', 'Chatham County', 'Wilmington Island']",Adzuna::API::Response::Location,Memorial Health,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217072,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzA3MiIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.4L2Z74_BRR7tgP8NnciQkNecP4nnz2EanRX3g3kl8CY,Hematology/Oncology-UPMC Hillman Cancer Center- Multiple locations in PA and MD- Competitive Salary-,https://www.adzuna.com/land/ad/5873217072?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=686E5F83EBEB567392B65071A0C270EBECC6A2A9,89780.81,,"Job Description Job Description Become a part of an expanding initiative at a prestigious cancer center! We are looking for full-time physicians to enhance our network of medical oncologists and hematologists across various locations in western Pennsylvania. Your role will involve inpatient rounds for medical oncology and hematology patients at local hospitals, as well as providing ongoing outpatient care and consultations. We are in search of physicians who possess outstanding clinical abiliti…",89780.81,2026-09-06T12:00:41Z,,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,US,['US'],Adzuna::API::Response::Location,UPMC Southwestern PA,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217039,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzAzOSIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.efKucpCzsgTPCJBHyJuRinyR8ncPSwYhYALh5SRyiUg,"Outpatient Neurology position at UPMC in Pittsburgh, PA - Academic or Community - Leadership potenti",https://www.adzuna.com/land/ad/5873217039?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=87BB87EA313A3C14B16A261E422E66C77A1E3ACB,118433.28,-79.882828,"Job Description Job Description The Neurology Department at our organization, in collaboration with a leading medical school, is on the lookout for outstanding neurologists to enhance our esteemed healthcare system. We offer positions in both academic comprehensive general neurology and outpatient community neurology, with options for tele-neurology available. There are also opportunities for leadership roles. Candidates must possess an MD or equivalent degree, be board eligible with plans to a…",118433.28,2026-09-06T12:00:40Z,40.42368,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Swissvale, Allegheny County","['US', 'Pennsylvania', 'Allegheny County', 'Swissvale']",Adzuna::API::Response::Location,UPMC Southwestern PA,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217064,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MDY0In0.BKEIYZ3J0FKzQI7wNXRldc0_TthW7G6sPopOIm1V8Gw,Registered Dental Hygienist,https://www.adzuna.com/land/ad/5873217064?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=3E40A374290C67B2951AF17C0A8A87ECD391DBCA,153816.67,-76.593301,"Job Description Job Description No evening or weekend shifts required. Our office operates from Monday to Thursday, 7 AM to 5 PM, and Friday from 7 AM to 1 PM. This is a full-time opportunity. Our workplace thrives on our Core Values: Teamwork, Positive Office Atmosphere, Dedication to Business Advancement, Continuous Learning, and Prioritizing People over Profits. Our organization is situated in Landisville, PA . We boast a stunning, contemporary office housed in a beautifully restored farmhou…",153816.67,2026-09-06T12:00:40Z,40.30898,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Palmyra, Lebanon County","['US', 'Pennsylvania', 'Lebanon County', 'Palmyra']",Adzuna::API::Response::Location,SARDINA DENTAL GROUP,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217051,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzA1MSIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.w7Fg_C28BtTKxh_mpRHrAWCTJkcAEIlZoCPfdKBHcRU,Physical Therapist (PT) with Benefits Starting Day One,https://www.adzuna.com/land/ad/5873217051?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=1086B2C43F3BF269B8471A8520402D8C283F04A9,102883.27,-81.844804,"Job Description Job Description Exciting Opportunity for Physical Therapists Become a Part of a Team That Values Your Dedication to Patient Care ! Are you looking for a rewarding career that feels like home while allowing you to make a significant difference? At our organization, you will have the chance to provide outstanding care and support to our patients, witnessing their incredible progress firsthand. As a Physical Therapist, your expertise will enable you to deliver high-quality, compass…",102883.27,2026-09-06T12:00:40Z,26.347548,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Bonita Springs, Lee County","['US', 'Florida', 'Lee County', 'Bonita Springs']",Adzuna::API::Response::Location,Rehabilitation Hospital of Fort Myers,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217062,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzA2MiIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.LNSvUyC4OXnn2bW9X8aQMPYlbt7chzD1ULRSe368HLA,Intestinal Transplant Surgery,https://www.adzuna.com/land/ad/5873217062?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=ACAC20BCF8D100536BF877C29149D7078AEB58B7,98625.62,-80.081389,"Job Description Job Description Transplant Surgery - Physician Position Overview: Work Location: Our facility at UPMC Presbyterian Location: Pittsburgh, PA Employment Type: Full-time Shift Details: Immigration Status: Not considered Qualifications: Must hold American Board Certification A strong dedication to patient-focused care along with exceptional interpersonal skills is crucial, as we aim to provide the highest standard of care in a compassionate and professional setting. What We Offer: N…",98625.62,2026-09-06T12:00:40Z,40.333611,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Upper Saint Clair, Allegheny County","['US', 'Pennsylvania', 'Allegheny County', 'Upper Saint Clair']",Adzuna::API::Response::Location,UPMC Southwestern PA,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217059,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MDU5In0.OPJLROmiop_FTxZaed2wX55_TwKRyWllGaWaaxnry_M,RN/LPN Wellness Nurse,https://www.adzuna.com/land/ad/5873217059?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=7A39A7064FCD8BE65B4BAB087D30FCAC8B9F401F,49696.47,-70.186723,"Job Description Job Description I'm here to help! Please provide the job description you'd like me to rewrite, and I'll get started on it.",49696.47,2026-09-06T12:00:40Z,43.800621,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,"Yarmouth, Cumberland County","['US', 'Maine', 'Cumberland County', 'Yarmouth']",Adzuna::API::Response::Location,Maplewood Mill Pond LLC,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217047,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MDQ3In0.Y94oWsebkbeir-yLW6TAjx5pPPfruzRaC_My3VlLZvA,"Join our Pediatric Ophthalmology group at UPMC in Pittsburgh, PA",https://www.adzuna.com/land/ad/5873217047?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=24B5EB7812837B80AAE6C70871027C88AB8FF2FB,115153.27,-79.926441,"Job Description Job Description Our organization is on the lookout for a Pediatric Ophthalmologist at the Assistant/Associate Professor level to become part of our dedicated team. This role offers a unique chance to engage in truly collaborative patient care. We welcome applications from both emerging and experienced clinicians or clinician scientists, and all candidates will be encouraged to cultivate a subspecialty interest. Position Overview Contribute to the expansion of the department's es…",115153.27,2026-09-06T12:00:40Z,40.494513,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Sharpsburg, Allegheny County","['US', 'Pennsylvania', 'Allegheny County', 'Sharpsburg']",Adzuna::API::Response::Location,UPMC Southwestern PA,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217040,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MDQwIn0.HaowmrqZnF-Jwd2f38yBVHMFix6bAgBDceWBHhrn2x4,"Registered Nurse, Pediatrics, OR",https://www.adzuna.com/land/ad/5873217040?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=1E270127EBD87C5C9C7DA4BEED58F2AC173E585B,24667.34,-83.94854,"Job Description Job Description Job Opportunity: Pediatric Operating Room Registered Nurse Our organization is in search of a Pediatric Operating Room Registered Nurse for flexible contract or travel positions. In this capacity, you will deliver thorough perioperative care to young patients, encompassing everything from pre-operative evaluations and family education to monitoring during surgery and assisting in post-anesthesia recovery. Your role will involve close collaboration with surgeons, …",24667.34,2026-09-06T12:00:40Z,39.91839,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Donnelsville, Clark County","['US', 'Ohio', 'Clark County', 'Donnelsville']",Adzuna::API::Response::Location,Wise Medical Staffing,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217068,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MDY4In0.fon0NUNg1rAREDz_4mwbk5hrGjcqWtiYfMTtSQg85ZU,"RN ICU - Work 1 Shift/Month Minimum, Choose Your Schedule (23930)",https://www.adzuna.com/land/ad/5873217068?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=30B0A22A69D23090C65F8FFB1D267439D2FF3CA3,51874.5,-78.123333,"Job Description Job Description Salary Range: $56.25-$59.00/hour Registered Nurse (RN) - ICU or Telemetry Per Diem | Day & Night Shifts | Halifax, VA Attention Experienced ICU and Telemetry Nurses: Take Charge of Your Schedule! Our organization is looking for skilled local Registered Nurses for per diem hospital roles in Halifax, Virginia . You have the flexibility to select shifts that align with your lifestyle, whether you prefer to work occasionally or establish a more regular schedule. Avai…",51874.5,2026-09-06T12:00:40Z,37.173207,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Crewe, Nottoway County","['US', 'Virginia', 'Nottoway County', 'Crewe']",Adzuna::API::Response::Location,First Choice Nurses of Eastern VA,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217057,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MDU3In0.n2oTBQJe7j1FQ8jko1XphtKABUIboqH0W8xhKwDEPYI,Veterinarian,https://www.adzuna.com/land/ad/5873217057?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=EF682EC12FA40791E728D096E9148B12D83D8477,135208.75,-77.793342,"Job Description Job Description Join Our Team at a Leading Veterinary Care Facility At our organization, we are dedicated to delivering exceptional veterinary care while fostering your professional development. As an AAHA Accredited practice, we take pride in our commitment to excellence in small animal healthcare, which is reflected in our impressive 4.6-star rating on Google. We are in search of passionate individuals who are ready to make a significant impact and collaborate with like-minded…",135208.75,2026-09-06T12:00:40Z,43.288116,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Hilton, Monroe County","['US', 'New York', 'Monroe County', 'Hilton']",Adzuna::API::Response::Location,Hilton Veterinary Care Hospital,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217037,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUtQbWhRMnE4UkdUWXVTejRUbFVVQSIsImkiOiI1ODczMjE3MDM3In0.tRpBdF1WufoRDIaDK49e0sztgHn5MbZ8bWGA2PROG1Q,Dental Hygienist,https://www.adzuna.com/land/ad/5873217037?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=BB401FC8604B4A3BA6498340D28F76DCC66BEE5F,115440.15,-77.428877,"Job Description Job Description Dental Hygienists Wanted for Practices in Lansdowne & Culpeper, Virginia We are excited to announce an opportunity to join our team as a Dental Hygienist in our expanding dental practices located in Lansdowne and Culpeper, Virginia! In this role, you will support the dentist with various procedures and operate x-ray machines. To excel in this position, candidates should possess a valid state hygiene license and have prior experience as a dental hygienist. Compens…",115440.15,2026-09-06T12:00:40Z,38.840391,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Centreville, Fairfax County","['US', 'Virginia', 'Fairfax County', 'Centreville']",Adzuna::API::Response::Location,Smalls Management Consulting LLC,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217042,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzA0MiIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.wb1UAy3uM5pZZr2DLmUE9_qLNQwx3YN8KgwH3o1UefY,Registered Nurse Orthopedics,https://www.adzuna.com/land/ad/5873217042?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=59DAD1C7B9CA840D7AD3B70F4BCD95D516B709EB,33063.91,-98.522671,"Job Description Job Description Job Opportunity: Registered Nurse - Orthopedics Our organization in San Antonio, TX is on the lookout for a dedicated Registered Nurse specializing in Orthopedics. This role is essential in delivering exceptional and compassionate care to adult patients undergoing orthopedic procedures. Key Responsibilities Conduct assessments, develop care plans, implement nursing interventions, and evaluate outcomes for both pre-operative and post-operative orthopedic patients.…",33063.91,2026-09-06T12:00:40Z,29.46357,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"San Antonio, Bexar County","['US', 'Texas', 'Bexar County', 'San Antonio']",Adzuna::API::Response::Location,Methodist Healthcare,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873217046,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIxNzA0NiIsInMiOiJRS1BtaFEycThSR1RZdVN6NFRsVVVBIn0.1M8XEOkfGtFeKSV5FPEPNCrQdQBYF2xGUyvvOmtOKC4,Adult & Family Medicine Per Diem Physician Opportunities in Northern California,https://www.adzuna.com/land/ad/5873217046?se=QKPmhQ2q8RGTYuSz4TlUUA&utm_medium=api&utm_source=abfa41a4&v=F2E76F3E09BDD961500ED6E151DB7916EE30E39F,175382.1,-122.282402,Job Description Job Description Our organization is actively looking for outstanding Board Certified/Board Eligible Adult & Family Medicine Per Diem Physicians to become part of our medical teams throughout Northern California. The compensation for this role ranges from $175 to $180 per hour. Available Per Diem Locations in Northern California: Fairfield Petaluma San Rafael Park Scotts Valley Vacaville We pride ourselves on being an equal opportunity employer and a VEVRAA federal contractor. Op…,175382.1,2026-09-06T12:00:40Z,37.771217,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Alameda, Alameda County","['US', 'California', 'Alameda County', 'Alameda']",Adzuna::API::Response::Location,"Kaiser Permanente - The Permanente Medical Group, Inc. -Northern California",Adzuna::API::Response::Company,,
