adref,description,redirect_url,salary_min,salary_is_predicted,salary_max,title,created,id,longitude,latitude,__CLASS__,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name,category.label,category.__CLASS__,category.tag,contract_time,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVmc5WGZVS3A4UkdTOXRYM2dQVTlOZyIsImkiOiI1ODcyMDkxNjgxIn0.4MIuTsZwWR4t9040wdouiHIQKLpw9sJiOuhnzh14X9A,"CDL-A TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: 2,000 Miles Per Week On Average Top 20% of our OTR Drivers earn $1,650 Weekly 12 days out / 2 days home No Touch Freight Newer Equipment Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don’t have a team partner? We will help you find the right partner with our Team Match program. O…",https://www.adzuna.com/land/ad/5872091681?se=Vg9XfUKp8RGS9tX3gPU9Ng&utm_medium=api&utm_source=abfa41a4&v=FAF0BEA7299D34970B363C9E75CF1190B3F84C14,0.0,0,85800.0,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.65k per week - U.S. Xpress - OTR,2026-09-05T11:37:26Z,5872091681,-119.340587,36.208444,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Tulare, Tulare County","['US', 'California', 'Tulare County', 'Tulare']",Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjA5MTcxOSIsInMiOiJWZzlYZlVLcDhSR1M5dFgzZ1BVOU5nIn0.vI6SPe0eDKrN-d19wE50qUYIpey2wU02vhtFuIC-0ZQ,"CDL-A TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: 2,000 Miles Per Week On Average Top 20% of our OTR Drivers earn $1,650 Weekly 12 days out / 2 days home No Touch Freight Newer Equipment Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don’t have a team partner? We will help you find the right partner with our Team Match program. O…",https://www.adzuna.com/land/ad/5872091719?se=Vg9XfUKp8RGS9tX3gPU9Ng&utm_medium=api&utm_source=abfa41a4&v=14B991EF89E793774F4A0A6EC09FD4B0C27FA699,0.0,0,85800.0,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.65k per week - U.S. Xpress - OTR,2026-09-05T11:37:26Z,5872091719,-119.690316,34.944012,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Cuyama, Santa Barbara County","['US', 'California', 'Santa Barbara County', 'Cuyama']",Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjA5MTY5NyIsInMiOiJWZzlYZlVLcDhSR1M5dFgzZ1BVOU5nIn0.py-S42mB4MYKklmsL-pmrWE8j6Hxa93atu6WT2jXwtw,"Solo OTR CDL-A Truck Drivers: $7,500 Sign On Bonus!. Solo OTR Drivers: 2,000 Miles Per Week On Average $7,500 SIGN ON BONUS Guaranteed Weekly Minimum Pay of $1,400 Available Top 20% of our OTR Drivers earn $1,650 Weekly Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don’t have a team partner? We will help you find the right partner with our Team Match p…",https://www.adzuna.com/land/ad/5872091697?se=Vg9XfUKp8RGS9tX3gPU9Ng&utm_medium=api&utm_source=abfa41a4&v=407DD1FA772348B0B090A08BB3451249E70EA243,0.0,0,72800.0,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.4k per week - U.S. Xpress - OTR,2026-09-05T11:37:26Z,5872091697,-87.0693,32.45934,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Selma, Dallas County","['US', 'Alabama', 'Dallas County', 'Selma']",Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVmc5WGZVS3A4UkdTOXRYM2dQVTlOZyIsImkiOiI1ODcyMDkxNzA3In0.rt6eJvr46VKPPyaFmmxdnNgh6yRXJ-21mREfHRYwCHI,"CDL-A TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: 2,000 Miles Per Week On Average Top 20% of our OTR Drivers earn $1,650 Weekly 12 days out / 2 days home No Touch Freight Newer Equipment Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don’t have a team partner? We will help you find the right partner with our Team Match program. O…",https://www.adzuna.com/land/ad/5872091707?se=Vg9XfUKp8RGS9tX3gPU9Ng&utm_medium=api&utm_source=abfa41a4&v=A8C9C1FE17017CDEA1F8934F56CED2700830CC62,0.0,0,85800.0,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.65k per week - U.S. Xpress - OTR,2026-09-05T11:37:26Z,5872091707,-87.0693,32.45934,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Selma, Dallas County","['US', 'Alabama', 'Dallas County', 'Selma']",Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVmc5WGZVS3A4UkdTOXRYM2dQVTlOZyIsImkiOiI1ODcyMDkxNjMyIn0.FaSkHik8JyzQ_bVDeVTq-ZNZooxwZ3RkVMS4eLwfw-s,"CDL-A TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: 2,000 Miles Per Week On Average Top 20% of our OTR Drivers earn $1,650 Weekly 12 days out / 2 days home No Touch Freight Newer Equipment Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don’t have a team partner? We will help you find the right partner with our Team Match program. O…",https://www.adzuna.com/land/ad/5872091632?se=Vg9XfUKp8RGS9tX3gPU9Ng&utm_medium=api&utm_source=abfa41a4&v=0B7DB04741F02354DBEBEA7628CFA7D915E508C1,0.0,0,85800.0,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.65k per week - U.S. Xpress - OTR,2026-09-05T11:37:25Z,5872091632,-119.708639,36.312378,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Armona, Kings County","['US', 'California', 'Kings County', 'Armona']",Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVmc5WGZVS3A4UkdTOXRYM2dQVTlOZyIsImkiOiI1ODcyMDkxNjEyIn0.88AFYBuSI5ObMdULUCTZ_rMI1s0chKouzKaaF-uklBU,"Findlay, Ohio Houston, Texas Denver, Colorado San Antonio, Texas Full time 00022196 An exciting career awaits you At MPC, we're committed to being a great place to work - one that welcomes new ideas, encourages diverse perspectives, develops our people, and fosters a collaborative team environment. POSITION SUMMARY: Marathon Petroleum Corporation is seeking an experienced environmental attorney to join its in-house legal team's Health, Environmental, Safety, Security & Product Quality (HESS&PQ)…",https://www.adzuna.com/details/5872091612?utm_medium=api&utm_source=abfa41a4,156406.34,1,156406.34,Counsel / Senior Counsel,2026-09-05T11:37:24Z,5872091612,-98.518233,29.4697,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"San Antonio, Bexar County","['US', 'Texas', 'Bexar County', 'San Antonio']",Adzuna::API::Response::Company,Marathon Petroleum Corporation,Legal Jobs,Adzuna::API::Response::Category,legal-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVmc5WGZVS3A4UkdTOXRYM2dQVTlOZyIsImkiOiI1ODcyMDkxNjE0In0.jCJBWbkEfkQ3jkiPUGhxNWE5ItQWusPdYzb8hLf2kWU,"Trusted is seeking an experienced allied health professional for this exciting travel assignment. Trusted has streamlined the travel experience by enabling clinicians to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses and allied health professionals across the country who have already made the switch to a more modern way to work. Exper…",https://www.adzuna.com/land/ad/5872091614?se=Vg9XfUKp8RGS9tX3gPU9Ng&utm_medium=api&utm_source=abfa41a4&v=CB980DE75FF2600B0B57CDDB4A7484047580FDE8,0.0,0,147680.0,Radiology - Radiologic Technologist (X-Ray) - $2840 per week.,2026-09-05T11:37:24Z,5872091614,-147.7227,64.83318,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Badger, Fairbanks North Star","['US', 'Alaska', 'Fairbanks North Star', 'Badger']",Adzuna::API::Response::Company,Trusted Health,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVmc5WGZVS3A4UkdTOXRYM2dQVTlOZyIsImkiOiI1ODcyMDkxNjE5In0.YVC1tEc412WndbeQJ_1oab9NsfkSJQQUNVDleLMJHdw,"San Antonio TX Full time 00022823 An exciting career awaits you At MPC, we're committed to being a great place to work - one that welcomes new ideas, encourages diverse perspectives, develops our people, and fosters a collaborative team environment. Position Summary Help shape the digital future of Marathon Petroleum's Midstream operations. As a Senior Product Owner on the Midstream Logistics Digital IT team, you'll play a pivotal role in driving technology strategy and delivering innovative di…",https://www.adzuna.com/details/5872091619?utm_medium=api&utm_source=abfa41a4,119396.09,1,119396.09,"Senior Product Owner, Midstream Logistics",2026-09-05T11:37:24Z,5872091619,-98.518233,29.4697,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"San Antonio, Bexar County","['US', 'Texas', 'Bexar County', 'San Antonio']",Adzuna::API::Response::Company,Marathon Petroleum Corporation,IT Jobs,Adzuna::API::Response::Category,it-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjA5MTYxMSIsInMiOiJWZzlYZlVLcDhSR1M5dFgzZ1BVOU5nIn0.ZBQ9sGurIUre25TPDalVYk7D_CF52an5t-B7f4ki7sQ,"Our client, a leader in the financial services industry, is seeking an Agile Scrum Master to join their team. As an Agile Scrum Master, you will be part of the Global Financial Crimes support team supporting feature delivery and enterprise agile transformation initiatives. The ideal candidate will have strong facilitation skills, problem-solving abilities, and a collaborative mindset which will align successfully in the organization. Job Title: Agile Scrum Master Location: Plano, TX Pay Range: …",https://www.adzuna.com/details/5872091611?utm_medium=api&utm_source=abfa41a4,189355.69,1,189355.69,Agile Scrum Master,2026-09-05T11:37:23Z,5872091611,-96.73338,33.0378,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Plano, Collin County","['US', 'Texas', 'Collin County', 'Plano']",Adzuna::API::Response::Company,ManpowerGroup,IT Jobs,Adzuna::API::Response::Category,it-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjA5MTYwMCIsInMiOiJWZzlYZlVLcDhSR1M5dFgzZ1BVOU5nIn0.e-EOt0wa8aFiBMhhbWP7mBeIUK0XCU6EVGeHbNAmPOk,"Our client, a leading logistics and supply chain organization, is seeking an Logistics Coordinator to join their team. As an Logistics Coordinator , you will be part of the Logistics Department supporting the transportation and inventory management teams. The ideal candidate will demonstrate excellent communication skills, attention to detail, and a proactive approach to problem-solving, which will align successfully in the organization. Job Title: Office Coordinator Location: La Porte, TX Pay …",https://www.adzuna.com/details/5872091600?utm_medium=api&utm_source=abfa41a4,93412.23,1,93412.23,Logistics Coordinator,2026-09-05T11:37:23Z,5872091600,-95.005031,29.665136,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"La Porte, Harris County","['US', 'Texas', 'Harris County', 'La Porte']",Adzuna::API::Response::Company,ManpowerGroup,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3RoVmZrS3A4UkdsSV9kcV9JTDc1USIsImkiOiI1ODcyMDkxNjA3In0.bS59fapHOv-VDz9zCMYW57wPVyRUvYTibcF0YHGjYsg,"Our client, a leading manufacturing organization, is seeking a dedicated Shipping and Receiving Clerk to join their team. As a Shipping and Receiving Clerk, you will be an integral part of the warehouse operations supporting the logistics team. The ideal candidate will demonstrate attention to detail, strong communication skills, and a proactive attitude, which will align successfully in the organization. Job Title: Shipping and Receiving Clerk Location: Austin, TX Pay Range: $19.00 Shift: 6:30…",https://www.adzuna.com/details/5872091607?utm_medium=api&utm_source=abfa41a4,93599.4,1,93599.4,Shipping and Receiving Clerk,2026-09-05T11:37:23Z,5872091607,-97.764294,30.291229,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Tarrytown, Travis County","['US', 'Texas', 'Travis County', 'Tarrytown']",Adzuna::API::Response::Company,ManpowerGroup,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3RoVmZrS3A4UkdsSV9kcV9JTDc1USIsImkiOiI1ODcyMDkxNjA0In0.G5hQDHr9pFdNI06g2ID_SNdFEXkkZRZlqW0bR_UMXNI,"Our client, an innovative leader in vehicle maintenance and engineering support, is seeking a Vehicle Technician 1 to join their team. As a Vehicle Technician 1, you will be part of the Maintenance Department supporting the Fleet Operations Team. The ideal candidate will demonstrate strong technical skills, reliability, and a proactive attitude, which will align successfully in the organization. Job Title: Vehicle Technician 1 Location: Austin, TX Pay Range: $46 What's the Job?  Configure, set …",https://www.adzuna.com/details/5872091604?utm_medium=api&utm_source=abfa41a4,161357.06,1,161357.06,Vehicle Technician 1,2026-09-05T11:37:23Z,5872091604,-97.764294,30.291229,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Tarrytown, Travis County","['US', 'Texas', 'Travis County', 'Tarrytown']",Adzuna::API::Response::Company,ManpowerGroup,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3RoVmZrS3A4UkdsSV9kcV9JTDc1USIsImkiOiI1ODcyMDkxNTk5In0.hjigCmRTjj4JAlR7kpniT-lsCBVZJcFKhX9brreaZD4,"Job Role: System Engineer Location: Dallas, TX Onsite Opportunity Key Responsibilities: - Lead collaboration with internal and external stakeholders to gather and track goals and KPIs. - Translate product goals into comprehensive system and subsystem requirements. - Generate and maintain interface control documents for subsystem and vehicle interactions. - Specify functional and non-functional requirements in detailed subsystem specification documents. - Support analyzing impact when there are …",https://www.adzuna.com/details/5872091599?utm_medium=api&utm_source=abfa41a4,312561.75,1,312561.75,Mechatronics Systems Engineer,2026-09-05T11:37:23Z,5872091599,-96.814623,32.812257,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Highland Park, Dallas","['US', 'Texas', 'Dallas', 'Highland Park']",Adzuna::API::Response::Company,ManpowerGroup,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3RoVmZrS3A4UkdsSV9kcV9JTDc1USIsImkiOiI1ODcyMDkxNjA1In0.fQMBrEXEXW8QvuvJUTrex1YKtRb8UwUL0hTNJxgFc8M,"Our client, [Industry Descriptor] is seeking a [Job Title] to join their team. As a [Job Title], you will be part of the [Department Name] supporting [Team Name(s)]. The ideal candidate will have [Soft Skill 1], [Soft Skill 2] and [Soft Skill 3] which will align successfully in the organization. Job Title: Location: Pay Range: What's the Job? Max of 5  [Job Responsibility 1]  [Job Responsibility 2]  [Job Responsibility 3]  [Job Responsibility 4]  [Job Responsibility 5] What's Needed? Max of 5  …",https://www.adzuna.com/details/5872091605?utm_medium=api&utm_source=abfa41a4,239888.14,1,239888.14,Document Control Specialist,2026-09-05T11:37:23Z,5872091605,-97.764294,30.291229,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Tarrytown, Travis County","['US', 'Texas', 'Travis County', 'Tarrytown']",Adzuna::API::Response::Company,ManpowerGroup,HR & Recruitment Jobs,Adzuna::API::Response::Category,hr-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjA5MTYwMSIsInMiOiJrdGhWZmtLcDhSR2xJX2RxX0lMNzVRIn0._o6ka1rqPmu_doLWSQaBr3jIzAGJU84T0TClAOnONSk,"Our client, a leading organization in electrical assembly and manufacturing, is seeking a Cable Harness Technician to join their team. As a Cable Harness Technician, you will be part of the production support team supporting engineering and manufacturing operations. The ideal candidate will demonstrate precision, problem-solving skills, and a proactive attitude, which will align successfully in the organization. Job Title: Cable Harness Technician Location: Austin, TX Pay Range: $22-$25 Shift: …",https://www.adzuna.com/details/5872091601?utm_medium=api&utm_source=abfa41a4,115546.77,1,115546.77,Soldering Technician,2026-09-05T11:37:23Z,5872091601,-97.764294,30.291229,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Tarrytown, Travis County","['US', 'Texas', 'Travis County', 'Tarrytown']",Adzuna::API::Response::Company,ManpowerGroup,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3RoVmZrS3A4UkdsSV9kcV9JTDc1USIsImkiOiI1ODcyMDkxNTEzIn0.-ii7mTzupi-RgB21tWt8pbvOv9UBLyBiBi0uGFQLDuA,"CDL-A TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: 2,000 Miles Per Week On Average Top 20% of our OTR Drivers earn $1,650 Weekly 12 days out / 2 days home No Touch Freight Newer Equipment Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don’t have a team partner? We will help you find the right partner with our Team Match program. O…",https://www.adzuna.com/land/ad/5872091513?se=kthVfkKp8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=0348F492BF815B85CD54AF211C884810E0590689,0.0,0,85800.0,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.65k per week - U.S. Xpress - OTR,2026-09-05T11:37:22Z,5872091513,-116.234794,33.713659,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Indio, Riverside County","['US', 'California', 'Riverside County', 'Indio']",Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3RoVmZrS3A4UkdsSV9kcV9JTDc1USIsImkiOiI1ODcyMDkxNTI1In0.NZXl93ltPqfG_Pr07plXULBCX9m2W5DSZXfCLGFsvx8,"CDL-A TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: 2,000 Miles Per Week On Average Top 20% of our OTR Drivers earn $1,650 Weekly 12 days out / 2 days home No Touch Freight Newer Equipment Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don’t have a team partner? We will help you find the right partner with our Team Match program. O…",https://www.adzuna.com/land/ad/5872091525?se=kthVfkKp8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=27A695D8E5E535A811C27A2E24BE4844F2EFC214,0.0,0,85800.0,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.65k per week - U.S. Xpress - OTR,2026-09-05T11:37:22Z,5872091525,-116.4632,33.8233,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Cathedral City, Riverside County","['US', 'California', 'Riverside County', 'Cathedral City']",Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjA5MTUwMCIsInMiOiJrdGhWZmtLcDhSR2xJX2RxX0lMNzVRIn0.czlJAgEdAzfbAqIs2tB0gGsZ5MowXktUHxaVhdsIwIg,"CDL-A TRUCK DRIVERS: 52 - 56 CPM (based on experience). Solo OTR Drivers: 2,000 Miles Per Week On Average Top 20% of our OTR Drivers earn $1,650 Weekly 12 days out / 2 days home No Touch Freight Newer Equipment Team Drivers: $10,000 Sign On Bonus/split with an average of 5,500 miles per week! $0.72 - $0.80 CPM Split Starting Pay Our teams average $260,000 annually. Top Teams earn $300,000 annually! Don’t have a team partner? We will help you find the right partner with our Team Match program. O…",https://www.adzuna.com/land/ad/5872091500?se=kthVfkKp8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=04878A90D7D13C1CB0D132A9476EA2EAAF338E3F,0.0,0,85800.0,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.65k per week - U.S. Xpress - OTR,2026-09-05T11:37:22Z,5872091500,-115.532082,32.73555,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Heber, Imperial County","['US', 'California', 'Imperial County', 'Heber']",Adzuna::API::Response::Company,U.S. Xpress - OTR,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
