longitude,redirect_url,__CLASS__,latitude,contract_time,created,salary_max,salary_min,id,description,adref,title,salary_is_predicted,contract_type,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__
-86.585847,https://www.adzuna.com/details/5874360273?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.754266,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360273,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibktvWEVlaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMjczIn0.4J0NPvWzbHXZhvRGAgGST1RMHyRXDTm9YvhNDviZLbI,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Okaloosa County', 'Crestview']","Crestview, Okaloosa County",Adzuna::API::Response::Location
-78.618912,https://www.adzuna.com/details/5874360302?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,38.408886,full_time,2026-09-07T13:32:55Z,70000.0,0.0,5874360302,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmk2ZEUtaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMzAyIn0.YGPziJ8_Xo_bzl-vknFsRplqNq7d7-x-tG6jL0np5Bs,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Virginia', 'Rockingham County', 'Elkton']","Elkton, Rockingham County",Adzuna::API::Response::Location
-81.466134,https://www.adzuna.com/details/5874360276?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,29.671893,full_time,2026-09-07T13:32:55Z,83200.0,67600.0,5874360276,"CDL-A Dedicated Truck Driver: Avg $1,300 - $1,600/wk & $2,000 Bonus. Average $1,300 - $1,600 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hosp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDI3NiIsInMiOiJyaTZkRS1pcThSR2hyY3BrVklfQzR3In0.1RqPmsVUc1SJNb6qGuoaWDNderrvsCJy4xFUMC8nmN4,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.3k - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'St. Johns County', 'Hastings']","Hastings, St. Johns County",Adzuna::API::Response::Location
-84.656183,https://www.adzuna.com/details/5874360244?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,29.866587,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360244,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmk2ZEUtaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMjQ0In0.GJiWC1nbacVgoajAC8cJ--t7Zyb98dAqXHLpgSINMiI,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Franklin County', 'Carrabelle']","Carrabelle, Franklin County",Adzuna::API::Response::Location
-78.618912,https://www.adzuna.com/details/5874360217?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,38.408886,full_time,2026-09-07T13:32:55Z,70000.0,0.0,5874360217,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDIxNyIsInMiOiJyaTZkRS1pcThSR2hyY3BrVklfQzR3In0.rDYjDRol1UFSgb_Y9H_n5yN8dwmlCWHF6wL6I68MRFg,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Virginia', 'Rockingham County', 'Elkton']","Elkton, Rockingham County",Adzuna::API::Response::Location
-81.98718,https://www.adzuna.com/details/5874360268?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,29.795864,full_time,2026-09-07T13:32:55Z,83200.0,0.0,5874360268,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDI2OCIsInMiOiJyaTZkRS1pcThSR2hyY3BrVklfQzR3In0.o5ahraaCDTCZZukjhYvIUmcLvmso_MVJ9TeJ3ZDiNCI,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Clay County', 'Lake Geneva']","Lake Geneva, Clay County",Adzuna::API::Response::Location
-84.419297,https://www.adzuna.com/details/5874360139?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.620399,full_time,2026-09-07T13:32:54Z,83200.0,0.0,5874360139,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmk2ZEUtaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMTM5In0.4pNStmyq2wGJSWzrK19BFVL4AaaXj-OHKNWBljZujS4,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Gadsden County', 'Havana']","Havana, Gadsden County",Adzuna::API::Response::Location
-81.73991,https://www.adzuna.com/details/5874360130?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.00501,full_time,2026-09-07T13:32:54Z,83200.0,67600.0,5874360130,"CDL-A Dedicated Truck Driver: Avg $1,300 - $1,600/wk & $2,000 Bonus. Average $1,300 - $1,600 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hosp…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmk2ZEUtaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMTMwIn0.nKDMbziuDBaydQqIMWNuny4Y9VX4eNnTdy7e5UP6kGk,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.3k - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Clay County', 'Green Cove Springs']","Green Cove Springs, Clay County",Adzuna::API::Response::Location
-84.616981,https://www.adzuna.com/details/5874360126?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.559329,full_time,2026-09-07T13:32:54Z,83200.0,0.0,5874360126,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmk2ZEUtaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMTI2In0.nYp8dUSNpGPrsTu8eTruUcgqD_DDAW0TCzh2pgbySkE,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Gadsden County', 'Quincy']","Quincy, Gadsden County",Adzuna::API::Response::Location
-84.419297,https://www.adzuna.com/details/5874360153?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.620399,full_time,2026-09-07T13:32:54Z,83200.0,0.0,5874360153,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmk2ZEUtaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMTUzIn0.h9BlBdR4XYZCNFbnwrge0su72MejV5JcpKXphAvKjq0,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Gadsden County', 'Havana']","Havana, Gadsden County",Adzuna::API::Response::Location
-84.192783,https://www.adzuna.com/details/5874360205?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.946341,full_time,2026-09-07T13:32:54Z,83200.0,67600.0,5874360205,"CDL-A Dedicated Truck Driver: Avg $1,300 - $1,600/wk & $2,000 Bonus. Average $1,300 - $1,600 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hosp…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmk2ZEUtaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMjA1In0.EXd1yRJBeZQ1PzEL7ZlccgHV-5KlvR6On92kjMWxHYw,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.3k - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Georgia', 'Grady County', 'Karo']","Karo, Grady County",Adzuna::API::Response::Location
-82.07232,https://www.adzuna.com/details/5874360141?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,29.95542,full_time,2026-09-07T13:32:54Z,83200.0,0.0,5874360141,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDE0MSIsInMiOiJyaTZkRS1pcThSR2hyY3BrVklfQzR3In0.8Mb5g7EXapBRBBXf2RkERzZCsMHDMRUIN1-HkQeSRAI,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Bradford County', 'Starke']","Starke, Bradford County",Adzuna::API::Response::Location
-83.892299,https://www.adzuna.com/details/5874360210?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.509806,full_time,2026-09-07T13:32:54Z,83200.0,0.0,5874360210,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDIxMCIsInMiOiJyaTZkRS1pcThSR2hyY3BrVklfQzR3In0.rSHG20rxIsZ29JUWFZYINKzu8KDr3az32z2V9RtdtH0,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Jefferson County', 'Monticello']","Monticello, Jefferson County",Adzuna::API::Response::Location
-84.820317,https://www.adzuna.com/details/5874360193?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.684703,full_time,2026-09-07T13:32:54Z,83200.0,0.0,5874360193,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDE5MyIsInMiOiJyaTZkRS1pcThSR2hyY3BrVklfQzR3In0.3yUvCXHjlNCOJWQ1lS67ACD1-WUisEXg2x8MUjs7ESM,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Gadsden County', 'Chattahoochee']","Chattahoochee, Gadsden County",Adzuna::API::Response::Location
-84.938525,https://www.adzuna.com/details/5874360192?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.410613,full_time,2026-09-07T13:32:54Z,83200.0,0.0,5874360192,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM2MDE5MiIsInMiOiJyaTZkRS1pcThSR2hyY3BrVklfQzR3In0.3-OisnCAS-mOyfDk_mGbTw-m-hg7pCw5aJ2g8Txs-Xo,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Liberty County', 'Bristol']","Bristol, Liberty County",Adzuna::API::Response::Location
-85.643955,https://www.adzuna.com/details/5874360207?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.238034,full_time,2026-09-07T13:32:54Z,83200.0,0.0,5874360207,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmk2ZEUtaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMjA3In0.0IKmt3-2g6dHXUrl6HsS8ylkix3XYv6NS4RV2fqI6mk,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'Bay County', 'Lynn Haven']","Lynn Haven, Bay County",Adzuna::API::Response::Location
-84.192783,https://www.adzuna.com/details/5874360167?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.946341,full_time,2026-09-07T13:32:54Z,83200.0,0.0,5874360167,"CDL-A Dedicated Truck Driver: Avg $1,600/wk  $2,500 BONUS - Home Weekly. Pay: $2,500 Sign On Bonus $0.60 - $0.63 per mile All in Pay: $1.05 (CPM  accessorial pay) Average $1,600 per week Top earners average $1,800 per week Unload & Backhaul Pay What We Offer: Consistent Miles Home Weekly 100% Touch Freight 24/7 Driver Support Paid Vacation Route: FL, GA, AL, MS, and LA Equipment: Newer Equipment Averaging 36 Months Benefits: Health, Dental & Vision Insurance with prescription benefits for emplo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmk2ZEUtaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMTY3In0.FvUCWmgPDRAaMGfZ4f42YNtlYD3IBHzXNxp5MHAjKkA,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Georgia', 'Grady County', 'Karo']","Karo, Grady County",Adzuna::API::Response::Location
-81.418032,https://www.adzuna.com/details/5874360166?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.08659,full_time,2026-09-07T13:32:54Z,83200.0,67600.0,5874360166,"CDL-A Dedicated Truck Driver: Avg $1,300 - $1,600/wk & $2,000 Bonus. Average $1,300 - $1,600 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hosp…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoicmk2ZEUtaXE4UkdocmNwa1ZJX0M0dyIsImkiOiI1ODc0MzYwMTY2In0.yU8rjnnxQl4FntwwPEa_mYeN97xWSlBs7jTAb3BVgQ0,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.3k - $1.6k per week - U.S. Xpress - Dedicated,0,,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Florida', 'St. Johns County', 'Town of Nocatee']","Town of Nocatee, St. Johns County",Adzuna::API::Response::Location
