description,title,salary_is_predicted,__CLASS__,id,created,salary_min,adref,salary_max,redirect_url,category.__CLASS__,category.label,category.tag,company.display_name,company.__CLASS__,location.__CLASS__,location.display_name,location.area,longitude,latitude,contract_time,contract_type
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684145770,2026-03-31T08:39:14Z,53745.61,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NTc3MCIsInMiOiJaSjk1X1E4dDhSR05POEtfOXBZUWR3In0.CbecT38O3F3ozBmn6G_nTLlZvFZoI7STNzdqPltsA7o,53745.61,https://www.adzuna.com/land/ad/5684145770?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=B1BE3DDF8DC1A7E2786A012997EAAE862E1E6311,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Westerville, Franklin County","['US', 'Ohio', 'Franklin County', 'Westerville']",-82.898116,40.106049,,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684145768,2026-03-31T08:39:14Z,53437.63,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NTc2OCIsInMiOiJaSjk1X1E4dDhSR05POEtfOXBZUWR3In0.6L6OEbnJ7XpPplhxERjVEqqrEbC475Lkafx2ybyZpR4,53437.63,https://www.adzuna.com/land/ad/5684145768?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=0558B80299D3F72DD59B2FF5DEFC964103C5D0C1,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Bainbridge, Decatur County","['US', 'Georgia', 'Decatur County', 'Bainbridge']",-84.57725,30.93789,,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684145772,2026-03-31T08:39:14Z,54226.02,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NTc3MiIsInMiOiJaSjk1X1E4dDhSR05POEtfOXBZUWR3In0.Y8Gq6Ct1bR0Drg1r4IrwxG_04zLgsBs3pQ_tCCM-96s,54226.02,https://www.adzuna.com/land/ad/5684145772?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=9D3256CDFC93299D119C192ED4F56F7D925BDDB1,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Dublin, Alameda County","['US', 'California', 'Alameda County', 'Dublin']",-121.935792,37.702152,,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684145773,2026-03-31T08:39:14Z,58843.54,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NTc3MyIsInMiOiJaSjk1X1E4dDhSR05POEtfOXBZUWR3In0.QiZe5G7ETywElHUCxJ9PU2rVnqNGwZ3XkZR9F-ga3Gk,58843.54,https://www.adzuna.com/land/ad/5684145773?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=D66DB4D58CC9B00E28A56ABFE3076415499D9A06,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Frankfort, Will County","['US', 'Illinois', 'Will County', 'Frankfort']",-87.848661,41.495867,,
"Responsibilities: Develop the C++ applications that control our next generation of satellite terminals Design, code, test and integrate software from requirements to production and commercial deployment Assist with estimation of time and effort required to implement new features Participate in design reviews, peer code reviews and improve product quality Interface and work with cross-functional teams to successfully implement feature dependencies Integrate and validate new product designs Act a…",Senior Embedded Software Engineer,1,Adzuna::API::Response::Job,5684145765,2026-03-31T08:39:14Z,112107.07,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWko5NV9ROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTQ1NzY1In0.fpZIozhIWUr1eZL_HBvB9iPXNq6ZfoCin7OwsfDbA8g,112107.07,https://www.adzuna.com/land/ad/5684145765?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=BC010E4A45ADACF36C431FE4BED8513354F437E1,Adzuna::API::Response::Category,IT Jobs,it-jobs,Allwyn Corporation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,US,['US'],,,,
"Join us at our HIRING EVENT! Thursday, February 26th, 11:00 am - 7:00 pm! The address is 2525 7th Ave S, Escanaba, MI 49829. Walk in anytime during that time frame to interview. We hope to see you there! Wages Up To $48.65/hr (Including all incentives) Flexible Scheduling Are you a critical thinker, a skilled communicator and passionate about caring for seniors? Are you seeking career advancement? As a Registered Nurse (RN) at Christian Park Village, you have the opportunity to use your nursing…",Registered Nurse (RN),1,Adzuna::API::Response::Job,5684145775,2026-03-31T08:39:14Z,49490.83,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWko5NV9ROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTQ1Nzc1In0.RJ2Z-TCo7A0pZP8nYxu42Mgmr547-z6KjCQechQ4VNA,49490.83,https://www.adzuna.com/land/ad/5684145775?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=4061AB9FAD54A7EF8E208F8389529FB3912A906C,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Christian Park Village,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Escanaba, Delta County","['US', 'Michigan', 'Delta County', 'Escanaba']",-87.096175,45.7503,full_time,
"SIGN ON BONUS OFFERED! Full Time $12,000.00/ Part Time $6,000.00 paid out in four installments! Wages starting at $30.40 with incentives included! Want to make a difference in someone’s life every day? As a licensed practical nurse (LPN) with Courtney Manor you will work as part of a team providing skilled nursing and short-term rehabilitation care to our valued guests. If you have patience, compassion and a desire to care for guests in a gentle and empathetic way, you will love this role. At C…",Licensed Practical Nurse (LPN),1,Adzuna::API::Response::Job,5684145776,2026-03-31T08:39:14Z,114967.61,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NTc3NiIsInMiOiJaSjk1X1E4dDhSR05POEtfOXBZUWR3In0.4GhZPx2N-fGNL2qv4WOIzoEBqsd6ISD5HZ2rot5JCIU,114967.61,https://www.adzuna.com/land/ad/5684145776?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=A4D96E5EF83BF1B709776688884E8F658A5260C6,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Courtney Manor,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Bad Axe, Huron County","['US', 'Michigan', 'Huron County', 'Bad Axe']",-82.997529,43.805545,part_time,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684145774,2026-03-31T08:39:14Z,47816.93,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWko5NV9ROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTQ1Nzc0In0.G5a1mcHjaLUppjlRa2LED2_btshto6FHWXxfuGCvyJs,47816.93,https://www.adzuna.com/land/ad/5684145774?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=B46BBEF147CCD9946B7594E956491E85B4B20F85,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Chillicothe, Peoria County","['US', 'Illinois', 'Peoria County', 'Chillicothe']",-89.486203,40.922259,,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684145766,2026-03-31T08:39:14Z,54789.04,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NTc2NiIsInMiOiJaSjk1X1E4dDhSR05POEtfOXBZUWR3In0.HrdZBF-KKRXFqfCCreD9vDDOt4uTXeOlp7oz-cQxFzc,54789.04,https://www.adzuna.com/land/ad/5684145766?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=368E4CD844236B0719DBE5AC9D979CBA74FD525C,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Galena, Jo Daviess County","['US', 'Illinois', 'Jo Daviess County', 'Galena']",-90.429017,42.416674,,
"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. At Ochsner, whether you work with patients every day or support those who do, you are making a difference and that matters. Come make a difference at Ochsner Health and discover your future today! This…",RN Supervisor - OLGMC 9C Med Tele - Full Time (Nights),1,Adzuna::API::Response::Job,5684145777,2026-03-31T08:39:14Z,63963.91,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWko5NV9ROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTQ1Nzc3In0.dhWV0kJ0KAi-Wdzz4tTcCV8ULxlA6K1ttu2FLFkFDQ0,63963.91,https://www.adzuna.com/land/ad/5684145777?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=7A6323E3866D9687C515BBCE9E35FC414D2A9009,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Ochsner Health System,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Lafayette, Lafayette Parish","['US', 'Louisiana', 'Lafayette Parish', 'Lafayette']",-92.02075,30.223066,full_time,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684145769,2026-03-31T08:39:14Z,52429.05,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NTc2OSIsInMiOiJaSjk1X1E4dDhSR05POEtfOXBZUWR3In0.i2Y3KfLfYsN9RUIDnh4DEBLHEgt6RrQPpC76aLIpni4,52429.05,https://www.adzuna.com/land/ad/5684145769?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=C9C11D5BE044925FE19B1480A0BD19FA29392629,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Pleasant Plain, Huntington County","['US', 'Indiana', 'Huntington County', 'Pleasant Plain']",-85.545253,40.696711,,
"If you are looking to make an impact on a meaningful scale, come join us as we embrace the Power of One! We strive to be an employer of choice and establish a reputation for being a talent rich organization where Associates can grow their career caring for others. For over a century, we’ve served the health care needs of the people of Memphis and the Mid-South. Responsible for assisting the Registered Nurse in implementing the plan of care for a group of patients and functioning in a technical …",LPN FT Days,1,Adzuna::API::Response::Job,5684145764,2026-03-31T08:39:13Z,44826.47,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NTc2NCIsInMiOiJaSjk1X1E4dDhSR05POEtfOXBZUWR3In0.8qPQLjDtm5KboRNEDJnZ5KUgpoCF5ZRLCvhSiJh4moA,44826.47,https://www.adzuna.com/land/ad/5684145764?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=2A720208030573E1177EE093A5E14A549F85E597,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Methodist Le Bonheur Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Cloverdale, Shelby County","['US', 'Tennessee', 'Shelby County', 'Cloverdale']",-89.95656,35.07032,full_time,
"Find your calling at Mercy! Responsible and accountable for assessing, planning, implementing and evaluating the care for the peri-operative patient in accordance with the plan of care, established hospital and departmental policies, procedures and standards of care. Communicates findings as indicated to appropriate persons and documents same in the patient's medical record. Responsible for managing/overseeing the care and services provided by ancillary and other professional personnel. Respons…",Registered Nurse - CVOR,1,Adzuna::API::Response::Job,5684145762,2026-03-31T08:39:12Z,81393.58,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWko5NV9ROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTQ1NzYyIn0.L7hqgSpr5v2ybKbLORfmNLVHWWnHqtgnzuyqEOJPpME,81393.58,https://www.adzuna.com/land/ad/5684145762?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=68FDEDEDEF4092BD020069B7C115010F6DB2EB2F,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Mercy,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Fort Smith, Sebastian County","['US', 'Arkansas', 'Sebastian County', 'Fort Smith']",-94.364793,35.359799,full_time,
"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. At Ochsner, whether you work with patients every day or support those who do, you are making a difference and that matters. Come make a difference at Ochsner Health and discover your future today! This…",RN Cardiac ICU - Jeff Hwy - Full Time,1,Adzuna::API::Response::Job,5684145761,2026-03-31T08:39:12Z,160554.27,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NTc2MSIsInMiOiJaSjk1X1E4dDhSR05POEtfOXBZUWR3In0.444DBO0vZW9KyuQ1kq8E_Z4_0zUCJvEI0mSMBkkPKss,160554.27,https://www.adzuna.com/land/ad/5684145761?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=B67CDF1F24FE2A9A65BCFD9698D23B06099F04EE,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Ochsner Health System,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"New Orleans, Orleans Parish","['US', 'Louisiana', 'Orleans Parish', 'New Orleans']",-90.0751,29.9513,full_time,
"We are seeking an experienced and technically proficient Power BI and SQL Developer to join our team. In this role, you will play a crucial part in transforming complex operational data from our manufacturing and aerospace environments into actionable insights, driving efficiency and informed decision-making across the organization. You will be the link between raw data and strategic action, utilizing your expertise in SQL and Power BI to develop robust, scalable, and visually compelling BI sol…",Power BI - REMOTE,1,Adzuna::API::Response::Job,5684145760,2026-03-31T08:39:10Z,120498.23,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWko5NV9ROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTQ1NzYwIn0.XlvGa6nQ_gESBBY0shtJpGGMuT_PMEGXWwCi-abHCG0,120498.23,https://www.adzuna.com/land/ad/5684145760?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=65DF2F3A3062A53DC65FBEBB1FB7556F366740AB,Adzuna::API::Response::Category,IT Jobs,it-jobs,Contract Staffing Recruiters,Adzuna::API::Response::Company,Adzuna::API::Response::Location,US,['US'],,,,
"Sign On Bonus Are you an experienced nurse who wants to remain clinically involved in patient care without being a bedside nurse? Are you organized, efficient, and able to manage your own work with autonomy? MDS nursing at Willowbrook Manor may be just what you're looking for! At Ciena Healthcare, we take care of you too, with an attractive benefit package including: Competitive pay, Life Insurance, 401K with matching funds, Health insurance, AFLAC. Employee discounts Tuition Reimbursement SPOT…",MDS Nurse - Sign On Bonus,1,Adzuna::API::Response::Job,5684145757,2026-03-31T08:39:09Z,97693.62,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWko5NV9ROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTQ1NzU3In0.9tZSsNp3fPB3or_Rg6GpuFGmc4Ot_knxzVJWC4rFS6o,97693.62,https://www.adzuna.com/land/ad/5684145757?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=DF6A8B63DD30B474B25948334E6F424874FF52F4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Willowbrook Manor,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Flint, Genesee County","['US', 'Michigan', 'Genesee County', 'Flint']",-83.68983,43.012769,full_time,
"If you are looking to make an impact on a meaningful scale, come join us as we embrace the Power of One! We strive to be an employer of choice and establish a reputation for being a talent rich organization where Associates can grow their career caring for others. For over a century, we’ve served the health care needs of the people of Memphis and the Mid-South. Responsible for assisting the Registered Nurse in implementing the plan of care for a group of patients and functioning in a technical …",LPN FT Nights,1,Adzuna::API::Response::Job,5684145759,2026-03-31T08:39:09Z,43933.51,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWko5NV9ROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTQ1NzU5In0.Y_hRQziJ9eJGNC3x0huTh8ORZGO53ojHOazUUo5CNN0,43933.51,https://www.adzuna.com/land/ad/5684145759?se=ZJ95_Q8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=185DE19A209D38488FC4EBEDDFBF18F9C9CF6407,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Methodist Le Bonheur Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Cloverdale, Shelby County","['US', 'Tennessee', 'Shelby County', 'Cloverdale']",-89.95656,35.07032,full_time,
