salary_max,title,id,adref,longitude,salary_min,salary_is_predicted,redirect_url,__CLASS__,latitude,created,description,category.__CLASS__,category.tag,category.label,company.__CLASS__,company.display_name,location.__CLASS__,location.display_name,location.area,contract_time,contract_type
61462.25,Entry Level Low Voltage Technician,5795652688,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY1MjY4OCIsInMiOiJ5RXplVkhWODhSRzZKUDBuR2hmTFZnIn0.yAIelH62yyuRtkz2Ss-2tOR86oh_9dbUY2_VIFC2ho8,-85.241866,61462.25,1,https://www.adzuna.com/land/ad/5795652688?se=yEzeVHV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=D9BA1595203319C0A162ABD1E8B0902F2254AA50,Adzuna::API::Response::Job,41.054367,2026-07-10T09:40:00Z,"Entry-Level Data Center Technician Fort Wayne, IN (On-Site) $20.00 - $21.00/hour  Overtime Available 6-Month Contract Expected Start Date: August 17, 2026 Launch Your Career in the Data Center Industry! We are hiring Entry-Level Data Center Technicians for a large-scale data center construction project in Fort Wayne, Indiana. This is an excellent opportunity for individuals with a strong work ethic, construction experience, military experience, or hands-on electrical/mechanical backgrounds who …",Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Company,TEKsystems c/o Allegis Group,Adzuna::API::Response::Location,"Fort Wayne, Allen County","['US', 'Indiana', 'Allen County', 'Fort Wayne']",,
9408.0,"Travel Nurse RN - Telemetry - $2,257 to $2,352 per week in Bismarck, ND",5795652678,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY1MjY3OCIsInMiOiJ5RXplVkhWODhSRzZKUDBuR2hmTFZnIn0.wN8-2IwKdNd1nuhKXNC87ocGVlhdSbUmdUjf5VNxa8U,-100.718953,9408.0,0,https://www.adzuna.com/details/5795652678?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,46.822464,2026-07-10T09:40:00Z,"Registered Nurse (RN) | Telemetry Location: Bismarck, ND Agency: GQR Healthcare Pay: $2,257 to $2,352 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Contract - W2 Telemetry Registered Nurse (RN) Job Location: Bismarck, North Dakota Start Date: July 20, 2026 Profession: Registered Nurse (RN) Facility: Estimated Pay: $2257.96 - $2352.96 Duration:13 weeks Shift: Night Shift Details: 3x12 Night Job Type: Travel *Estimated weekl…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,GQR Healthcare,Adzuna::API::Response::Location,"Bismarck, Burleigh County","['US', 'North Dakota', 'Burleigh County', 'Bismarck']",full_time,contract
9408.0,"Travel Nurse RN - Telemetry - $2,257 to $2,352 per week in Bismarck, ND",5795652680,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY1MjY4MCIsInMiOiJ5RXplVkhWODhSRzZKUDBuR2hmTFZnIn0.6JGF1krf3j7Yp4SEdleOpSOXrmYmPNb0745hm4_Zgfs,-100.718953,9408.0,0,https://www.adzuna.com/details/5795652680?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,46.822464,2026-07-10T09:40:00Z,"Registered Nurse (RN) | Telemetry Location: Bismarck, ND Agency: GQR Healthcare Pay: $2,257 to $2,352 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with GQR Healthcare to find a qualified Telemetry RN in Bismarck, North Dakota, 58501! Contract - W2 Telemetry Registered Nurse (RN) Job Location: Bismarck, North Dakota Start Date: July 20, 2026 Profession: Registered Nurse (RN) Facility: Estimated…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Location,"Bismarck, Burleigh County","['US', 'North Dakota', 'Burleigh County', 'Bismarck']",full_time,contract
11204.0,"Travel Nurse RN - Labor & Delivery - $2,706 to $2,801 per week in Oklahoma City, OK",5795652687,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUV6ZVZIVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1NjUyNjg3In0.uAwqOb90ulVWRWrLj_7b79KF3dkcBgf2cP-D0lmDwBo,-97.5164,11204.0,0,https://www.adzuna.com/details/5795652687?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,35.4678,2026-07-10T09:40:00Z,"Registered Nurse (RN) | Labor & Delivery Location: Oklahoma City, OK Agency: GQR Healthcare Pay: $2,706 to $2,801 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: ASAP About the Position Contract - W2 Labor and Delivery Registered Nurse (RN) Job Location: Oklahoma City, Oklahoma Start Date: July 20, 2026 Profession: Registered Nurse (RN) Facility: Hospital Estimated Pay: $2706.4 - $2801.4 Duration:13 weeks and Delivery Shift: Night Shift Details: null Night Job Type: T…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,GQR Healthcare,Adzuna::API::Response::Location,"Oklahoma City, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']",full_time,contract
8120.0,"Travel Nurse RN - Medical-Surgical - $2,030 per week in Wichita, KS",5795652657,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY1MjY1NyIsInMiOiJ5RXplVkhWODhSRzZKUDBuR2hmTFZnIn0.eqVz-4CsCUDY1kbkmwOptO_1x1fbEj6lu3WAZt9h4kY,-97.332753,8120.0,0,https://www.adzuna.com/details/5795652657?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,37.684363,2026-07-10T09:39:59Z,"Registered Nurse (RN) | Medical-Surgical Location: Wichita, KS Agency: Stability Healthcare Pay: $2,030 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Stability Healthcare to find a qualified Med/Surg RN in Wichita, Kansas, 67214! About Stability Healthcare At Stability, we have built a nurse friendly platform that simplifies finding travel nursing jobs without the need for a recruiter. We believe in pay trans…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Location,"Wichita, Sedgwick County","['US', 'Kansas', 'Sedgwick County', 'Wichita']",full_time,contract
9132.0,"Travel Nurse RN - Cardiovascular Intensive Care Unit - $2,283 per week in Oklahoma City, OK",5795652662,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUV6ZVZIVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1NjUyNjYyIn0.MkCpNT53N-TyPXOavqxCis1_hHLFkq0qrhhUY3Vyh_U,-97.5164,9132.0,0,https://www.adzuna.com/details/5795652662?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,35.4678,2026-07-10T09:39:59Z,"Registered Nurse (RN) | Cardiovascular Intensive Care Unit Location: Oklahoma City, OK Agency: Stability Healthcare Pay: $2,283 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: ASAP About the Position About Stability Healthcare At Stability, we have built a nurse friendly platform that simplifies finding travel nursing jobs without the need for a recruiter. We believe in pay transparency and that is why we aggregate thousands of jobs from hospitals hourly displaying full…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Stability Healthcare,Adzuna::API::Response::Location,"Oklahoma City, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']",full_time,contract
9336.0,"Travel Nurse RN - Medical-Surgical - $2,334 per week in Urbana, IL",5795652624,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY1MjYyNCIsInMiOiJ5RXplVkhWODhSRzZKUDBuR2hmTFZnIn0.ASY92djAs5FAbRE_JOfTQkzctIQb_ond3646hb-DU2s,-88.221773,9336.0,0,https://www.adzuna.com/details/5795652624?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,40.106073,2026-07-10T09:39:58Z,"Registered Nurse (RN) | Medical-Surgical Location: Urbana, IL Agency: Stability Healthcare Pay: $2,334 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Stability Healthcare to find a qualified Med/Surg RN in Urbana, Illinois, 61801! About Stability Healthcare At Stability, we have built a nurse friendly platform that simplifies finding travel nursing jobs without the need for a recruiter. We believe in pay trans…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Location,"Urbana, Champaign County","['US', 'Illinois', 'Champaign County', 'Urbana']",full_time,contract
9308.0,"Travel Nurse RN - Neonatal Intensive Care Unit - $2,327 per week in Oklahoma City, OK",5795652615,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUV6ZVZIVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1NjUyNjE1In0.IY3uT7gxBVWjLHRIzLaNFRgzyeMlTEkPMNqxoqHmGSs,-97.5164,9308.0,0,https://www.adzuna.com/details/5795652615?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,35.4678,2026-07-10T09:39:58Z,"Registered Nurse (RN) | Neonatal Intensive Care Unit Location: Oklahoma City, OK Agency: Stability Healthcare Pay: $2,327 per week Shift Information: Nights Contract Duration: 14 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Stability Healthcare to find a qualified NICU RN in Oklahoma City, Oklahoma, 73104! About Stability Healthcare At Stability, we have built a nurse friendly platform that simplifies finding travel nursing jobs without the need for a recruiter. W…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Location,"Oklahoma City, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']",full_time,contract
9132.0,"Travel Nurse RN - Cardiovascular Intensive Care Unit - $2,283 per week in Oklahoma City, OK",5795652638,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUV6ZVZIVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1NjUyNjM4In0.usZYCO6lYC7Ax0i2YNZV9XbpcFWjM9oZoivgPqd1hJY,-97.5164,9132.0,0,https://www.adzuna.com/details/5795652638?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,35.4678,2026-07-10T09:39:58Z,"Registered Nurse (RN) | Cardiovascular Intensive Care Unit Location: Oklahoma City, OK Agency: Stability Healthcare Pay: $2,283 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Stability Healthcare to find a qualified CVICU RN in Oklahoma City, Oklahoma, 73104! About Stability Healthcare At Stability, we have built a nurse friendly platform that simplifies finding travel nursing jobs without the need for a recruit…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Location,"Oklahoma City, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']",full_time,contract
9564.0,"Travel Nurse RN - Labor & Delivery - $2,391 per week in Oklahoma City, OK",5795652629,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUV6ZVZIVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1NjUyNjI5In0.cxdcTgLg1oRBSL9spkGqwG_7nrolCZwYOKaZ-mOWU6k,-97.5164,9564.0,0,https://www.adzuna.com/details/5795652629?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,35.4678,2026-07-10T09:39:58Z,"Registered Nurse (RN) | Labor & Delivery Location: Oklahoma City, OK Agency: Stability Healthcare Pay: $2,391 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Stability Healthcare to find a qualified Labor/Delivery RN in Oklahoma City, Oklahoma, 73104! About Stability Healthcare At Stability, we have built a nurse friendly platform that simplifies finding travel nursing jobs without the need for a recruiter. We be…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Location,"Oklahoma City, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']",full_time,contract
132172.4,"Cloud And Platform/Workplace Enablement Engineer-Hybrid Boise, ID",5795652628,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUV6ZVZIVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1NjUyNjI4In0.ecuTpIjClRPSXhzP8sb4isGWS5tDXna7X6Zj9rRI2qg,-116.399676,132172.4,1,https://www.adzuna.com/land/ad/5795652628?se=yEzeVHV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=D07C79455B8DCFE9FEDAB3F250FCECE90AC887E5,Adzuna::API::Response::Job,43.611129,2026-07-10T09:39:58Z,"TEKsystems is currently seeking a Senior Cloud and Workplace Enablement Engineer for a 6-month contract opening that will be a Hybrid (3 days on-site, 2 day remote) schedule located in Boise, ID. Description Role Summary: We are seeking a highly skilled, Senior-level contractor for a targeted 6-month engagement to operate as a cross-functional ""enabling"" resource. Working as a bridge between our Cloud, Infrastructure, Workplace, and Information Security practice areas, this role is designed to …",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,TEKsystems c/o Allegis Group,Adzuna::API::Response::Location,"Meridian, Ada County","['US', 'Idaho', 'Ada County', 'Meridian']",,
62852.79,Desktop Support,5795652631,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUV6ZVZIVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1NjUyNjMxIn0._i_eHaP_k0LDbpym4gPfJaXALjyFRf49758oer4XJy8,-87.77514,62852.79,1,https://www.adzuna.com/land/ad/5795652631?se=yEzeVHV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=25D9AFBA8BD55AD66CF98F3EBE7D55075E21FC8F,Adzuna::API::Response::Job,39.00576,2026-07-10T09:39:58Z,Description The PC and general hardware support technician will provide comprehensive computer hardware and infrastructure support for a refinery environment. Primary responsibilities will include: Resolving service desk tickets Direct customer support and on-going technology maintenance for the business environment. The individual should be a self-starter with the ability to effectively and consistently communicate directly with customers and peers. We are looking for people who are seeking a …,Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,TEKsystems c/o Allegis Group,Adzuna::API::Response::Location,"Eaton, Crawford County","['US', 'Illinois', 'Crawford County', 'Eaton']",,
133271.95,"Cloud And Platform/Workplace Enablement Engineer-Hybrid Boise, ID",5795652617,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUV6ZVZIVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1NjUyNjE3In0.uaiGZZ6du6R1ZYu0SqB7W4bTxdIjIdzWTgPFTAS5shs,-116.217613,133271.95,1,https://www.adzuna.com/land/ad/5795652617?se=yEzeVHV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=AB90E9A9608FA2DB8A4E3C8E2CCD37B2401762E2,Adzuna::API::Response::Job,43.613697,2026-07-10T09:39:58Z,"TEKsystems is currently seeking a Senior Cloud and Workplace Enablement Engineer for a 6-month contract opening that will be a Hybrid (3 days on-site, 2 day remote) schedule located in Boise, ID. Description Role Summary: We are seeking a highly skilled, Senior-level contractor for a targeted 6-month engagement to operate as a cross-functional ""enabling"" resource. Working as a bridge between our Cloud, Infrastructure, Workplace, and Information Security practice areas, this role is designed to …",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,TEKsystems c/o Allegis Group,Adzuna::API::Response::Location,"Boise, Ada County","['US', 'Idaho', 'Ada County', 'Boise']",,
101986.88,Systems Engineer,5795652623,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUV6ZVZIVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1NjUyNjIzIn0.h_B7hYr1I35sghOsOD_NlwTdF8_5v4ksfqqYMGMBAl8,-74.04798,101986.88,1,https://www.adzuna.com/land/ad/5795652623?se=yEzeVHV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=8856B28F548F968D6ACCDB30D2A72A915EE84DB0,Adzuna::API::Response::Job,41.11536,2026-07-10T09:39:58Z,"Description Job Description IT Systems Engineer The IT Systems Engineer is responsible for ensuring system stability, conducting upgrades, and performing maintenance across organizational IT systems. This role also serves as a subject matter expert on IT infrastructure, networks, and applications, and acts as a senior-level support resource for complex or high-impact end-user needs. Duties and Responsibilities: Hands-on experience building and managing Intune environments from the ground up Cre…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,TEKsystems c/o Allegis Group,Adzuna::API::Response::Location,"Spring Valley, Rockland County","['US', 'New York', 'Rockland County', 'Spring Valley']",,
7052.0,"Travel Nurse RN - Stepdown - $1,763 per week in Cincinnati, OH",5795652651,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUV6ZVZIVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1NjUyNjUxIn0.V4_jgN9v827XZNVAg099FRUSmxO5s4aMlHb2euLrSHU,-84.506488,7052.0,0,https://www.adzuna.com/details/5795652651?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,39.103197,2026-07-10T09:39:58Z,"Registered Nurse (RN) | Stepdown Location: Cincinnati, OH Agency: Stability Healthcare Pay: $1,763 per week Shift Information: Nights Contract Duration: 8 Weeks Start Date: ASAP About the Position About Stability Healthcare At Stability, we have built a nurse friendly platform that simplifies finding travel nursing jobs without the need for a recruiter. We believe in pay transparency and that is why we aggregate thousands of jobs from hospitals hourly displaying full pay rates creating a no-hag…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Stability Healthcare,Adzuna::API::Response::Location,"Cincinnati, Hamilton County","['US', 'Ohio', 'Hamilton County', 'Cincinnati']",full_time,contract
9816.0,"Travel Nurse RN - Ambulatory Care - $2,454 per week in Oklahoma City, OK",5795652637,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY1MjYzNyIsInMiOiJ5RXplVkhWODhSRzZKUDBuR2hmTFZnIn0.Cn4d3ldtFVcNJKEtSwZNbZ3V2p8D0dHp82s3bL_z9oc,-97.5164,9816.0,0,https://www.adzuna.com/details/5795652637?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,35.4678,2026-07-10T09:39:58Z,"Registered Nurse (RN) | Ambulatory Care Location: Oklahoma City, OK Agency: Stability Healthcare Pay: $2,454 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Stability Healthcare to find a qualified Ambulatory Care RN in Oklahoma City, Oklahoma, 73104! About Stability Healthcare At Stability, we have built a nurse friendly platform that simplifies finding travel nursing jobs without the need for a recruiter. We be…",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Location,"Oklahoma City, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']",full_time,contract
10820.0,"Travel Nurse RN - Cardiac Catheterization Lab - $2,705 per week in Oklahoma City, OK",5795652616,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUV6ZVZIVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1NjUyNjE2In0.-YhoICJPF7bU5_rfR32mouO2N47PpFAjF4NfFmRkTBE,-97.5164,10820.0,0,https://www.adzuna.com/details/5795652616?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,35.4678,2026-07-10T09:39:58Z,"Registered Nurse (RN) | Cardiac Catheterization Lab Location: Oklahoma City, OK Agency: Stability Healthcare Pay: $2,705 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Stability Healthcare to find a qualified Cath Lab RN in Oklahoma City, Oklahoma, 73104! About Stability Healthcare At Stability, we have built a nurse friendly platform that simplifies finding travel nursing jobs without the need for a recruiter. …",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Location,"Oklahoma City, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']",full_time,contract
