__CLASS__,redirect_url,title,adref,id,longitude,salary_is_predicted,description,salary_max,created,latitude,salary_min,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_time,contract_type
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432909?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=B764264E77FAE7DD608E0D3EAFB4F1C3A1645BED,Property Manager,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEpsc0NEZUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDMyOTA5In0.nvcxBmdCm13MdWuJ9vngbPc6OWFlOdODkITnPN3OBO0,5815432909,-75.998569,1,"Job Description Job Description:\n\nCommerical Property Manager Job Description The Property Manager oversees a portfolio of commercial properties in Virginia and South Carolina, serving as the primary point of contact for tenants and vendors while ensuring that all landlord obligations and lease requirements are consistently met. This role manages day-to-day property operations, including maintenance and risk management, develops and monitors operating and capital budgets, and handles high-vol…",73630.58,2026-07-25T09:56:09Z,36.864357,73630.58,Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,Aston Carter,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Virginia Beach City', 'Virginia Beach']","Virginia Beach, Virginia Beach City",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432923?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=8345C2F52C70447B87B5AA107E6A28F022C6C5CD,Machine Operator,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEpsc0NEZUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDMyOTIzIn0.Dxnq187osuyGOqlbovYw06ArIxICV5pD41pRaIhuHao,5815432923,-75.998569,1,"Job Description Job Description Machine Operator - 1st Shift Location: Virginia Beach, VA Pay: $17.00 per hour Schedule: Monday-Friday, 7:00 AM-3:30 PM Overtime Available Based on Production Needs Start Your Manufacturing Career with a Stable, Growing Team We are seeking a dependable Molding Machine Operator to support daily production operations in a fast-paced manufacturing environment. In this role, you will set up molds, operate production equipment, inspect finished products, and help main…",27164.58,2026-07-25T09:56:09Z,36.864357,27164.58,Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Virginia Beach City', 'Virginia Beach']","Virginia Beach, Virginia Beach City",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432904?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=4EA46A70E0DAC978F6442BA44B8C1C5882316E50,Physician Leader- Akron Ohio,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjkwNCIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.bDCJ2iFfz0oG6vptyDC13r8gY8HVm9D9k0Xr8nhAxIk,5815432904,-81.44364,1,"Overview HarmonyCares is a leading national value-based provider of in-home primary care services for people with complex healthcare needs. Headquartered out of Troy, Michigan, HarmonyCares operates home-based primary care practices in 14 states. HarmonyCares employs more than 200 primary care providers to deliver patient-centered care under an integrated, team-based, physician-driven model. Our Mission – To bring personalized, quality-based healthcare to the home of patients who have difficult…",120420.81,2026-07-25T09:56:09Z,41.01798,120420.81,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,HarmonyCares,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Ohio', 'Summit County', 'Lakemore']","Lakemore, Summit County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432908?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=847B91AEAF925A47B805878CEE979B0792F2553D,Document Scanning Operator - Onsite Job - 1st and 2nd Shifts,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjkwOCIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.irrlNYTNSFcH6dqHCHwX_D20t8CCfAaY5IrXJBqb1jk,5815432908,-75.998569,0,"Job Description Job Description BCforward is currently seeking a highly motivated Document Scanning Operator - Virginia Beach, VA 23452 Job Title: Document Scanning Operator - Onsite Job Location: Virginia Beach, VA 23452 Duration: 6 months contract Shift: 1st and 2nd Shifts are available Job Description: Purpose: Assist with the day-to-day operations within a Digital Imaging Center, with a focus on digital imaging and related duties. Scope: The position is an operational role with operational …",41600.0,2026-07-25T09:56:09Z,36.864357,41600.0,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,BCForward,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Virginia Beach City', 'Virginia Beach']","Virginia Beach, Virginia Beach City",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432920?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=43C5A38510EA63045BB41029468B1A8A08A1408F,Assistant Machine Operator,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjkyMCIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.f3U407BehZi3x7MSwRElHFfseAq1AvrexeYF7TReTH8,5815432920,-88.203961,1,"Job Description Job Description Job Title: Warehouse Assistant to Slitter Operator Pay: $18.50 - $19.50/hr Location: West Chicago, Illinois Shift: 1st Shift Job Type: Possible Temporary to Hire Job DescriptionWe are seeking a motivated and reliable Warehouse Assistant to Slitter Operator to join our team in West Chicago. This role supports the Slitter Operator on the production floor and plays a vital part in ensuring efficient, organized warehouse operations. Essential Responsibilities Include…",34913.02,2026-07-25T09:56:09Z,41.884751,34913.02,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,Kelly Services,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'DuPage County', 'West Chicago']","West Chicago, DuPage County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432889?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=637257025F68B7BE8778A97B01F0F48FC9F69B52,Registered Nurse (RN) | Acute Medical | 13 Week Contract,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjg4OSIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.ku3aGoY7MKlhL6vA7EIhfabjAEAI15-ADoCfHMGQTW4,5815432889,-105.695627,1,"13-Week Travel Contract | Nights (Friday, Saturday & Sunday) | 36 Guaranteed Hours Per Week Join a Dedicated Acute Care Team in Southern Colorado! Apply Today! We're seeking an experienced Registered Nurse for a 13-week assignment in Walsenburg, CO. This night shift opportunity offers the chance to provide quality care in a collaborative Acute Medical unit while enjoying a consistent weekend schedule. $52.00/Hour Competitive Pay Consistent Weekend Schedule – Work three 12-hour night shifts each…",81934.3,2026-07-25T09:56:08Z,39.707996,81934.3,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,WSi Healthcare Personnel,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Colorado', 'Clear Creek County', 'Empire']","Empire, Clear Creek County",,contract
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432882?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=8A201B2528E53AC6C832DF5F67038D57A5C7D32F,Senior Mental Health Counselor,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEpsc0NEZUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDMyODgyIn0.qrIac_jNqoEecdddQLufyvqYnDS7Mtczb-3TK4XuYLg,5815432882,-149.890405,0,"Providence Health and Services seeks a Senior Mental Health Counselor to provide evidence-based counseling to adults and families in our compassionate, mission-driven setting. You will complete biopsychosocial assessments, develop and monitor treatment plans, deliver individual and group therapy, and coordinate care with physicians, nurses, and community partners. The role includes crisis assessment, safety planning, documentation in the EHR, and mentoring junior staff, while supporting vulnera…",115000.0,2026-07-25T09:56:08Z,61.190395,90000.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Providence Health and Services,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Alaska', 'Matanuska-Susitna', 'Big Lake']","Big Lake, Matanuska-Susitna",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432861?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=C907A909162563FF20B590D33BB24CE3006C0F8D,Registered Nurse - Surgery,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjg2MSIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.dx6dlOzcrlroxyd8kzcBsH8GR1lHsGrR3W3iFe8K-EM,5815432861,-90.2688,1,"It's more than a career, it's a calling MO-SSM Health St. Mary's Hospital - St. Louis Worker Type: Regular Job Highlights: Department: Surgery Schedule : Fulltime, 1100-1930 Call Schedule : 1 night a week & 1 weekend a month. Benefits: Competitive, affordable health insurance including but not limited to: Getting paid every day! Access up to $5,250 in tuition coverage per year Paid maternity & paternity coverage Adoption assistance Various competitive health insurance options & wellness plans R…",68015.83,2026-07-25T09:56:06Z,38.6336,68015.83,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,SSM Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Manchester']","Manchester, Saint Louis County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432856?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=DD81094AC630E798A8944BA72B42A689975DBBAD,Sales Coordinator Remote,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjg1NiIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0.RkJ5ASvmu1QGFPRw_gnHNsWCTohL-3F9t2E5ea3uSJs,5815432856,-90.345956,1,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",69145.45,2026-07-25T09:56:05Z,39.686991,69145.45,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,HMG Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Morgan County', 'Lynnville']","Lynnville, Morgan County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432853?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=2B888ABE1B157984C4104645E9DD130799FB31B9,Remote Sales and Service Advisor,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjg1MyIsInMiOiIwSmxzQ0RlSThSR0VvcGJ5ZDBmOEh3In0._VBBFvJcC-XV5b0EpBf9aAyzpu0GyQJi8jRA6nsgkHY,5815432853,-91.165398,1,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",67688.41,2026-07-25T09:56:05Z,38.803722,67688.41,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,HMG Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Missouri', 'Warren County', 'Elkhorn']","Elkhorn, Warren County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432858?se=0JlsCDeI8RGEopbyd0f8Hw&utm_medium=api&utm_source=abfa41a4&v=61EC13C1A8A71674CDB207C32E24E3AE24B3A677,Remote Sales Enrollment Specialist,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEpsc0NEZUk4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE1NDMyODU4In0.EQtDnMqTKqcL3aVpJkERWilDSk2vyi7nPWfbt-F4fe8,5815432858,-90.864035,1,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",71421.24,2026-07-25T09:56:05Z,41.905021,71421.24,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,HMG Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Iowa', 'Clinton County', 'Toronto']","Toronto, Clinton County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432848?se=KKJWCTeI8RG3tOkLR0Zx3w&utm_medium=api&utm_source=abfa41a4&v=9440C6677C38FA896ED200950B757C8D72AB2EEC,Sales Coordinator Remote,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS0tKV0NUZUk4UkczdE9rTFIwWngzdyIsImkiOiI1ODE1NDMyODQ4In0.M80wlkEfyaiVyTDGku59072tDNGKeMvzBfeJcrCBvfg,5815432848,-95.003333,1,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",70994.43,2026-07-25T09:56:05Z,45.451389,70994.43,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,HMG Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Stearns County', 'Belgrade']","Belgrade, Stearns County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432847?se=KKJWCTeI8RG3tOkLR0Zx3w&utm_medium=api&utm_source=abfa41a4&v=07D2A83C5C3E8D8BF8BE61252A86A15D944E6EFF,Remote Benefits Advisor,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjg0NyIsInMiOiJLS0pXQ1RlSThSRzN0T2tMUjBaeDN3In0.auBVjXQgHjfjbhSrNDgKQN0uDnIqMhOBpfwx01b4prY,5815432847,-91.260669,1,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",77427.5,2026-07-25T09:56:05Z,33.283729,77427.5,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,HMG Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Arkansas', 'Chicot County', 'Fairview']","Fairview, Chicot County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432855?se=KKJWCTeI8RG3tOkLR0Zx3w&utm_medium=api&utm_source=abfa41a4&v=0859C6603541F9158BA74373CEC48C1B9EF165CB,Sales Coordinator Remote,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjg1NSIsInMiOiJLS0pXQ1RlSThSRzN0T2tMUjBaeDN3In0.4ddhdMD_39zS6eL-rXGj9TDB0eqRbHI2Qo1B5c4Yxtk,5815432855,-121.935792,1,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",67931.04,2026-07-25T09:56:05Z,37.702152,67931.04,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,HMG Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Alameda County', 'Dublin']","Dublin, Alameda County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432854?se=KKJWCTeI8RG3tOkLR0Zx3w&utm_medium=api&utm_source=abfa41a4&v=530652997D07E6D0551B166483DC978EAED6C2C5,Work From Home Sales Specialist,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS0tKV0NUZUk4UkczdE9rTFIwWngzdyIsImkiOiI1ODE1NDMyODU0In0.Lioole8B6_xJwR8Hk-cVmN-QWhK-vtsl59f7U45WdX4,5815432854,-92.796768,1,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",63088.62,2026-07-25T09:56:05Z,34.0261,63088.62,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,HMG Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Arkansas', 'Dallas County', 'Manning']","Manning, Dallas County",,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432825?se=KKJWCTeI8RG3tOkLR0Zx3w&utm_medium=api&utm_source=abfa41a4&v=C9219D86E347D6E5589F2890DE9A482F1C425D75,Registered Nurse (RN) | Acute Medical | 13 Week Contract,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS0tKV0NUZUk4UkczdE9rTFIwWngzdyIsImkiOiI1ODE1NDMyODI1In0.2QcjDU9mcpk0ejRIgtpiJF2CogEcIdRTuubMzPtBojw,5815432825,-104.796523,1,"13-Week Travel Contract | Nights (Friday, Saturday & Sunday) | 36 Guaranteed Hours Per Week Join a Dedicated Acute Care Team in Southern Colorado! Apply Today! We're seeking an experienced Registered Nurse for a 13-week assignment in Walsenburg, CO. This night shift opportunity offers the chance to provide quality care in a collaborative Acute Medical unit while enjoying a consistent weekend schedule. $52.00/Hour Competitive Pay Consistent Weekend Schedule – Work three 12-hour night shifts each…",78611.34,2026-07-25T09:56:04Z,39.98246,78611.34,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,WSi Healthcare Personnel,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Colorado', 'Adams County', 'Brighton']","Brighton, Adams County",,contract
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815432834?se=KKJWCTeI8RG3tOkLR0Zx3w&utm_medium=api&utm_source=abfa41a4&v=5F61579D4CCB22C4155CEBE9597FC27C5165094D,"RN - OR / Circulating - Temp to Hire in Chicago, IL",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMjgzNCIsInMiOiJLS0pXQ1RlSThSRzN0T2tMUjBaeDN3In0.OLPZluqMGcTVUclw1fWbYemuyPzS_b2LLi9NMiHd6BQ,5815432834,-87.611233,0,"Job Description Job Description RN - OR / Circulating Nurse | Long Term Assignment Location: Chicago, IL 60617 Pay Rate: $54/hr Schedule: Contract/ Temp to Hire Position Overview: We are currently seeking an experienced Registered Nurse - Operating Room / Circulating Nurse to join our team at South Shore. The ideal candidate will be responsible for providing skilled perioperative nursing care, supporting surgeons and the OR team to ensure optimal patient outcomes. Responsibilities: Circulate an…",45708.0,2026-07-25T09:56:04Z,41.877521,45708.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Protouch Staffing,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Chicago']","Chicago, Cook County",,
