salary_max,id,latitude,adref,salary_min,longitude,description,title,__CLASS__,salary_is_predicted,redirect_url,created,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_time,contract_type
33716.87,5733255670,38.527557,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0lDQUY5ZFM4UkdwWjl4cC1XTkhxdyIsImkiOiI1NzMzMjU1NjcwIn0.XP37c9P9CL0x9zOrzdmtXLm0Z5A_JtJCTi6qYdxlvko,33716.87,-90.206331,"Earn at least $2170 driving with Uber when you complete your first 140 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 140 trips with Ub…","Flexible $: Earn At Least $2170 For Your First 140 Trips, Guaranteed.",Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733255670?se=SICAF9dS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=F5B1135965D92AA428137994B74C065F8E6CD2CC,2026-05-18T12:24:46Z,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Uber,Adzuna::API::Response::Company,"Dupo, Saint Clair County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Saint Clair County', 'Dupo']",part_time,
31825.37,5733255672,38.54106,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1NTY3MiIsInMiOiJTSUNBRjlkUzhSR3BaOXhwLVdOSHF3In0.Vh0hVviRz93FNsNXrZ7tw7pTyAOU9Sg9ajQ08sNsatg,31825.37,-90.00044,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Choose your own schedule - Drive with Uber,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733255672?se=SICAF9dS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=279B9075B8E16D5823F36A1C5A188261FED9D428,2026-05-18T12:24:46Z,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Uber,Adzuna::API::Response::Company,"Fairview Heights, Saint Clair County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Saint Clair County', 'Fairview Heights']",part_time,
46896.09,5733255673,38.4273,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0lDQUY5ZFM4UkdwWjl4cC1XTkhxdyIsImkiOiI1NzMzMjU1NjczIn0.qfgiZuLAc2ah-AePYjMHiYnkTJst-OnsXJrE0Tg8u1k,46896.09,-90.39798,"Earn at least $2170 driving with Uber when you complete your first 140 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 140 trips with Ub…","Side gig - Earn at least $2170 in your first 140 trips with Uber, guaranteed.",Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733255673?se=SICAF9dS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=C90B746F9865D2B58B82F955E2BCB23C6F9EBDF3,2026-05-18T12:24:46Z,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Uber,Adzuna::API::Response::Company,"Arnold, Jefferson County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Jefferson County', 'Arnold']",part_time,
40157.67,5733255674,38.52462,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1NTY3NCIsInMiOiJTSUNBRjlkUzhSR3BaOXhwLVdOSHF3In0.O8Q74jEJQeWn-TQAH-fHga5sLzti_yEvVuq21NpR3UU,40157.67,-90.87504,"Earn at least $2170 driving with Uber when you complete your first 140 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 140 trips with Ub…","Part-time gig: Earn at least $2170 for your first 140 trips, guaranteed.",Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733255674?se=SICAF9dS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=FF2AED372F6DEB9A0BD7CDAE561B21C9736B4F41,2026-05-18T12:24:46Z,part-time-jobs,Adzuna::API::Response::Category,Part time Jobs,Uber,Adzuna::API::Response::Company,"Augusta, Saint Charles County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Charles County', 'Augusta']",part_time,
35183.43,5733255677,38.605217,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1NTY3NyIsInMiOiJTSUNBRjlkUzhSR3BaOXhwLVdOSHF3In0.jbYXi4OSBF6t0-Nzvgit9diaB7YGtD1KsGEHkNexuAA,35183.43,-89.815109,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn on Your Schedule - Drive with Uber,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733255677?se=SICAF9dS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=BE6196ED819B3F93C5A7F8E74B0F176947112875,2026-05-18T12:24:46Z,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Uber,Adzuna::API::Response::Company,"Lebanon, Saint Clair County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Saint Clair County', 'Lebanon']",part_time,
40188.09,5733255667,38.7921,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0lDQUY5ZFM4UkdwWjl4cC1XTkhxdyIsImkiOiI1NzMzMjU1NjY3In0.sOo8BQ9IvzjGz7eSUpGlG_LcsIm2-Z463E3bEp7k7bA,40188.09,-90.62964,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Uber - Sign Up to Drive and Earn,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733255667?se=SICAF9dS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=87CBF1E9DBFD0170FE923723480F8FC537EBDBD2,2026-05-18T12:24:45Z,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Uber,Adzuna::API::Response::Company,"Cottleville, Saint Charles County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Charles County', 'Cottleville']",part_time,
35856.11,5733255666,38.47422,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1NTY2NiIsInMiOiJTSUNBRjlkUzhSR3BaOXhwLVdOSHF3In0.lxh03qqYWLomliesjpcMbXQOBfMpTQEtN3hjpeFLVF0,35856.11,-90.53208,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…","Drive with Uber - Drive anytime, get Instant Pay",Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733255666?se=SICAF9dS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=D113A04938991544C1FA255C11A0D9220BCDF00C,2026-05-18T12:24:45Z,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Uber,Adzuna::API::Response::Company,"Byrnes Mill, Jefferson County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Jefferson County', 'Byrnes Mill']",part_time,
40351.46,5733255668,38.47422,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1NTY2OCIsInMiOiJTSUNBRjlkUzhSR3BaOXhwLVdOSHF3In0.Ho4fjbe215p0e32B0fIUT2B3F-IKuepu1QvsdX0DYjI,40351.46,-90.53208,"Earn at least $2170 driving with Uber when you complete your first 140 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 140 trips with Ub…","Quick Earnings: Earn At Least $2170 For Your First 140 Trips, Guaranteed.",Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733255668?se=SICAF9dS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=F79A4C77FA470CE138371DD014A4CC652B374C8B,2026-05-18T12:24:45Z,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Uber,Adzuna::API::Response::Company,"Byrnes Mill, Jefferson County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Jefferson County', 'Byrnes Mill']",part_time,
40700.54,5733255662,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0lDQUY5ZFM4UkdwWjl4cC1XTkhxdyIsImkiOiI1NzMzMjU1NjYyIn0.nAy1eoohDm2rbUpWRyqaL9QhKfCajmArusvcOPIynTo,40700.54,,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733255662?se=SICAF9dS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=163538CF0D6171EF3DA582111FF4B42BC032687B,2026-05-18T12:24:45Z,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Uber,Adzuna::API::Response::Company,US,Adzuna::API::Response::Location,['US'],part_time,
34770.91,5733255663,38.615485,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1NTY2MyIsInMiOiJTSUNBRjlkUzhSR3BaOXhwLVdOSHF3In0.OV8Ldj1zMKxpknXYoZStfKzN64WfeXekozTHgzxyk0s,34770.91,-90.128387,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Driver - Flexible hours. Instant Pay.,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733255663?se=SICAF9dS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=2880DF9C3ED5A1F4B2E1568E9F8FB90A7B07FF64,2026-05-18T12:24:45Z,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Uber,Adzuna::API::Response::Company,"East Saint Louis, Saint Clair County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Saint Clair County', 'East Saint Louis']",part_time,
39584.43,5733255665,38.7957,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1NTY2NSIsInMiOiJTSUNBRjlkUzhSR3BaOXhwLVdOSHF3In0.4lCzC_XXFwtl4oIgnuq4tpwQdPI1oRqgJY4RqtXNWwA,39584.43,-90.27384,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn extra cash - Sign up and drive with Uber,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733255665?se=SICAF9dS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=B40F82918C0D6D30513058A49558118AC15EC66D,2026-05-18T12:24:45Z,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Uber,Adzuna::API::Response::Company,"Black Jack, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Black Jack']",part_time,
41684.2,5733255669,38.612081,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0lDQUY5ZFM4UkdwWjl4cC1XTkhxdyIsImkiOiI1NzMzMjU1NjY5In0.RfgrdHoT-gAgaHBx05UEPXJDfHiQD-DgIZEDReQrYio,41684.2,-90.291378,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn extra cash - Sign up and drive with Uber,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733255669?se=SICAF9dS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=D688BA8FB74DFF94329768DA737BE7369B1C14F4,2026-05-18T12:24:45Z,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Uber,Adzuna::API::Response::Company,"Manchester, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Manchester']",part_time,
34764.57,5733255657,38.827549,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1NTY1NyIsInMiOiJTSUNBRjlkUzhSR3BaOXhwLVdOSHF3In0.i3x-HveL6sfME7dGp7sKptrGEsPqcO_W3FXFdXnKoTU,34764.57,-91.020142,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn extra cash - Sign up and drive with Uber,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733255657?se=SICAF9dS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=188E02F3962CF4994A654B5250C636431C12FA65,2026-05-18T12:24:44Z,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Uber,Adzuna::API::Response::Company,"Wright City, Warren County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Warren County', 'Wright City']",part_time,
35518.33,5733255659,38.52443,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0lDQUY5ZFM4UkdwWjl4cC1XTkhxdyIsImkiOiI1NzMzMjU1NjU5In0.Xq4jgl-rauShG5fjbVP2-0af6Iy5AT3zq0RIdQiXXTE,35518.33,-90.199715,"Earn at least $2170 driving with Uber when you complete your first 140 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 140 trips with Ub…","Fast Pay - Earn at least $2170 in your first 140 trips, guaranteed.",Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733255659?se=SICAF9dS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=EE00201EB16F19B1F49A110F52F2ECB877C4FECD,2026-05-18T12:24:44Z,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Uber,Adzuna::API::Response::Company,"Dupo, Saint Clair County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Saint Clair County', 'Dupo']",part_time,
34692.07,5733255661,38.597129,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0lDQUY5ZFM4UkdwWjl4cC1XTkhxdyIsImkiOiI1NzMzMjU1NjYxIn0.U5E3jkNLwYUszvvrFO7e8SWjVsgVreVLPVc3rKe520A,34692.07,-90.881976,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Looking For Part-Time Jobs? - Drive with Uber,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733255661?se=SICAF9dS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=FEAB4BA44CA9763AE09174C09EC62D0150C56EE5,2026-05-18T12:24:44Z,part-time-jobs,Adzuna::API::Response::Category,Part time Jobs,Uber,Adzuna::API::Response::Company,"Augusta, Saint Charles County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Charles County', 'Augusta']",part_time,
40229.73,5733255660,38.58822,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1NTY2MCIsInMiOiJTSUNBRjlkUzhSR3BaOXhwLVdOSHF3In0.mzXAex5iBMvZ9EWpOKMPg4y04yVCWF62zksKWrBybs0,40229.73,-90.34752,"Earn at least $2170 driving with Uber when you complete your first 140 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 140 trips with Ub…",Driver gig - Earn at least $2170 by driving 140 trips with Uber,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733255660?se=SICAF9dS8RGpZ9xp-WNHqw&utm_medium=api&utm_source=abfa41a4&v=65A645A5891D331ED75E3E783ED23DDB55F838A4,2026-05-18T12:24:44Z,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,Uber,Adzuna::API::Response::Company,"Webster Groves, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Webster Groves']",part_time,
