salary_is_predicted,redirect_url,id,salary_min,adref,longitude,description,__CLASS__,title,created,salary_max,latitude,contract_time,category.label,category.__CLASS__,category.tag,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name,contract_type
0,https://www.adzuna.com/details/5695696498?utm_medium=api&utm_source=abfa41a4,5695696498,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5NjQ5OCIsInMiOiJydXN2ZHVnMDhSR3FqcWJYQmVNRVBnIn0.yqPkcD8vwi25Cvnd_85ZVxbTKgj_C3Cp0xsDwMjMeiU,-88.92658,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,37.723768,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"New Camp, Williamson County","['US', 'Illinois', 'Williamson County', 'New Camp']",Adzuna::API::Response::Company,Decker,
0,https://www.adzuna.com/details/5695696459?utm_medium=api&utm_source=abfa41a4,5695696459,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5NjQ1OSIsInMiOiJydXN2ZHVnMDhSR3FqcWJYQmVNRVBnIn0.Xa3DZUjGwihY-bMcbRyHSxkjMOjcuwVlOZ2BwhXyqEk,-92.004781,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,30.234018,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"Lafayette, Lafayette Parish","['US', 'Louisiana', 'Lafayette Parish', 'Lafayette']",Adzuna::API::Response::Company,Decker,
0,https://www.adzuna.com/details/5695696421?utm_medium=api&utm_source=abfa41a4,5695696421,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnVzdmR1ZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1Njk2NDIxIn0.X1DIajcyYpJOh4Uxu900XDXiQ9cTCgwUrHyE9sMX2gM,-83.290307,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,30.806137,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"Remerton, Lowndes County","['US', 'Georgia', 'Lowndes County', 'Remerton']",Adzuna::API::Response::Company,Decker,
0,https://www.adzuna.com/details/5695696490?utm_medium=api&utm_source=abfa41a4,5695696490,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5NjQ5MCIsInMiOiJydXN2ZHVnMDhSR3FqcWJYQmVNRVBnIn0.9cjiR_DLMdjn0vO99HwG3PdJr1GzNTfa1lofofTcVMA,-84.892517,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,39.832739,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"Richmond Square, Wayne County","['US', 'Indiana', 'Wayne County', 'Richmond Square']",Adzuna::API::Response::Company,Decker,
0,https://www.adzuna.com/details/5695696407?utm_medium=api&utm_source=abfa41a4,5695696407,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnVzdmR1ZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1Njk2NDA3In0.Z7PmzJv3SrYCuNgNN5p2kgl48l34-tCxjspbahO5LSM,-81.491769,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,31.17792,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"Altama, Glynn County","['US', 'Georgia', 'Glynn County', 'Altama']",Adzuna::API::Response::Company,Decker,
0,https://www.adzuna.com/details/5695696442?utm_medium=api&utm_source=abfa41a4,5695696442,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnVzdmR1ZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1Njk2NDQyIn0.q1B1eLvaVo3RZxAjARE74g2mgxbHvOP4FI62np5MzFQ,-90.685279,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,42.515007,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"Center Grove, Dubuque County","['US', 'Iowa', 'Dubuque County', 'Center Grove']",Adzuna::API::Response::Company,Decker,
0,https://www.adzuna.com/details/5695696466?utm_medium=api&utm_source=abfa41a4,5695696466,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnVzdmR1ZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1Njk2NDY2In0.R36HGS1LE_3rX8vNpTcZwpKaqKwO93i-5nPDbD_hIsk,-96.576956,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,39.194942,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"Manhattan, Riley County","['US', 'Kansas', 'Riley County', 'Manhattan']",Adzuna::API::Response::Company,Decker,
0,https://www.adzuna.com/details/5695696513?utm_medium=api&utm_source=abfa41a4,5695696513,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5NjUxMyIsInMiOiJydXN2ZHVnMDhSR3FqcWJYQmVNRVBnIn0.lgtwxy8Bie0TTHnY96rFL5kNY6VeFqA8IiNxYEHJ1xA,-96.376012,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,42.502864,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"Sioux City, Woodbury County","['US', 'Iowa', 'Woodbury County', 'Sioux City']",Adzuna::API::Response::Company,Decker,
0,https://www.adzuna.com/details/5695696485?utm_medium=api&utm_source=abfa41a4,5695696485,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicnVzdmR1ZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1Njk2NDg1In0.weoi8_a-REGfxdlhugEM6inO6TBufiKDHaZO4lUvPYE,-90.675829,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,40.459178,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"Macomb, McDonough County","['US', 'Illinois', 'McDonough County', 'Macomb']",Adzuna::API::Response::Company,Decker,
0,https://www.adzuna.com/details/5695696502?utm_medium=api&utm_source=abfa41a4,5695696502,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5NjUwMiIsInMiOiJydXN2ZHVnMDhSR3FqcWJYQmVNRVBnIn0.NKoQavSD_uSx4r1ES-2sCOMn3AXyOAmFFdf_15wiWOM,-93.195619,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,30.22694,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"Lake Charles, Calcasieu Parish","['US', 'Louisiana', 'Calcasieu Parish', 'Lake Charles']",Adzuna::API::Response::Company,Decker,
0,https://www.adzuna.com/details/5695696404?utm_medium=api&utm_source=abfa41a4,5695696404,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5NjQwNCIsInMiOiJjRE5YZC1nMDhSR3FqcWJYQmVNRVBnIn0.yuJniGGionbulzdNGgAVf0TfZ16DpTlv8QWkjxv6ncs,-94.005589,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,33.430582,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"Texarkana, Miller County","['US', 'Arkansas', 'Miller County', 'Texarkana']",Adzuna::API::Response::Company,Decker,
0,https://www.adzuna.com/details/5695696431?utm_medium=api&utm_source=abfa41a4,5695696431,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0ROWGQtZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1Njk2NDMxIn0.BB97-uCgO6LWkwqVfXXAKuQEooSp_a3nSs52V9kfIGA,-91.047058,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,30.543031,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"Central, East Baton Rouge Parish","['US', 'Louisiana', 'East Baton Rouge Parish', 'Central']",Adzuna::API::Response::Company,Decker,
0,https://www.adzuna.com/details/5695696450?utm_medium=api&utm_source=abfa41a4,5695696450,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0ROWGQtZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1Njk2NDUwIn0.42zB3baIbl2ul-RFYXEv_CFIeJFtr6DFKrXqCRUkS8g,-94.180326,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Class A CDL Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,42.507397,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"West Fort Dodge, Webster County","['US', 'Iowa', 'Webster County', 'West Fort Dodge']",Adzuna::API::Response::Company,Decker,
0,https://www.adzuna.com/details/5695696486?utm_medium=api&utm_source=abfa41a4,5695696486,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0ROWGQtZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1Njk2NDg2In0.3415EStUQZoJ4CG9RHwHphTRClk7gQv667xrh_b3Zx4,-86.146798,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,40.491243,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"Kokomo, Howard County","['US', 'Indiana', 'Howard County', 'Kokomo']",Adzuna::API::Response::Company,Decker,
0,https://www.adzuna.com/details/5695696500?utm_medium=api&utm_source=abfa41a4,5695696500,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5NjUwMCIsInMiOiJjRE5YZC1nMDhSR3FqcWJYQmVNRVBnIn0.QXwsizeOlL_PLXgDi9dvNijs2X4nzBvqvaRVOTEHiIg,-93.195619,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,30.22694,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"Lake Charles, Calcasieu Parish","['US', 'Louisiana', 'Calcasieu Parish', 'Lake Charles']",Adzuna::API::Response::Company,Decker,
0,https://www.adzuna.com/details/5695696514?utm_medium=api&utm_source=abfa41a4,5695696514,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5NjUxNCIsInMiOiJjRE5YZC1nMDhSR3FqcWJYQmVNRVBnIn0.yRVy5AphKEWwFyEHSRbAtu-kEfeJ9PDd1yvW6kZb5LM,-96.376012,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,42.502864,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"Sioux City, Woodbury County","['US', 'Iowa', 'Woodbury County', 'Sioux City']",Adzuna::API::Response::Company,Decker,
0,https://www.adzuna.com/details/5695696416?utm_medium=api&utm_source=abfa41a4,5695696416,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5NjQxNiIsInMiOiJjRE5YZC1nMDhSR3FqcWJYQmVNRVBnIn0.39Y3PxtEOI1-4BNWZJKMimP-BnTb0n3aO3RrdgWaKCk,-82.916373,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Now Hiring Regional Reefer Drivers – Prioritize Productivity, Not Seniority! Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. $5,000 Sign-On Bonus Experienced Drivers D…",Adzuna::API::Response::Job,Regional Truck Driver Company - 6mo EXP Required - Reefer - $112k per year - Decker,2026-04-10T09:49:31Z,112000.0,32.0903,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"Helena, Telfair County","['US', 'Georgia', 'Telfair County', 'Helena']",Adzuna::API::Response::Company,Decker,
