contract_time,adref,id,salary_is_predicted,description,longitude,redirect_url,title,latitude,__CLASS__,created,salary_min,salary_max,location.__CLASS__,location.area,location.display_name,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,contract_type
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIxMTQ2MCIsInMiOiJnZ05fTl9ZbDhSRzE4cmV3cWIwbUJRIn0.NjI7xYE_uv-eO-FxCyreC3uHtBV1WZzdZxrBWxyYM1g,5675211460,1,"Description Summary: The competent Nurse, in the same or similar clinical setting, practices independently and demonstrates an awareness of all relevant aspects of a situation. A high number of candidates may make applications for this position, so make sure to send your CV and application through as soon as possible. Provides routine and complex care, with the ability to on long-range goals or plans. Continues to develop the ability to cope with and manage contingencies of clinical nursing. Ma…",-95.294803,https://www.adzuna.com/details/5675211460?utm_medium=api&utm_source=abfa41a4,"RN, Registered Nurse - Neurology",32.325203,Adzuna::API::Response::Job,2026-03-22T09:26:15Z,16127.21,16127.21,Adzuna::API::Response::Location,"['US', 'Texas', 'Smith County', 'Tyler']","Tyler, Smith County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,CHRISTUS Health,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2dOX05fWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjExNDYyIn0.AnUyG4KxeUCjY__Rjp0_pnO4zwjbMcgjCUfa_rjk6ww,5675211462,1,"Description Summary: Supports and coordinates day-to-day activities of nursing personnel in patient care units, provides direction to Clinical Staff, implements work of assigned units, and coordinates activities with other patient care units and related departments. Candidates should take the time to read all the elements of this job advert carefully Please make your application promptly. Provides routine and complex care, with the ability to on long-range goals or plans. Continues to develop t…",-81.34713,https://www.adzuna.com/details/5675211462?utm_medium=api&utm_source=abfa41a4,Registered Nurse Lead - Allergy Immunology,28.78673,Adzuna::API::Response::Job,2026-03-22T09:26:15Z,16137.82,16137.82,Adzuna::API::Response::Location,"['US', 'Florida', 'Seminole County', 'Heathrow']","Heathrow, Seminole County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,CHRISTUS Health,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2dOX05fWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjExNDU5In0.OJGZwCZo29AS2Tf2kIspQDtRKtfotwNSJ1bmSvotpAM,5675211459,1,"DescriptionCHRISTUS Santa Rosa Hospital Learn more about the general tasks related to this opportunity below, as well as required skills. - Westover Hills (CSRH-WH) is a 150-bed hospital serving the fastest-growing area of San Antonio. Specialized care includes orthopedic and surgical services, ICU, women's services, a newborn nursery, comprehensive cardiovascular care from diagnostics to open heart surgery, vascular lab, sleep center, emergency services, the CHRISTUS Weight Loss Institute, wou…",-98.45883,https://www.adzuna.com/details/5675211459?utm_medium=api&utm_source=abfa41a4,"RN, Registered Nurse - ECC Emergency Care",29.43937,Adzuna::API::Response::Job,2026-03-22T09:26:14Z,9167.18,9167.18,Adzuna::API::Response::Location,"['US', 'Texas', 'Bexar County', 'Fort Sam Houston']","Fort Sam Houston, Bexar County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,CHRISTUS Health,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIxMTQ1OCIsInMiOiJnZ05fTl9ZbDhSRzE4cmV3cWIwbUJRIn0.Lzg55jK9qGSznsOeOYXaEVsTWsM3iu3zmd2zyDN5WAE,5675211458,1,"Description Summary:Responsible for patient assessment, patient care planning, and provision of quality nursing care to an assigned group of patients for a defined work period. Do you have the following skills, experience and drive to succeed in this role Find out below. Provides direction and supervision to LVN/LPNs, nursing assistants, unit secretaries, and other clinical/clerical associates. By assignment, may function as a charge nurse for the unit. Involves provision of patient care/servic…",-93.7035,https://www.adzuna.com/details/5675211458?utm_medium=api&utm_source=abfa41a4,Registered Nuse I - Nursing Internship,32.3859,Adzuna::API::Response::Job,2026-03-22T09:26:12Z,27635.26,27635.26,Adzuna::API::Response::Location,"['US', 'Louisiana', 'Caddo Parish', 'Forbing']","Forbing, Caddo Parish",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,CHRISTUS Health,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2dOX05fWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjExNDU3In0.Pl7KMF2NSoTFYTsyvNb3mBd_uBIVp4EraVrUJWT8Mm4,5675211457,1,"Description Summary: Provides care under the supervision of a physician or registered nurses for clinic patients, according to established standards and practices. Is this your next job Read the full description below to find out, and do not hesitate to make an application. Performs various lab procedures when necessary and in accordance with competency. Responsibilities: Under the direction of the physician, performs basic patient care duties including, but not limited to, obtaining vital sign…",-92.504808,https://www.adzuna.com/details/5675211457?utm_medium=api&utm_source=abfa41a4,Licensed Practical Nurse Clinic - Cardiology *Hiring Incentive Available*,31.300739,Adzuna::API::Response::Job,2026-03-22T09:26:12Z,12941.95,12941.95,Adzuna::API::Response::Location,"['US', 'Louisiana', 'Rapides Parish', 'Tanglewood']","Tanglewood, Rapides Parish",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,CHRISTUS Health,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2dOX05fWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjExNDU0In0.YqYHbAlgQ-zbsf8CMom-GMqir6YsV46m-f5uEWLTNU0,5675211454,1,"Description Job Summary We are seeking a Nurse Practitioner or Physician Assistant to join our OB/GYN clinic in Texarkana, TX . This is a clinic-only position focused on providing comprehensive women’s health services in an outpatient setting. The ideal candidate will have prior women’s health experience, though relevant RN experience in women’s health will also be considered . This role offers a consistent weekday schedule with excellent work-life balance. Scroll down the page to see all assoc…",-94.102577,https://www.adzuna.com/details/5675211454?utm_medium=api&utm_source=abfa41a4,"Nurse Midwife/Np, Nurse Practitioner/Pa, Physician Assistant/ - Ob/Gyn",33.407468,Adzuna::API::Response::Job,2026-03-22T09:26:11Z,17047.99,17047.99,Adzuna::API::Response::Location,"['US', 'Texas', 'Bowie County', 'Wake Village']","Wake Village, Bowie County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,CHRISTUS Health,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIxMTQ1NiIsInMiOiJnZ05fTl9ZbDhSRzE4cmV3cWIwbUJRIn0.hbGzW7dptyzX27nSu3_I6mEGrYcjkuu8JC8V1k4KEaM,5675211456,1,"Description If you think you are the right match for the following opportunity, apply after reading the complete description. Summary: The competent Nurse, in the same or similar clinical setting, practices independently and demonstrates an awareness of all relevant aspects of a situation. Provides routine and complex care, with the ability to on long-range goals or plans. Continues to develop the ability to cope with and manage contingencies of clinical nursing. Makes appropriate assignments a…",-117.16965,https://www.adzuna.com/details/5675211456?utm_medium=api&utm_source=abfa41a4,"Rn, Registered Nurse - Nursery - Prn",33.15007,Adzuna::API::Response::Job,2026-03-22T09:26:11Z,11976.59,11976.59,Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'San Marcos']","San Marcos, San Diego County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,CHRISTUS Health,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2dOX05fWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjExNDUzIn0.-p9mnFgJ7zBTRViHghb2nKmPk0ZoFZZ67F7MIWZQLp4,5675211453,1,"Description The Medical Surgical Telemetry Pediatrics department at Christus Spohn Alice has a daily average census of approximately 25 patients. The full job description covers all associated skills, previous experience, and any qualifications that applicants are expected to have. We often see patients with CHF, Pneumonia, Skin Abscess, Chest Pain, COPD, Diabetes, Appendicitis, Cholecystectomy, EGD's, Colonoscopy, Pediatrics with Asthma, Bronchitis, Viral Syndrome, and Pneumonia. Our associate…",-98.0859,https://www.adzuna.com/details/5675211453?utm_medium=api&utm_source=abfa41a4,"Rn, Registered Nurse - Med/Surg",27.74268,Adzuna::API::Response::Job,2026-03-22T09:26:09Z,7704.93,7704.93,Adzuna::API::Response::Location,"['US', 'Texas', 'Jim Wells County', 'Alice']","Alice, Jim Wells County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,CHRISTUS Health,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIxMTQ1MCIsInMiOiJnZ05fTl9ZbDhSRzE4cmV3cWIwbUJRIn0.MlaS-tyme_Sm1veGmYzV38t_CNlDGKMrzN_I9Rzvz18,5675211450,1,"Job Description LOCATION: Lord Chamberlain Manor, Stratford, CT POSITION TYPE: Part-Time SHIFT(S): 8a-4p shift may vary PAY RANGE: BENEFITS - Part-Time: Paid Meal Period Longevity Awards Paid Time Off (PTO) Perfect Attendance Employee Assistance Program (EAP) Employee Discounts Shift Differential for Weekend, Evening & Night Shifts Casual Fridays Paid Training and Orientation JOB SUMMARY: Are you an experienced and passionate nursing professional ready to elevate the skills and performance of a…",-73.476946,https://www.adzuna.com/land/ad/5675211450?se=ggN_N_Yl8RG18rewqb0mBQ&utm_medium=api&utm_source=abfa41a4&v=0FF10960E101570B67BEC9E729A6B1DAA900F0A1,Director of Staff Development Short Term Unit,41.085585,Adzuna::API::Response::Job,2026-03-22T09:26:05Z,135918.66,135918.66,Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Darien']","Darien, Fairfield County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Lord Chamberlain Nursing and Rehabilitation Center,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2dOX05fWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjExNDUxIn0.aooAvK3PwhZ6suwR4KvRHJCrYqAb-O3zqiqndAk9jD4,5675211451,1,"Job Description LOCATION: Lord Chamberlain Manor, Stratford, CT POSITION TYPE: Part-Time SHIFT(S): 8a-4p shift may vary PAY RANGE: BENEFITS - Part-Time: Paid Meal Period Longevity Awards Paid Time Off (PTO) Perfect Attendance Employee Assistance Program (EAP) Employee Discounts Shift Differential for Weekend, Evening & Night Shifts Casual Fridays Paid Training and Orientation JOB SUMMARY: Are you an experienced and passionate nursing professional ready to elevate the skills and performance of a…",-72.947047,https://www.adzuna.com/land/ad/5675211451?se=ggN_N_Yl8RG18rewqb0mBQ&utm_medium=api&utm_source=abfa41a4&v=9A7E533D44E58ED908745593C28AB7CAC4CC1849,Director of Staff Development Short Term Unit,41.270653,Adzuna::API::Response::Job,2026-03-22T09:26:05Z,136169.95,136169.95,Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'West Haven']","West Haven, New Haven County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Lord Chamberlain Nursing and Rehabilitation Center,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2dOX05fWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjExNDQ5In0.j_NyLaYekJnChcXkp5i4BwdwSG6NEQ6b4hD6HYBn2WI,5675211449,1,Job Description Now Hiring: Sleep Medicine/Neurology APP – Northeastern Oregon Job Title: Sleep Medicine/Neurology Advanced Practice Provider (APP) Job Class: Permanent Work Location State: Oregon Number of Positions: 1 Provider Details: Specialty: Neurology - Sleep Medicine Provider Type: Advanced Practice Provider (APP) Provider Credentials: Nurse Practitioner (NP) or Physician Assistant (PA) Board Status: Board Certified or Board Eligible in relevant specialty Shift & Schedule Details: Estim…,-118.087719,https://www.adzuna.com/land/ad/5675211449?se=ggN_N_Yl8RG18rewqb0mBQ&utm_medium=api&utm_source=abfa41a4&v=E8FAA7F8604214B11E834087834027621745A73C,Physician Neurology - Competitive Salary,45.324577,Adzuna::API::Response::Job,2026-03-22T09:26:05Z,101850.32,101850.32,Adzuna::API::Response::Location,"['US', 'Oregon', 'Union County', 'La Grande']","La Grande, Union County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,All Star Healthcare Solutions,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIxMTQ0OCIsInMiOiJnZ05fTl9ZbDhSRzE4cmV3cWIwbUJRIn0.QFINqXLVU0p7YlHINDldBa562O9MrWChCQlM1eicU7U,5675211448,1,"Job Description Plastic Surgery Physician Position Overview: Join a growing, patient-focused plastic surgery practice. Perform a full scope of cosmetic and reconstructive procedures. Mix of surgical and clinic-based patient care. Collaborative team environment with experienced clinical support staff. Qualifications: Board Certified/Board Eligible in Plastic Surgery. Active Illinois state medical license (or eligible). Strong surgical skills with excellent bedside manner. Commitment to high-qual…",-88.372826,https://www.adzuna.com/land/ad/5675211448?se=ggN_N_Yl8RG18rewqb0mBQ&utm_medium=api&utm_source=abfa41a4&v=B23961746A99BEF4340644DD7B0276F41076E787,Physician Surgery-Plastic - Competitive Salary,39.48309,Adzuna::API::Response::Job,2026-03-22T09:26:03Z,83675.82,83675.82,Adzuna::API::Response::Location,"['US', 'Illinois', 'Coles County', 'Mattoon']","Mattoon, Coles County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,All Star Healthcare Solutions,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2dOX05fWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjExNDMyIn0.OFdPxntb6W7FxwTvYqpc8iuns9UfS7-Ob-sCZSFhMM8,5675211432,1,"Job Description Seeking a BC/BE Radiologist with fellowship training in Neuro, Breast, or Body, for an on-site outpatient private partnership track in Des Moines, Iowa. Highlights: Full-time position All partners share general CT, US, and radiographs – majority of MRIs are interpreted by subspecialists Join a well-established and respected group of 8 radiologists - growing to 9! Ideal candidate will have fellowship training in Neuro, Breast, or Body Outstanding work-life balance – no call, week…",-93.733354,https://www.adzuna.com/land/ad/5675211432?se=ggN_N_Yl8RG18rewqb0mBQ&utm_medium=api&utm_source=abfa41a4&v=29765ADF3696204E56831235E14825A5EFDDF549,Physician Radiology - Competitive Salary,41.550736,Adzuna::API::Response::Job,2026-03-22T09:26:00Z,72121.51,72121.51,Adzuna::API::Response::Location,"['US', 'Iowa', 'Polk County', 'West Des Moines']","West Des Moines, Polk County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Britt Medical Search,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIxMTQ0MSIsInMiOiJnZ05fTl9ZbDhSRzE4cmV3cWIwbUJRIn0.2z4zCPFBVrmJM0BP_qRblNfqe1Ne700-JPbojDRV4-0,5675211441,1,"Dunkin' - Reedsburg is looking for a full time or part time Store Supervisor for our location in Reedsburg, WI. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and training…",-89.794088,https://www.adzuna.com/details/5675211441?utm_medium=api&utm_source=abfa41a4,Dunkin' - Store Supervisor - Reedsburg - Urgently Hiring (53940),43.590964,Adzuna::API::Response::Job,2026-03-22T09:26:00Z,35571.82,35571.82,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Sauk County', 'Lake Delton']","Lake Delton, Sauk County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Dunkin',Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIxMTQzMCIsInMiOiJnZ05fTl9ZbDhSRzE4cmV3cWIwbUJRIn0.BfaKy0f3YkJbbRNE26O6rNBy_esUU6g-SpMD517owcw,5675211430,1,"Job Description An exciting new opportunity for a new or experienced NP who has a background or interest in Wound Care in Albuquerque New Mexico. Interested, Please Refer to JOB ID 73166 Full-time/Permanent Role Daily schedule: Mon-Fri 7:30-4:00 Duties include; Chronic wound & ostomy management (evaluation, diagnosis, treatment, including debridement of wounds and application of appropriate dressing, establish plan of care and maintain continous treatment NM license in hand or in the process 1 …",-106.6516,https://www.adzuna.com/land/ad/5675211430?se=ggN_N_Yl8RG18rewqb0mBQ&utm_medium=api&utm_source=abfa41a4&v=D86473C39052F506530D8F8188F3D340A9156F3A,"Physician Wound, Burn and Ostomy - Competitive Salary",35.0846,Adzuna::API::Response::Job,2026-03-22T09:26:00Z,91737.91,91737.91,Adzuna::API::Response::Location,"['US', 'New Mexico', 'Bernalillo County', 'Albuquerque']","Albuquerque, Bernalillo County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,All Star Healthcare Solutions,Adzuna::API::Response::Company,
