title,longitude,id,created,latitude,adref,redirect_url,contract_time,salary_min,description,salary_max,__CLASS__,salary_is_predicted,company.__CLASS__,company.display_name,category.tag,category.__CLASS__,category.label,location.display_name,location.__CLASS__,location.area,contract_type
Merchandising Sales Associate,-85.14422,5757383959,2026-06-09T10:49:06Z,39.639398,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFZZjloMWs4Ukd1ZnJzOW1ycmdIQSIsImkiOiI1NzU3MzgzOTU5In0.UDiAAuXXgQNR9V8Z7zROajkQ3HX-4blI449TEBu7qYE,https://www.adzuna.com/details/5757383959?utm_medium=api&utm_source=abfa41a4,,37789.74,"The Field Activity Support Team (FAST) Team Member is responsible for traveling to stores within an assigned district to own and execute start to finish variable tasks such as planograms, as well as provide support for other tasks including merchan Sales Associate, Merchandising, Customer Experience, Sales, Associate, Team Member, Retail",37789.74,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Tractor Supply Company,retail-jobs,Adzuna::API::Response::Category,Retail Jobs,"East Connersville, Fayette County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Fayette County', 'East Connersville']",
Merchandising Sales Associate,-88.74432,5757383914,2026-06-09T10:49:06Z,44.3877,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFZZjloMWs4Ukd1ZnJzOW1ycmdIQSIsImkiOiI1NzU3MzgzOTE0In0.X6E12Ev-oqjXfvlBzXcE-6pcIlVie6dwAlfhsaPJtlQ,https://www.adzuna.com/details/5757383914?utm_medium=api&utm_source=abfa41a4,,32182.77,"The Field Activity Support Team (FAST) Team Member is responsible for traveling to stores within an assigned district to own and execute start to finish variable tasks such as planograms, as well as provide support for other tasks including merchan Sales Associate, Merchandising, Customer Experience, Sales, Associate, Team Member, Retail",32182.77,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Tractor Supply Company,retail-jobs,Adzuna::API::Response::Category,Retail Jobs,"New London, Waupaca County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Waupaca County', 'New London']",
Seasonal Retail Sales Associate,-88.538798,5757383903,2026-06-09T10:49:06Z,44.038979,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFZZjloMWs4Ukd1ZnJzOW1ycmdIQSIsImkiOiI1NzU3MzgzOTAzIn0.4u5QZGKvS_sefUjqH37CY3baOepKQzs7tBtrRZu6x1M,https://www.adzuna.com/details/5757383903?utm_medium=api&utm_source=abfa41a4,,35365.56,"Provides SMART customer service at all times through the daily execution of Lowe's customer service policies, procedures and programs Seeks out customers to understand his/her needs and assists in locating, demonstrating, selecting, carrying, and/or Sales Associate, Retail Sales, Seasonal, Retail, Equipment Rental, Associate",35365.56,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,"Lowe's Companies, Inc.",retail-jobs,Adzuna::API::Response::Category,Retail Jobs,"Oshkosh, Winnebago County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Winnebago County', 'Oshkosh']",
Customer Service/Sales,-74.93598,5757383957,2026-06-09T10:49:06Z,44.91816,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM4Mzk1NyIsInMiOiJwcVlmOWgxazhSR3VmcnM5bXJyZ0hBIn0.98oTyoOxPgX3xTJy8pTl-ZLpOvgWIwQ8d3E-DezqQlg,https://www.adzuna.com/details/5757383957?utm_medium=api&utm_source=abfa41a4,,58371.09,"Customer Service/ Sales associates provide fast, friendly service by actively seeking out customers to assess their needs and provide assistance. These associates learn about products using our tools, and provide information to customers in order to Customer Service, Sales Associate, Sales Specialist, Sales, Retail, Customer",58371.09,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,"The Home Depot, Inc.",retail-jobs,Adzuna::API::Response::Category,Retail Jobs,"Massena, Saint Lawrence County",Adzuna::API::Response::Location,"['US', 'New York', 'Saint Lawrence County', 'Massena']",
Checkout Team Associate,-81.4788,5757383940,2026-06-09T10:49:06Z,39.42888,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM4Mzk0MCIsInMiOiJwcVlmOWgxazhSR3VmcnM5bXJyZ0hBIn0.1FlQ7Nm5Kn1bQF8OYfTSeBTh_Vb6VR26cIWYB4MWbEU,https://www.adzuna.com/details/5757383940?utm_medium=api&utm_source=abfa41a4,,49589.9,"Front End Checkout associates run our registers. They smile, greet and thank customers, ring up items, process payments, and keep a positive attitude. Always ready to help with customer questions and needs, this role may require standing for long per Associate, Retail",49589.9,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,"Walmart, Inc.",customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,"Marietta, Washington County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Washington County', 'Marietta']",
Seasonal Retail Sales Associate,-94.1463,5757383972,2026-06-09T10:49:06Z,30.09318,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFZZjloMWs4Ukd1ZnJzOW1ycmdIQSIsImkiOiI1NzU3MzgzOTcyIn0.PH1WDv5wAMenrJPxKAYSN6hJzs0zamT3lnSsp4mdHbE,https://www.adzuna.com/details/5757383972?utm_medium=api&utm_source=abfa41a4,,46015.54,"Provides SMART customer service at all times through the daily execution of Lowe's customer service policies, procedures and programs Seeks out customers to understand his/her needs and assists in locating, demonstrating, selecting, carrying, and/or Sales Associate, Retail Sales, Seasonal, Retail, Equipment Rental, Associate",46015.54,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,"Lowe's Companies, Inc.",retail-jobs,Adzuna::API::Response::Category,Retail Jobs,"Beaumont, Jefferson County",Adzuna::API::Response::Location,"['US', 'Texas', 'Jefferson County', 'Beaumont']",
Team Member,-81.633393,5757383953,2026-06-09T10:49:06Z,32.738372,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFZZjloMWs4Ukd1ZnJzOW1ycmdIQSIsImkiOiI1NzU3MzgzOTUzIn0.RukxKIuAchb6EnwzCF6o5mHWLwFd3Yed4FDlf83Gv1o,https://www.adzuna.com/details/5757383953?utm_medium=api&utm_source=abfa41a4,,34990.45,"The Team Member is responsible for interacting with customers and team members, supporting selling initiatives and performing assigned tasks, while delivering a Legendary Customer Experience. Do you love the life out here and want to share it with ot Team Member, Customer Experience, Retail, Skills",34990.45,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Tractor Supply Company,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,"Sylvania, Screven County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Screven County', 'Sylvania']",
Merchandising Sales Associate,-88.766779,5757383942,2026-06-09T10:49:06Z,35.924013,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM4Mzk0MiIsInMiOiJwcVlmOWgxazhSR3VmcnM5bXJyZ0hBIn0.VbfTWTz7N3f2KjR2TNJGZPXK6ycgyQuH3nlY9G_li28,https://www.adzuna.com/details/5757383942?utm_medium=api&utm_source=abfa41a4,,36276.84,"The Field Activity Support Team (FAST) Team Member is responsible for traveling to stores within an assigned district to own and execute start to finish variable tasks such as planograms, as well as provide support for other tasks including merchan Sales Associate, Merchandising, Customer Experience, Sales, Associate, Team Member, Retail",36276.84,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Tractor Supply Company,retail-jobs,Adzuna::API::Response::Category,Retail Jobs,"Milan, Gibson County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Gibson County', 'Milan']",
Retail Sales Associate Part Time,-79.99877,5757383977,2026-06-09T10:49:06Z,35.97644,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM4Mzk3NyIsInMiOiJwcVlmOWgxazhSR3VmcnM5bXJyZ0hBIn0.PEaba_XM8VpDS-pGnouKGaj7NzuXQ_KqZdTnWkIxtEk,https://www.adzuna.com/details/5757383977?utm_medium=api&utm_source=abfa41a4,part_time,35809.84,"PetSmart does Anything for Pets - JOIN OUR TEAM! Retail Sales Associate Part Time About Life at PetSmart At PetSmart, Anything for Pets begins with our people. Every associate plays a vital role in creating meaningful experiences for pets and their families, and we empower our teams with the tools, resources, and opportunities to grow and succeed. Benefits that benefit you * Paid Weekly * Health & Wellness Benefits* * 401k Plan with company match * Paid Time off for full-time associates * Assoc…",35809.84,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,PetSmart,part-time-jobs,Adzuna::API::Response::Category,Part time Jobs,"High Point, Guilford County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Guilford County', 'High Point']",
Team Member,-92.0414,5757383979,2026-06-09T10:49:06Z,30.326834,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM4Mzk3OSIsInMiOiJwcVlmOWgxazhSR3VmcnM5bXJyZ0hBIn0.nmC6mLN5eqg77N9ppsVkYaS4BQikGlFjYKdHE8IJd4c,https://www.adzuna.com/details/5757383979?utm_medium=api&utm_source=abfa41a4,,38312.73,"The Team Member is responsible for interacting with customers and team members, supporting selling initiatives and performing assigned tasks, while delivering a Legendary Customer Experience. Do you love the life out here and want to share it with ot Team Member, Customer Experience, Retail, Skills",38312.73,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Tractor Supply Company,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,"Carencro, Lafayette Parish",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Lafayette Parish', 'Carencro']",
Retail Sales Associate Part Time,-96.737561,5757383888,2026-06-09T10:49:06Z,33.056019,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFZZjloMWs4Ukd1ZnJzOW1ycmdIQSIsImkiOiI1NzU3MzgzODg4In0.wPaxrpFb-kmrUv5qI0Ft1lj9MD3bY5yganVmcU2qYY4,https://www.adzuna.com/details/5757383888?utm_medium=api&utm_source=abfa41a4,part_time,51619.46,"PetSmart does Anything for Pets - JOIN OUR TEAM! Retail Sales Associate Part Time About Life at PetSmart At PetSmart, Anything for Pets begins with our people. Every associate plays a vital role in creating meaningful experiences for pets and their families, and we empower our teams with the tools, resources, and opportunities to grow and succeed. Benefits that benefit you * Paid Weekly * Health & Wellness Benefits* * 401k Plan with company match * Paid Time off for full-time associates * Assoc…",51619.46,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,PetSmart,part-time-jobs,Adzuna::API::Response::Category,Part time Jobs,"Plano, Collin County",Adzuna::API::Response::Location,"['US', 'Texas', 'Collin County', 'Plano']",
Customer Service/Sales,-117.938508,5757383908,2026-06-09T10:49:06Z,34.066605,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM4MzkwOCIsInMiOiJwcVlmOWgxazhSR3VmcnM5bXJyZ0hBIn0.uBCC_cImrFIBJbInb-fj4hkdHofW9mjy4BmNQHIcJ2c,https://www.adzuna.com/details/5757383908?utm_medium=api&utm_source=abfa41a4,,52316.22,"Customer Service/ Sales associates provide fast, friendly service by actively seeking out customers to assess their needs and provide assistance. These associates learn about products using our tools, and provide information to customers in order to Customer Service, Sales Associate, Sales Specialist, Sales, Retail, Customer",52316.22,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,"The Home Depot, Inc.",retail-jobs,Adzuna::API::Response::Category,Retail Jobs,"West Covina, Los Angeles County",Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'West Covina']",
Future Opening: Janitorial Cleaner,-82.99249,5757383916,2026-06-09T10:49:06Z,39.337182,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM4MzkxNiIsInMiOiJwcVlmOWgxazhSR3VmcnM5bXJyZ0hBIn0.lkPR_psw53_tmG9N-a4Khf7WH9qiRhYgi_FygxgUrX8,https://www.adzuna.com/details/5757383916?utm_medium=api&utm_source=abfa41a4,part_time,41166.4,"Hiring Now-Part-time-Evenings-Monday, Wednesday, Friday 3 hours per evening-earliest start time 7 PM-Job duties consist of mopping, sweeping, dusting, vacuuming, and cleaning of restrooms. Provided several nights of training and consistent coaching b Janitor, Cleaner, Hotel, Property Management",41166.4,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,ServiceMaster Clean,domestic-help-cleaning-jobs,Adzuna::API::Response::Category,Domestic help & Cleaning Jobs,"Chillicothe, Ross County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Ross County', 'Chillicothe']",
Merchandising Sales Associate,-81.663836,5757383949,2026-06-09T10:49:06Z,36.215935,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM4Mzk0OSIsInMiOiJwcVlmOWgxazhSR3VmcnM5bXJyZ0hBIn0.bhBWb0rN3SAvWf6poPrITJXP2FzVYwggn9Z1_Df8W9w,https://www.adzuna.com/details/5757383949?utm_medium=api&utm_source=abfa41a4,,40272.27,"The Field Activity Support Team (FAST) Team Member is responsible for traveling to stores within an assigned district to own and execute start to finish variable tasks such as planograms, as well as provide support for other tasks including merchan Sales Associate, Merchandising, Customer Experience, Sales, Associate, Team Member, Retail",40272.27,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Tractor Supply Company,retail-jobs,Adzuna::API::Response::Category,Retail Jobs,"Perkinsville, Watauga County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Watauga County', 'Perkinsville']",
Retail Sales Associate Part Time,-99.695514,5757383905,2026-06-09T10:49:06Z,32.495813,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFZZjloMWs4Ukd1ZnJzOW1ycmdIQSIsImkiOiI1NzU3MzgzOTA1In0.qnVgjrGC0uw2vKy3Gu1Zuo3gfgjrOg3YbU0Uyfv_bB0,https://www.adzuna.com/details/5757383905?utm_medium=api&utm_source=abfa41a4,part_time,68170.97,"PetSmart does Anything for Pets - JOIN OUR TEAM! Retail Sales Associate Part Time About Life at PetSmart At PetSmart, Anything for Pets begins with our people. Every associate plays a vital role in creating meaningful experiences for pets and their families, and we empower our teams with the tools, resources, and opportunities to grow and succeed. Benefits that benefit you * Paid Weekly * Health & Wellness Benefits* * 401k Plan with company match * Paid Time off for full-time associates * Assoc…",68170.97,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,PetSmart,part-time-jobs,Adzuna::API::Response::Category,Part time Jobs,"Impact, Taylor County",Adzuna::API::Response::Location,"['US', 'Texas', 'Taylor County', 'Impact']",
Retail Sales Associate Full Time,-86.8053,5757383965,2026-06-09T10:49:06Z,33.51795,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM4Mzk2NSIsInMiOiJwcVlmOWgxazhSR3VmcnM5bXJyZ0hBIn0.RCcCFRCbVnXyR8bZbVXmCw2HfUaABjAMITLqTy4QpGA,https://www.adzuna.com/details/5757383965?utm_medium=api&utm_source=abfa41a4,part_time,37363.77,"PetSmart does Anything for Pets - JOIN OUR TEAM! Retail Sales Associate Full Time About Life at PetSmart At PetSmart, Anything for Pets begins with our people. Every associate plays a vital role in creating meaningful experiences for pets and their families, and we empower our teams with the tools, resources, and opportunities to grow and succeed. Benefits that benefit you * Paid Weekly * Health & Wellness Benefits* * 401k Plan with company match * Paid Time off for full-time associates * Assoc…",37363.77,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,PetSmart,retail-jobs,Adzuna::API::Response::Category,Retail Jobs,"Birmingham, Jefferson County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Jefferson County', 'Birmingham']",
Retail Sales Associate Part Time,-88.0947,5757383922,2026-06-09T10:49:06Z,41.95134,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM4MzkyMiIsInMiOiJwcVlmOWgxazhSR3VmcnM5bXJyZ0hBIn0.yrFs0a2_kx4PJ-BGc9n9blRHXjp6-ZNJjdOg-_hapvE,https://www.adzuna.com/details/5757383922?utm_medium=api&utm_source=abfa41a4,part_time,37204.15,"PetSmart does Anything for Pets - JOIN OUR TEAM! Retail Sales Associate Part Time About Life at PetSmart At PetSmart, Anything for Pets begins with our people. Every associate plays a vital role in creating meaningful experiences for pets and their families, and we empower our teams with the tools, resources, and opportunities to grow and succeed. Benefits that benefit you * Paid Weekly * Health & Wellness Benefits* * 401k Plan with company match * Paid Time off for full-time associates * Assoc…",37204.15,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,PetSmart,part-time-jobs,Adzuna::API::Response::Category,Part time Jobs,"Bloomingdale, DuPage County",Adzuna::API::Response::Location,"['US', 'Illinois', 'DuPage County', 'Bloomingdale']",
Customer Service Associate I,-85.15229,5757383926,2026-06-09T10:49:06Z,34.917376,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM4MzkyNiIsInMiOiJwcVlmOWgxazhSR3VmcnM5bXJyZ0hBIn0.XGojbjxG2Aneyy49KluhrfTkoFmD8jePv78eeYEwLLI,https://www.adzuna.com/details/5757383926?utm_medium=api&utm_source=abfa41a4,,35419.09,"Were seeking a Customer Service Associate to join our team and deliver a great shopping experience for every customer. Duties include, but are not limited to, the following: Assist customers with questions and recommendations Manage sales transactio Customer Service, Associate, Service, Retail, Customer",35419.09,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,"Dollar Tree Family Dollar - Dollar Tree, Inc.",retail-jobs,Adzuna::API::Response::Category,Retail Jobs,"Ringgold, Catoosa County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Catoosa County', 'Ringgold']",
Customer Service/Sales,-78.773527,5757383939,2026-06-09T10:49:06Z,35.72695,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFZZjloMWs4Ukd1ZnJzOW1ycmdIQSIsImkiOiI1NzU3MzgzOTM5In0.VSlaD3JR1VojdbFMypFMPsL7mO_UfoPYZtxgGsSOpkQ,https://www.adzuna.com/details/5757383939?utm_medium=api&utm_source=abfa41a4,,57349.3,"Customer Service/ Sales associates provide fast, friendly service by actively seeking out customers to assess their needs and provide assistance. These associates learn about products using our tools, and provide information to customers in order to Customer Service, Sales Associate, Sales Specialist, Sales, Retail, Customer",57349.3,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,"The Home Depot, Inc.",retail-jobs,Adzuna::API::Response::Category,Retail Jobs,"Cary, Wake County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wake County', 'Cary']",
Merchandising Sales Associate,-86.164948,5757383978,2026-06-09T10:49:06Z,40.020535,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFZZjloMWs4Ukd1ZnJzOW1ycmdIQSIsImkiOiI1NzU3MzgzOTc4In0.6aPKaz5fCPI1H-HVykt-gnPZwnZpyUubzPHj8qxAsek,https://www.adzuna.com/details/5757383978?utm_medium=api&utm_source=abfa41a4,,38430.7,"The Field Activity Support Team (FAST) Team Member is responsible for traveling to stores within an assigned district to own and execute start to finish variable tasks such as planograms, as well as provide support for other tasks including merchan Sales Associate, Merchandising, Customer Experience, Sales, Associate, Team Member, Retail",38430.7,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Tractor Supply Company,retail-jobs,Adzuna::API::Response::Category,Retail Jobs,"Carmel, Hamilton County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Hamilton County', 'Carmel']",
