id,salary_max,salary_is_predicted,adref,longitude,title,description,created,contract_time,__CLASS__,salary_min,latitude,redirect_url,category.label,category.__CLASS__,category.tag,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,contract_type
5853638545,196335.86,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTQ1In0.f3-fuS8vNAKzL7H7jGJU2LV7bZ8Ztvax7g5eRUI_YLc,,"Director, Solution Architecture & Technical Sales","Viridien ( www.viridiengroup.com ) is an advanced technology, digital and Earth data company that pushes the boundaries of science for a more prosperous and sustainable future. With our ingenuity, drive and deep curiosity we discover new insights, innovations, and solutions that efficiently and responsibly resolve complex natural resource, digital, energy transition and infrastructure challenges. Can you convert deep technical expertise into high-value customer outcomes? Your role as a senior c…",2026-08-23T09:14:39Z,full_time,Adzuna::API::Response::Job,196335.86,,https://www.adzuna.com/details/5853638545?utm_medium=api&utm_source=abfa41a4,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['US', 'Texas', 'Harris County', 'Houston']",Adzuna::API::Response::Location,"Houston, Harris County",Viridien,Adzuna::API::Response::Company,
5853638546,64063.3,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTQ2In0.F4QK-WuFpaPC_1zlxP699Ua0A8Wt8NfwAxFhN8Dv0MA,-82.295983,"Licensed Practical Nurse (LPN)-Ambulatory, Keystone Family Medicine, FT, Day","Inspire health. Serve with compassion. Be the difference. Job Summary Under the supervision of a provider and in collaboration with other team members, provides basic nursing care in a non-acute ambulatory patient setting in accordance with the State Board of Nursing, Nurse Practice Act, professional standards of care, state regulations, accreditation standards and Prisma Health’s philosophy, policies and procedures. Bonus This position is bonus eligible, follow this link for details​. Essentia…",2026-08-23T09:14:39Z,full_time,Adzuna::API::Response::Job,64063.3,34.694454,https://www.adzuna.com/details/5853638546?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'South Carolina', 'Greenville County', 'Simpsonville']",Adzuna::API::Response::Location,"Simpsonville, Greenville County",Prisma Health,Adzuna::API::Response::Company,
5853638542,69324.2,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTQyIn0.vwwevdrhZ1A4g_RA_rd1Ih9XCjAD4b5qVLsGd5AP_Hg,-77.45352,Biomedical Equipment Technician III (1876),"Description Biomedical Equipment Technician - (BMET) III Do you envision a workplace where every team member works together to create an amazing workplace experience? Do you want to be part of a dedicated team of professionals who consistently deliver excellence to reach our common goal of the best in class working environment? If you have a positive can-do attitude and a drive for success, Solution One is looking for you! We are seeking a Biomedical Equipment Technician III for our client site…",2026-08-23T09:14:34Z,full_time,Adzuna::API::Response::Job,69324.2,39.4944,https://www.adzuna.com/details/5853638542?utm_medium=api&utm_source=abfa41a4,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,"['US', 'Maryland', 'Frederick County', 'Lewistown']",Adzuna::API::Response::Location,"Lewistown, Frederick County",Solution One Industries,Adzuna::API::Response::Company,
5853638541,110808.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTQxIn0.FtUU7C1PDhpoYYIy7QptyQE-B1Ydj50GpVpEmxISEpU,,Spatially Resolved Soft X-ray Reflectometry Postdoctoral Fellow,"Lawrence Berkeley National Lab’s ( LBNL ) Advanced Light Source ( ALS ) Division has an opening for a Spatially Resolved Soft X-ray Reflectometry Postdoctoral Fellow . The employee will collaborate with an interdisciplinary team of scientists to develop new spatially resolved resonant soft x-ray reflectometry and magnetic reflectometry capabilities at the Advanced Light Source by implementing focusing optics and advanced data analysis methods. The work will include the development, implementati…",2026-08-23T09:14:34Z,full_time,Adzuna::API::Response::Job,99192.0,,https://www.adzuna.com/details/5853638541?utm_medium=api&utm_source=abfa41a4,Scientific & QA Jobs,Adzuna::API::Response::Category,scientific-qa-jobs,['US'],Adzuna::API::Response::Location,US,Berkeley Lab,Adzuna::API::Response::Company,
5853638540,41912.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRROEx2aWU4UkdhZ2NTV1JIdHVxZyIsImkiOiI1ODUzNjM4NTQwIn0.9a39kaPNIqSndwoeBg2kAcOjVLe-oDjhmzuPSMw2Pvg,-70.742033,Sales Lead-ANN,"About us Ann Taylor embodies and celebrates the spirit, heritage, and confidence of American women leading the lives they love. Since its beginnings, Ann Taylor has been committed to providing women with everything they need to feel inspired and motivated as they navigate their multifaceted lives. Our effortlessly polished styles are thoughtfully designed to go anywhere—from the office to special occasions (and everywhere in between). Discover a culture centered on empowering employees, with ac…",2026-08-23T09:14:33Z,part_time,Adzuna::API::Response::Job,33488.0,43.095878,https://www.adzuna.com/details/5853638540?utm_medium=api&utm_source=abfa41a4,Retail Jobs,Adzuna::API::Response::Category,retail-jobs,"['US', 'Maine', 'York County', 'Kittery']",Adzuna::API::Response::Location,"Kittery, York County",KnitWell Group,Adzuna::API::Response::Company,
5853638536,62564.6,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzODUzNiIsInMiOiJCRFE4THZpZThSR2FnY1NXUkh0dXFnIn0.6Mwxqtpyi1OpsraSiz0wf2ddB1ITHPfRmQQtNywL0Wc,-87.899151,Institutional Sales Coordinator,"We are seeking a client service individual who is highly driven and successful at managing multiple priorities. This position supports a dynamic sales team. The environment is fast-paced and excellence is expected. Individuals with a desire to improve day-to-day duties and the broader team thrive in this environment. The Impact You'll Make: • Manage scheduling and logistics for full-day client meetings, including preparation of detailed itineraries and coordination of travel, accommodations, ca…",2026-08-23T09:14:32Z,full_time,Adzuna::API::Response::Job,62564.6,43.043978,https://www.adzuna.com/details/5853638536?utm_medium=api&utm_source=abfa41a4,Admin Jobs,Adzuna::API::Response::Category,admin-jobs,"['US', 'Wisconsin', 'Milwaukee County', 'Milwaukee']",Adzuna::API::Response::Location,"Milwaukee, Milwaukee County",Baird,Adzuna::API::Response::Company,
5853638533,74187.27,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUFKekxfaWU4UkdRcnFUSFhkM193dyIsImkiOiI1ODUzNjM4NTMzIn0.1-SMR5Jj7exbKpNaMIcnbNcg__jUi8XTABfG-an_z-I,-97.744386,BTR Senior Superintendent,"Job Description Summary As a Build-To-Rent (BTR) Senior Superintendent working for Taylor Morrison you will provide leadership in your assigned community(ies) and will be responsible for managing the vertical construction process for assigned units and community amenity structures to ensure timely completion while meeting financial, quality and safety goals. BTR communities consist of higher-density rental units being constructed in an amenitized apartment style setting. . The Senior Superinten…",2026-08-23T09:14:32Z,full_time,Adzuna::API::Response::Job,74187.27,30.272921,https://www.adzuna.com/details/5853638533?utm_medium=api&utm_source=abfa41a4,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,"['US', 'Texas', 'Travis County', 'Austin']",Adzuna::API::Response::Location,"Austin, Travis County",Taylor Morrison,Adzuna::API::Response::Company,
5853638531,36387.92,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzYzODUzMSIsInMiOiJNQUp6TF9pZThSR1FycVRIWGQzX3d3In0.ub-SsU6Y4WMBB6xjvNcTi-br88jlpAVNEG254F1KKNY,-99.491162,Visual Merchandiser (Part-Time),"Summary The Visual Merchandiser’s primary responsibility is to fulfill our mission statement, “to create the most enjoyable shopping experience possible for our Guests.” Visual Merchandising Teammates will contribute to profitability by taking charge of the visual appearance and shopability of the store using visual guidelines. Essential Duties and Responsibilities This description intends to describe the general nature and level of work performed by Teammates assigned to this job. It is not in…",2026-08-23T09:14:32Z,part_time,Adzuna::API::Response::Job,36387.92,27.548878,https://www.adzuna.com/details/5853638531?utm_medium=api&utm_source=abfa41a4,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,"['US', 'Texas', 'Webb County', 'Laredo']",Adzuna::API::Response::Location,"Laredo, Webb County",Mall Del Norte,Adzuna::API::Response::Company,
5853638528,332000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUFKekxfaWU4UkdRcnFUSFhkM193dyIsImkiOiI1ODUzNjM4NTI4In0.zsegfladrqPLTgUWIOnXjN5rNXpURMuq1IIm8HnvSTc,-117.164709,"Executive Director, R&D Strategy & Operations","Department: 106100 R&D Admin Location: San Diego, USA- Remote Be a part of a global team that is inspired to make a difference in the lives of people living with rare disease. At Travere Therapeutics, we recognize that our exceptional employees are vital to our success. We are a dedicated team focused on meeting the unique needs of rare patients. Our work is rewarding – both professionally and personally – because we are making a difference. We are passionate about what we do. We are seeking ta…",2026-08-23T09:14:31Z,full_time,Adzuna::API::Response::Job,246000.0,32.726967,https://www.adzuna.com/details/5853638528?utm_medium=api&utm_source=abfa41a4,HR & Recruitment Jobs,Adzuna::API::Response::Category,hr-jobs,"['US', 'California', 'San Diego County', 'San Diego']",Adzuna::API::Response::Location,"San Diego, San Diego County",Travere,Adzuna::API::Response::Company,contract
5853638529,74000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUFKekxfaWU4UkdRcnFUSFhkM193dyIsImkiOiI1ODUzNjM4NTI5In0.3qRXuOPIEzFsoKgqcwraiPudW2zjWv8Mk37JqSVEQaA,-118.083005,"Investment Consultant- Seal Beach, CA","Job Description: Note: Fidelity will not provide immigration sponsorship for this position. The Role Working in our Investor Center, you will develop customized financial plans utilizing a wide range of products, services, and Fidelity’s planning tools. Your good judgment and keen product knowledge will guide you. Instead of spending your time sourcing new customers, you will engage with existing clients and warm leads, which will allow your focus to remain where it matters most: providing inve…",2026-08-23T09:14:31Z,full_time,Adzuna::API::Response::Job,59000.0,33.753568,https://www.adzuna.com/details/5853638529?utm_medium=api&utm_source=abfa41a4,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,"['US', 'California', 'Orange County', 'Seal Beach']",Adzuna::API::Response::Location,"Seal Beach, Orange County",Fidelity,Adzuna::API::Response::Company,
5853638527,63963.61,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUFKekxfaWU4UkdRcnFUSFhkM193dyIsImkiOiI1ODUzNjM4NTI3In0.4bRVz1FD77-CPiVNJ3IXlexboBEy5Rs_7N5Z8JBtjm0,-72.47478,RN Registered Nurse - ER,"Daisy Medical is looking to add a talented/dependable RN Registered Nurse to our team! You will be joining a talented group of healthcare professionals! www.DAISYMEDSTAFFING.com Job Info: RN Registered Nurse ER 3x12Hr Nights, 19:00:00-07:00:00, 12.00-3 Springfield , Vermont Licenses/Certifications Required: 2 yrs exerience as a RN Registered Nurse Current active professional license in RN Registered Nurse field. About Daisy Medical: Daisy is a very responsive and growing agency , with the 1 goa…",2026-08-23T09:14:30Z,part_time,Adzuna::API::Response::Job,63963.61,43.28946,https://www.adzuna.com/details/5853638527?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Vermont', 'Windsor County', 'Springfield']",Adzuna::API::Response::Location,"Springfield, Windsor County",Springfield Hospital,Adzuna::API::Response::Company,
5853638524,56829.3,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUFKekxfaWU4UkdRcnFUSFhkM193dyIsImkiOiI1ODUzNjM4NTI0In0.6lnTYajVFi04GKDaWRuo7jSBQYlzb9QNDiVh7e429Gc,-81.964391,Cemetery Manager,"Explore a World of Opportunity with the State of Georgia! We are the force that drives Georgia! Georgia State Government is a large enterprise, composed of various agencies and entities with a common goal to improve the lives of Georgia's more than 10 million citizens! Join Team Georgia and impact lives everyday while receiving a robust benefits package designed for every stage of your career! Job Title: Cemetery Manager Agency: Department of Veterans Service Job Requisition ID: JR0000003085 Sh…",2026-08-23T09:14:30Z,full_time,Adzuna::API::Response::Job,56829.3,33.457703,https://www.adzuna.com/details/5853638524?utm_medium=api&utm_source=abfa41a4,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,"['US', 'Georgia', 'Richmond County', 'Augusta']",Adzuna::API::Response::Location,"Augusta, Richmond County","Veterans Service, Department of",Adzuna::API::Response::Company,
5853638518,156000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUFKekxfaWU4UkdRcnFUSFhkM193dyIsImkiOiI1ODUzNjM4NTE4In0.QPMpx29Pw8DoNbRvUsTat6OBKpE99lRkn_lqIYw1gao,-95.2956,Physical Therapist (PT) | Home Health Kingwood,"Physical Therapist (Home Health) | Kingwood, Humble & Surrounding Areas Make a Meaningful Difference Through One-on-One Care Are you a licensed Physical Therapist looking for a flexible opportunity that allows you to make a lasting impact on patients' lives? Join BrightStar Care and help patients improve mobility, reduce pain, and maintain independence in the comfort of their own homes. This role is ideal for therapists who enjoy building meaningful relationships while delivering personalized, …",2026-08-23T09:14:28Z,part_time,Adzuna::API::Response::Job,145600.0,30.009966,https://www.adzuna.com/details/5853638518?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Texas', 'Harris County', 'Houston', 'Bordersville']",Adzuna::API::Response::Location,"Bordersville, Houston",BrightStar Care Woodlands Texas,Adzuna::API::Response::Company,
5853638517,35360.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUFKekxfaWU4UkdRcnFUSFhkM193dyIsImkiOiI1ODUzNjM4NTE3In0.9EQ5EscmN6-ZhU1ifP5drEmwJJI5ew4ufJln6mpYdso,-96.058558,Utility Part Time,"Creative Dining Services at Northwestern College in Orange City, Iowa is looking for a part time Utility staff member . The Utility staff member works to ensure the facility is clean, sanitary, safe and suitable for food preparation and the customer experience. Utility staff help ensure equipment, tables, chairs, floors, trash bins, loading areas, and food storage areas are clean, in good working condition, and are regularly attended to. Core Responsibilities: Receives incoming deliveries. Inco…",2026-08-23T09:14:28Z,part_time,Adzuna::API::Response::Job,31200.0,43.005035,https://www.adzuna.com/details/5853638517?utm_medium=api&utm_source=abfa41a4,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,"['US', 'Iowa', 'Sioux County', 'Orange City']",Adzuna::API::Response::Location,"Orange City, Sioux County",Creative Dining Services,Adzuna::API::Response::Company,
5853638515,71918.21,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUFKekxfaWU4UkdRcnFUSFhkM193dyIsImkiOiI1ODUzNjM4NTE1In0.nbmHUX89_7KZHp3MQg3DG9vc9SzEIl7zGvsMBpFoPM0,-81.47065,Tanker Transportation Manager,"Join our team at a family-owned, local business that has been serving the area for over 95 years! We are looking for a Tanker Transportation Manager. This position requires an active ""X"" endorsement on your class A commercial drivers license. You will be responsible for recruiting, hiring, training, and developing a team of Class A CDL tanker drivers. You will be responsible for the daily dispatch plan being communicated on a timely basis. You will monitor the efficiencies of daily routes, demo…",2026-08-23T09:14:27Z,full_time,Adzuna::API::Response::Job,71918.21,35.72735,https://www.adzuna.com/details/5853638515?utm_medium=api&utm_source=abfa41a4,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'North Carolina', 'Burke County', 'Icard']",Adzuna::API::Response::Location,"Icard, Burke County",Jack B. Quick Food Stores & Burke Oil Co.,Adzuna::API::Response::Company,
