longitude,title,salary_max,salary_is_predicted,created,description,latitude,id,__CLASS__,salary_min,redirect_url,adref,category.__CLASS__,category.tag,category.label,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,contract_time,contract_type
-88.0433,CDL A Truck Driver - 1099 - Up to $130k / yr,130000.0,0,2026-05-06T11:09:30Z,"Hiring CDL-A Drivers BIG EARNING POWER - Up to $130,000 net per year* RUN EASY, EARN BIG - Mostly drop  hook, no-touch miles FREEDOM TO GROW - Multiple trailer & freight options Hiring Company Drivers  Lease Operators! EOS is hiring truck drivers in your local area! EOS Trucking is where drivers build real earning power and real career flexibility. With multiple driving opportunities, late-model equipment, and a freight network designed to keep you moving-not waiting-you can choose the path tha…",30.6958,5720608288,Adzuna::API::Response::Job,1099.0,https://www.adzuna.com/land/ad/5720608288?se=gEMgomBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=89DE626852DD66C5301EB73A7E924CC9A47AAB2E,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwODI4OCIsInMiOiJnRU1nb21CSjhSR3JDYnJRNDY4ZzBnIn0.q_xAz7TkbHhPumZTn7abO_9Qzjk1_TiMHwrXp-wcPpM,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Alabama', 'Mobile County', 'Mobile']","Mobile, Mobile County",Adzuna::API::Response::Company,EOS Trucking,full_time,contract
-94.73875,CDL A Truck Driver - 1099 - Up to $130k / yr,130000.0,0,2026-05-06T11:09:30Z,"Hiring CDL-A Drivers BIG EARNING POWER - Up to $130,000 net per year* RUN EASY, EARN BIG - Mostly drop  hook, no-touch miles FREEDOM TO GROW - Multiple trailer & freight options Hiring Company Drivers  Lease Operators! EOS is hiring truck drivers in your local area! EOS Trucking is where drivers build real earning power and real career flexibility. With multiple driving opportunities, late-model equipment, and a freight network designed to keep you moving-not waiting-you can choose the path tha…",32.4957,5720608308,Adzuna::API::Response::Job,1099.0,https://www.adzuna.com/land/ad/5720608308?se=gEMgomBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=5A69A70F6365502C22B9BDBE781EB9B75F8EFD0E,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0VNZ29tQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA4MzA4In0.gpHnlGGOZY-yi-V920LbMoGrEiaisEOcUATyEJuZw0Q,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Gregg County', 'Tenneryville']","Tenneryville, Gregg County",Adzuna::API::Response::Company,EOS Trucking,full_time,contract
-75.54567,CDL A Truck Driver,98992.09,1,2026-05-06T11:09:30Z,"Hiring CDL-A Truck Drivers Contrans Flatbed USA is hiring experienced flatbed truck drivers in the Southeast for various routes. We offer competitive pay, full company benefits, and minimum guaranteed pay. Fill out a short form and speak to a recruiter today about your future career opportunities with Contrans! CDL A Truck Driver Top drivers earn up to $90,000 per year* Pay range: $1,000-$2,200 per week, depending on route and location Home time: Home weekends, Home Daily, or home most days, de…",39.74806,5720608289,Adzuna::API::Response::Job,98992.09,https://www.adzuna.com/land/ad/5720608289?se=gEMgomBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=6E557837B82E806DCCA7C364A3DA9AFB440B43E3,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0VNZ29tQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA4Mjg5In0.A-fDada-djpzOPGbC7_97KsZW5215_6QyxwGJYWX9lU,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Delaware', 'New Castle County', 'Wilmington']","Wilmington, New Castle County",Adzuna::API::Response::Company,Contrans Flatbed USA,full_time,contract
-85.77405,CDL A Truck Driver - No Touch Dry Van,136041.97,1,2026-05-06T11:09:30Z,"Hiring CDL-A Truck Drivers STACK YOUR YEAR - Top performers earn up to $100,000 per year* NO TOUCH, ALL TORQUE - 100% no-touch dry van freight DRIVER-FOCUSED, FUTURE-BUILT - Strong safety culture with real room to grow Why Drive for Veriha Trucking? At Veriha Trucking, you're not just filling a seat - you're driving for a 2026 TCA Elite Fleet. We keep it simple: steady miles, competitive pay, modern equipment, and real support. With strong leadership, smart technology, and a culture built on re…",38.24465,5720608284,Adzuna::API::Response::Job,136041.97,https://www.adzuna.com/land/ad/5720608284?se=gEMgomBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=2BC67A80F48D3C818A8EC67F8A8047EBA04A9496,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwODI4NCIsInMiOiJnRU1nb21CSjhSR3JDYnJRNDY4ZzBnIn0.0YHP9Ft9o2sO3usdPcq2Sl_g-p9mXUfOBXsFOcyjh1o,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Kentucky', 'Jefferson County', 'Louisville']","Louisville, Jefferson County",Adzuna::API::Response::Company,Veriha Trucking,full_time,contract
-90.5314,CDL A Truck Driver - No Touch Dry Van,112451.65,1,2026-05-06T11:09:30Z,"Hiring CDL-A Truck Drivers STACK YOUR YEAR - Top performers earn up to $100,000 per year* NO TOUCH, ALL TORQUE - 100% no-touch dry van freight DRIVER-FOCUSED, FUTURE-BUILT - Strong safety culture with real room to grow Why Drive for Veriha Trucking? At Veriha Trucking, you're not just filling a seat - you're driving for a 2026 TCA Elite Fleet. We keep it simple: steady miles, competitive pay, modern equipment, and real support. With strong leadership, smart technology, and a culture built on re…",41.5628,5720608298,Adzuna::API::Response::Job,112451.65,https://www.adzuna.com/land/ad/5720608298?se=gEMgomBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=532FCC1195B7C3644EA0FEAF12F85D3453EC1F36,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0VNZ29tQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA4Mjk4In0.FeSbITwng_RhpNWVza7cL7WlRLHzpyOBrgJ6eznFGow,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Iowa', 'Scott County', 'Bettendorf']","Bettendorf, Scott County",Adzuna::API::Response::Company,Veriha Trucking,full_time,contract
-83.291458,Regional CDL A Truck Driver,204398.36,1,2026-05-06T11:09:30Z,"Contrans Flatbed USA is hiring experienced flatbed drivers in the Midwest looking for competitive pay and a favorable schedule with home time EVERY weekend! 100% no-touch freight with most loads pre-loaded and pre-tarped. Regional Truck Driver Top drivers earn up to $90,000 per year* Pay range: $1,400-$2,200 per week, based on location NEW $1,500 minimum per week when stipulations are met Home every weekend Company driver flatbed position 100% no touch freight Most loads are pre-loaded and pre-…",42.670356,5720608297,Adzuna::API::Response::Job,204398.36,https://www.adzuna.com/land/ad/5720608297?se=gEMgomBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=0102296CD4D6F2D053472E13A1867F4D152FF548,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwODI5NyIsInMiOiJnRU1nb21CSjhSR3JDYnJRNDY4ZzBnIn0.QU0q0yeseNwHZMnqbzm9CP2eDNezG_ujUnxTCilKDIU,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Michigan', 'Oakland County', 'Pontiac']","Pontiac, Oakland County",Adzuna::API::Response::Company,Contrans Flatbed USA,full_time,contract
-78.3771,Regional CDL A Truck Driver,284405.7,1,2026-05-06T11:09:30Z,"Contrans Flatbed USA is hiring experienced flatbed drivers in the Midwest looking for competitive pay and a favorable schedule with home time EVERY weekend! 100% no-touch freight with most loads pre-loaded and pre-tarped. Regional Truck Driver Top drivers earn up to $90,000 per year* Pay range: $1,400-$2,200 per week, based on location NEW $1,500 minimum per week when stipulations are met Home every weekend Company driver flatbed position 100% no touch freight Most loads are pre-loaded and pre-…",40.51525,5720608267,Adzuna::API::Response::Job,284405.7,https://www.adzuna.com/land/ad/5720608267?se=gEMgomBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=34B98F27DEE7E56BB6092B7AB5A6F3742298BB58,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwODI2NyIsInMiOiJnRU1nb21CSjhSR3JDYnJRNDY4ZzBnIn0.LikOBqXUoWbfAWomPlXmfipgjLM-wDYuq0CJ4G4LQs0,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Blair County', 'Altoona']","Altoona, Blair County",Adzuna::API::Response::Company,Contrans Flatbed USA,full_time,contract
-81.964391,"CDL A Truck Driver - 1099 - $5,500 / wk",111226.59,1,2026-05-06T11:09:30Z,"Hiring CDL-A Truck Drivers MORE CONTROL. MORE EARNINGS. - Average $5,500 gross per week MORE FREEDOM. LESS RISK. - Walkaway lease with $0 down  $0 interest EASY FREIGHT. FAST TURNS. - 100% no-touch freight and 70% drop  hook Why Drive for Suit Transportation? Suit Transportation was built by drivers, for drivers. Our leadership team includes former professional drivers and owners with nearly 90 years of combined trucking experience, so we understand what it takes to succeed on the road-and how …",33.457703,5720608307,Adzuna::API::Response::Job,111226.59,https://www.adzuna.com/land/ad/5720608307?se=gEMgomBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=64526A3A0BE26BFC3D161720607F339A09B84796,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0VNZ29tQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA4MzA3In0.yXQ07Qgp3pwkcdz_cxfDH4u0BLJdaYaw5Qq9VF_QvOk,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Georgia', 'Richmond County', 'Augusta']","Augusta, Richmond County",Adzuna::API::Response::Company,Suit Transportation,full_time,contract
-79.88862,Deliver with Uber - Flexible Gig,28440.88,1,2026-05-06T11:09:30Z,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",40.073544,5720608273,Adzuna::API::Response::Job,28440.88,https://www.adzuna.com/land/ad/5720608273?se=gEMgomBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=33F924655507274DEDBE9EFBDFAA9EFC7DCBD9F8,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0VNZ29tQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA4MjczIn0.gj5MKrtfiUHQSD5izkjvadPthZnIBGskfkBGYcOrcBQ,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Washington County', 'California']","California, Washington County",Adzuna::API::Response::Company,Uber eats,,
-84.615057,CDL A Truck Driver - 1099 - Up to $130k / yr,130000.0,0,2026-05-06T11:09:30Z,"Hiring CDL-A Drivers BIG EARNING POWER - Up to $130,000 net per year* RUN EASY, EARN BIG - Mostly drop  hook, no-touch miles FREEDOM TO GROW - Multiple trailer & freight options Hiring Company Drivers  Lease Operators! EOS is hiring truck drivers in your local area! EOS Trucking is where drivers build real earning power and real career flexibility. With multiple driving opportunities, late-model equipment, and a freight network designed to keep you moving-not waiting-you can choose the path tha…",33.938563,5720608296,Adzuna::API::Response::Job,1099.0,https://www.adzuna.com/land/ad/5720608296?se=gEMgomBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=087F905715AAF1FE0DB835CFCAD58092667716A4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwODI5NiIsInMiOiJnRU1nb21CSjhSR3JDYnJRNDY4ZzBnIn0.tU34n3rRZ8JGFsJ179_6ngV7WLaYM_g4WL03WBKsK7k,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Georgia', 'Cobb County', 'Marietta']","Marietta, Cobb County",Adzuna::API::Response::Company,EOS Trucking,full_time,contract
-84.43368,CDL A Truck Driver - 1099 - Up to $130k / yr,130000.0,0,2026-05-06T11:09:30Z,"Hiring CDL-A Drivers BIG EARNING POWER - Up to $130,000 net per year* RUN EASY, EARN BIG - Mostly drop  hook, no-touch miles FREEDOM TO GROW - Multiple trailer & freight options Hiring Company Drivers  Lease Operators! EOS is hiring truck drivers in your local area! EOS Trucking is where drivers build real earning power and real career flexibility. With multiple driving opportunities, late-model equipment, and a freight network designed to keep you moving-not waiting-you can choose the path tha…",39.13662,5720608271,Adzuna::API::Response::Job,1099.0,https://www.adzuna.com/land/ad/5720608271?se=gEMgomBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=D9BDFCFE0353D2DE4E082FFE34E1E01C51D85845,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0VNZ29tQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA4MjcxIn0.vGAYOfx34lsyrwlTK9v4VsP_6jh5vhfDi46qtgaUass,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Ohio', 'Hamilton County', 'Hyde Park']","Hyde Park, Hamilton County",Adzuna::API::Response::Company,EOS Trucking,full_time,contract
-92.0218,CDL A Truck Driver - 1099 - Up to $130k / yr,130000.0,0,2026-05-06T11:09:30Z,"Hiring CDL-A Drivers BIG EARNING POWER - Up to $130,000 net per year* RUN EASY, EARN BIG - Mostly drop  hook, no-touch miles FREEDOM TO GROW - Multiple trailer & freight options Hiring Company Drivers  Lease Operators! EOS is hiring truck drivers in your local area! EOS Trucking is where drivers build real earning power and real career flexibility. With multiple driving opportunities, late-model equipment, and a freight network designed to keep you moving-not waiting-you can choose the path tha…",30.2259,5720608279,Adzuna::API::Response::Job,1099.0,https://www.adzuna.com/land/ad/5720608279?se=gEMgomBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=737FFD95F293B6C56D55C3560549D926ED7243A1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0VNZ29tQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA4Mjc5In0.n_EG-sz6aTWaMzrdhskHpu_81XnoVZb3NKtvCtwHwPc,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Louisiana', 'Lafayette Parish', 'Lafayette']","Lafayette, Lafayette Parish",Adzuna::API::Response::Company,EOS Trucking,full_time,contract
-79.995853,Make money your way. Deliver with Uber!,23724.03,1,2026-05-06T11:09:30Z,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",39.946283,5720608280,Adzuna::API::Response::Job,23724.03,https://www.adzuna.com/land/ad/5720608280?se=gEMgomBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=C7AC58FB02830D4BB130E883CBD96E2CBCDE6340,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwODI4MCIsInMiOiJnRU1nb21CSjhSR3JDYnJRNDY4ZzBnIn0.17BQWreOus75By0srmtrR8KdOKd4HlvQnrmWjk8A8u0,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Greene County', 'Rices Landing']","Rices Landing, Greene County",Adzuna::API::Response::Company,Uber eats,,
-88.102664,CDL A Truck Driver - No Touch Dry Van,114534.47,1,2026-05-06T11:09:30Z,"Hiring CDL-A Truck Drivers STACK YOUR YEAR - Top performers earn up to $100,000 per year* NO TOUCH, ALL TORQUE - 100% no-touch dry van freight DRIVER-FOCUSED, FUTURE-BUILT - Strong safety culture with real room to grow Why Drive for Veriha Trucking? At Veriha Trucking, you're not just filling a seat - you're driving for a 2026 TCA Elite Fleet. We keep it simple: steady miles, competitive pay, modern equipment, and real support. With strong leadership, smart technology, and a culture built on re…",41.916491,5720608265,Adzuna::API::Response::Job,114534.47,https://www.adzuna.com/land/ad/5720608265?se=gEMgomBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=32A677876EB89A032E5418162ACEF2DEEAE069E5,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwODI2NSIsInMiOiJnRU1nb21CSjhSR3JDYnJRNDY4ZzBnIn0._7p56yc36krCZEuV_Y4d4aYP03GPZEKHgqedxurH23U,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Illinois', 'DuPage County', 'North Suburban']","North Suburban, DuPage County",Adzuna::API::Response::Company,Veriha Trucking,full_time,contract
-85.13631,CDL A Truck Driver - $1250 orientation pay,44698.23,1,2026-05-06T11:09:30Z,"Hiring CDL-A Truck Drivers PAY THAT PERFORMS - Earn up to $127,000 per year START STRONG. STAY STRONG. - $1,250 paid orientation MINIMUMS THAT MATTER - $1,350 minimum pay for qualifying weeks Why Drive for Central Oregon Truck Company? Central Oregon Truck Company was built by flatbed drivers-and it's still run by flatbed drivers today. Since 1992, COTC has focused exclusively on flatbed freight, building a reputation for strong pay, safe operations, and drivers who know their craft. Now, we're…",33.740445,5720608283,Adzuna::API::Response::Job,44698.23,https://www.adzuna.com/land/ad/5720608283?se=gEMgomBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=EB5A52DE23A53A43D2B21CE6B52DF19A4DF30EEA,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0VNZ29tQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA4MjgzIn0.HraboREPM7KScLWljo6Z8O3Pe2jz63v0oKBzvr1KV-s,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Georgia', 'Haralson County', 'Bremen']","Bremen, Haralson County",Adzuna::API::Response::Company,Central Oregon Truck Company,full_time,contract
-92.6682,CDL A Truck Driver - $1250 orientation pay,40600.75,1,2026-05-06T11:09:30Z,"Hiring CDL-A Truck Drivers PAY THAT PERFORMS - Earn up to $127,000 per year START STRONG. STAY STRONG. - $1,250 paid orientation MINIMUMS THAT MATTER - $1,350 minimum pay for qualifying weeks Why Drive for Central Oregon Truck Company? Central Oregon Truck Company was built by flatbed drivers-and it's still run by flatbed drivers today. Since 1992, COTC has focused exclusively on flatbed freight, building a reputation for strong pay, safe operations, and drivers who know their craft. Now, we're…",32.48418,5720608270,Adzuna::API::Response::Job,40600.75,https://www.adzuna.com/land/ad/5720608270?se=gEMgomBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=4D8A3A718446F3E0253DC282E671902BD42AD018,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0VNZ29tQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA4MjcwIn0.gEWbE8moEbkfkOQnwRcE9Rm_SyI5x3U-AjAthj2rhEE,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Louisiana', 'Lincoln Parish', 'Barnet Springs']","Barnet Springs, Lincoln Parish",Adzuna::API::Response::Company,Central Oregon Truck Company,full_time,contract
-81.26652,CDL A Flatbed Truck Driver - Home Daily,177891.0,1,2026-05-06T11:09:30Z,"Hiring CDL-A Drivers Short Haul drivers earn up to $1,500 per week Favorable schedule - Home daily and home weekends! Driver-friendly loads - 100% no-touch, mostly pre-loaded and pre-tarped *Pay varies by experience level and production. There is no deadline to apply. Applications are accepted on an ongoing basis. At Contrans, we pride ourselves on being a courageous, safe and stable company that has been in business for over 25 years. We're always on the lookout for individuals to join our dep…",40.76556,5720608276,Adzuna::API::Response::Job,177891.0,https://www.adzuna.com/land/ad/5720608276?se=KAV0o2BJ8RGSAeOvyXTxMQ&utm_medium=api&utm_source=abfa41a4&v=F23D87E2B48E2707D19D5E9608975B32FA42B826,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwODI3NiIsInMiOiJLQVYwbzJCSjhSR1NBZU92eVhUeE1RIn0.hzfzBF35UX3CdiZD-6ZsNY6pfQtfXKJvnd4O4K04YBE,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Adzuna::API::Response::Location,"['US', 'Ohio', 'Stark County', 'Osnaburg']","Osnaburg, Stark County",Adzuna::API::Response::Company,Contrans Flatbed USA,full_time,contract
