adref,longitude,title,__CLASS__,contract_time,salary_is_predicted,latitude,created,salary_min,description,salary_max,redirect_url,id,company.__CLASS__,company.display_name,location.display_name,location.__CLASS__,location.area,category.__CLASS__,category.tag,category.label,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc2NTYyMiIsInMiOiJzbnJ4ZDVDVjhSR05FTzBTeERyN3ZRIn0.ecI8NnliUd0tWTIOyJiXVg1wbPyg1uF4kaEZ16G9B_Y,-89.802558,Electronic Drawing Technician,Adzuna::API::Response::Job,,1,39.093508,2026-08-11T09:57:34Z,57728.14,"Min USD $25.72/Hr. Max USD $39.86/Hr. Overview The Drawing Technician supports the Facilities Design & Construction team by producing, managing, and maintaining accurate architectural and engineering documentation for our healthcare campuses. This role is essential to ensuring our project managers, architects/engineers, and clinical partners have reliable drawings and space information to support renovations, compliance, and long-term planning. The Drawing Technician will work with AutoCAD and …",57728.14,https://www.adzuna.com/land/ad/5836765622?se=snrxd5CV8RGNEO0SxDr7vQ&utm_medium=api&utm_source=abfa41a4&v=F7029CBF3A09DBD8D7A63D516A23EE2EEFCE48A7,5836765622,Adzuna::API::Response::Company,Memorial Health,"Benld, Macoupin County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Macoupin County', 'Benld']",Adzuna::API::Response::Category,it-jobs,IT Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoic25yeGQ1Q1Y4UkdORU8wU3hEcjd2USIsImkiOiI1ODM2NzY1NTg4In0.njie8h1LgWvMcTF-KmJCwrEoyg9f5_FoVlbbxKiCDh8,-89.283968,Electronic Drawing Technician,Adzuna::API::Response::Job,,1,40.009726,2026-08-11T09:57:34Z,58544.81,"Min USD $25.72/Hr. Max USD $39.86/Hr. Overview The Drawing Technician supports the Facilities Design & Construction team by producing, managing, and maintaining accurate architectural and engineering documentation for our healthcare campuses. This role is essential to ensuring our project managers, architects/engineers, and clinical partners have reliable drawings and space information to support renovations, compliance, and long-term planning. The Drawing Technician will work with AutoCAD and …",58544.81,https://www.adzuna.com/land/ad/5836765588?se=snrxd5CV8RGNEO0SxDr7vQ&utm_medium=api&utm_source=abfa41a4&v=75F7A913D9859CED149F00152FAE1E242610E454,5836765588,Adzuna::API::Response::Company,Memorial Health,"Mount Pulaski, Logan County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Logan County', 'Mount Pulaski']",Adzuna::API::Response::Category,it-jobs,IT Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoic25yeGQ1Q1Y4UkdORU8wU3hEcjd2USIsImkiOiI1ODM2NzY1NTYzIn0.KJgzmGXi5wiOJgOKUTrAGvn2_4uleTnUcE2-sH4MzD4,-89.424475,Lab Services Technician,Adzuna::API::Response::Job,,1,39.592075,2026-08-11T09:57:34Z,54860.61,"Min USD $17.14/Hr. Max USD $26.56/Hr. Overview Registers, orders, labels specimens with appropriate barcode labels and receives all lab specimens arriving at MMC Lab for both inpatient, outpatient, and outreach services. Evaluates specimen received verses testing ordered and confirms specimen collection was accurate and specimens are labeled with appropriate patient identifiers. Recognizes critical ""stat"" specimens compared to routine testing. Understands all aspects of lab safety regarding spe…",54860.61,https://www.adzuna.com/land/ad/5836765563?se=snrxd5CV8RGNEO0SxDr7vQ&utm_medium=api&utm_source=abfa41a4&v=C873B55DF00AB06A59014EB6382A297909D9BF1C,5836765563,Adzuna::API::Response::Company,Memorial Health,"Bulpitt, Christian County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Christian County', 'Bulpitt']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc2NTUzOCIsInMiOiJzbnJ4ZDVDVjhSR05FTzBTeERyN3ZRIn0.mWXXxUP-itbhvf2uomGYSwUY3Buh_hjUDHN9FnqxXaQ,-89.68368,Senior END Technician,Adzuna::API::Response::Job,,1,39.7725,2026-08-11T09:57:34Z,111356.17,"Min USD $29.44/Hr. Max USD $45.64/Hr. Overview Under general direction of the lab coordinator, independently performs END procedures in the laboratory, at the bedside, in critical care units and in the operating room on all ages of patients served by the department. The Senior Technologist performs complex patient examinations requiring extensive computer interaction and/or computation of recorded data, and provides technical descriptions of data. Assists in training of junior staff members. As…",111356.17,https://www.adzuna.com/land/ad/5836765538?se=snrxd5CV8RGNEO0SxDr7vQ&utm_medium=api&utm_source=abfa41a4&v=98E959A240FF399FC5FBEE550BC2C8830CEA8B77,5836765538,Adzuna::API::Response::Company,Memorial Health,"Jerome, Sangamon County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Sangamon County', 'Jerome']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoic25yeGQ1Q1Y4UkdORU8wU3hEcjd2USIsImkiOiI1ODM2NzY1NjI2In0.0-1H-VlQnwSQxq9vNI-Eflo96U8O-Yzfs5DVj-P6yRc,-89.660859,Electronic Drawing Technician,Adzuna::API::Response::Job,,1,39.633752,2026-08-11T09:57:34Z,51258.61,"Min USD $25.72/Hr. Max USD $39.86/Hr. Overview The Drawing Technician supports the Facilities Design & Construction team by producing, managing, and maintaining accurate architectural and engineering documentation for our healthcare campuses. This role is essential to ensuring our project managers, architects/engineers, and clinical partners have reliable drawings and space information to support renovations, compliance, and long-term planning. The Drawing Technician will work with AutoCAD and …",51258.61,https://www.adzuna.com/land/ad/5836765626?se=snrxd5CV8RGNEO0SxDr7vQ&utm_medium=api&utm_source=abfa41a4&v=BFB22CE0C9E2392C5E7DED25870D489C2CC704E3,5836765626,Adzuna::API::Response::Company,Memorial Health,"Cimic, Sangamon County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Sangamon County', 'Cimic']",Adzuna::API::Response::Category,it-jobs,IT Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc2NTUzMyIsInMiOiJzbnJ4ZDVDVjhSR05FTzBTeERyN3ZRIn0.LCyfTJsIzhPsM_530sgARnpuU3e-G7R-WjWWLblI7K0,-90.55524,Health Technician,Adzuna::API::Response::Job,,1,39.79734,2026-08-11T09:57:34Z,65462.42,"Min USD $31.51/Hr. Max USD $48.83/Hr. Overview As a CT Technologist you'll perform all Computed Tomography (CT) exams. Is knowledgeable in the operation of equipment and the procedure/protocols for producing high quality images to furnish diagnostic information to radiologist. Provides quality care for all patients. Adheres to all hospital and departmental policies and procedures. Embodies the Memorial Health System Performance Excellence Standards of Safety, Courtesy, Quality, and Efficiency t…",65462.42,https://www.adzuna.com/land/ad/5836765533?se=snrxd5CV8RGNEO0SxDr7vQ&utm_medium=api&utm_source=abfa41a4&v=EA92EFDEB4D93E8DA1EAE64E671A7C8AB5751C17,5836765533,Adzuna::API::Response::Company,Memorial Health,"Meredosia, Morgan County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Morgan County', 'Meredosia']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc2NTU0OSIsInMiOiJzbnJ4ZDVDVjhSR05FTzBTeERyN3ZRIn0.kSPD4nv-dDs5qLKpyxrHEIif9b0XP8ENtLvHYfEwkLw,-88.724227,Lab Services Technician,Adzuna::API::Response::Job,,1,40.010407,2026-08-11T09:57:34Z,58444.73,"Min USD $17.14/Hr. Max USD $26.56/Hr. Overview Registers, orders, labels specimens with appropriate barcode labels and receives all lab specimens arriving at MMC Lab for both inpatient, outpatient, and outreach services. Evaluates specimen received verses testing ordered and confirms specimen collection was accurate and specimens are labeled with appropriate patient identifiers. Recognizes critical ""stat"" specimens compared to routine testing. Understands all aspects of lab safety regarding spe…",58444.73,https://www.adzuna.com/land/ad/5836765549?se=snrxd5CV8RGNEO0SxDr7vQ&utm_medium=api&utm_source=abfa41a4&v=BBDB1151E8B61D37A87A3FFAFC71DD040574F99A,5836765549,Adzuna::API::Response::Company,Memorial Health,"Cisco, Piatt County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Piatt County', 'Cisco']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoic25yeGQ1Q1Y4UkdORU8wU3hEcjd2USIsImkiOiI1ODM2NzY1NTk3In0.pARhNljq5PB5H27lqydn0PE_BeOZ_-aVoBuxPn-GNxY,-89.457183,Electronic Drawing Technician,Adzuna::API::Response::Job,,1,39.421636,2026-08-11T09:57:34Z,56045.17,"Min USD $25.72/Hr. Max USD $39.86/Hr. Overview The Drawing Technician supports the Facilities Design & Construction team by producing, managing, and maintaining accurate architectural and engineering documentation for our healthcare campuses. This role is essential to ensuring our project managers, architects/engineers, and clinical partners have reliable drawings and space information to support renovations, compliance, and long-term planning. The Drawing Technician will work with AutoCAD and …",56045.17,https://www.adzuna.com/land/ad/5836765597?se=snrxd5CV8RGNEO0SxDr7vQ&utm_medium=api&utm_source=abfa41a4&v=BC75902A83DB9A2533AB1BC1DC12283D1551BEDB,5836765597,Adzuna::API::Response::Company,Memorial Health,"Morrisonville, Christian County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Christian County', 'Morrisonville']",Adzuna::API::Response::Category,it-jobs,IT Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoic25yeGQ1Q1Y4UkdORU8wU3hEcjd2USIsImkiOiI1ODM2NzY1NjAyIn0.ABkvbzkmuD8_srVJzIZ8dFEd73-7OR4vY2UI1W4MiYE,-89.012474,Electronic Drawing Technician,Adzuna::API::Response::Job,,1,39.618963,2026-08-11T09:57:34Z,58834.34,"Min USD $25.72/Hr. Max USD $39.86/Hr. Overview The Drawing Technician supports the Facilities Design & Construction team by producing, managing, and maintaining accurate architectural and engineering documentation for our healthcare campuses. This role is essential to ensuring our project managers, architects/engineers, and clinical partners have reliable drawings and space information to support renovations, compliance, and long-term planning. The Drawing Technician will work with AutoCAD and …",58834.34,https://www.adzuna.com/land/ad/5836765602?se=snrxd5CV8RGNEO0SxDr7vQ&utm_medium=api&utm_source=abfa41a4&v=8FA5CDF246ED40F42CA4D64589B0FE50C8C8F653,5836765602,Adzuna::API::Response::Company,Memorial Health,"Moweaqua, Christian County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Christian County', 'Moweaqua']",Adzuna::API::Response::Category,it-jobs,IT Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoic25yeGQ1Q1Y4UkdORU8wU3hEcjd2USIsImkiOiI1ODM2NzY1NjExIn0.ADPG3nRzAX-iPrw7sPc3M2nBmGziPpOUpH9NhXbUjzE,-89.954379,Electronic Drawing Technician,Adzuna::API::Response::Job,,1,39.591319,2026-08-11T09:57:34Z,55502.63,"Min USD $25.72/Hr. Max USD $39.86/Hr. Overview The Drawing Technician supports the Facilities Design & Construction team by producing, managing, and maintaining accurate architectural and engineering documentation for our healthcare campuses. This role is essential to ensuring our project managers, architects/engineers, and clinical partners have reliable drawings and space information to support renovations, compliance, and long-term planning. The Drawing Technician will work with AutoCAD and …",55502.63,https://www.adzuna.com/land/ad/5836765611?se=snrxd5CV8RGNEO0SxDr7vQ&utm_medium=api&utm_source=abfa41a4&v=D4BBA0A0019ED81F8D34759B6B7E2991F5926B2A,5836765611,Adzuna::API::Response::Company,Memorial Health,"Waverly, Morgan County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Morgan County', 'Waverly']",Adzuna::API::Response::Category,it-jobs,IT Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc2NTU1NiIsInMiOiJzbnJ4ZDVDVjhSR05FTzBTeERyN3ZRIn0.jwu9_opNeXq6_1V9A-IFAxsuN37Ptqej14RTghG8Lgk,-89.847346,Lab Services Technician,Adzuna::API::Response::Job,,1,39.672117,2026-08-11T09:57:34Z,62338.87,"Min USD $17.14/Hr. Max USD $26.56/Hr. Overview Registers, orders, labels specimens with appropriate barcode labels and receives all lab specimens arriving at MMC Lab for both inpatient, outpatient, and outreach services. Evaluates specimen received verses testing ordered and confirms specimen collection was accurate and specimens are labeled with appropriate patient identifiers. Recognizes critical ""stat"" specimens compared to routine testing. Understands all aspects of lab safety regarding spe…",62338.87,https://www.adzuna.com/land/ad/5836765556?se=snrxd5CV8RGNEO0SxDr7vQ&utm_medium=api&utm_source=abfa41a4&v=A897E751EABC79D184AC28A454D42121503E85F9,5836765556,Adzuna::API::Response::Company,Memorial Health,"Loami, Sangamon County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Sangamon County', 'Loami']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoic25yeGQ1Q1Y4UkdORU8wU3hEcjd2USIsImkiOiI1ODM2NzY1NjIzIn0.tZ5X_ElGBTvot6G_2NOpVZ7aYq6m_7v3V3EzYfwSbS8,-89.63778,Electronic Drawing Technician,Adzuna::API::Response::Job,,1,39.19038,2026-08-11T09:57:34Z,58578.93,"Min USD $25.72/Hr. Max USD $39.86/Hr. Overview The Drawing Technician supports the Facilities Design & Construction team by producing, managing, and maintaining accurate architectural and engineering documentation for our healthcare campuses. This role is essential to ensuring our project managers, architects/engineers, and clinical partners have reliable drawings and space information to support renovations, compliance, and long-term planning. The Drawing Technician will work with AutoCAD and …",58578.93,https://www.adzuna.com/land/ad/5836765623?se=snrxd5CV8RGNEO0SxDr7vQ&utm_medium=api&utm_source=abfa41a4&v=57EE64C8363AD99C27BE57EE63A0EC5460DB367F,5836765623,Adzuna::API::Response::Company,Memorial Health,"Litchfield, Montgomery County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Montgomery County', 'Litchfield']",Adzuna::API::Response::Category,it-jobs,IT Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoic25yeGQ1Q1Y4UkdORU8wU3hEcjd2USIsImkiOiI1ODM2NzY1NjM0In0.Bigz1sPNqwf2ZAKqAj_t18xKwyAJiILPlIiG998fUHU,-89.05746,Electronic Drawing Technician,Adzuna::API::Response::Job,,1,39.93144,2026-08-11T09:57:34Z,54030.17,"Min USD $25.72/Hr. Max USD $39.86/Hr. Overview The Drawing Technician supports the Facilities Design & Construction team by producing, managing, and maintaining accurate architectural and engineering documentation for our healthcare campuses. This role is essential to ensuring our project managers, architects/engineers, and clinical partners have reliable drawings and space information to support renovations, compliance, and long-term planning. The Drawing Technician will work with AutoCAD and …",54030.17,https://www.adzuna.com/land/ad/5836765634?se=snrxd5CV8RGNEO0SxDr7vQ&utm_medium=api&utm_source=abfa41a4&v=2E4E428523FA8CDFD82E06613E6EA0826E905153,5836765634,Adzuna::API::Response::Company,Memorial Health,"Warrensburg, Macon County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Macon County', 'Warrensburg']",Adzuna::API::Response::Category,it-jobs,IT Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoic25yeGQ1Q1Y4UkdORU8wU3hEcjd2USIsImkiOiI1ODM2NzY1NTkwIn0.CsnRSJefX5WfJmBgJODtTZ_aYkW3XUKe9dHz1BvRZH8,-89.769016,Electronic Drawing Technician,Adzuna::API::Response::Job,,1,39.502191,2026-08-11T09:57:34Z,54710.92,"Min USD $25.72/Hr. Max USD $39.86/Hr. Overview The Drawing Technician supports the Facilities Design & Construction team by producing, managing, and maintaining accurate architectural and engineering documentation for our healthcare campuses. This role is essential to ensuring our project managers, architects/engineers, and clinical partners have reliable drawings and space information to support renovations, compliance, and long-term planning. The Drawing Technician will work with AutoCAD and …",54710.92,https://www.adzuna.com/land/ad/5836765590?se=snrxd5CV8RGNEO0SxDr7vQ&utm_medium=api&utm_source=abfa41a4&v=E8FAC9E690EF37C7CE07B4C92AE1502AB724C229,5836765590,Adzuna::API::Response::Company,Memorial Health,"Virden, Macoupin County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Macoupin County', 'Virden']",Adzuna::API::Response::Category,it-jobs,IT Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoic25yeGQ1Q1Y4UkdORU8wU3hEcjd2USIsImkiOiI1ODM2NzY1NTc3In0.oI6uH8etcDTQ-r2Osmr5jxSjUopQIbYB51yW3mvGUfQ,-89.320226,Lab Services Technician,Adzuna::API::Response::Job,,1,40.34665,2026-08-11T09:57:34Z,58522.25,"Min USD $17.14/Hr. Max USD $26.56/Hr. Overview Registers, orders, labels specimens with appropriate barcode labels and receives all lab specimens arriving at MMC Lab for both inpatient, outpatient, and outreach services. Evaluates specimen received verses testing ordered and confirms specimen collection was accurate and specimens are labeled with appropriate patient identifiers. Recognizes critical ""stat"" specimens compared to routine testing. Understands all aspects of lab safety regarding spe…",58522.25,https://www.adzuna.com/land/ad/5836765577?se=snrxd5CV8RGNEO0SxDr7vQ&utm_medium=api&utm_source=abfa41a4&v=FB35AC049DBD055C914B735EFD1EBBE00C73538E,5836765577,Adzuna::API::Response::Company,Memorial Health,"Armington, Tazewell County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Tazewell County', 'Armington']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoic25yeGQ1Q1Y4UkdORU8wU3hEcjd2USIsImkiOiI1ODM2NzY1NTQzIn0.ngkRsN-rZbtKOfW9cXoIMtmh2X4ND6b349zIqvtq0YY,-89.3963,Lab Services Technician,Adzuna::API::Response::Job,,1,39.466677,2026-08-11T09:57:34Z,59129.82,"Min USD $17.14/Hr. Max USD $26.56/Hr. Overview Registers, orders, labels specimens with appropriate barcode labels and receives all lab specimens arriving at MMC Lab for both inpatient, outpatient, and outreach services. Evaluates specimen received verses testing ordered and confirms specimen collection was accurate and specimens are labeled with appropriate patient identifiers. Recognizes critical ""stat"" specimens compared to routine testing. Understands all aspects of lab safety regarding spe…",59129.82,https://www.adzuna.com/land/ad/5836765543?se=snrxd5CV8RGNEO0SxDr7vQ&utm_medium=api&utm_source=abfa41a4&v=071C05C7DDEF5B4ABAEA5C56F3681AF9D50501F4,5836765543,Adzuna::API::Response::Company,Memorial Health,"Palmer, Christian County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Christian County', 'Palmer']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
