description,__CLASS__,created,salary_min,id,redirect_url,salary_is_predicted,longitude,salary_max,latitude,contract_time,adref,title,location.__CLASS__,location.display_name,location.area,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,contract_type
"Your role: Our Property Managers have full ownership of the physical assets and financial performance of the community, creating a desirable community with a strong emphasis on excellence in customer service and leadership. What you will do: Maintains a high-quality on-site team through effective coaching/training, communication, and overall leadership to ensure the team is fulfilling their highest potential Collaborates with the leasing team to ensure all social media outlets are regularly uti…",Adzuna::API::Response::Job,2026-08-19T08:12:46Z,64204.28,5848132203,https://www.adzuna.com/details/5848132203?utm_medium=api&utm_source=abfa41a4,1,-80.19527,64204.28,33.09643,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk05VlNOV2I4UkdfRE1PRlFPR1VhUSIsImkiOiI1ODQ4MTMyMjAzIn0.wTD2vMpZ2oCh5qw1mZL0zQ8m6kWXUp_2dfZbwfi5A1g,"Community Manager - Solay Carnes Crossroads - Summerville, SC",Adzuna::API::Response::Location,"Summerville, Dorchester County","['US', 'South Carolina', 'Dorchester County', 'Summerville']",property-jobs,Property Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Davis Development,contract
"The High Point University Workman School of Dental (WSDM) is currently seeking a full-time Simulation Materials Management Technician. This person will assist in the mannequin (e.g. iSIM) simulation area of the Doctor of Dental Medicine (DMD) curriculum. This individual will be responsible for monitoring inventory of materials and equipment used in the mannequin simulation area and supporting a safe, clean, and organized learning environment. Application review will begin immediately and contin…",Adzuna::API::Response::Job,2026-08-19T08:12:45Z,69378.56,5848132199,https://www.adzuna.com/details/5848132199?utm_medium=api&utm_source=abfa41a4,1,-79.975221,69378.56,35.962318,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk05VlNOV2I4UkdfRE1PRlFPR1VhUSIsImkiOiI1ODQ4MTMyMTk5In0.qRHvG29_Emm3pqI8mCwSTIG43RPB3iOcfWlg20yJgjY,Simulation Materials Management Technician,Adzuna::API::Response::Location,"High Point, Guilford County","['US', 'North Carolina', 'Guilford County', 'High Point']",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,High Point University,
"ASSEMBLY TECHNICIAN At Diamondback Industries, we are more than just a manufacturing company. We are a team of dedicated professionals who take pride in creating amazing, dependable, and consistent products that our customers can rely on. As the market leader in Energetics and innovator of the disposable setting tools, we are committed to providing the highest quality products and exceptional customer experience. Watch this in-depth, behind the scenes video from Titans of CNC Machining to see m…",Adzuna::API::Response::Job,2026-08-19T08:12:45Z,42663.44,5848132200,https://www.adzuna.com/details/5848132200?utm_medium=api&utm_source=abfa41a4,1,-97.362517,42663.44,32.579025,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk05VlNOV2I4UkdfRE1PRlFPR1VhUSIsImkiOiI1ODQ4MTMyMjAwIn0.Wpk2_lD9uMKDmYmI2BtUH6-ptYeUQazwgamsRh0PjkA,Assembly Technician,Adzuna::API::Response::Location,"Crowley, Tarrant County","['US', 'Texas', 'Tarrant County', 'Crowley']",manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Diamondback Industries,
"Job Description I have a client located in Columbus, Ohio, that has an opportunity for an Architect. If you or any of your colleagues are interested in discussing this role, please click Apply Now. In this role, you will be working as an Architect for a client that works with Multi-family and Residential Projects. This position will be responsible for project management, conceptual design, as well as construction administration. This position is a direct hire role that is a long term need for m…",Adzuna::API::Response::Job,2026-08-19T08:12:44Z,97791.97,5848132194,https://www.adzuna.com/details/5848132194?utm_medium=api&utm_source=abfa41a4,1,-83.003268,97791.97,39.964263,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk05VlNOV2I4UkdfRE1PRlFPR1VhUSIsImkiOiI1ODQ4MTMyMTk0In0.lQKEuTZ-Z59NXCnB-37hl5EU5PeO_TYSlR7_UP_ZdyA,Architect,Adzuna::API::Response::Location,"Grandview Heights, Franklin County","['US', 'Ohio', 'Franklin County', 'Grandview Heights']",trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Technipower,
"info_outline X In accordance with Washington state law, we are highlighting our comprehensive benefits package, which is available to all eligible US based employees. Benefits for this role include: Health, dental, vision, life, disability insurance Retirement Benefits: 401(k) with company match Paid Time Off: 20 days of vacation per year, accruing at a rate of 6.15 hours per pay period for the first five years of employment Sick Time: 40 hours/year (increased to 69 hours/year for Seattle) incl…",Adzuna::API::Response::Job,2026-08-19T08:12:44Z,93488.69,5848132192,https://www.adzuna.com/land/ad/5848132192?se=2M9VSNWb8RG_DMOFQOGUaQ&utm_medium=api&utm_source=abfa41a4&v=4012C8804610C14E9DDDD622B46D7E4105FADC1B,1,-122.197628,93488.69,47.673156,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk05VlNOV2I4UkdfRE1PRlFPR1VhUSIsImkiOiI1ODQ4MTMyMTkyIn0.bKGh-P3GbFgNHj4RK6lzMjdarvolCRr_rLQo22skhsI,"Engineering Analyst, Chrome Extensions Security, Trust and Safety",Adzuna::API::Response::Location,"Kirkland, King County","['US', 'Washington', 'King County', 'Kirkland']",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Google,contract
"Position Type: Support Staff - Campus/ Special Education Aide - EA Date Posted: 8/17/2026 Location: WEINERT ELEMENTARY JOB TITLE: SPED- Essential Academics Paraprofessional WAGE/HOUR STATUS: Non-Exempt REPORTS TO: Principal PAY GRADE: Clerical (4) DEPT/SCHOOL: Campus DAYS EMPLOYED: 187 DATE REVISED: April 2025 PRIMARY PURPOSE: Assist in the instruction and support of students in an Essential Academics classroom. Responsibilities include helping students with daily living tasks, social and commu…",Adzuna::API::Response::Job,2026-08-19T08:12:43Z,37149.77,5848132188,https://www.adzuna.com/details/5848132188?utm_medium=api&utm_source=abfa41a4,1,,37149.77,,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk05VlNOV2I4UkdfRE1PRlFPR1VhUSIsImkiOiI1ODQ4MTMyMTg4In0.04kxxriw3SBl6xC_lp3mr8Y-KIU0Mu8CgjXtdTdIpXA,Special Education Essential Academics Paraprofessional,Adzuna::API::Response::Location,US,['US'],teaching-jobs,Teaching Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Seguin Independent School District,
"THE POSITION Are you looking for a clinical role with purpose, stability, and work-life balance? The Department of Corrections (DOC) is seeking a dedicated Dentist at the State Correctional Institution (SCI) at Smithfield. Here, your clinical skills directly improve the health, dignity, and well-being of inmates who relay on your care every day. Step into a rewarding position where you can practice meaningful dentistry alongside a collaborative health care team, supported by consistent, predict…",Adzuna::API::Response::Job,2026-08-19T08:12:43Z,166143.0,5848132191,https://www.adzuna.com/details/5848132191?utm_medium=api&utm_source=abfa41a4,0,-76.882537,208236.0,40.265855,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODEzMjE5MSIsInMiOiIyTTlWU05XYjhSR19ETU9GUU9HVWFRIn0.sk_emtLc4jnjwq2wAJldJOA2MNdbaRqRV2xYdxmn1H4,Dentist - SCI Smithfield,Adzuna::API::Response::Location,"West End, Dauphin County","['US', 'Pennsylvania', 'Dauphin County', 'West End']",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Commonwealth of Pennsylvania,
"Registered Nurse - Cardiovascular Progressive Care (CVPC) Location Asheville, NC Assignment Duration This is a 13-week contract position. Schedule 6:45 AM - 7:15 PM Job Description The Registered Nurse in the Cardiovascular Progressive Care (CVPC) unit will provide care for patients recovering from cardiovascular and vascular surgeries, including but not limited to open-heart procedures, thoracic lung surgeries, and various vascular interventions. The ideal candidate will demonstrate critical t…",Adzuna::API::Response::Job,2026-08-19T08:12:42Z,55690.38,5848132187,https://www.adzuna.com/land/ad/5848132187?se=2M9VSNWb8RG_DMOFQOGUaQ&utm_medium=api&utm_source=abfa41a4&v=D8FBBE50417B332FD143A6EDB3AA651F449C7909,1,-82.555682,55690.38,35.596321,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODEzMjE4NyIsInMiOiIyTTlWU05XYjhSR19ETU9GUU9HVWFRIn0.LR4OeLoXpgqmj231BHnwV_H0MURYqQTVsfYRd36sqJ4,RN - PCU,Adzuna::API::Response::Location,"Asheville, Buncombe County","['US', 'North Carolina', 'Buncombe County', 'Asheville']",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Mission Hospital,contract
"Werner Enterprises has excellent opportunities for Class-A truck drivers in many locations throughout the country. For more than 70 years, Werner has offered Class-A truck drivers the opportunities to drive, grow and succeed. Learn more about the many advantages of our driving positions and apply now! As a driver at Werner Enterprises, you have the freedom and flexibility to choose the account that works best with your lifestyle! We have over 250 home time and pay packages available! Call one o…",Adzuna::API::Response::Job,2026-08-19T08:12:41Z,77387.7,5848132183,https://www.adzuna.com/land/ad/5848132183?se=2M9VSNWb8RG_DMOFQOGUaQ&utm_medium=api&utm_source=abfa41a4&v=0DFF286685E64C70AB891059101ABF6F24EDB109,1,-86.105805,77387.7,33.435942,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODEzMjE4MyIsInMiOiIyTTlWU05XYjhSR19ETU9GUU9HVWFRIn0.lLA2fsN53wjMHvb5mCvHy9pkAqBWooLUQNkAL18Ezdw,CDL A Dedicated Truck Driver Home weekly,Adzuna::API::Response::Location,"Talladega, Talladega County","['US', 'Alabama', 'Talladega County', 'Talladega']",travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Werner Enterprises,
"Position Purpose: The CDL Driver at SRS ensures safety, timely delivery of building materials to job sites, verifies inventory, follows safety protocols, and maintains high service standards. This role supports operational efficiency and fosters strong customer relationships through professionalism, teamwork, and responsiveness. Key Responsibilities: Conduct thorough vehicle inspections, verify inventory accuracy, and ensure secure, damage-free deliveries. Assess job site conditions to prevent …",Adzuna::API::Response::Job,2026-08-19T08:12:41Z,62563.16,5848132181,https://www.adzuna.com/details/5848132181?utm_medium=api&utm_source=abfa41a4,1,-80.891066,62563.16,35.888144,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk05VlNOV2I4UkdfRE1PRlFPR1VhUSIsImkiOiI1ODQ4MTMyMTgxIn0.QrZVqFZc2BbvPAnOwbQfIOMRPngUzgb7hIA4_0VkX7Q,Local CDL A or B Driver,Adzuna::API::Response::Location,"Statesville, Iredell County","['US', 'North Carolina', 'Iredell County', 'Statesville']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,SRS Distribution,
"As a family company, we serve people and communities. When you work at Meijer, you’re provided with career and community opportunities centered around leadership, personal growth and development. Consider joining our family – take care of your career and your community! Meijer Rewards Weekly pay Scheduling flexibility Paid parental leave Paid education assistance Team member discount Development programs for advancement and career growth Please review the job profile below and apply today! Resp…",Adzuna::API::Response::Job,2026-08-19T08:12:41Z,22659.07,5848132182,https://www.adzuna.com/details/5848132182?utm_medium=api&utm_source=abfa41a4,1,,22659.07,,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk05VlNOV2I4UkdfRE1PRlFPR1VhUSIsImkiOiI1ODQ4MTMyMTgyIn0.o_fgRS1OVg39Mc4EBT_MKh0tx3O2h1QfJjKGrtK0xY4,Dairy Frozen Clerk,Adzuna::API::Response::Location,"Cleveland, Cuyahoga County","['US', 'Ohio', 'Cuyahoga County', 'Cleveland']",retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Meijer,
"This position is part of the Card Services department within our Bank Operations group. Card Services is primarily responsible for managing the dispute process for debit card transactions, ensuring MidFirst complies with Regulation E and the card network requirements. Critical daily tasks in the department include, but are not limited to, processing disputes, providing telephone and email support to internal and external customers regarding debit and prepaid card issues, performing risk mitigat…",Adzuna::API::Response::Job,2026-08-19T08:12:35Z,48083.34,5848132176,https://www.adzuna.com/details/5848132176?utm_medium=api&utm_source=abfa41a4,1,-97.64215,48083.34,35.578596,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk05VlNOV2I4UkdfRE1PRlFPR1VhUSIsImkiOiI1ODQ4MTMyMTc2In0.s3vedr9OCgtEqyh9_jAjeT6T_7Zxnn7ZvGfykJEKLE0,Card Services Associate,Adzuna::API::Response::Location,"Bethany, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Bethany']",accounting-finance-jobs,Accounting & Finance Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,MidFirst Bank,
"Full-time Description Benchmark Human Services has grown to become one of the most respected organizations in the country in the areas of intellectual and developmental disabilities (IDD) and behavioral health. We work with people at home, work, and in the community through residential, employment, crisis response, recovery, behavioral, children's services, and day services. In 2025, Benchmark Human Services celebrates 65 Years of Stories ! Since 1960, Benchmark has been empowering marginalized…",Adzuna::API::Response::Job,2026-08-19T08:12:34Z,34533.33,5848132172,https://www.adzuna.com/details/5848132172?utm_medium=api&utm_source=abfa41a4,1,-111.280357,34533.33,47.515458,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk05VlNOV2I4UkdfRE1PRlFPR1VhUSIsImkiOiI1ODQ4MTMyMTcyIn0.MHkJdNcn41H9Ezt6iIOhgUadk53D8bCG82IhKNvqADE,Registered Behavior Technician (RBT),Adzuna::API::Response::Location,"Great Falls, Cascade County","['US', 'Montana', 'Cascade County', 'Great Falls']",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Benchmark Human Services-MT,
"Description Maintenance Technician 3 Position Summary The Maintenance Technician 3 is responsible for ensuring the optimal performance and reliability of manufacturing equipment at our facility. This role requires a higher level of technical expertise and autonomy compared to a lower level maintenance technician, with a focus on complex troubleshooting, repairs, continuous improvement, and mentoring. Primary Duties Perform advanced preventive and corrective maintenance on sophisticated manufact…",Adzuna::API::Response::Job,2026-08-19T08:12:33Z,58240.0,5848132170,https://www.adzuna.com/details/5848132170?utm_medium=api&utm_source=abfa41a4,0,-78.892044,85280.0,35.998121,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODEzMjE3MCIsInMiOiIyTTlWU05XYjhSR19ETU9GUU9HVWFRIn0.oV1a5eHANcSNVnH0G0VRIcQmLmCWfVxfB-fie0kn4JY,Maintenance Tech 3 - Night Shift,Adzuna::API::Response::Location,"Durham, Durham County","['US', 'North Carolina', 'Durham County', 'Durham']",engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,BioMerieux,
"Job Description Required Certificates and Licenses: NC Teaching Certification Preferred Residency Requirements: Must reside in North Carolina The Student Academic and Engagement Coach plays a vital role in supporting student success by improving daily attendance, increasing engagement in learning, and providing targeted academic interventions. This educator works collaboratively with teachers, counselors, families, and administrators to identify barriers to attendance and performance, implement…",Adzuna::API::Response::Job,2026-08-19T08:12:33Z,35105.33,5848132171,https://www.adzuna.com/details/5848132171?utm_medium=api&utm_source=abfa41a4,1,,35105.33,,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk05VlNOV2I4UkdfRE1PRlFPR1VhUSIsImkiOiI1ODQ4MTMyMTcxIn0._dbppf9uAwWycs3XNKNm6eX1EvTjU3I9QRp77g2OfwQ,Student Academic and Engagement Coach,Adzuna::API::Response::Location,US,['US'],teaching-jobs,Teaching Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Stride Learning,
"Company Summary:Beacon is a successful and national behavioral health company providing residential-based services and supports to children and adults with Intellectual and Developmental Disabilities, Severe Mental Illness, Autism, and high-acuity behaviors. All activities related to this position must be delivered in compliance with the company’s policies and procedures, accreditation standards, state and federal licensing requirements, HCBS guidelines, and the contractual requirements of Comm…",Adzuna::API::Response::Job,2026-08-19T08:12:33Z,98370.02,5848132169,https://www.adzuna.com/details/5848132169?utm_medium=api&utm_source=abfa41a4,1,-89.372477,98370.02,43.08332,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODEzMjE2OSIsInMiOiJKaENBU2RXYjhSR19ETU9GUU9HVWFRIn0.BAlyhMsZ2VYZ54A1ezSbvyq-YLT41XlnpC8h8a1RHDA,Program Director,Adzuna::API::Response::Location,"Madison, Dane County","['US', 'Wisconsin', 'Dane County', 'Madison']",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Beacon Specialized Living,
