latitude,title,longitude,adref,contract_time,id,description,salary_max,created,__CLASS__,salary_is_predicted,redirect_url,salary_min,location.area,location.display_name,location.__CLASS__,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_type
42.28602,Dialysis Patient Care Technician,-71.07114,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwNDI0OCIsInMiOiJOdWhjNzMyRDhSR0ZNYTZiV0h6dGhRIn0.C9-I4VcJfdCJDaykw9_Uie8_zbrTy0aa3ZnZhBBba30,full_time,5807204248,"How you will change lives As a Patient Care Technician (PCT) at US Renal Care, you will be an integral part of a cross-functional team providing care and delegated activities of treatment to patients. The PCT will work under the supervision of a Registered Nurse (RN) or Charge Nurse (CN) for patients with renal failure. What you'll be doing Patient care. You will work directly with patients to provide safe, comfortable, and high-quality dialysis treatment. Responsibilities include gathering pat…",44291.81,2026-07-19T09:43:30Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807204248?se=Nuhc732D8RGFMa6bWHzthQ&utm_medium=api&utm_source=abfa41a4&v=75F0A658A941FBD2A5D77DE868C95DB7194E1043,44291.81,"['US', 'Massachusetts', 'Suffolk County', 'Dorchester Center']","Dorchester Center, Suffolk County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Renal Care,
31.138672,Dialysis Patient Care Technician - PCT Chronic In-center,-83.426449,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwNDI0NiIsInMiOiJOdWhjNzMyRDhSR0ZNYTZiV0h6dGhRIn0.LVNN1QgdVoW0IJDFXYI9IUyFXpur54Khhn6uijL_7Mg,full_time,5807204246,"The Dialysis Patient Care Technician position is for our Adel Clinic, located at 701 N Hutchinson Ave, Adel, GA 31620. How you will change lives As a Patient Care Technician (PCT) at US Renal Care, you will be an integral part of a cross-functional team providing care and delegated activities of treatment to patients. The PCT will work under the supervision of a Registered Nurse (RN) or Charge Nurse (CN) for patients with renal failure. What you'll be doing Patient care. You will work directly …",53991.28,2026-07-19T09:43:30Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807204246?se=Nuhc732D8RGFMa6bWHzthQ&utm_medium=api&utm_source=abfa41a4&v=ACCB40AAF5D65297C89FC5C7603F6AB540C1804E,53991.28,"['US', 'Georgia', 'Cook County', 'Adel']","Adel, Cook County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Renal Care,
34.772427,Dialysis Patient Care Technician,-84.791474,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwNDI0NSIsInMiOiJOdWhjNzMyRDhSR0ZNYTZiV0h6dGhRIn0.-A-0MSjVcKOAi5zsqKC7HqAKTS7HVd0HbATqcCie6QE,full_time,5807204245,"How you will change lives As a Patient Care Technician (PCT) at US Renal Care, you will be an integral part of a cross-functional team providing care and delegated activities of treatment to patients. The PCT will work under the supervision of a Registered Nurse (RN) or Charge Nurse (CN) for patients with renal failure. What you'll be doing Patient care. You will work directly with patients to provide safe, comfortable, and high-quality dialysis treatment. Responsibilities include gathering pat…",42085.52,2026-07-19T09:43:30Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807204245?se=Nuhc732D8RGFMa6bWHzthQ&utm_medium=api&utm_source=abfa41a4&v=5DAD51026C770F502BECE05F3A16E2C7E3511102,42085.52,"['US', 'Georgia', 'Murray County', 'Chatsworth']","Chatsworth, Murray County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Renal Care,
40.603181,Travel Store Supervisor,-75.381896,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnVoYzczMkQ4UkdGTWE2YldIenRoUSIsImkiOiI1ODA3MjA0MjQ0In0.FgysIb_3LRbs3cEtwGnCSsM6-eod-cBAiDEXq-EvFc8,full_time,5807204244,"Additional Job Info: Additional $3.00/hour for shifts worked between 4 p.m.–6 a.m. and all Saturday and Sunday hours. Overview: Love meeting new people and shaking things up? Time to flex your hustle as a Multi-Store Supervisor! You'll be the secret sauce behind creating a positive, high-energy atmosphere across multiple stores in your district. No boring 9-to-5 here-every day's a new adventure as you hop from store to store! This gig? Total career glow-up material. We're growing like crazy and…",66439.17,2026-07-19T09:43:27Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807204244?se=Nuhc732D8RGFMa6bWHzthQ&utm_medium=api&utm_source=abfa41a4&v=7492E7A82219A4A7D08578655DF10089C5DB11B6,66439.17,"['US', 'Pennsylvania', 'Northampton County', 'Fountain Hill']","Fountain Hill, Northampton County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Adzuna::API::Response::Company,"Sheetz, Inc",
29.337716,Dialysis Patient Care Technician,-98.240196,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwNDIzOSIsInMiOiJOdWhjNzMyRDhSR0ZNYTZiV0h6dGhRIn0.4enLAYecxZXlDl6KcoRmCQCwewYimtXpsIdYAqICIB8,full_time,5807204239,"How you will change lives As a Patient Care Technician (PCT) at US Renal Care, you will be an integral part of a cross-functional team providing care and delegated activities of treatment to patients. The PCT will work under the supervision of a Registered Nurse (RN) or Charge Nurse (CN) for patients with renal failure. What you'll be doing Patient care. You will work directly with patients to provide safe, comfortable, and high-quality dialysis treatment. Responsibilities include gathering pat…",38062.64,2026-07-19T09:43:25Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807204239?se=Nuhc732D8RGFMa6bWHzthQ&utm_medium=api&utm_source=abfa41a4&v=641A75D0A8AE2DEB11348D990C0060236B2B01ED,38062.64,"['US', 'Texas', 'Bexar County', 'Adkins']","Adkins, Bexar County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Renal Care,
40.787694,Dialysis Patient Care Technician,-73.537064,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnVoYzczMkQ4UkdGTWE2YldIenRoUSIsImkiOiI1ODA3MjA0MjM2In0.nqNbuz2FIc8V7bWMQyzPPzkAmzyLwU9hYiQeTbaR-UM,full_time,5807204236,"How you will change lives As a Patient Care Technician (PCT) at US Renal Care, you will be an integral part of a cross-functional team providing care and delegated activities of treatment to patients. The PCT will work under the supervision of a Registered Nurse (RN) or Charge Nurse (CN) for patients with renal failure. What you'll be doing Patient care. You will work directly with patients to provide safe, comfortable, and high-quality dialysis treatment. Responsibilities include gathering pat…",44790.96,2026-07-19T09:43:24Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807204236?se=Nuhc732D8RGFMa6bWHzthQ&utm_medium=api&utm_source=abfa41a4&v=EDC4CDF7723914F8E525F1C5AC6DB2EC78A05418,44790.96,"['US', 'New York', 'Nassau County', 'Jericho']","Jericho, Nassau County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Renal Care,
42.251672,Senior Reactor Operator,-88.975866,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnVoYzczMkQ4UkdGTWE2YldIenRoUSIsImkiOiI1ODA3MjA0MjMwIn0.okTdo9L0l2YZ4QMVSWwdoJsk5U83y5sDtmJfuOHQzJ0,full_time,5807204230,"Who We Are As the nation's largest producer of clean, carbon-free energy, Constellation is focused on our purpose: accelerating the transition to a carbon-free future. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Our culture and employee experience make it clear: We are powered by passion and purpose. Together, we're creating healthier communities and a cleaner planet, and our …",109975.63,2026-07-19T09:43:24Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807204230?se=Nuhc732D8RGFMa6bWHzthQ&utm_medium=api&utm_source=abfa41a4&v=E621D38BE65D993300E878097C115CB76B14F566,109975.63,"['US', 'Illinois', 'Winnebago County', 'Cherry Valley']","Cherry Valley, Winnebago County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Company,Constellation Energy,
33.5377,Dialysis Patient Care Technician - Floater,-81.5999,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnVoYzczMkQ4UkdGTWE2YldIenRoUSIsImkiOiI1ODA3MjA0MjMyIn0.DqM64CcN35pQ24zqXJ7s1FbA-dakMJ1sjMdESxTVIc8,full_time,5807204232,"How you will change lives As a Patient Care Technician (PCT) at US Renal Care, you will be an integral part of a cross-functional team providing care and delegated activities of treatment to patients. The PCT will work under the supervision of a Registered Nurse (RN) or Charge Nurse (CN) for patients with renal failure. What you'll be doing Patient care. You will work directly with patients to provide safe, comfortable, and high-quality dialysis treatment. Responsibilities include gathering pat…",50838.47,2026-07-19T09:43:24Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807204232?se=Nuhc732D8RGFMa6bWHzthQ&utm_medium=api&utm_source=abfa41a4&v=117BD7CD00ABF10F7556CE54AA8701E5E0533FBA,50838.47,"['US', 'South Carolina', 'Aiken County', 'Montmorenci']","Montmorenci, Aiken County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Renal Care,
41.294102,Senior Reactor Operator,-88.144832,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwNDIyNCIsInMiOiJOdWhjNzMyRDhSR0ZNYTZiV0h6dGhRIn0.StQW5QhWm3AORvE9KI8t5IfiQyi5YMUTJgHNlnGEV1M,full_time,5807204224,"Who We Are As the largest private-sector power producer in the world and the nation's largest producer of clean and reliable energy, Constellation is focused on our purpose: lighting the way to a brilliant tomorrow for all. We have been the leader in clean energy production for more than a decade, and we are cultivating a workplace where our employees can grow, thrive, and contribute. Now integrated with Calpine, our portfolio includes 55 gigawatts of capacity from nuclear, natural gas, geother…",91914.98,2026-07-19T09:43:21Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807204224?se=Nuhc732D8RGFMa6bWHzthQ&utm_medium=api&utm_source=abfa41a4&v=70DF120CA1FCDB9254436EC4FCF0025AE1A92AEE,91914.98,"['US', 'Illinois', 'Will County', 'Wilmington']","Wilmington, Will County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Company,Constellation Energy,
42.0372,2nd Shift Diesel Mechanic,-88.28112,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwNDIxOCIsInMiOiJOdWhjNzMyRDhSR0ZNYTZiV0h6dGhRIn0.f8RdJUGzVplOifmZkbkCwPuhPP_cZD3Zg_VZxjMCcac,full_time,5807204218,"2nd Shift Diesel Mechanic – Start Time 2:00 PM | Join Waste Connections Looking for a stable career with a company that values safety, growth, and community impact? Waste Connections is hiring a skilled Diesel Mechanic for our 2nd shift (2:00 PM start time). Why Work With Waste Connections? Waste Connections is a leading integrated services provider offering solid waste collection, transfer, disposal, and recycling across the U.S. and Canada. We pride ourselves on being a different kind of comp…",52236.8,2026-07-19T09:43:20Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807204218?se=Nuhc732D8RGFMa6bWHzthQ&utm_medium=api&utm_source=abfa41a4&v=7C440605328168595C70F88F7F7B6FFFE45303BE,52236.8,"['US', 'Illinois', 'Kane County', 'South Elgin']","South Elgin, Kane County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Company,Waste Connections,
38.52576,Dialysis Patient Care Technician,-76.5918,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwNDIyMSIsInMiOiJOdWhjNzMyRDhSR0ZNYTZiV0h6dGhRIn0.y8wUYKwiaG4nUf6lJqbF-GvZhQwvySqrkO4jWx72PBo,full_time,5807204221,"How you will change lives As a Patient Care Technician (PCT) at US Renal Care, you will be an integral part of a cross-functional team providing care and delegated activities of treatment to patients. The PCT will work under the supervision of a Registered Nurse (RN) or Charge Nurse (CN) for patients with renal failure. What you'll be doing Patient care. You will work directly with patients to provide safe, comfortable, and high-quality dialysis treatment. Responsibilities include gathering pat…",45715.52,2026-07-19T09:43:20Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807204221?se=Nuhc732D8RGFMa6bWHzthQ&utm_medium=api&utm_source=abfa41a4&v=80A997F45C6DF0552CB1336A450243E1F985600A,45715.52,"['US', 'Maryland', 'Calvert County', 'Prince Frederick']","Prince Frederick, Calvert County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Renal Care,
34.17096,Dialysis Patient Care Technician,-118.36944,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwNDIxMyIsInMiOiJMTW1POEgyRDhSR0Y1TE5hbF9rM2dBIn0.Z2v_ZNsE2Tef7wyW1M96EMMrJN3qmRVdF5A2L2YlBdw,part_time,5807204213,"How you will change lives As a Patient Care Technician (PCT) at US Renal Care, you will be an integral part of a cross-functional team providing care and delegated activities of treatment to patients. The PCT will work under the supervision of a Registered Nurse (RN) or Charge Nurse (CN) for patients with renal failure. What you'll be doing Patient care. You will work directly with patients to provide safe, comfortable, and high-quality dialysis treatment. Responsibilities include gathering pat…",42664.05,2026-07-19T09:43:20Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807204213?se=LMmO8H2D8RGF5LNal_k3gA&utm_medium=api&utm_source=abfa41a4&v=3EAAA0FE1799150A3AA23A89622A73A26385A91A,42664.05,"['US', 'California', 'Los Angeles County', 'North Hollywood']","North Hollywood, Los Angeles County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Renal Care,
32.847368,Dialysis Patient Care Technician - PCT Chronic In-center,-83.551423,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwNDIxOSIsInMiOiJMTW1POEgyRDhSR0Y1TE5hbF9rM2dBIn0.iok4xPB9MK9XPgIv5w7TrnXTfE9qrsWAk_WKaDobzC0,full_time,5807204219,"The Dialysis Patient Care Technician position is for our Macon Clinton Clinic, located at 280 Clinton St, Macon, GA 31217. How you will change lives As a Patient Care Technician (PCT) at US Renal Care, you will be an integral part of a cross-functional team providing care and delegated activities of treatment to patients. The PCT will work under the supervision of a Registered Nurse (RN) or Charge Nurse (CN) for patients with renal failure. What you'll be doing Patient care. You will work direc…",60754.18,2026-07-19T09:43:20Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807204219?se=LMmO8H2D8RGF5LNal_k3gA&utm_medium=api&utm_source=abfa41a4&v=B31CE6644EFF3381131A6E986335A3F085D2F9E6,60754.18,"['US', 'Georgia']","Georgia, US",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Renal Care,
40.471085,In-Home Nurse Practitioner or Physician Assistant (Part Time) - Pittsburgh,-80.089003,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwNDIyMCIsInMiOiJMTW1POEgyRDhSR0Y1TE5hbF9rM2dBIn0.H6kZ8i5eGVrfT92C0rBG1jhA--OZQOcsCW3xqZE9-C8,part_time,5807204220,"Description We’re building a world of health around every individual — shaping a more connected, convenient and compassionate health experience. At CVS Health®, you’ll be surrounded by passionate colleagues who care deeply, innovate with purpose, hold ourselves accountable and prioritize safety and quality in everything we do. Join us and be part of something bigger – helping to simplify health care one person, one family and one community at a time. Do you have a passion for engaging with peop…",125276.84,2026-07-19T09:43:20Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807204220?se=LMmO8H2D8RGF5LNal_k3gA&utm_medium=api&utm_source=abfa41a4&v=122F5BA6DF6931C00A07AEF202D5F9B30BF1A26C,125276.84,"['US', 'Pennsylvania', 'Allegheny County', 'Mc Kees Rocks']","Mc Kees Rocks, Allegheny County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,Adzuna::API::Response::Company,Signify Health,
39.903633,Dialysis Patient Care Technician,-76.608076,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwNDIxMiIsInMiOiJMTW1POEgyRDhSR0Y1TE5hbF9rM2dBIn0.Vuo5sXwkilZ2REhudU0k2pc3ZkFJtvAhdLs-k0fdf5o,full_time,5807204212,"How you will change lives As a Patient Care Technician (PCT) at US Renal Care, you will be an integral part of a cross-functional team providing care and delegated activities of treatment to patients. The PCT will work under the supervision of a Registered Nurse (RN) or Charge Nurse (CN) for patients with renal failure. What you'll be doing Patient care. You will work directly with patients to provide safe, comfortable, and high-quality dialysis treatment. Responsibilities include gathering pat…",38082.36,2026-07-19T09:43:19Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807204212?se=LMmO8H2D8RGF5LNal_k3gA&utm_medium=api&utm_source=abfa41a4&v=7491A2D622EE337648A69365FDF609AB09333896,38082.36,"['US', 'Pennsylvania', 'York County', 'Red Lion']","Red Lion, York County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,U.S. Renal Care,
