longitude,redirect_url,salary_min,title,contract_time,created,id,__CLASS__,salary_max,adref,description,latitude,salary_is_predicted,company.display_name,company.__CLASS__,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.tag,category.label,contract_type
-72.745158,https://www.adzuna.com/details/5832027111?utm_medium=api&utm_source=abfa41a4,29233.36,Helper,full_time,2026-08-07T10:07:41Z,5832027111,Adzuna::API::Response::Job,29233.36,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmdTUzBXcVM4UkdXUG9KcVFYRlBudyIsImkiOiI1ODMyMDI3MTExIn0.LyDCmH_2w90dfnRszpwVxRkfylPxuP8da15WLIf8PcE,"Helper Responsibilities: Job Description Responsibilities include assisting with loading, unloading and yard clean-up. Helper Qualifica tions Heavy lifting Helper We are a Large Corporate Industry Leader in Building Supplies Employing over 800 Friendly People on Long Island, Connecticut, Rhode Island and Massachusetts Helper - Great opportunity for those who enjoy helping in the building materials yard, loading/unloading trucks and putting away stock. For compliance purposes for NYS transparenc…",40.936338,1,Riverhead Building Supply Corporation,Adzuna::API::Response::Company,"['US', 'New York', 'Suffolk County', 'Calverton']",Adzuna::API::Response::Location,"Calverton, Suffolk County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,
-77.369092,https://www.adzuna.com/details/5832027109?utm_medium=api&utm_source=abfa41a4,5928.0,"Travel Nurse RN - Telemetry - $1,336 to $1,482 per week in Greenville, NC",full_time,2026-08-07T10:07:41Z,5832027109,Adzuna::API::Response::Job,5928.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzEwOSIsInMiOiJaZ1NTMFdxUzhSR1dQb0pxUVhGUG53In0.BBbbca-oz7KJrwWXwroe95QL8tFBCI5sRfpNLpCF8m4,"Registered Nurse (RN) | Telemetry Location: Greenville, NC Agency: LRS Healthcare Pay: $1,336 to $1,482 per week Shift Information: Nights Contract Duration: 14 Weeks Start Date: 8/10/2026 About the Position TravelNurseSource is working with LRS Healthcare to find a qualified Telemetry RN in Greenville, North Carolina, 27834! Ready to start your next travel adventure? LRS Healthcare offers a full benefits package, 24/7 support, and a responsive, traveler-first culture. What are you waiting for?…",35.6631,0,TravelNurseSource,Adzuna::API::Response::Company,"['US', 'North Carolina', 'Pitt County', 'Greenville']",Adzuna::API::Response::Location,"Greenville, Pitt County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,contract
,https://www.adzuna.com/details/5832027110?utm_medium=api&utm_source=abfa41a4,58359.84,Assistant Director of Diocesan Engagement,full_time,2026-08-07T10:07:41Z,5832027110,Adzuna::API::Response::Job,58359.84,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmdTUzBXcVM4UkdXUG9KcVFYRlBudyIsImkiOiI1ODMyMDI3MTEwIn0.c1a2lHh2lTZqB2uKBeQkpDshLskBLImhchCwb1wlUjY,"The Assistant Director of Diocesan Engagement is a highly organized and relationship-oriented professional with strong communication and project management skills who supports the Office of Diocesan Engagement in the management of The National Collection for The Catholic University of America, as well as the affinity group for clergy and religious alumni. The Assistant Director serves as the central operational liaison for the Office, helping to coordinate workflows, communication, and follow-t…",,1,The Catholic University of America,Adzuna::API::Response::Company,['US'],Adzuna::API::Response::Location,US,Adzuna::API::Response::Category,admin-jobs,Admin Jobs,
-87.30582,https://www.adzuna.com/details/5832027091?utm_medium=api&utm_source=abfa41a4,81673.03,RN-L&D,,2026-08-07T10:07:40Z,5832027091,Adzuna::API::Response::Job,81673.03,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzA5MSIsInMiOiJaZ1NTMFdxUzhSR1dQb0pxUVhGUG53In0.MktQk8CvWyueo4UiHi7ir94SBM7zvROxh9QtZF2Lzys,"We are seeking a patient driven and highly motivated Registered Nurse to join our Labor and Delivery Unit at Methodist Hospitals! We are offering a sign-on bonus , competitive benefits, PTO, and salary. Come be a part of a Magnet recognized team at Methodist Hospitals, and help lead the way to better health. At Methodist Hospitals our nurses exemplify the INURSE values through integrity, nursing excellence, unity, respect, scholar, and evidence based practice. Highlights: Methodist was one of j…",41.47794,1,The Methodist Hospitals,Adzuna::API::Response::Company,"['US', 'Indiana', 'Lake County', 'Merrillville']",Adzuna::API::Response::Location,"Merrillville, Lake County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-80.18694,https://www.adzuna.com/details/5832027103?utm_medium=api&utm_source=abfa41a4,37440.0,Doc Auditor - Home Equity,full_time,2026-08-07T10:07:40Z,5832027103,Adzuna::API::Response::Job,41600.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmdTUzBXcVM4UkdXUG9KcVFYRlBudyIsImkiOiI1ODMyMDI3MTAzIn0.Qncoc87dqTkh2MK4T3taAohDAQ9QeV0zKKSSsLyrkAI,"Are you enthusiastic about growing in a new career where your motivation and professionalism will be highly valued? ServiceLink, the leader in the mortgage industry, appreciates excellent communication and customer service skills and seeks an individual to fill the opening of Doc Auditor, a position which carries the important responsibility of processing and reviewing all closing related documentation to meet the requirements of the company, clients, vendors and borrowers. If you are a profess…",40.50588,0,ServiceLink,Adzuna::API::Response::Company,"['US', 'Pennsylvania', 'Allegheny County', 'Coraopolis']",Adzuna::API::Response::Location,"Coraopolis, Allegheny County",Adzuna::API::Response::Category,admin-jobs,Admin Jobs,
-87.336276,https://www.adzuna.com/details/5832027101?utm_medium=api&utm_source=abfa41a4,89253.57,RN-L&D,,2026-08-07T10:07:40Z,5832027101,Adzuna::API::Response::Job,89253.57,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmdTUzBXcVM4UkdXUG9KcVFYRlBudyIsImkiOiI1ODMyMDI3MTAxIn0.UFaaZ_VWRsJMuVdRv6aEB_NHnRIScJuCE4amNvjWmsU,"We are seeking a patient driven and highly motivated Registered Nurse to join our Labor and Delivery Unit at Methodist Hospitals! We are offering a sign-on bonus , competitive benefits, PTO, and salary. Come be a part of a Magnet recognized team at Methodist Hospitals, and help lead the way to better health. At Methodist Hospitals our nurses exemplify the INURSE values through integrity, nursing excellence, unity, respect, scholar, and evidence based practice. Highlights: Methodist was one of j…",41.59869,1,The Methodist Hospitals,Adzuna::API::Response::Company,"['US', 'Indiana', 'Lake County', 'Gary']",Adzuna::API::Response::Location,"Gary, Lake County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-77.369092,https://www.adzuna.com/details/5832027094?utm_medium=api&utm_source=abfa41a4,5928.0,"Travel Nurse RN - Telemetry - $1,336 to $1,482 per week in Greenville, NC",full_time,2026-08-07T10:07:40Z,5832027094,Adzuna::API::Response::Job,5928.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzA5NCIsInMiOiJaZ1NTMFdxUzhSR1dQb0pxUVhGUG53In0.1d_Y1TiGZlnGmcz7B1dSGQEBw5yLrDzVDVKp_cUMYPs,"Registered Nurse (RN) | Telemetry Location: Greenville, NC Agency: LRS Healthcare Pay: $1,336 to $1,482 per week Shift Information: Nights Contract Duration: 14 Weeks Start Date: 8/10/2026 About the Position Ready to start your next travel adventure? LRS Healthcare offers a full benefits package, 24/7 support, and a responsive, traveler-first culture. What are you waiting for? Apply today! Qualifications: 2 year of recent experience in area of specialty preferred Valid license and/or certificat…",35.6631,0,LRS Healthcare,Adzuna::API::Response::Company,"['US', 'North Carolina', 'Pitt County', 'Greenville']",Adzuna::API::Response::Location,"Greenville, Pitt County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,contract
-71.578946,https://www.adzuna.com/details/5832027100?utm_medium=api&utm_source=abfa41a4,22642.05,"Facility Attendant, Customer Service - North Kingstown",part_time,2026-08-07T10:07:40Z,5832027100,Adzuna::API::Response::Job,22642.05,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzEwMCIsInMiOiJaZ1NTMFdxUzhSR1dQb0pxUVhGUG53In0.uW_cZKWZeiBWd_JTS48QI2hkvndTVQKaz7LDfnZYWMU,"Facility Attendant -Customer Service Responsibilities include: Answering questions and advising customer in selection of building materials and supplies. Cutting lumber, and related materials to size requested by customer. Assisting customers in loading purchased materials into customer's vehicle. Marking prices on merchandise or price stickers, according to pricing guides. Straightening materials on display to maintain safe and orderly conditions in sales areas. Covering exposed materials, whe…",41.563957,1,Riverhead Building Supply Corporation,Adzuna::API::Response::Company,"['US', 'Rhode Island', 'Washington County', 'Exeter']",Adzuna::API::Response::Location,"Exeter, Washington County",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,
-72.745158,https://www.adzuna.com/details/5832027105?utm_medium=api&utm_source=abfa41a4,39699.06,Estimating Specialist,full_time,2026-08-07T10:07:40Z,5832027105,Adzuna::API::Response::Job,39699.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzEwNSIsInMiOiJaZ1NTMFdxUzhSR1dQb0pxUVhGUG53In0.WHmgkr2AQkIKF7cVMoP8oayaQ42YrSTDRgzrYXsVLLg,"JOB DESCRIPTION Estimating Specialist Review plans and specifications to prepare accurate project estimates. Create quotes and material takeoffs for contractors and customers. Coordinate with customers, vendors, and internal teams throughout the estimating process. Maintain detailed project records and follow up on opportunities in the CRM system. Manage multiple estimates and deadlines while providing excellent customer service. What You'll Bring as an Estimating Specialist: Estimating experie…",40.936338,1,Riverhead Building Supply Corporation,Adzuna::API::Response::Company,"['US', 'New York', 'Suffolk County', 'Calverton']",Adzuna::API::Response::Location,"Calverton, Suffolk County",Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,
-87.336276,https://www.adzuna.com/details/5832027093?utm_medium=api&utm_source=abfa41a4,107865.07,MANAGER-Emergency Room Nurse Manager Gary and Merrillville,,2026-08-07T10:07:40Z,5832027093,Adzuna::API::Response::Job,107865.07,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmdTUzBXcVM4UkdXUG9KcVFYRlBudyIsImkiOiI1ODMyMDI3MDkzIn0.obXI4MMc8TtLottWbyv-GgbwPEwzMzgTrI2-Es-vaZg,"Lead emergency care where every decision matters. Methodist Hospitals is seeking an experienced and visionary Emergency Department Nurse Manager to provide strategic and operational leadership for our two high-volume Emergency Departments at the Northlake Campus in Gary and the Southlake Campus in Merrillville. This is one of the hospital's most vital nursing leadership positions, overseeing teams that deliver lifesaving care 24 hours a day, 365 days a year. As Nurse Manager, you will be respon…",41.59869,1,The Methodist Hospitals,Adzuna::API::Response::Company,"['US', 'Indiana', 'Lake County', 'Gary']",Adzuna::API::Response::Location,"Gary, Lake County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-86.686621,https://www.adzuna.com/details/5832027080?utm_medium=api&utm_source=abfa41a4,63550.33,Test Technician,,2026-08-07T10:07:39Z,5832027080,Adzuna::API::Response::Job,63550.33,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzA4MCIsInMiOiJaZ1NTMFdxUzhSR1dQb0pxUVhGUG53In0.mdZ7ySXDrA9XyvV-n0oAxUKGZt1GzmXLnUfVMWyjqxQ,"Element has an opportunity for a Test Technician to join our rapidly expanding team.As a member of the operations team, the Test Technician position performs a variety of routine and non-routine testing assignments within the department assigned and insures timely and accurate test results under direct supervision. The technician positions must be proficient in a number of core business skills including but not limited to compliance to established safety rules, code of conduct, and company poli…",34.761179,1,Element Materials Technology,Adzuna::API::Response::Company,"['US', 'Alabama', 'Madison County', 'Madison']",Adzuna::API::Response::Location,"Madison, Madison County",Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,
-87.336276,https://www.adzuna.com/details/5832027079?utm_medium=api&utm_source=abfa41a4,56372.27,CLINICAL NURSE SPECIALIST Critical Care,,2026-08-07T10:07:39Z,5832027079,Adzuna::API::Response::Job,56372.27,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzA3OSIsInMiOiJaZ1NTMFdxUzhSR1dQb0pxUVhGUG53In0.uXaCq_FXLDF_F16NqeYzm4K6pmMR8Y75PkJqJT_J984,"The Clinical Nurse Specialist is a clinical expert in evidence-based nursing practice within a specialty area demonstrating a high degree of professional competence. This position acts as a clinical practitioner, educator, researcher, consultant and leader in his/her specialty area. In collaboration with nursing management, works to establish a philosophy of care, developing models and standards to ensure competent, evidence-based practice based on patient needs and available resources. PRINCIP…",41.59869,1,The Methodist Hospitals,Adzuna::API::Response::Company,"['US', 'Indiana', 'Lake County', 'Gary']",Adzuna::API::Response::Location,"Gary, Lake County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,contract
-118.048631,https://www.adzuna.com/details/5832027077?utm_medium=api&utm_source=abfa41a4,41730.9,CNC Lathe Machine Operator (1st Shift),,2026-08-07T10:07:39Z,5832027077,Adzuna::API::Response::Job,41730.9,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmdTUzBXcVM4UkdXUG9KcVFYRlBudyIsImkiOiI1ODMyMDI3MDc3In0.iLHE9n_WfTTd6Qn32GvQjbcuAkhmCp-ZUaeUg0m0h7U,"We are seeking a reliable and detail-oriented Machine Operator (2nd shift) to set up, operate, and maintain machinery in a safe and efficient manner. The ideal candidate will be responsible for ensuring equipment runs smoothly, producing high-quality parts or products according to specifications. This role plays a critical part in our production process, requiring attention to detail, mechanical aptitude, and a commitment to safety and productivity. Shift 1: 6:00am - 2:30pm Compensation: $22.00…",33.719698,1,Element Materials Technology,Adzuna::API::Response::Company,"['US', 'California', 'Orange County', 'Seal Beach']",Adzuna::API::Response::Location,"Seal Beach, Orange County",Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,
-87.30582,https://www.adzuna.com/details/5832027086?utm_medium=api&utm_source=abfa41a4,33171.77,MEDICAL ASSISTANT-ORTHO-SPINE,,2026-08-07T10:07:39Z,5832027086,Adzuna::API::Response::Job,33171.77,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWmdTUzBXcVM4UkdXUG9KcVFYRlBudyIsImkiOiI1ODMyMDI3MDg2In0.FfOKj2PcaZddwJ9litL5z6uQnm0msM6uJg4biPXtsaU,"Under general supervision, to perform work providing support of the primary care provider and team by providing patient care and assisting with procedures, patient care follow-up, and maintenance of patient flow. Interacts with internal departments, businesses, insurance companies and billing services. PRINCIPAL DUTIES AND RESPONSIBILITIES(*Essential Functions) Assists in urgent and emergent medical situations, and obtains and operates emergency equipment. Assists provider in assuring patient f…",41.47794,1,The Methodist Hospitals,Adzuna::API::Response::Company,"['US', 'Indiana', 'Lake County', 'Merrillville']",Adzuna::API::Response::Location,"Merrillville, Lake County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-87.30582,https://www.adzuna.com/details/5832027090?utm_medium=api&utm_source=abfa41a4,32851.06,MEDICAL ASSISTANT-ENDOCRINOLOGY,,2026-08-07T10:07:39Z,5832027090,Adzuna::API::Response::Job,32851.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzA5MCIsInMiOiJaZ1NTMFdxUzhSR1dQb0pxUVhGUG53In0.-uka6hZANAkhFrbNlFDnzsURUV8qQgI0wNZjLC7GMuU,"Under general supervision, to perform work providing support of Methodist providers and teams by providing patient care and assisting with procedures, patient care follow-up, and maintenance of patient flow. Interacts with internal departments, businesses, insurance companies and billing services. PRINCIPAL DUTIES AND RESPONSIBILITIES(*Essential Functions) Assists in urgent and emergent medical situations, and obtains and operates emergency equipment. Assists provider in assuring patient follow…",41.47794,1,The Methodist Hospitals,Adzuna::API::Response::Company,"['US', 'Indiana', 'Lake County', 'Merrillville']",Adzuna::API::Response::Location,"Merrillville, Lake County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-87.336276,https://www.adzuna.com/details/5832027076?utm_medium=api&utm_source=abfa41a4,31212.49,ESW I-HOUSE KEEPER,,2026-08-07T10:07:38Z,5832027076,Adzuna::API::Response::Job,31212.49,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzA3NiIsInMiOiJaZ1NTMFdxUzhSR1dQb0pxUVhGUG53In0.P7zi8YM0HGYQz3_syHNoPBq1Kd7k5J0ivqQuo9a2yCA,"Under the direct supervision of the Supervisor, the Floor Finisher performs carpet cleaning and floor cleaning and refinishing using standard equipment, supplies, and chemicals. Other tasks include moving furniture, equipment, and supplies as necessary when relocating a customer. PRINCIPAL DUTIES AND RESPONSIBILITIES(*Essential Functions) Apply new sealers and finishes to floor surfaces with a mop to ensure a glossy result with no streaks 95% of the time. As schedule allows, cleans the rooms/ar…",41.59869,1,The Methodist Hospitals,Adzuna::API::Response::Company,"['US', 'Indiana', 'Lake County', 'Gary']",Adzuna::API::Response::Location,"Gary, Lake County",Adzuna::API::Response::Category,domestic-help-cleaning-jobs,Domestic help & Cleaning Jobs,
