title,salary_min,id,created,salary_max,longitude,__CLASS__,redirect_url,adref,latitude,description,salary_is_predicted,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.label,category.tag,company.display_name,company.__CLASS__,contract_time,contract_type
Travel Nurse - RN - PACU - Post Anesthesia Care Unit - $1561.31 / Week - Hiring Now,0.0,5687542099,2026-04-02T10:08:54Z,81188.0,-85.77405,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542099?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=ECC344FDD7B7EFC1AC28D8FF93336A86429ACFB9,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0MjA5OSIsInMiOiJ2cGRxMko4dThSR0J1TDlDa0psZjlnIn0.XoQ7ddrx3qTsmJilryTGLE87iDTgdY3Vs4aLQeYCuyo,38.24465,"Atlas MedStaff is seeking an experienced Post Anesthesia Care Unit Registered Nurse for an exciting Travel Nursing job in Louisville, KY. Shift: Inquire Start Date: 04/19/2026 Duration: 13 weeks Pay: $1561.31 / Week Atlas Medstaff is currently seeking candidates in the RN, PACU profession for a 13 week contract in the Louisville, Kentucky area. Atlas Medstaff is a premier staffing firm dedicated to matching outstanding talent with exceptional opportunities. Our commitment to excellence and our …",0,"['US', 'Kentucky', 'Jefferson County', 'Louisville']",Adzuna::API::Response::Location,"Louisville, Jefferson County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Atlas MedStaff,Adzuna::API::Response::Company,,
Travel Nurse - RN - IR - Interventional Radiology - $2851.19 / Week - Hiring Now,0.0,5687542089,2026-04-02T10:08:54Z,148261.0,-73.997006,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542089?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=970DB1249A5B2AD2C0E08454BBD31FF1DEC5FB01,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0MjA4OSIsInMiOiJ2cGRxMko4dThSR0J1TDlDa0psZjlnIn0.Fz7ZB0Pd5N1UavZbdgaTIy9obxtSoMk-9cIVzek4y_g,40.750133,"FlexCare is seeking an experienced Interventional Radiology Registered Nurse for an exciting Travel Nursing job in New York, NY. Shift: 5x8 hr days Start Date: 04/27/2026 Duration: 13 weeks Pay: $2851.19 / Week Profession: RN Requirements: BLS;ACLS Desired Start Date: 2026-04-27 Facility Type: Level II Trauma & Teaching Facility Assignment Type: Travel Estimated Pay Package: $2851.19 Why Clinicians Choose FlexCare Less hassle, more control: one recruiter, transparent pay, and concierge-level su…",0,"['US', 'New York', 'New York City', 'Manhattan', 'Chelsea and Clinton']",Adzuna::API::Response::Location,"Chelsea and Clinton, Manhattan",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,FlexCare,Adzuna::API::Response::Company,,
Travel Nurse - Registered Nurse - Rehab - Rehabilitation - $1709.3 / Week,0.0,5687542090,2026-04-02T10:08:54Z,88883.0,-90.076855,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542090?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=CE1AA51FEF57839BD95862E8CEE4850050188917,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0MjA5MCIsInMiOiJ2cGRxMko4dThSR0J1TDlDa0psZjlnIn0.ysBo1JCh_LuSLwllwQac7qzsVa1z7zmzYKOXVI5sgEY,29.957519,"FlexCare is seeking an experienced Rehabilitation Registered Nurse for an exciting Travel Nursing job in New Orleans, LA. Shift: 3x12 hr nights Start Date: 04/20/2026 Duration: 13 weeks Pay: $1709.3 / Week Profession: RN Requirements: BLS Desired Start Date: 2026-04-20 Facility Type: Teaching Facility Assignment Type: Travel Estimated Pay Package: $1709.30 Why Clinicians Choose FlexCare Less hassle, more control: one recruiter, transparent pay, and concierge-level support that anticipates your …",0,"['US', 'Louisiana', 'Orleans Parish', 'New Orleans']",Adzuna::API::Response::Location,"New Orleans, Orleans Parish",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,FlexCare,Adzuna::API::Response::Company,,
Travel Nurse - RN - ER - Emergency Room - $2243.59 / Week,0.0,5687542078,2026-04-02T10:08:54Z,116666.0,-123.821153,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542078?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=CAC7976F06EB99E1FB6158A086404B613C57D996,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidnBkcTJKOHU4UkdCdUw5Q2tKbGY5ZyIsImkiOiI1Njg3NTQyMDc4In0.hnqVa85vfaeH92BbhuzikqKh8EEU6mI2fIU-K_XFiOY,46.969107,"Cynet Health is seeking an experienced Emergency Room Registered Nurse for an exciting Travel Nursing job in Aberdeen, WA. Shift: 3x12 hr nights Start Date: 05/04/2026 Duration: 13 weeks Pay: $2243.59 / Week About Cynet Health: Ranked Best Travel Nursing Companies 2022 by BluePipes. We offer the most competitive pay for every position we fill. We understand this is a partnership. You will have no surprises. Your salary will be discussed upfront and there will be no troubling negotiation tactics…",0,"['US', 'Washington', 'Grays Harbor County', 'Bench Drive']",Adzuna::API::Response::Location,"Bench Drive, Grays Harbor County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Cynet Health,Adzuna::API::Response::Company,,
Travel Nurse - Registered Nurse - CVICU - Cardiovascular Intensive Care Unit - $2279.16 / Week,0.0,5687542062,2026-04-02T10:08:54Z,118516.0,-80.215929,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542062?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=AE126D73476676FF9F202FA42D2C0CBA84434834,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidnBkcTJKOHU4UkdCdUw5Q2tKbGY5ZyIsImkiOiI1Njg3NTQyMDYyIn0.UnCZCyJBQE2i7Nza6SD__kFQL-HfhEiAQ1gOWQfJOjs,36.103638,"TRS Healthcare is seeking an experienced Cardiovascular Intensive Care Unit Registered Nurse for an exciting Travel Nursing job in Winston-Salem, NC. Shift: 4x12 hr nights Start Date: 04/27/2026 Duration: 13 weeks Pay: $2279.16 / Week TRS Healthcare is seeking a Registered Nurse that is licensed in NC to work in the specialty area of Cardiovascular Intensive Care Unit. (Compact license acceptable) This is a 13 week assignment The shift is 7p-7a. The start date for this assignment is 04/27/2026 …",0,"['US', 'North Carolina', 'Forsyth County', 'Winston Salem']",Adzuna::API::Response::Location,"Winston Salem, Forsyth County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,TRS Healthcare,Adzuna::API::Response::Company,,
Travel Nurse - Registered Nurse - TELE - Telemetry,15171.85,5687542108,2026-04-02T10:08:54Z,15171.85,,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542108?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=3AF5E7C3CE16F7930E70D9072047F97490F9C674,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidnBkcTJKOHU4UkdCdUw5Q2tKbGY5ZyIsImkiOiI1Njg3NTQyMTA4In0.5kX-o_8hIfGGMyw7hytirJHYxNULz58fl1IJIFXv4E4,,"Medical Solutions is seeking an experienced Telemetry Registered Nurse for an exciting Travel Nursing job in Brick, NJ. Shift: 3x12 hr nights Start Date: ASAP Duration: 13 weeks A facility in Brick, NJ is seeking its next amazing RN (Registered Nurse) to work in Telemetry. Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can get you where you wa…",1,['US'],Adzuna::API::Response::Location,US,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Medical Solutions,Adzuna::API::Response::Company,,
Travel Nurse - Registered Nurse - TELE - Telemetry,32408.78,5687542080,2026-04-02T10:08:54Z,32408.78,-122.687758,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542080?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=96D9162466FF7AA8E966BF25E5FFB8A39B3FB69A,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0MjA4MCIsInMiOiJ2cGRxMko4dThSR0J1TDlDa0psZjlnIn0.QnGe5-l9C3XeqaOXYhlV1Y2XQWkTB6Y2SplhOP18wdQ,45.510552,"Medical Solutions is seeking an experienced Telemetry Registered Nurse for an exciting Travel Nursing job in Portland, OR. Shift: 3x12 hr days Start Date: 04/27/2026 Duration: 13 weeks A facility in Portland, OR is seeking its next amazing RN (Registered Nurse) to work in Telemetry. Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can get you wh…",1,"['US', 'Oregon', 'Multnomah County', 'Portland']",Adzuna::API::Response::Location,"Portland, Multnomah County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Medical Solutions,Adzuna::API::Response::Company,,
Travel Nurse - RN - LD - Labor and Delivery - $2833.2 / Week - Hiring Now,0.0,5687542065,2026-04-02T10:08:54Z,147326.0,-67.475308,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542065?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=D3F6563D076C6DB93FD4B82AD2F30FF7B8B9726A,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0MjA2NSIsInMiOiJ2cGRxMko4dThSR0J1TDlDa0psZjlnIn0.QMBpzg2xkSbeCO-3svWq9DWWuFDTyTBqerRKOBMUm68,44.713348,"Host Healthcare is seeking an experienced Labor and Delivery Registered Nurse for an exciting Travel Nursing job in Machias, ME. Shift: Inquire Start Date: 04/27/2026 Duration: 13 weeks Pay: $2833.2 / Week About Host Healthcare: At Host Healthcare, we are dedicated to empowering the life and healthcare career you deserve. As a nurse, allied, or therapy professional, you will be matched to one of our responsive recruiters who will have your back throughout your journey. You will also be connecte…",0,"['US', 'Maine', 'Washington County', 'Machias']",Adzuna::API::Response::Location,"Machias, Washington County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Host Healthcare,Adzuna::API::Response::Company,,
Travel Nurse - Registered Nurse - LD - Labor and Delivery - $2802 / Week,0.0,5687542094,2026-04-02T10:08:54Z,145704.0,-73.784189,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542094?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=C8CF5C04B6068B3FD8097113D23EE84B43DF3ED7,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0MjA5NCIsInMiOiJ2cGRxMko4dThSR0J1TDlDa0psZjlnIn0.B-X66-qx54gHPBytWajGXsgnPS86Y3-DkLXb2IjEdYQ,40.916842,"LRS Healthcare - Nursing is seeking an experienced Labor and Delivery Registered Nurse for an exciting Travel Nursing job in New York, NY. Shift: Inquire Start Date: 05/31/2026 Duration: 13 weeks Pay: $2802 / Week Ready to start your next travel adventure? LRS Healthcare offers a full benefits package, 24/7 support, and a responsive, traveler-first culture. What are you waiting for? Apply today! Qualifications: 2 year of recent experience in area of specialty preferred Valid license and/or cert…",0,"['US', 'New York', 'Westchester County', 'New Rochelle']",Adzuna::API::Response::Location,"New Rochelle, Westchester County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,LRS Healthcare - Nursing,Adzuna::API::Response::Company,,
Travel Nurse - Registered Nurse - LD - Labor and Delivery - $2808 / Week,0.0,5687542109,2026-04-02T10:08:54Z,146016.0,-109.684372,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542109?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=B87550029E6A9101CD4A3CF2AC7F7BAB31A0770C,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0MjEwOSIsInMiOiJ2cGRxMko4dThSR0J1TDlDa0psZjlnIn0.K3wL8P3gCZeXq8g6eyJoKB2cFpSPaH9LUdLHBcrPrmA,48.54546,"ADN Healthcare is seeking an experienced Labor and Delivery Registered Nurse for an exciting Travel Nursing job in Havre, MT. Shift: Inquire Start Date: 04/15/2026 Duration: 13 weeks Pay: $2808 / Week About ADN Healthcare: ADN Healthcare is an industry leading healthcare staffing solutions provider dedicated to identifying Healthcare Professionals that are in the top 15% of their profession for companies that deserve them and the patients in need of World-Class care. We work with leading hospit…",0,"['US', 'Montana', 'Hill County', 'Havre']",Adzuna::API::Response::Location,"Havre, Hill County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,ADN Healthcare,Adzuna::API::Response::Company,,
Travel Nurse - RN - ICU - Intensive Care Unit - $1654.32 / Week,0.0,5687542103,2026-04-02T10:08:54Z,86024.0,-80.560385,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542103?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=6ACFDDB0159EC6698D21906861757173E27B5BF7,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0MjEwMyIsInMiOiJ2cGRxMko4dThSR0J1TDlDa0psZjlnIn0.KJCdT6eOzdt-CiFzQVKNEBEbVyPvTZfhchCkPs4TaLw,35.38471,"FlexCare is seeking an experienced Intensive Care Unit Registered Nurse for an exciting Travel Nursing job in Concord, NC. Shift: 3x12 hr nights Start Date: 04/27/2026 Duration: 13 weeks Pay: $1654.32 / Week Profession: RN Requirements: BLS;ACLS;NIH Desired Start Date: 2026-04-27 Facility Type: Level III Trauma Facility Assignment Type: Travel Estimated Pay Package: $1654.32 Why Clinicians Choose FlexCare Less hassle, more control: one recruiter, transparent pay, and concierge-level support tha…",0,"['US', 'North Carolina', 'Cabarrus County', 'Flowes Store']",Adzuna::API::Response::Location,"Flowes Store, Cabarrus County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,FlexCare,Adzuna::API::Response::Company,,
Travel Nurse - Registered Nurse - PACU - Post Anesthesia Care Unit - $1789 / Week,0.0,5687542088,2026-04-02T10:08:54Z,93028.0,-82.555682,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542088?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=B3CA6860E864EAE4EE27A4AB61F8A851976C4B3B,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0MjA4OCIsInMiOiJ2cGRxMko4dThSR0J1TDlDa0psZjlnIn0.FwUFWbhRP9XSi_VrjQxd0bvwFNLt9nC-7bIdC8p_dTk,35.596321,"Fusion Medical Staffing is seeking an experienced Post Anesthesia Care Unit Registered Nurse for an exciting Travel Nursing job in Asheville, NC. Shift: Inquire Start Date: ASAP Duration: 24 weeks Pay: $1789 / Week Travel PACU RN Company: Fusion Medical Staffing Location: Facility in Asheville, North Carolina Job Details Fusion Medical Staffing is seeking a skilled PACU RN for a 24-week travel assignment in Asheville, North Carolina. As a member of our team, you'll have the opportunity to make …",0,"['US', 'North Carolina', 'Buncombe County', 'Asheville']",Adzuna::API::Response::Location,"Asheville, Buncombe County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Fusion Medical Staffing,Adzuna::API::Response::Company,,
Travel Nurse - RN - TELE - Telemetry - $2009.92 / Week - Hiring Now,0.0,5687542074,2026-04-02T10:08:54Z,104515.0,-92.9406,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542074?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=2E43DB03E3DA49F728163EA4C3C0EFC68B9FAD32,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0MjA3NCIsInMiOiJ2cGRxMko4dThSR0J1TDlDa0psZjlnIn0.KUxxr43Z0LuyMC9Ggb_OwzHVKSMtMQjCWZdK0z6omXU,42.05592,"FlexCare is seeking an experienced Telemetry Registered Nurse for an exciting Travel Nursing job in Marshalltown, IA. Shift: 3x12 hr nights Start Date: 04/27/2026 Duration: 13 weeks Pay: $2009.92 / Week Profession: RN Requirements: BLS;ACLS Desired Start Date: 2026-04-27 Facility Type: Acute Care Facility Assignment Type: Travel Estimated Pay Package: $2009.92 Why Clinicians Choose FlexCare Less hassle, more control: one recruiter, transparent pay, and concierge-level support that anticipates y…",0,"['US', 'Iowa', 'Marshall County', 'Marshalltown']",Adzuna::API::Response::Location,"Marshalltown, Marshall County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,FlexCare,Adzuna::API::Response::Company,,
Travel Nurse - RN - ICU - Intensive Care Unit - $2122 / Week - Hiring Now,0.0,5687542060,2026-04-02T10:08:54Z,110344.0,-78.89908,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542060?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=D520D19DCB66168DA3B115AE5C14AFA31F160FF9,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidnBkcTJKOHU4UkdCdUw5Q2tKbGY5ZyIsImkiOiI1Njg3NTQyMDYwIn0.UQqoi_hPWhEk9nMvgy_XqqZVGP7rlxrghHhxGGiYxOw,35.996611,"Stability Healthcare is seeking an experienced Intensive Care Unit Registered Nurse for an exciting Travel Nursing job in Durham, NC. Shift: 3x12 hr flex Start Date: ASAP Duration: 10 weeks Pay: $2122 / Week About Stability Healthcare: Stability HealthCare is a premier Per Diem and Travel Nurse Company. We provide the most qualified Nurses with great opportunities throughout the United States. We are recognized in the industry, not by our size, but the quality of our professionals, committed se…",0,"['US', 'North Carolina', 'Durham County', 'Durham']",Adzuna::API::Response::Location,"Durham, Durham County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Stability Healthcare,Adzuna::API::Response::Company,,
Travel Nurse - RN - MS - Medical Surgical - $1305.51 / Week - Hiring Now,0.0,5687542091,2026-04-02T10:08:54Z,67886.0,-84.172308,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542091?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=6207740016918CB5DB75FA0E0DF9F0B55B23AD6F,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidnBkcTJKOHU4UkdCdUw5Q2tKbGY5ZyIsImkiOiI1Njg3NTQyMDkxIn0.I5CAqg4pHfuEruHGnVQrQv-OZCOQC3rYe2byrgG7FLE,34.289164,"Atlas MedStaff is seeking an experienced Medical Surgical Registered Nurse for an exciting Travel Nursing job in Cumming, GA. Shift: 3x12 hr nights Start Date: 04/27/2026 Duration: 13 weeks Pay: $1305.51 / Week Atlas Medstaff is currently seeking candidates in the RN, Med/Surg profession for a 13 week contract in the Cumming, Georgia area. Atlas Medstaff is a premier staffing firm dedicated to matching outstanding talent with exceptional opportunities. Our commitment to excellence and our consu…",0,"['US', 'Georgia', 'Forsyth County', 'Cumming']",Adzuna::API::Response::Location,"Cumming, Forsyth County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Atlas MedStaff,Adzuna::API::Response::Company,,
Travel Nurse - RN - PICU - Pediatric Intensive Care Unit - $2588.63 / Week,0.0,5687542104,2026-04-02T10:08:54Z,134608.0,-76.63068,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542104?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=ACFACC91294B700A3BE1ACFC142AA54C78350D3B,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzU0MjEwNCIsInMiOiJ2cGRxMko4dThSR0J1TDlDa0psZjlnIn0.JR8vz5lDtSAthxsvkZOtW1qKi6iwk9JiMjBiwgwD2z0,40.27884,"Coast Medical Service is seeking an experienced Pediatric Intensive Care Unit Registered Nurse for an exciting Travel Nursing job in Hershey, PA. Shift: 3x12 hr nights Start Date: 05/05/2026 Duration: 14 weeks Pay: $2588.63 / Week Coast Medical Service is a nationwide travel nursing & allied healthcare staffing agency dedicated to providing an elite traveler experience for the experienced or first-time traveler. Coast is featured on Blue Pipes' 2023 Best Travel Agencies and named a 2022 Top Rat…",0,"['US', 'Pennsylvania', 'Dauphin County', 'Swatara Sta']",Adzuna::API::Response::Location,"Swatara Sta, Dauphin County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Coast Medical Service,Adzuna::API::Response::Company,,
Travel Nurse - Registered Nurse - OR - Operating Room - $2100.82 / Week,0.0,5687542076,2026-04-02T10:08:54Z,109242.0,-106.64425,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687542076?se=vpdq2J8u8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=2BC4897D02145AECD562BA2A773D3BBD1AF845A4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidnBkcTJKOHU4UkdCdUw5Q2tKbGY5ZyIsImkiOiI1Njg3NTQyMDc2In0.2J7GcdgbRBWi8g78_5FKPBqFvv0N6IsTSo0pzSCnzLU,35.19955,"FlexCare is seeking an experienced Operating Room Registered Nurse for an exciting Travel Nursing job in Albuquerque, NM. Shift: 3x12 hr days Start Date: 04/27/2026 Duration: 13 weeks Pay: $2100.82 / Week Profession: RN Requirements: BLS Desired Start Date: 2026-04-27 Facility Type: Teaching Facility Assignment Type: Travel Estimated Pay Package: $2100.82 Why Clinicians Choose FlexCare Less hassle, more control: one recruiter, transparent pay, and concierge-level support that anticipates your n…",0,"['US', 'New Mexico', 'Bernalillo County', 'Alameda']",Adzuna::API::Response::Location,"Alameda, Bernalillo County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,FlexCare,Adzuna::API::Response::Company,,
