created,redirect_url,title,salary_is_predicted,contract_time,salary_min,adref,description,salary_max,id,__CLASS__,company.display_name,company.__CLASS__,location.area,location.display_name,location.__CLASS__,category.label,category.__CLASS__,category.tag,latitude,longitude,contract_type
2026-08-26T09:56:52Z,https://www.adzuna.com/land/ad/5856866800?se=oFWua1ah8RGQA_bVNgJMEA&utm_medium=api&utm_source=abfa41a4&v=54F5F4DF05DEB0A1FE94F6C0884C2FE43F19441D,Regional Truck Driver Company - 6mo EXP Required - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjgwMCIsInMiOiJvRld1YTFhaDhSR1FBX2JWTmdKTUVBIn0.jKKsUNy_b-fcPnU7G0zzPPtJN3ldtfzUdIilX7s4arQ,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866800,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'New York', 'Rensselaer County', 'Rensselaer']","Rensselaer, Rensselaer County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,42.657304,-73.757553,
2026-08-26T09:56:52Z,https://www.adzuna.com/land/ad/5856866826?se=pqeWbFah8RGQA_bVNgJMEA&utm_medium=api&utm_source=abfa41a4&v=E3A0D7FF6CBFA53B262A54A1AAFFE7B769112614,Class A CDL Company Driver - 3yrs EXP Required - Local - Dry Van - Dana Companies - 5720,1,full_time,69332.66,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjgyNiIsInMiOiJwcWVXYkZhaDhSR1FBX2JWTmdKTUVBIn0.n3jTshx1ceItiAjtoxn_1h_zfcwOf9E_H3k8TbM0vXE,"Company Driver – OTR/Regional/Local - Bulk Jobs with Huge Pay. Dana Transport is one of the largest privately owned tank companies in the United States, and building a first-class Dry Bulk Team. Our program pays some of the highest salaries and is one of the most modern dry bulk fleets in North America. Become part of the Dana family today! Freight/Trailer Type: Pneumatic Trailer / Dry Bulk Driver compensation: $1400-2400 gross a week Paid % with hourly supplemental 50% of all detention billed …",69332.66,5856866826,Adzuna::API::Response::Job,Dana Companies - 5720,Adzuna::API::Response::Company,"['US', 'Rhode Island', 'Washington County', 'North Kingstown']","North Kingstown, Washington County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,41.58648,-71.46756,
2026-08-26T09:56:51Z,https://www.adzuna.com/land/ad/5856866734?se=pqeWbFah8RGQA_bVNgJMEA&utm_medium=api&utm_source=abfa41a4&v=95C41D952B448267462496355FC969010283B81E,CDL-A Company Driver - 6mo EXP Required - Regional - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFlV2JGYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY2NzM0In0.J5x9_mI2GpDzESmi4jFVwQB-OiElx3nF5DdlycNyMFo,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866734,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'Ohio', 'Hancock County', 'Findlay']","Findlay, Hancock County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,41.04052,-83.644115,
2026-08-26T09:56:51Z,https://www.adzuna.com/land/ad/5856866781?se=pqeWbFah8RGQA_bVNgJMEA&utm_medium=api&utm_source=abfa41a4&v=4DC40C8AEEB9F7DDAD51F5DB6C142FF52C674F3A,Regional Truck Driver Company - 6mo EXP Required - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2Njc4MSIsInMiOiJwcWVXYkZhaDhSR1FBX2JWTmdKTUVBIn0.r6tUgv8FJ9ZWejsZGKKrsK_Q15SWnN94mhwtYkolwQU,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866781,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'New York', 'Suffolk County', 'Lake Ronkonkoma Heights']","Lake Ronkonkoma Heights, Suffolk County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,40.81812,-73.1208,
2026-08-26T09:56:51Z,https://www.adzuna.com/land/ad/5856866738?se=pqeWbFah8RGQA_bVNgJMEA&utm_medium=api&utm_source=abfa41a4&v=8F9B408EE58E94EED8D5EF7A422E04DC9778CC11,Class A CDL Company Driver - 6mo EXP Required - Regional - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjczOCIsInMiOiJwcWVXYkZhaDhSR1FBX2JWTmdKTUVBIn0._hyPZcUFhFhqSKgAVAPbpnPlYU8FJalAKc56Pp2WajE,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866738,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'New York', 'Seneca County', 'Romulus']","Romulus, Seneca County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,42.743176,-76.844301,
2026-08-26T09:56:51Z,https://www.adzuna.com/land/ad/5856866741?se=pqeWbFah8RGQA_bVNgJMEA&utm_medium=api&utm_source=abfa41a4&v=130D3F01707ACA145218D7AB2D90DC5B8DD81791,CDL-A Company Driver - 6mo EXP Required - Regional - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFlV2JGYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY2NzQxIn0.vSjC-3xKAat4PUTURtEkAtKkqCfI57XDIyFTtaTWoNc,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866741,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'New York', 'Chemung County', 'Pine City']","Pine City, Chemung County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,42.050857,-76.865835,
2026-08-26T09:56:51Z,https://www.adzuna.com/land/ad/5856866750?se=pqeWbFah8RGQA_bVNgJMEA&utm_medium=api&utm_source=abfa41a4&v=3335BF35B30893FADCAD86878A9DCC4BA3F5BD92,CDL-A Company Driver - 6mo EXP Required - Regional - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2Njc1MCIsInMiOiJwcWVXYkZhaDhSR1FBX2JWTmdKTUVBIn0.5YqBebT9FlxPPF7BXWqsYorALLaKgDtzT3ueqGPuw6Q,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866750,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'Pennsylvania', 'Centre County', 'State College']","State College, Centre County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,40.793925,-77.844355,
2026-08-26T09:56:51Z,https://www.adzuna.com/land/ad/5856866763?se=pqeWbFah8RGQA_bVNgJMEA&utm_medium=api&utm_source=abfa41a4&v=45E4F2BEA9A314128AAFF6FEBCB66C4FC92C134A,CDL-A Company Driver - 6mo EXP Required - Regional - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2Njc2MyIsInMiOiJwcWVXYkZhaDhSR1FBX2JWTmdKTUVBIn0.JNCbLvgJUVOykuGhjVb05bcDBQgTsYiYrKoPvp3ZnJQ,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866763,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'South Carolina', 'Beaufort County', 'Hilton Head Island']","Hilton Head Island, Beaufort County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,32.225692,-80.737001,
2026-08-26T09:56:51Z,https://www.adzuna.com/land/ad/5856866770?se=pqeWbFah8RGQA_bVNgJMEA&utm_medium=api&utm_source=abfa41a4&v=7156A336E8F8815E3F496A99ECC75741594EBD61,Regional Truck Driver Company - 6mo EXP Required - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2Njc3MCIsInMiOiJwcWVXYkZhaDhSR1FBX2JWTmdKTUVBIn0.LQA3SYNylZSwl2rwWL02rP384KK9pg4xiw_2OHt16RA,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866770,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'West Virginia', 'Monongalia County', 'Westover']","Westover, Monongalia County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,39.649199,-79.953757,
2026-08-26T09:56:51Z,https://www.adzuna.com/land/ad/5856866753?se=pqeWbFah8RGQA_bVNgJMEA&utm_medium=api&utm_source=abfa41a4&v=500A1D5B4A977AC4670DDC8DBED624D10E751777,Regional Truck Driver Company - 6mo EXP Required - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFlV2JGYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY2NzUzIn0.7iO6AYG_97ufvl9U9S1cCNwOqQ5RkCYBjvkp0SrgomI,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866753,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'Pennsylvania', 'Centre County', 'State College']","State College, Centre County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,40.793925,-77.844355,
2026-08-26T09:56:51Z,https://www.adzuna.com/land/ad/5856866765?se=pqeWbFah8RGQA_bVNgJMEA&utm_medium=api&utm_source=abfa41a4&v=BA578507B6A31AB4ADF7B5EC57F16FDB74E0AB62,Regional Truck Driver Company - 6mo EXP Required - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFlV2JGYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY2NzY1In0.8XBc9sQM5-LDG96JmGtx1hJJlvFNLa1ncs-1bS9YAMc,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866765,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'Ohio', 'Muskingum County', 'Zanesville']","Zanesville, Muskingum County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,39.95424,-81.98496,
2026-08-26T09:56:50Z,https://www.adzuna.com/land/ad/5856866693?se=pqeWbFah8RGQA_bVNgJMEA&utm_medium=api&utm_source=abfa41a4&v=882C17777D585B315E7274FB7934E33B8C632B7F,Class A CDL Company Driver - 6mo EXP Required - Regional - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjY5MyIsInMiOiJwcWVXYkZhaDhSR1FBX2JWTmdKTUVBIn0.yhjXIiel43OcSPebS2JAnFm-usZpnCsuDvyXreGd5uI,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866693,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'Illinois', 'Coles County', 'Charleston']","Charleston, Coles County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,39.488789,-88.176764,
2026-08-26T09:56:50Z,https://www.adzuna.com/details/5856866681?utm_medium=api&utm_source=abfa41a4,Grossing Technician,1,full_time,48269.69,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjY4MSIsInMiOiJwcWVXYkZhaDhSR1FBX2JWTmdKTUVBIn0.OrRVFkyS3RNyCZWd2EU3Qkww5yIzbH-bvebQvM3KGFo,"Job Functions, Duties, Responsibilities and Position Qualifications: We're not just a workplace - we're a Great Place to Work certified employer! Proudly certified as a Great Place to Work, we are dedicated to creating a supportive and inclusive environment. At Sonic Healthcare USA, we emphasize teamwork and innovation. Check out our job openings and advance your career with a company that values its team members! Quality is in our DNA  is it in yours? You put the pro in medical laboratory prof…",48269.69,5856866681,Adzuna::API::Response::Job,Sonic Healthcare USA,Adzuna::API::Response::Company,"['US', 'North Carolina', 'Guilford County', 'Greensboro']","Greensboro, Guilford County",Adzuna::API::Response::Location,Scientific & QA Jobs,Adzuna::API::Response::Category,scientific-qa-jobs,36.067604,-79.756811,
2026-08-26T09:56:50Z,https://www.adzuna.com/land/ad/5856866683?se=pqeWbFah8RGQA_bVNgJMEA&utm_medium=api&utm_source=abfa41a4&v=C25D3DAF2E7B0064DAD5B6BCECA51BC9BB9CD913,Regional Truck Driver Company - 6mo EXP Required - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFlV2JGYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY2NjgzIn0._SZdj0xFSq70PUmX5Sef1FP42SBhFvaJfv35SvOyWng,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866683,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'Georgia', 'Telfair County', 'Helena']","Helena, Telfair County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,32.0903,-82.916373,
2026-08-26T09:56:50Z,https://www.adzuna.com/land/ad/5856866728?se=pqeWbFah8RGQA_bVNgJMEA&utm_medium=api&utm_source=abfa41a4&v=4F5C664E6690B2E8EA95D39D23E00D5C65506365,Regional Truck Driver Company - 6mo EXP Required - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjcyOCIsInMiOiJwcWVXYkZhaDhSR1FBX2JWTmdKTUVBIn0.kr16pWIO6McZ_XsvS8ogYZJIkzTVO10mytErrQGF0JY,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866728,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'Michigan', 'Ottawa County', 'Holland']","Holland, Ottawa County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,42.779394,-86.110118,
2026-08-26T09:56:50Z,https://www.adzuna.com/land/ad/5856866714?se=pqeWbFah8RGQA_bVNgJMEA&utm_medium=api&utm_source=abfa41a4&v=0A58BD16CFC6E76E55CDF6E7542444538BBC35CE,Regional Truck Driver Company - 6mo EXP Required - Dry Van - $1k - $2.18k per week - Roehl Transport,0,full_time,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFlV2JGYWg4UkdRQV9iVk5nSk1FQSIsImkiOiI1ODU2ODY2NzE0In0.PrvRIwQZHnTLZ89g-Fe9FrTYSN9QYqYYG7BH8_4bfow,"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",113360.0,5856866714,Adzuna::API::Response::Job,Roehl Transport,Adzuna::API::Response::Company,"['US', 'New York', 'Chautauqua County', 'Mayville']","Mayville, Chautauqua County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,42.243549,-79.495821,
