title,__CLASS__,salary_is_predicted,adref,salary_max,latitude,redirect_url,salary_min,id,description,longitude,created,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,category.label,category.tag,category.__CLASS__,contract_time,contract_type
CDL A Truck Driver - Home Daily,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWW82NG9LeTI4UkdBRjc1WEJONjRZZyIsImkiOiI1ODk0MTU1MzE2In0.GCmQXeAHAvvtE99xBtu--0aftKc0YPyaedJZ9VOQAGY,72281.67,40.5201,https://www.adzuna.com/land/ad/5894155316?se=Yo64oKy28RGAF75XBN64Yg&utm_medium=api&utm_source=abfa41a4&v=8321B6D0C64EEE1CB52BCB6DC4220016A855DD13,72281.67,5894155316,"As a Local Yard Driver with Lazer Logistics, you will stay in one location for your entire shift. No traffic, no long routes, and no multiple stops. Instead, you focus on moving trailers within the yard in a safe, controlled environment. This is one of the most consistent and predictable CDL jobs available.You know where you are going, what you are doing, and when your day starts and ends.If you are looking for a CDL job that offers consistency, predictability, and a better day-to-day driving e…",-88.98576,2026-09-22T12:33:30Z,"['US', 'Illinois', 'McLean County', 'Normal']",Adzuna::API::Response::Location,"Normal, McLean County",Lazer Logistics,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
CDL A Truck Driver - Home Daily,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWW82NG9LeTI4UkdBRjc1WEJONjRZZyIsImkiOiI1ODk0MTU1MzI1In0._dyP1uok3DwICPs7KK0TMF-PsCIzLvu9P1lDrlg_u7A,75383.51,43.395537,https://www.adzuna.com/land/ad/5894155325?se=Yo64oKy28RGAF75XBN64Yg&utm_medium=api&utm_source=abfa41a4&v=FAF1C4FFAFC6928300C4813EE4E0E3D741D39D35,75383.51,5894155325,"As a Local Yard Driver with Lazer Logistics, you will stay in one location for your entire shift. No traffic, no long routes, and no multiple stops. Instead, you focus on moving trailers within the yard in a safe, controlled environment. This is one of the most consistent and predictable CDL jobs available.You know where you are going, what you are doing, and when your day starts and ends.If you are looking for a CDL job that offers consistency, predictability, and a better day-to-day driving e…",-87.882519,2026-09-22T12:33:30Z,"['US', 'Wisconsin', 'Ozaukee County', 'Port Washington']",Adzuna::API::Response::Location,"Port Washington, Ozaukee County",Lazer Logistics,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
CDL A Truck Driver - Home Daily,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWW82NG9LeTI4UkdBRjc1WEJONjRZZyIsImkiOiI1ODk0MTU1MzI0In0.GihBgu3eL0tju7xcWUhRxwSaTbeluJp4YgPdlJycRN0,63830.52,42.778932,https://www.adzuna.com/land/ad/5894155324?se=Yo64oKy28RGAF75XBN64Yg&utm_medium=api&utm_source=abfa41a4&v=24D2D88112496137970F0836D166C66773367533,63830.52,5894155324,"As a Local Yard Driver with Lazer Logistics, you will stay in one location for your entire shift. No traffic, no long routes, and no multiple stops. Instead, you focus on moving trailers within the yard in a safe, controlled environment. This is one of the most consistent and predictable CDL jobs available.You know where you are going, what you are doing, and when your day starts and ends.If you are looking for a CDL job that offers consistency, predictability, and a better day-to-day driving e…",-88.955074,2026-09-22T12:33:30Z,"['US', 'Wisconsin', 'Rock County', 'Milton']",Adzuna::API::Response::Location,"Milton, Rock County",Lazer Logistics,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
CDL A Truck Driver - Home Daily,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWW82NG9LeTI4UkdBRjc1WEJONjRZZyIsImkiOiI1ODk0MTU1MzIzIn0.ZBUY1jGqwW66qBKKC-oeYi1BR2Crc7M7B-B4DyRSPYM,93399.13,43.04785,https://www.adzuna.com/land/ad/5894155323?se=Yo64oKy28RGAF75XBN64Yg&utm_medium=api&utm_source=abfa41a4&v=E0ED3753F85896DD1599CF26812FB3528A27CBD6,93399.13,5894155323,"As a Local Yard Driver with Lazer Logistics, you will stay in one location for your entire shift. No traffic, no long routes, and no multiple stops. Instead, you focus on moving trailers within the yard in a safe, controlled environment. This is one of the most consistent and predictable CDL jobs available.You know where you are going, what you are doing, and when your day starts and ends.If you are looking for a CDL job that offers consistency, predictability, and a better day-to-day driving e…",-88.04337,2026-09-22T12:33:30Z,"['US', 'Wisconsin', 'Waukesha County', 'Elm Grove']",Adzuna::API::Response::Location,"Elm Grove, Waukesha County",Lazer Logistics,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
CDL A Truck Driver - Home Daily,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWW82NG9LeTI4UkdBRjc1WEJONjRZZyIsImkiOiI1ODk0MTU1MzI5In0.VS8RFKpACGjUO0hvZmYDcT8DUQ9XlglOy3mrDhcIeBI,58851.29,43.294588,https://www.adzuna.com/land/ad/5894155329?se=Yo64oKy28RGAF75XBN64Yg&utm_medium=api&utm_source=abfa41a4&v=DEA94D5B9B4E07E42D2DCD9588E9D28BDBDA6167,58851.29,5894155329,"As a Local Yard Driver with Lazer Logistics, you will stay in one location for your entire shift. No traffic, no long routes, and no multiple stops. Instead, you focus on moving trailers within the yard in a safe, controlled environment. This is one of the most consistent and predictable CDL jobs available.You know where you are going, what you are doing, and when your day starts and ends.If you are looking for a CDL job that offers consistency, predictability, and a better day-to-day driving e…",-88.866176,2026-09-22T12:33:30Z,"['US', 'Wisconsin', 'Dodge County', 'Reeseville']",Adzuna::API::Response::Location,"Reeseville, Dodge County",Lazer Logistics,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
Server (DRCM-REM),Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWW82NG9LeTI4UkdBRjc1WEJONjRZZyIsImkiOiI1ODk0MTU1MDMyIn0.5HiKTFRfjoOZNBIQaJl_UOVxmfqFGWWZXqfCwBAZcuI,39000.0,38.931639,https://www.adzuna.com/land/ad/5894155032?se=Yo64oKy28RGAF75XBN64Yg&utm_medium=api&utm_source=abfa41a4&v=1B1674678D503CDC20D391DAF71ED76758CA948E,31200.0,5894155032,"Why Join Sunrise Senior Living At Sunrise Senior Living, we believe meaningful work starts with purpose. Our team members are passionate about making a positive difference in the lives of residents every day. At Sunrise Senior Living, we champion the quality of life for all seniors. As a Dining Server, you provide timely, professional meal service while creating a warm, welcoming dining experience for residents and guests. What You’ll Do: • Take and deliver food and beverage orders accurately a…",-77.177376,2026-09-22T12:33:26Z,"['US', 'Virginia', 'Fairfax County', 'Pimmit']",Adzuna::API::Response::Location,"Pimmit, Fairfax County",Sunrise Senior Living Mgmt Inc,Adzuna::API::Response::Company,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,,
CDL A Truck Driver - Home Daily,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWW82NG9LeTI4UkdBRjc1WEJONjRZZyIsImkiOiI1ODk0MTU0OTk1In0.9rdkkxD64nwnZDhqb3OYSphQWlYyHJspOwXfmiHw5u8,73477.8,43.02114,https://www.adzuna.com/land/ad/5894154995?se=Yo64oKy28RGAF75XBN64Yg&utm_medium=api&utm_source=abfa41a4&v=150EA68C6BE7D462E9CF9E4F850B5A59C54D5E55,73477.8,5894154995,"As a Local Yard Driver with Lazer Logistics, you will stay in one location for your entire shift. No traffic, no long routes, and no multiple stops. Instead, you focus on moving trailers within the yard in a safe, controlled environment. This is one of the most consistent and predictable CDL jobs available.You know where you are going, what you are doing, and when your day starts and ends.If you are looking for a CDL job that offers consistency, predictability, and a better day-to-day driving e…",-88.01748,2026-09-22T12:33:24Z,"['US', 'Wisconsin', 'Milwaukee County', 'West Allis']",Adzuna::API::Response::Location,"West Allis, Milwaukee County",Lazer Logistics,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
CDL A Truck Driver - Home Daily,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWW82NG9LeTI4UkdBRjc1WEJONjRZZyIsImkiOiI1ODk0MTU0OTg5In0.9-SI8b52A0oi9TURdfoxFkgwI0Pot9VtdE_ntQv_dw8,62036.46,43.55774,https://www.adzuna.com/land/ad/5894154989?se=Yo64oKy28RGAF75XBN64Yg&utm_medium=api&utm_source=abfa41a4&v=F5527F8E03F06270E70FCD8A2D5341BE7AFC2A7B,62036.46,5894154989,"As a Local Yard Driver with Lazer Logistics, you will stay in one location for your entire shift. No traffic, no long routes, and no multiple stops. Instead, you focus on moving trailers within the yard in a safe, controlled environment. This is one of the most consistent and predictable CDL jobs available.You know where you are going, what you are doing, and when your day starts and ends.If you are looking for a CDL job that offers consistency, predictability, and a better day-to-day driving e…",-87.975477,2026-09-22T12:33:24Z,"['US', 'Wisconsin', 'Sheboygan County', 'Random Lake']",Adzuna::API::Response::Location,"Random Lake, Sheboygan County",Lazer Logistics,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
CDL A Truck Driver - Home Daily,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWW82NG9LeTI4UkdBRjc1WEJONjRZZyIsImkiOiI1ODk0MTU0OTA0In0.JYD6BUulQdJyemYJbEVUNotwkhg00jDiSSevsciS3bM,58679.46,40.46747,https://www.adzuna.com/land/ad/5894154904?se=Yo64oKy28RGAF75XBN64Yg&utm_medium=api&utm_source=abfa41a4&v=B6202280A742FB29C0CA42C026AC53045FDF0AD5,58679.46,5894154904,"As a Local Yard Driver with Lazer Logistics, you will stay in one location for your entire shift. No traffic, no long routes, and no multiple stops. Instead, you focus on moving trailers within the yard in a safe, controlled environment. This is one of the most consistent and predictable CDL jobs available.You know where you are going, what you are doing, and when your day starts and ends.If you are looking for a CDL job that offers consistency, predictability, and a better day-to-day driving e…",-88.373541,2026-09-22T12:33:23Z,"['US', 'Illinois', 'Ford County', 'Gibson City']",Adzuna::API::Response::Location,"Gibson City, Ford County",Lazer Logistics,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
CDL A Truck Driver - Home Daily,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWW82NG9LeTI4UkdBRjc1WEJONjRZZyIsImkiOiI1ODk0MTU0OTY4In0.oHcBTHSQRjCTEmBUE7hIipk-PUemy7Ov4bToWeWb38w,61768.51,43.430589,https://www.adzuna.com/land/ad/5894154968?se=Yo64oKy28RGAF75XBN64Yg&utm_medium=api&utm_source=abfa41a4&v=0ED2411271F9BD8C92FE0CBD4676310ED8E1E006,61768.51,5894154968,"As a Local Yard Driver with Lazer Logistics, you will stay in one location for your entire shift. No traffic, no long routes, and no multiple stops. Instead, you focus on moving trailers within the yard in a safe, controlled environment. This is one of the most consistent and predictable CDL jobs available.You know where you are going, what you are doing, and when your day starts and ends.If you are looking for a CDL job that offers consistency, predictability, and a better day-to-day driving e…",-88.04589,2026-09-22T12:33:23Z,"['US', 'Wisconsin', 'Washington County', 'Newburg']",Adzuna::API::Response::Location,"Newburg, Washington County",Lazer Logistics,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
CDL A Truck Driver - Home Daily,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDE1NDk2MiIsInMiOiJZbzY0b0t5MjhSR0FGNzVYQk42NFlnIn0.NyixkpSu6Q49YrjxPpTz-yAwse2Gkq-49Bpm_rfW7QE,56170.75,43.989406,https://www.adzuna.com/land/ad/5894154962?se=Yo64oKy28RGAF75XBN64Yg&utm_medium=api&utm_source=abfa41a4&v=7E6925F53A2107462D64BA285F3FB7C49B3A1985,56170.75,5894154962,"As a Local Yard Driver with Lazer Logistics, you will stay in one location for your entire shift. No traffic, no long routes, and no multiple stops. Instead, you focus on moving trailers within the yard in a safe, controlled environment. This is one of the most consistent and predictable CDL jobs available.You know where you are going, what you are doing, and when your day starts and ends.If you are looking for a CDL job that offers consistency, predictability, and a better day-to-day driving e…",-88.772469,2026-09-22T12:33:23Z,"['US', 'Wisconsin', 'Winnebago County', 'Omro']",Adzuna::API::Response::Location,"Omro, Winnebago County",Lazer Logistics,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
CDL A Truck Driver - Home Daily,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWW82NG9LeTI4UkdBRjc1WEJONjRZZyIsImkiOiI1ODk0MTU0OTIxIn0.LBnX6-4bq6mxGd_nE6LhzsXBz-uAzYHbMz0AT_Kw80c,61430.72,43.694644,https://www.adzuna.com/land/ad/5894154921?se=Yo64oKy28RGAF75XBN64Yg&utm_medium=api&utm_source=abfa41a4&v=A24EF0A5C45313E3C132194086ED903A0D166011,61430.72,5894154921,"As a Local Yard Driver with Lazer Logistics, you will stay in one location for your entire shift. No traffic, no long routes, and no multiple stops. Instead, you focus on moving trailers within the yard in a safe, controlled environment. This is one of the most consistent and predictable CDL jobs available.You know where you are going, what you are doing, and when your day starts and ends.If you are looking for a CDL job that offers consistency, predictability, and a better day-to-day driving e…",-88.341846,2026-09-22T12:33:23Z,"['US', 'Wisconsin', 'Fond du Lac County', 'Eden']",Adzuna::API::Response::Location,"Eden, Fond du Lac County",Lazer Logistics,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
CDL A Truck Driver - Home Daily,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWW82NG9LeTI4UkdBRjc1WEJONjRZZyIsImkiOiI1ODk0MTU0OTY1In0.PJScJFimATskwfyiEgsXW0uMY77Dooec1p2Y4f8489Q,67737.42,43.24757,https://www.adzuna.com/land/ad/5894154965?se=Yo64oKy28RGAF75XBN64Yg&utm_medium=api&utm_source=abfa41a4&v=3B7D3817F27D5BAFD677761E9DD7ACF098EA3BD4,67737.42,5894154965,"As a Local Yard Driver with Lazer Logistics, you will stay in one location for your entire shift. No traffic, no long routes, and no multiple stops. Instead, you focus on moving trailers within the yard in a safe, controlled environment. This is one of the most consistent and predictable CDL jobs available.You know where you are going, what you are doing, and when your day starts and ends.If you are looking for a CDL job that offers consistency, predictability, and a better day-to-day driving e…",-89.34278,2026-09-22T12:33:23Z,"['US', 'Wisconsin', 'Dane County', 'De Forest']",Adzuna::API::Response::Location,"De Forest, Dane County",Lazer Logistics,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
CDL A Truck Driver - Home Daily,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDE1NDk0NSIsInMiOiJZbzY0b0t5MjhSR0FGNzVYQk42NFlnIn0.mVXYzPLDIfg7l4noIRliB_BZzgMXEEApzo56kKCUYTs,95604.63,42.929203,https://www.adzuna.com/land/ad/5894154945?se=Yo64oKy28RGAF75XBN64Yg&utm_medium=api&utm_source=abfa41a4&v=40F68D46C27086A9E54CE5A1178FB564A4AEAA2D,95604.63,5894154945,"As a Local Yard Driver with Lazer Logistics, you will stay in one location for your entire shift. No traffic, no long routes, and no multiple stops. Instead, you focus on moving trailers within the yard in a safe, controlled environment. This is one of the most consistent and predictable CDL jobs available.You know where you are going, what you are doing, and when your day starts and ends.If you are looking for a CDL job that offers consistency, predictability, and a better day-to-day driving e…",-89.216254,2026-09-22T12:33:23Z,"['US', 'Wisconsin', 'Dane County', 'Stoughton']",Adzuna::API::Response::Location,"Stoughton, Dane County",Lazer Logistics,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
CDL A Truck Driver - Home Daily,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDE1NDg5NiIsInMiOiJZbzY0b0t5MjhSR0FGNzVYQk42NFlnIn0.DSg7NuM92X0io3bv3wxzEenMRcWyBaFtIJ0gcEl__2k,54497.99,40.716459,https://www.adzuna.com/land/ad/5894154896?se=Yo64oKy28RGAF75XBN64Yg&utm_medium=api&utm_source=abfa41a4&v=5C6BFD8E40103672A35C841005EA5271A393FF05,54497.99,5894154896,"As a Local Yard Driver with Lazer Logistics, you will stay in one location for your entire shift. No traffic, no long routes, and no multiple stops. Instead, you focus on moving trailers within the yard in a safe, controlled environment. This is one of the most consistent and predictable CDL jobs available.You know where you are going, what you are doing, and when your day starts and ends.If you are looking for a CDL job that offers consistency, predictability, and a better day-to-day driving e…",-89.274607,2026-09-22T12:33:23Z,"['US', 'Illinois', 'Woodford County', 'Eureka']",Adzuna::API::Response::Location,"Eureka, Woodford County",Lazer Logistics,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
