salary_min,salary_is_predicted,latitude,description,adref,redirect_url,__CLASS__,longitude,created,contract_time,salary_max,id,title,company.__CLASS__,company.display_name,location.__CLASS__,location.area,location.display_name,category.label,category.__CLASS__,category.tag,contract_type
105840.02,1,44.163624,"Job Description Job Description \n \n Title: Quality Engineer \n \n \nPioneer the next generation of innovation. Join us and you'll develop your skills and expertise to the very highest levels, working in an international environment for a company known the world over for its brilliance. \n \n Position Summary: \n \n \nThis position ensures product quality using quality engineering tools and product inspections at the MTU factory or at strategic business partner locations.\n \n Key Accountabili…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NzYyOSIsInMiOiIwaW9fdXdLdThSR3czZm9PSHhKeENRIn0.YzNY87gbF7vvi64qIPFvop41-UBQTcDPMEfyriXlopg,https://www.adzuna.com/land/ad/5879987629?se=0io_uwKu8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=4AFFD326B7DBA24B743FCACC9CF5A1858643ABF7,Adzuna::API::Response::Job,-94.0039,2026-09-11T12:37:00Z,,105840.02,5879987629,Quality Engineer,Adzuna::API::Response::Company,Rolls Royce,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Blue Earth County', 'Mankato']","Mankato, Blue Earth County",Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,
117000.0,0,44.445535,"Nurse Practitioner | Psychiatry - General/Other Location: Lyon County, MN Employer: Opportunity Healthcare Pay: $117,000 to $130,000 per year Shift Information: Days - 5 days Start Date: ASAP About the Position Psychiatry/Mental Health Nurse Practitioner job in Lyon County, MN — offering up to $130,000 for a NP position at a local facility in Lyon County. Looking for NP jobs near you? This full-time Psychiatry/Mental Health Nurse Practitioner job offers competitive pay, incentives, and dedicate…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGlvX3V3S3U4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODc5OTg3NTk3In0.VYdbycmF_cmWygo9qId8M_lSr1oeoLkGEyDlhdSI3ag,https://www.adzuna.com/details/5879987597?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-95.785688,2026-09-11T12:36:59Z,full_time,130000.0,5879987597,"Nurse Practitioner (NP) - Psychiatry - General/Other - $117,000 to $130,000 per year in Lyon County, MN",Adzuna::API::Response::Company,Opportunity Healthcare,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Lyon County', 'Marshall']","Marshall, Lyon County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,permanent
399710.06,1,46.154694,"Doctor of Medicine | Surgery - Trauma Location: Longview, WA Employer: Aya Locums Pay: Competitive weekly pay (inquire for details) Shift Information: 5 days Contract Duration: 13 Weeks Start Date: 10/26/2026 About the Position Aya Locums has an immediate opening for a locum Surgery Trauma job in Longview, WA paying $2500/day- $3000/day. Job Details: Position: Physician Specialty: Surgery Trauma Start Date: 10-26-26 Length: 13 weeks Schedule and Coverage: Shift Coverage: 24 Hour On Call Shift S…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGlvX3V3S3U4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODc5OTg3NTkwIn0.WmTy4FcDpLTxYPfblGxsr6Par1Rv32ntEwJIeetZ4HU,https://www.adzuna.com/details/5879987590?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-122.970128,2026-09-11T12:36:59Z,full_time,399710.06,5879987590,"Locum Physician (MD/DO) - Surgery - Trauma in Longview, WA",Adzuna::API::Response::Company,Aya Locums,Adzuna::API::Response::Location,"['US', 'Washington', 'Cowlitz County', 'Longview']","Longview, Cowlitz County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
156000.0,0,30.16032,"Doctor of Medicine | Family Practice Location: Panama City, FL Employer: Aya Locums Pay: $75 to $90 per hour Shift Information: 5 days x 8 hours Contract Duration: 13 Weeks Start Date: 10/22/2026 About the Position Aya Locums has an immediate opening for a locum Primary Care job in Panama City, FL paying $75/hour - $90/hour. Job Details: Position: Nurse Practitioner Specialty: Primary Care Start Date: 10-22-26 Length: 13 weeks Schedule and Coverage: Shift Coverage: Scheduled  No Call Shift Sche…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGlvX3V3S3U4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODc5OTg3NTkyIn0.wBD23E85F6KhOim0v_6d1OL2uImW7gYjBawvODlyLvc,https://www.adzuna.com/details/5879987592?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-85.66974,2026-09-11T12:36:59Z,full_time,187200.0,5879987592,"Locum Physician (MD/DO) - Family Practice - $75 to $90 per hour in Panama City, FL",Adzuna::API::Response::Company,Aya Locums,Adzuna::API::Response::Location,"['US', 'Florida', 'Walton County', 'Rosemary Beach']","Rosemary Beach, Walton County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
36940.37,1,41.398268,"Job Description Edge Projects is hiring remote, part-time independent contractors in Pennsylvania, Michigan, and West Virginia. \n You'll follow clear steps to test how online promotions work on real platforms, then record what you find. It's flexible online work you fit around your week. Full training provided. \n What you'll do: \n \n Follow step-by-step instructions for each assigned task \n Complete each task accurately on your own schedule \n Record and report your results through our plat…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGlvX3V3S3U4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODc5OTg3NjA5In0.N4oKFHsGeOUJ2fWl7RVqYHxiFjIOWmpdV3BDkcWsoII,https://www.adzuna.com/land/ad/5879987609?se=0io_uwKu8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=DAA8B36C0F27BA170F214B32CDD31DFA12A9CD5D,Adzuna::API::Response::Job,-76.523881,2026-09-11T12:36:59Z,,36940.37,5879987609,Online Promotions Tester - Part-Time,Adzuna::API::Response::Company,Edge Projects,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Sullivan County', 'Laporte']","Laporte, Sullivan County",Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,
228800.0,0,40.00218,"Doctor of Medicine | Critical Care Location: Wynnewood, PA Employer: Aya Locums Pay: $110 to $125 per hour Shift Information: 5 days x 12 hours Contract Duration: 13 Weeks Start Date: 1/4/2027 About the Position Aya Locums has an immediate opening for a locum Critical Care job in Wynnewood, PA paying $110/hour - $125/hour. Job Details: Position: Nurse Practitioner Specialty: Critical Care Start Date: 01-04-27 Length: 13 weeks Schedule and Coverage: Shift Coverage: Scheduled  No Call Shift Sched…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGlvX3V3S3U4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODc5OTg3NTY1In0.2HrR0V1dgnG45iWRQOjBffEVeVbCBGo06D-MNcIhJvA,https://www.adzuna.com/details/5879987565?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-75.27336,2026-09-11T12:36:58Z,full_time,260000.0,5879987565,"Locum Physician (MD/DO) - Critical Care - $110 to $125 per hour in Wynnewood, PA",Adzuna::API::Response::Company,Aya Locums,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Ardmore']","Ardmore, Montgomery County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
154454.48,1,44.836503,"Job Description Business Development / Account Manager \n Are you a dynamic sales professional who thrives on building relationships, closing deals, and making a real impact? CFS is looking for a Business Development Manager to join our award-winning team in Greater Minneapolis! \n Why CFS? \n At CFS, we’re not just another staffing firm—we’re a 100% employee-owned company where your success directly contributes to your long-term wealth. We’ve been recognized as a Top Workplace USA (2023–2025),…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NzU1NiIsInMiOiIwaW9fdXdLdThSR3czZm9PSHhKeENRIn0.i6f7BScGIbGeM7DAG2BMfnb6yLgG-Ewa46RpRr0zbhM,https://www.adzuna.com/details/5879987556?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-93.273452,2026-09-11T12:36:58Z,,154454.48,5879987556,Business Development / Account Manager,Adzuna::API::Response::Company,CFS,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Hennepin County', 'Bloomington']","Bloomington, Hennepin County",Sales Jobs,Adzuna::API::Response::Category,sales-jobs,
187200.0,0,30.447321,"Nurse Practitioner | Hospitalist Location: Ft. Walton Bch, FL Employer: Opportunity Healthcare Pay: $90 to $95 per hour Start Date: ASAP About the Position Hospitalist locum Nurse Practitioner job in Ft. Walton Bch, FL — offering $90-$95/Hr for a locum NP coverage at a local Ft. Walton Bch facility. Looking for locum NP jobs near you? This locum Nurse Practitioner job offers competitive pay, flexibility, and support from Opportunity Healthcare, a leading locum staffing agency. Whether you're pl…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGlvX3V3S3U4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODc5OTg3NTcyIn0.cpzSPoqqAikSHE-DzWnbxLPicy9YpAfnS1jdk7V0lcc,https://www.adzuna.com/details/5879987572?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-86.623732,2026-09-11T12:36:58Z,full_time,197600.0,5879987572,"Locum Nurse Practitioner (NP) - Hospitalist - $90 to $95 per hour in Ft. Walton Bch, FL",Adzuna::API::Response::Company,Opportunity Healthcare,Adzuna::API::Response::Location,"['US', 'Florida', 'Okaloosa County', 'Fort Walton Beach']","Fort Walton Beach, Okaloosa County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
54777.91,1,40.48894,"Job Description \n \n \n HIRING CDL-A COMPANY DRIVERS in Greenville, OH\n \n \n Local  Regional Driving Jobs\n \n \n \n \n Drivers start at $27-$30 per hour - depending on shift \n Multiple home times available to fit your schedule \n Company Paid Life Insurance & 401(k) \n $1000 Referral Bonus to the Driver and The Referred Driver \n \n \n \n \n Company Driver Benefits:\n \n \n \n New Rates Increases: \n 1st shift starts at $27 \n 2nd shift starts at $30 \n $0.50 raise automatically every 6 mo…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGlvX3V3S3U4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODc5OTg3NTY5In0.N6jTghgMB6MzEkhY-fbF3QWeuLh143I37kDNrz7YO1E,https://www.adzuna.com/land/ad/5879987569?se=0io_uwKu8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=BB3B8DC1DCDE9ADFB70856FCA55DC8630B4D2A8E,Adzuna::API::Response::Job,-84.54857,2026-09-11T12:36:58Z,,54777.91,5879987569,CDL A Truck Driver,Adzuna::API::Response::Company,Venture Express,Adzuna::API::Response::Location,"['US', 'Ohio', 'Mercer County', 'Montezuma']","Montezuma, Mercer County",Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
390000.0,0,32.634871,"Doctor of Medicine | Obstetrics and Gynecology Location: Arlington, TX Employer: Aya Locums Pay: $1,500 to $1,700 per day Shift Information: 5 days Contract Duration: 26 Weeks Start Date: 2/3/2027 About the Position Aya Locums has an immediate opening for a locum Obstetrics/Gynecology job in Arlington, TX paying $1500/day- $1700/day. Job Details: Position: Physician Specialty: Obstetrics/Gynecology Start Date: 02-03-27 Length: 26 weeks Schedule and Coverage: Shift Coverage: 24 Hour On Call Shif…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGlvX3V3S3U4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODc5OTg3NTY4In0.ot9ZHDOkh-eUxzwONlcPZi2rMFCWzwkg7erq9FOHXjM,https://www.adzuna.com/details/5879987568?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-97.144178,2026-09-11T12:36:58Z,full_time,442000.0,5879987568,"Locum Physician (MD/DO) - Obstetrics and Gynecology - $1,500 to $1,700 per day in Arlington, TX",Adzuna::API::Response::Company,Aya Locums,Adzuna::API::Response::Location,"['US', 'Texas', 'Tarrant County', 'Arlington']","Arlington, Tarrant County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
540800.0,0,38.95908,"Doctor of Medicine | Emergency Medicine Location: Overland Park, KS Employer: Aya Locums Pay: $260 to $285 per hour Shift Information: 5 days x 8 hours Contract Duration: 13 Weeks Start Date: 11/30/2026 About the Position Aya Locums has an immediate opening for a locum Emergency Medicine job in Overland Park, KS paying $260/hour - $285/hour. Job Details: Position: Physician Specialty: Emergency Medicine Start Date: 11-30-26 Length: 13 weeks Schedule and Coverage: Shift Coverage: Scheduled  No C…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NzU3OSIsInMiOiIwaW9fdXdLdThSR3czZm9PSHhKeENRIn0.-YhYagVGMwMVBwa0Wd5XF1ggADLv4S9949S-rX2sKWo,https://www.adzuna.com/details/5879987579?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-94.61952,2026-09-11T12:36:58Z,full_time,592800.0,5879987579,"Locum Physician (MD/DO) - Emergency Medicine - $260 to $285 per hour in Overland Park, KS",Adzuna::API::Response::Company,Aya Locums,Adzuna::API::Response::Location,"['US', 'Kansas', 'Johnson County', 'Leawood']","Leawood, Johnson County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
95531.99,1,38.97,"Job Description Senior Payroll Specialist\n \n Salary: $80,000 - $83,000\n Why This Opportunity Stands Out:\n \n • Join a globally recognized organization supporting payroll operations for more than 1,100 U.S. employees. \n \n • Gain hands-on experience during a high-visibility SAP SuccessFactors implementation and system transformation. \n \n • Make an immediate impact in a critical role supporting payroll continuity and compliance. \n \n • Work closely with payroll and accounting leadership, …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NzU3MSIsInMiOiIwaW9fdXdLdThSR3czZm9PSHhKeENRIn0.1VFfAhIuSSCISz-jpB8uBOeC-bBD2qDtaLuBDq5ZWqU,https://www.adzuna.com/land/ad/5879987571?se=0io_uwKu8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=E23DB03EBFC9F8C17C5FECB819355D744E045B74,Adzuna::API::Response::Job,-77.23,2026-09-11T12:36:58Z,,95531.99,5879987571,Senior Payroll Specialist,Adzuna::API::Response::Company,CFS,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Mc Lean']","Mc Lean, Fairfax County",Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,
228800.0,0,39.627183,"Doctor of Medicine | Critical Care Location: Morgantown, WV Employer: Aya Locums Pay: $110 to $125 per hour Shift Information: 12 hours Contract Duration: 13 Weeks Start Date: 10/5/2026 About the Position Aya Locums has an immediate opening for a locum Critical Care job in Morgantown, WV paying $110/hour - $125/hour. Job Details: Position: Nurse Practitioner Specialty: Critical Care Start Date: 10-05-26 Length: 13 weeks Schedule and Coverage: Shift Coverage: Scheduled  No Call Shift Schedule: S…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NzU3NyIsInMiOiIwaW9fdXdLdThSR3czZm9PSHhKeENRIn0.8kXuavNBmE1G4ec4uFqdqRNHuF2f45Xxlio_mxX_294,https://www.adzuna.com/details/5879987577?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-79.985397,2026-09-11T12:36:58Z,full_time,260000.0,5879987577,"Locum Physician (MD/DO) - Critical Care - $110 to $125 per hour in Morgantown, WV",Adzuna::API::Response::Company,Aya Locums,Adzuna::API::Response::Location,"['US', 'West Virginia', 'Monongalia County', 'Westover']","Westover, Monongalia County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
270400.0,0,30.16032,"Doctor of Medicine | Family Practice Location: Panama City, FL Employer: Aya Locums Pay: $130 to $145 per hour Shift Information: 5 days x 8 hours Contract Duration: 13 Weeks Start Date: 10/22/2026 About the Position Aya Locums has an immediate opening for a locum Primary Care job in Panama City, FL paying $130/hour - $145/hour. Job Details: Position: Physician Specialty: Primary Care Start Date: 10-22-26 Length: 13 weeks Schedule and Coverage: Shift Coverage: Scheduled  No Call Shift Schedule:…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGlvX3V3S3U4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODc5OTg3NTczIn0.otin82D07qjhhSZO_g1bLcOJkTTXOpw6iaOege-ss9Y,https://www.adzuna.com/details/5879987573?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-85.66974,2026-09-11T12:36:58Z,full_time,301600.0,5879987573,"Locum Physician (MD/DO) - Family Practice - $130 to $145 per hour in Panama City, FL",Adzuna::API::Response::Company,Aya Locums,Adzuna::API::Response::Location,"['US', 'Florida', 'Walton County', 'Rosemary Beach']","Rosemary Beach, Walton County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
178681.3,1,40.833318,"Job Description \n Plant Controller \n \n Join a leading manufacturer of beauty, personal care, and home care products that partners with top brands to bring custom formulations to market. The company values teamwork, growth, safety, and a supportive work environment where every employee’s contribution matters.\n About the Role \n \n The Plant Controller oversees all financial operations for the manufacturing facility. This role supports budgeting, reporting, cost control, inventory accuracy, a…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMGlvX3V3S3U4Ukd3M2ZvT0h4SnhDUSIsImkiOiI1ODc5OTg3NTQ3In0.qT2VX4hhhm3Eb7ks5F-Y4NPOYN0bUhIYh_oX0-BRkX0,https://www.adzuna.com/land/ad/5879987547?se=0io_uwKu8RGw3foOHxJxCQ&utm_medium=api&utm_source=abfa41a4&v=E6D1ACC7B1A8485C5084339150B45B8FDFC4F121,Adzuna::API::Response::Job,-74.012385,2026-09-11T12:36:57Z,,178681.3,5879987547,Plant Controller,Adzuna::API::Response::Company,CFS,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Bergen County', 'Ridgefield']","Ridgefield, Bergen County",Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,
55911.92,1,41.769753,"Job Description \n \n Looking for a stable, growth-oriented accounting role where your work directly impacts business operations? Join a long-standing industry leader and take ownership of billing processes in a collaborative, family-oriented environment.\n Billing Specialist Why This Opportunity Stands Out:\n \n • Join a company with more than 100 years of industry success and strong financial stability\n \n • Be part of a growing organization with consistent year-over-year growth\n \n • Work …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NzUyNSIsInMiOiIwaW9fdXdLdThSR3czZm9PSHhKeENRIn0.3hLNUW-j224P7aK5L5CqMoOgtnnOeN1KZVFstaB1EXw,https://www.adzuna.com/details/5879987525?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-87.935893,2026-09-11T12:36:57Z,,55911.92,5879987525,Billing Specialist,Adzuna::API::Response::Company,CFS,Adzuna::API::Response::Location,"['US', 'Illinois', 'DuPage County', 'Willowbrook']","Willowbrook, DuPage County",Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,
228800.0,0,40.00218,"Doctor of Medicine | Critical Care Location: Wynnewood, PA Employer: Aya Locums Pay: $110 to $125 per hour Shift Information: 5 days x 12 hours Contract Duration: 13 Weeks Start Date: 1/4/2027 About the Position Aya Locums has an immediate opening for a locum Critical Care job in Wynnewood, PA paying $110/hour - $125/hour. Job Details: Position: Physician Assistant Specialty: Critical Care Start Date: 01-04-27 Length: 13 weeks Schedule and Coverage: Shift Coverage: Scheduled  No Call Shift Sche…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk4NzU1MiIsInMiOiIwaW9fdXdLdThSR3czZm9PSHhKeENRIn0.89LemxqR5IGRsfWFhfXQoyPPf0peXIH6WoOSJapyGoo,https://www.adzuna.com/details/5879987552?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-75.27336,2026-09-11T12:36:57Z,full_time,260000.0,5879987552,"Locum Physician (MD/DO) - Critical Care - $110 to $125 per hour in Wynnewood, PA",Adzuna::API::Response::Company,Aya Locums,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Ardmore']","Ardmore, Montgomery County",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
