salary_min,salary_is_predicted,adref,__CLASS__,title,salary_max,id,created,latitude,description,redirect_url,longitude,company.display_name,company.__CLASS__,location.display_name,location.area,location.__CLASS__,category.tag,category.label,category.__CLASS__,contract_time,contract_type
91260.26,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDQwMCIsInMiOiJqT2twVmRvNDhSR2tfUFRFeXFUcXFBIn0.e8Uh6c9oV5RzpePu1XP7FBjZGV-TQDWZYu0YMtbvcLg,Adzuna::API::Response::Job,Class A CDL Company Driver - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,91260.26,5700280400,2026-04-15T10:30:25Z,40.19688,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280400?se=jOkpVdo48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=D6DFEB2231A8AA41A3B192F99667280FDEF83A35,-92.58636,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Kirksville, Adair County","['US', 'Missouri', 'Adair County', 'Kirksville']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
92299.73,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDQyNiIsInMiOiJqT2twVmRvNDhSR2tfUFRFeXFUcXFBIn0.YUfeQTdmBx9zgFViC64teKZHMg_ix0KJdKolGOqalDs,Adzuna::API::Response::Job,Truck Driver Company - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,92299.73,5700280426,2026-04-15T10:30:25Z,40.920177,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280426?se=jOkpVdo48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=73E97D16FE133B62C6648BB2D1B5A4DB86796911,-98.339204,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Grand Island, Hall County","['US', 'Nebraska', 'Hall County', 'Grand Island']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
88108.05,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDQ2NiIsInMiOiJqT2twVmRvNDhSR2tfUFRFeXFUcXFBIn0.4Opf5cAh_fNrFrIHb3WtfTsgGapZjqXuyyTeu7-h_Bg,Adzuna::API::Response::Job,Truck Driver Company - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,88108.05,5700280466,2026-04-15T10:30:25Z,43.046598,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280466?se=jOkpVdo48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=710D7836DA52BEB0F38C0D680C0E2819500391EC,-87.898317,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Milwaukee, Milwaukee County","['US', 'Wisconsin', 'Milwaukee County', 'Milwaukee']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
82214.36,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiak9rcFZkbzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjgwNDc0In0.5uomQ-NRjjMQazwQXb84k52SFNDMdIUnIZxUaCzn2gc,Adzuna::API::Response::Job,Truck Driver Company - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,82214.36,5700280474,2026-04-15T10:30:25Z,41.207431,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280474?se=jOkpVdo48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=1FE9255C0E415503FB2B0C7217EFE5AA6A0F14C8,-95.997729,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Ralston, Douglas County","['US', 'Nebraska', 'Douglas County', 'Ralston']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
81965.8,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiak9rcFZkbzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjgwNDAzIn0.OWwHkJP9DOiS92-wBH6U_biVtaO_p-NDqrbwRJQFuTg,Adzuna::API::Response::Job,CDL-A Company Driver - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,81965.8,5700280403,2026-04-15T10:30:25Z,39.76637,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280403?se=jOkpVdo48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=C17757A6EE0CED5345ACEE7CDCD8EF42F32B6FD7,-94.843862,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Saint Joseph, Buchanan County","['US', 'Missouri', 'Buchanan County', 'Saint Joseph']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
83880.44,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDM4NyIsInMiOiJqT2twVmRvNDhSR2tfUFRFeXFUcXFBIn0.fOo5OIH_VWWLruGEdw9gAin9Q_IisQtqoM_95ygBVa0,Adzuna::API::Response::Job,CDL-A Company Driver - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,83880.44,5700280387,2026-04-15T10:30:25Z,37.205393,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280387?se=jOkpVdo48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=538B135DDC7F50425AE6927F8060BF03F2738F53,-93.298681,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Springfield, Greene County","['US', 'Missouri', 'Greene County', 'Springfield']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
82163.02,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDQzNiIsInMiOiJqT2twVmRvNDhSR2tfUFRFeXFUcXFBIn0.BDMEbKJhSmWLB9AX8U927KjNe3NrL6aDlGlqDzkPxTw,Adzuna::API::Response::Job,CDL-A Company Driver - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,82163.02,5700280436,2026-04-15T10:30:25Z,37.327619,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280436?se=jOkpVdo48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=8035AC923D54B1F4B6637A00F633DA72EACA6E57,-89.554715,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Cape Girardeau, Cape Girardeau County","['US', 'Missouri', 'Cape Girardeau County', 'Cape Girardeau']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
84897.12,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiak9rcFZkbzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjgwNDIyIn0.3REUQzRw6eFO9mWYrGiPzqMiIb13YjQ8BcFIZUrH2B0,Adzuna::API::Response::Job,Class A CDL Company Driver - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,84897.12,5700280422,2026-04-15T10:30:25Z,41.868634,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280422?se=jOkpVdo48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=D473B6B36D69D61134BDF69FA586D79D93A7215D,-103.659098,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Scottsbluff, Scotts Bluff County","['US', 'Nebraska', 'Scotts Bluff County', 'Scottsbluff']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
82866.29,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDQ0NyIsInMiOiJqT2twVmRvNDhSR2tfUFRFeXFUcXFBIn0.nTx_aYXtZjZ2r3tUDwgeHhp58oLs6NhJvBJJJfzgF_Y,Adzuna::API::Response::Job,Class A CDL Company Driver - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,82866.29,5700280447,2026-04-15T10:30:25Z,41.207431,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280447?se=jOkpVdo48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=FF147C39775BD2B71D5E187DFAB883E3CBD79FE3,-95.997729,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Ralston, Douglas County","['US', 'Nebraska', 'Douglas County', 'Ralston']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
107420.98,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiak9rcFZkbzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjgwNDc4In0.G3v-0UEZ2Y4xUWfzs79uIoSUErS22JuXIVq5H0tB0nQ,Adzuna::API::Response::Job,CDL-A Company Driver - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,107420.98,5700280478,2026-04-15T10:30:25Z,39.103829,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280478?se=jOkpVdo48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=059AA45381629E2633D0F2A5DE69D87F097F1B60,-94.572672,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Kansas City, Jackson County","['US', 'Missouri', 'Jackson County', 'Kansas City']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
95898.77,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDQxMCIsInMiOiJqT2twVmRvNDhSR2tfUFRFeXFUcXFBIn0.So-jtMlA5_CYkT-RFPTPmVjMYp7OdTZGQfmgdESJoOM,Adzuna::API::Response::Job,Truck Driver Company - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,95898.77,5700280410,2026-04-15T10:30:25Z,38.5554,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280410?se=jOkpVdo48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=E5F796311254484BE54E4C056D8F88AD46906E0F,-92.28054,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Saint Martins, Cole County","['US', 'Missouri', 'Cole County', 'Saint Martins']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
66869.38,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiak9rcFZkbzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjgwNDM5In0.1vFlsd6DT8JlV4e5Usi1KI87auLDdVkjll6MSVTZwKY,Adzuna::API::Response::Job,Truck Driver Company - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,66869.38,5700280439,2026-04-15T10:30:25Z,41.269487,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280439?se=jOkpVdo48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=F207D17ED0011786EF9BCEF814640C506834D2D6,-111.990929,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Harrisville, Weber County","['US', 'Utah', 'Weber County', 'Harrisville']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
107747.05,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiak9rcFZkbzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjgwNDI4In0.WyNGeFb80CCoLWP6xKLsU7hK_lpkCy3Zl3DdkhQkFFs,Adzuna::API::Response::Job,Class A CDL Company Driver - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,107747.05,5700280428,2026-04-15T10:30:25Z,39.103829,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280428?se=jOkpVdo48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=824E8666D189E6B0F21F2441151B2283C2B7B4D2,-94.572672,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Kansas City, Jackson County","['US', 'Missouri', 'Jackson County', 'Kansas City']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
89316.84,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDM5NiIsInMiOiJqT2twVmRvNDhSR2tfUFRFeXFUcXFBIn0.9T8gzFs-RbRRfdpFyrIEySEeJZYaoVKzg8VvVDcZNDA,Adzuna::API::Response::Job,Class A CDL Company Driver - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,89316.84,5700280396,2026-04-15T10:30:25Z,38.019748,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280396?se=jOkpVdo48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=BA396BA261D91F54508EF0C0CE33EB7259614BE5,-92.77095,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Greenview, Camden County","['US', 'Missouri', 'Camden County', 'Greenview']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
79096.68,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDQ2MSIsInMiOiJqT2twVmRvNDhSR2tfUFRFeXFUcXFBIn0.fVKdMtB8b7bV3mc_zK_rkdJvri9tT7V1z2EQgv0PV3A,Adzuna::API::Response::Job,Truck Driver Company - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,79096.68,5700280461,2026-04-15T10:30:25Z,42.69468,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280461?se=jOkpVdo48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=956C90C3117411E2BA47AF2386157EB775531A18,-87.8307,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Mount Pleasant, Racine County","['US', 'Wisconsin', 'Racine County', 'Mount Pleasant']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
92677.51,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0RzbVZ0bzQ4Ukd5SzcwY092djFOUSIsImkiOiI1NzAwMjgwNDUwIn0.l5-tPA-QQl2RQTBvoyApVHTz2x4vIJhfU3rL8Cr036Y,Adzuna::API::Response::Job,Class A CDL Company Driver - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,92677.51,5700280450,2026-04-15T10:30:25Z,44.781926,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280450?se=sDsmVto48RGyK70cOvv1NQ&utm_medium=api&utm_source=abfa41a4&v=D839B8721735F22F6A67E3A64777B64B173EA639,-91.482181,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Caryville, Eau Claire County","['US', 'Wisconsin', 'Eau Claire County', 'Caryville']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
82396.94,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MDQwMiIsInMiOiJzRHNtVnRvNDhSR3lLNzBjT3Z2MU5RIn0.eVmsc44nwJQ5gJEd0Yxp2JMzM0pL4WwAavIX4dRhNNs,Adzuna::API::Response::Job,CDL-A Company Driver - 2yrs EXP Required - OTR - Reefer - W. N. Morehouse Truck Line,82396.94,5700280402,2026-04-15T10:30:25Z,39.832739,W. N. Morehouse Truck Line is Hiring OTR Reefer Drivers • Earn 65 CPM. OTR CDL-A Drivers $69/day per diem! Highlights: Effective 02/27/26 - Updated Pay Package for Incoming Drivers - 65 CPM Starting Pay  automatic longevity raises! Additional Pay Details: Paid Unloading Layover and Detention Pay Drop and Pickup Pay Paid Orientation Per Diem - $80/day! Additional Benefits: Flexible Home Time New Tractors and Trailers Pet/Passenger Friendly Great Miles - No East Coast / NYC! Family Owned & Operat…,https://www.adzuna.com/land/ad/5700280402?se=sDsmVto48RGyK70cOvv1NQ&utm_medium=api&utm_source=abfa41a4&v=BAB48F688BB5BBEE35823F95D2BE1E755261915D,-84.892517,W. N. Morehouse Truck Line,Adzuna::API::Response::Company,"Richmond Square, Wayne County","['US', 'Indiana', 'Wayne County', 'Richmond Square']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,,
