adref,redirect_url,latitude,id,salary_max,description,created,salary_min,title,salary_is_predicted,__CLASS__,contract_time,longitude,company.display_name,company.__CLASS__,category.__CLASS__,category.tag,category.label,location.area,location.__CLASS__,location.display_name,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5NTEwMyIsInMiOiJ3SU9DRTVtSzhSR2lWY0lvdWJGTDV3In0.jsOQfd6nG9hY_6MHufmseApNEAMiJh2a4RR3a76QIPQ,https://www.adzuna.com/details/5818395103?utm_medium=api&utm_source=abfa41a4,35.688696,5818395103,104000.0,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",2026-07-28T09:59:41Z,72800.0,Class A CDL Company Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,0,Adzuna::API::Response::Job,full_time,-78.662695,Premier Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'North Carolina', 'Wake County', 'Raleigh', 'West Raleigh']",Adzuna::API::Response::Location,"West Raleigh, Raleigh",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5NTA5NCIsInMiOiJ3SU9DRTVtSzhSR2lWY0lvdWJGTDV3In0.yaarcpuQGm-DFlNvDr0lFVIbqqMLi7QGE5WFljnDJRM,https://www.adzuna.com/details/5818395094?utm_medium=api&utm_source=abfa41a4,35.961127,5818395094,104000.0,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",2026-07-28T09:59:41Z,72800.0,CDL-A Company Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,0,Adzuna::API::Response::Job,full_time,-83.920879,Premier Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Tennessee', 'Knox County', 'Knoxville']",Adzuna::API::Response::Location,"Knoxville, Knox County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5NTA5MCIsInMiOiJ3SU9DRTVtSzhSR2lWY0lvdWJGTDV3In0.si9mEVF99JjIJ4sswUoZSo68b7kUsP7L3KFUg55q1Yw,https://www.adzuna.com/details/5818395090?utm_medium=api&utm_source=abfa41a4,32.472589,5818395090,104000.0,"CDL-A Lease Purchase Drivers | Earn Up to $250,000 Per Year. Ready to build your business without sacrificing support? Premier Transportation is seeking experienced CDL-A drivers interested in a Lease Purchase opportunity that offers strong earning potential, flexible scheduling, and access to consistent freight. Why Drivers Choose Premier  Earnings Potential Up to $250,000 Per Year  Choose Your Own Schedule  Consistent Southeast & Midwest Freight  Driver-Friendly No-Touch Deliveries ️ Company …",2026-07-28T09:59:41Z,72800.0,CDL-A Lease Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,0,Adzuna::API::Response::Job,full_time,-84.978465,Premier Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Alabama', 'Russell County', 'Phenix City']",Adzuna::API::Response::Location,"Phenix City, Russell County",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0lPQ0U1bUs4UkdpVmNJb3ViRkw1dyIsImkiOiI1ODE4Mzk1MDk2In0.VEh9KcJUQwYjmrW4XiIojKD95CYH53899nEFkTj69HM,https://www.adzuna.com/details/5818395096?utm_medium=api&utm_source=abfa41a4,35.961127,5818395096,104000.0,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",2026-07-28T09:59:41Z,72800.0,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,0,Adzuna::API::Response::Job,full_time,-83.920879,Premier Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Tennessee', 'Knox County', 'Knoxville']",Adzuna::API::Response::Location,"Knoxville, Knox County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5NTExNyIsInMiOiJ3SU9DRTVtSzhSR2lWY0lvdWJGTDV3In0.tbHMGdM0CuKMzr1YeJ4rBUdSPMKsR4YtYGARn75Faew,https://www.adzuna.com/details/5818395117?utm_medium=api&utm_source=abfa41a4,32.77864,5818395117,104000.0,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",2026-07-28T09:59:41Z,72800.0,Class A CDL Company Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,0,Adzuna::API::Response::Job,full_time,-79.937723,Premier Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'South Carolina', 'Charleston County', 'James Island']",Adzuna::API::Response::Location,"James Island, Charleston County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5NTA4MSIsInMiOiJ3SU9DRTVtSzhSR2lWY0lvdWJGTDV3In0.vOJLNj_-jC4bExB6t_4-aY3wKvTd0AFsLriAC16STkM,https://www.adzuna.com/land/ad/5818395081?se=wIOCE5mK8RGiVcIoubFL5w&utm_medium=api&utm_source=abfa41a4&v=EEA0FE5BC2B219EBCF614E2EF2B4B2A5C467555A,47.381802,5818395081,47229.7,"Job Description Job Description We Don't Follow Trends, We Create Them. Make some serious Cash! For over 75 years, Ashley Furniture has been the largest home furnishings manufacturer, transforming homes worldwide. With our customer base continuously growing, we are expanding our reach by opening more stores to meet the increasing demand. Our dedication to quality, style, and affordability has solidified our reputation as a trusted and recognized brand worldwide. Purpose at Ashley: As a Retail S…",2026-07-28T09:59:41Z,47229.7,Retail Sales Associate,1,Adzuna::API::Response::Job,,-122.829803,"Ashley Global Retail, LLC",Adzuna::API::Response::Company,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,"['US', 'Washington', 'Mason County', 'Allyn']",Adzuna::API::Response::Location,"Allyn, Mason County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5NTA5MyIsInMiOiJ3SU9DRTVtSzhSR2lWY0lvdWJGTDV3In0.Ffx2O3m97Nh2e7HphoFBDKK86tP2vsG2VL63euSAt1M,https://www.adzuna.com/details/5818395093?utm_medium=api&utm_source=abfa41a4,33.519379,5818395093,104000.0,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",2026-07-28T09:59:41Z,72800.0,CDL-A Company Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,0,Adzuna::API::Response::Job,full_time,-86.807562,Premier Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Alabama', 'Jefferson County', 'Birmingham']",Adzuna::API::Response::Location,"Birmingham, Jefferson County",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0lPQ0U1bUs4UkdpVmNJb3ViRkw1dyIsImkiOiI1ODE4Mzk1MTI4In0.gzVw6x6OvHV2eGoPl9R1ee5QfkoZ0tghzHXR6XS0KA4,https://www.adzuna.com/details/5818395128?utm_medium=api&utm_source=abfa41a4,37.806984,5818395128,47255.38,"Launch Your Career with ConGlobal ConGlobal is hiring immediately for a key role in our global supply chain operations. Whether you’re looking to grow your career or gain new skills, this role offers paid training , competitive pay , excellent benefits , and long-term advancement opportunities .  Location: 11 Burma Rd., Oakland, California 94607  Starting Pay: $25.70 - $30.00 hourly | Depending on experience  Status: Full-Time | Immediate Hire  Schedule: Open availability required, including al…",2026-07-28T09:59:41Z,47255.38,Gate Inspector - Handling/Inspection,1,Adzuna::API::Response::Job,full_time,-122.286229,ConGlobal,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'California', 'Alameda County', 'Philatelic']",Adzuna::API::Response::Location,"Philatelic, Alameda County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5NTExNSIsInMiOiJ3SU9DRTVtSzhSR2lWY0lvdWJGTDV3In0.vUDMm2j0BSXUJkm9phS4bhvuhTvtohNM0l4z5Isz4b8,https://www.adzuna.com/details/5818395115?utm_medium=api&utm_source=abfa41a4,33.519379,5818395115,104000.0,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",2026-07-28T09:59:41Z,72800.0,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,0,Adzuna::API::Response::Job,full_time,-86.807562,Premier Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Alabama', 'Jefferson County', 'Birmingham']",Adzuna::API::Response::Location,"Birmingham, Jefferson County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5NTExOSIsInMiOiJ3SU9DRTVtSzhSR2lWY0lvdWJGTDV3In0.ggG-tp7q0Whu-6blWDUHorR0lvzAMKEQhYRxmzn9Q3g,https://www.adzuna.com/details/5818395119?utm_medium=api&utm_source=abfa41a4,34.829463,5818395119,104000.0,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",2026-07-28T09:59:41Z,72800.0,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,0,Adzuna::API::Response::Job,full_time,-82.340884,Premier Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'South Carolina', 'Greenville County', 'Batesville']",Adzuna::API::Response::Location,"Batesville, Greenville County",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0lPQ0U1bUs4UkdpVmNJb3ViRkw1dyIsImkiOiI1ODE4Mzk1MDg1In0.78Zu8s7xDh_AwsYbSg809b2EgeNBZSpGQ6FUUJTdtqE,https://www.adzuna.com/details/5818395085?utm_medium=api&utm_source=abfa41a4,35.1478,5818395085,104000.0,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",2026-07-28T09:59:41Z,72800.0,Class A CDL Company Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,0,Adzuna::API::Response::Job,full_time,-90.0521,Premier Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Mississippi', 'DeSoto County', 'Memphis']",Adzuna::API::Response::Location,"Memphis, DeSoto County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5NTA5OCIsInMiOiJ3SU9DRTVtSzhSR2lWY0lvdWJGTDV3In0.HRi2rU8NDyQVqdv0co2HQtto4NSxgiJPBYuaRSw1FYI,https://www.adzuna.com/details/5818395098?utm_medium=api&utm_source=abfa41a4,35.045291,5818395098,104000.0,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",2026-07-28T09:59:41Z,72800.0,CDL-A Company Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,0,Adzuna::API::Response::Job,full_time,-85.308214,Premier Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Tennessee', 'Hamilton County', 'Chickamauga']",Adzuna::API::Response::Location,"Chickamauga, Hamilton County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5NTEzMCIsInMiOiJ3SU9DRTVtSzhSR2lWY0lvdWJGTDV3In0.qP6_kcRoa_B__laXQbmSy_QAu7bsG6ehSsdB6hjJ01E,https://www.adzuna.com/details/5818395130?utm_medium=api&utm_source=abfa41a4,36.070282,5818395130,104000.0,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",2026-07-28T09:59:41Z,72800.0,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,0,Adzuna::API::Response::Job,full_time,-79.771856,Premier Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'North Carolina', 'Guilford County', 'Greensboro']",Adzuna::API::Response::Location,"Greensboro, Guilford County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5NTEyOSIsInMiOiJ3SU9DRTVtSzhSR2lWY0lvdWJGTDV3In0.swrIpJtS_Zwvk5lLR1AJOgPgm3hteSwsz08-8bcXjng,https://www.adzuna.com/details/5818395129?utm_medium=api&utm_source=abfa41a4,36.070282,5818395129,104000.0,"Truck Driver Class A Regional. Position Description Ryder is hiring a Class A CDL Truck Driver in Lexington, NC — offering weekly pay, excellent benefits, and a driving career you can feel good about. See and Hear from a Ryder Employee who Drives for Us Here: https://RyderCareers.Video/Freedom You might be wondering what your paycheck will look like. $1800 - $2000 Weekly Average - And it gets better Driver Positions Pay Weekly Sign On Bonus: Pays you $1250 after 30 days and $1250 after 90 days …",2026-07-28T09:59:41Z,93600.0,"Class A CDL Company Driver - 1yr EXP Required - Regional - Dry Van - $1.8k - $2k per week - Ryder - Lexington, NC 201265",0,Adzuna::API::Response::Job,full_time,-79.771856,"Ryder - Lexington, NC 201265",Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'North Carolina', 'Guilford County', 'Greensboro']",Adzuna::API::Response::Location,"Greensboro, Guilford County",contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0lPQ0U1bUs4UkdpVmNJb3ViRkw1dyIsImkiOiI1ODE4Mzk1MTAyIn0.RTs91Sgm9PTJ_H7XJkv_ztjN414ruz_Als0DiNFAW9A,https://www.adzuna.com/details/5818395102?utm_medium=api&utm_source=abfa41a4,33.473754,5818395102,104000.0,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",2026-07-28T09:59:41Z,72800.0,CDL-A Company Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,0,Adzuna::API::Response::Job,full_time,-82.012604,Premier Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Georgia', 'Richmond County', 'Augusta']",Adzuna::API::Response::Location,"Augusta, Richmond County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5NTA5NyIsInMiOiJ3SU9DRTVtSzhSR2lWY0lvdWJGTDV3In0.8lkHVDpfu05cW29yRGaVz-7Dpbeml1qGfIIVZRcCboo,https://www.adzuna.com/details/5818395097?utm_medium=api&utm_source=abfa41a4,34.705111,5818395097,104000.0,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",2026-07-28T09:59:41Z,72800.0,Class A CDL Company Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,0,Adzuna::API::Response::Job,full_time,-86.959203,Premier Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Alabama', 'Limestone County', 'Tanner']",Adzuna::API::Response::Location,"Tanner, Limestone County",
