description,id,__CLASS__,salary_max,salary_min,created,title,latitude,salary_is_predicted,longitude,adref,redirect_url,category.tag,category.label,category.__CLASS__,company.display_name,company.__CLASS__,location.display_name,location.area,location.__CLASS__,contract_time,contract_type
"Owner Operators: Behind Every Show, There’s a Driver Like You!. For more than 75 years, Clark Transfer has been helping bring live entertainment to audiences across North America. From Broadway productions and concert tours to theatrical performances and special events, our drivers are an essential part of making the show happen. If you've ever wanted a trucking job that's anything but ordinary, this is it.  Team Owner Operators Average $275,000–$325,000 annually Less than 110,000 miles per yea…",5783893371,Adzuna::API::Response::Job,325000.0,275000.0,2026-07-01T11:19:17Z,Class A CDL Owner Operator - 2yrs EXP Required - OTR - Dry Van - $275k - $325k per year - Clark Transfer,38.968784,0,-95.239539,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0VkOWttUjE4Ukd0M2R0SllzVnJOUSIsImkiOiI1NzgzODkzMzcxIn0.8lxuQJ8qUZQXUPHzNGMRgc1AIJBMTXHyXdipzrJ6uzA,https://www.adzuna.com/land/ad/5783893371?se=GEd9kmR18RGt3dtJYsVrNQ&utm_medium=api&utm_source=abfa41a4&v=80D53FB1C62E59D535CCB782158EFB1D0F7F1489,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Clark Transfer,Adzuna::API::Response::Company,"Lawrence, Douglas County","['US', 'Kansas', 'Douglas County', 'Lawrence']",Adzuna::API::Response::Location,full_time,
"Owner Operators: Behind Every Show, There’s a Driver Like You!. For more than 75 years, Clark Transfer has been helping bring live entertainment to audiences across North America. From Broadway productions and concert tours to theatrical performances and special events, our drivers are an essential part of making the show happen. If you've ever wanted a trucking job that's anything but ordinary, this is it.  Team Owner Operators Average $275,000–$325,000 annually Less than 110,000 miles per yea…",5783893340,Adzuna::API::Response::Job,325000.0,275000.0,2026-07-01T11:19:17Z,CDL-A Owner Operator - 2yrs EXP Required - OTR - Dry Van - $275k - $325k per year - Clark Transfer,41.712509,0,-72.209222,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0VkOWttUjE4Ukd0M2R0SllzVnJOUSIsImkiOiI1NzgzODkzMzQwIn0.Yjx0uTjim8Exz5OoOrwxCcjauuWY-k6xEo7ZKheLL90,https://www.adzuna.com/land/ad/5783893340?se=GEd9kmR18RGt3dtJYsVrNQ&utm_medium=api&utm_source=abfa41a4&v=F2F9CCBE83957577C2500B25D0CE59CA4634D748,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Clark Transfer,Adzuna::API::Response::Company,"Chestnut Hill, Windham County","['US', 'Connecticut', 'Windham County', 'Chestnut Hill']",Adzuna::API::Response::Location,full_time,
"Owner Operators: Behind Every Show, There’s a Driver Like You!. For more than 75 years, Clark Transfer has been helping bring live entertainment to audiences across North America. From Broadway productions and concert tours to theatrical performances and special events, our drivers are an essential part of making the show happen. If you've ever wanted a trucking job that's anything but ordinary, this is it.  Team Owner Operators Average $275,000–$325,000 annually Less than 110,000 miles per yea…",5783893372,Adzuna::API::Response::Job,325000.0,275000.0,2026-07-01T11:19:17Z,CDL-A Owner Operator - 2yrs EXP Required - OTR - Dry Van - $275k - $325k per year - Clark Transfer,38.231366,0,-104.636987,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5MzM3MiIsInMiOiJHRWQ5a21SMThSR3QzZHRKWXNWck5RIn0.qt9txLka1Vv1aojmhl4_Gu0prJwjhhb-bsinTGm_B9w,https://www.adzuna.com/land/ad/5783893372?se=GEd9kmR18RGt3dtJYsVrNQ&utm_medium=api&utm_source=abfa41a4&v=3D868193F013D83DC38B86E22604B8F10E67FECE,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Clark Transfer,Adzuna::API::Response::Company,"Bessemer, Pueblo County","['US', 'Colorado', 'Pueblo County', 'Bessemer']",Adzuna::API::Response::Location,full_time,
"Owner Operators: Behind Every Show, There’s a Driver Like You!. For more than 75 years, Clark Transfer has been helping bring live entertainment to audiences across North America. From Broadway productions and concert tours to theatrical performances and special events, our drivers are an essential part of making the show happen. If you've ever wanted a trucking job that's anything but ordinary, this is it.  Team Owner Operators Average $275,000–$325,000 annually Less than 110,000 miles per yea…",5783893396,Adzuna::API::Response::Job,325000.0,275000.0,2026-07-01T11:19:17Z,CDL-A Owner Operator - 2yrs EXP Required - OTR - Dry Van - $275k - $325k per year - Clark Transfer,37.005011,0,-86.455388,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5MzM5NiIsInMiOiJHRWQ5a21SMThSR3QzZHRKWXNWck5RIn0.-BAaqLs5n9AB5rNGpHjpGMcJsXElFxXEBdOp2SI4SJs,https://www.adzuna.com/land/ad/5783893396?se=GEd9kmR18RGt3dtJYsVrNQ&utm_medium=api&utm_source=abfa41a4&v=41549E84CF12A396999CA0180AF0827308220F6B,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Clark Transfer,Adzuna::API::Response::Company,"Bowling Green, Warren County","['US', 'Kentucky', 'Warren County', 'Bowling Green']",Adzuna::API::Response::Location,full_time,
"Owner Operators: Behind Every Show, There’s a Driver Like You!. For more than 75 years, Clark Transfer has been helping bring live entertainment to audiences across North America. From Broadway productions and concert tours to theatrical performances and special events, our drivers are an essential part of making the show happen. If you've ever wanted a trucking job that's anything but ordinary, this is it.  Solo Owner Operators Average $175,000–$225,000 annually Less than 85,000 miles per year…",5783893346,Adzuna::API::Response::Job,225000.0,175000.0,2026-07-01T11:19:17Z,Truck Driver Owner Operator - 2yrs EXP Required - OTR - Dry Van - $175k - $225k per year - Clark Transfer,41.712509,0,-72.209222,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0VkOWttUjE4Ukd0M2R0SllzVnJOUSIsImkiOiI1NzgzODkzMzQ2In0.UuK0cMgjDpWX499eQ7zRbhLD7dYjXBumn4YUFNJB7NQ,https://www.adzuna.com/land/ad/5783893346?se=GEd9kmR18RGt3dtJYsVrNQ&utm_medium=api&utm_source=abfa41a4&v=78CECE8F1F69B1465210074F27D8D875E6ADD19F,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Clark Transfer,Adzuna::API::Response::Company,"Chestnut Hill, Windham County","['US', 'Connecticut', 'Windham County', 'Chestnut Hill']",Adzuna::API::Response::Location,full_time,
"Partnering with Owner Operators CDL-A — Keep 90% of Your Weekly Gross!.  Owner Operators CDL-A — Keep 90% of Your Weekly Gross! Looking for consistent freight, strong support, and top earning potential? Join JTS Logistics Inc. and run with a carrier that puts owner-operators first. ✅ Keep 90% of weekly gross revenue ✅ Earn $7,500–$10,000 in weekly revenue ✅ Operate under our authority with cargo liability coverage provided ✅ Steady Dry Van freight throughout the Midwest, South, Southeast & Nort…",5783893381,Adzuna::API::Response::Job,520000.0,390000.0,2026-07-01T11:19:17Z,Class A CDL Owner Operator - 2yrs EXP Required - OTR - Dry Van - $7.5k - $10k per week - JTS Logistics,41.523166,0,-90.577867,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5MzM4MSIsInMiOiJHRWQ5a21SMThSR3QzZHRKWXNWck5RIn0.Gzy0NP_PnxWfFr300TW5JQKVeLSTE6O7UazULg8BWzU,https://www.adzuna.com/land/ad/5783893381?se=GEd9kmR18RGt3dtJYsVrNQ&utm_medium=api&utm_source=abfa41a4&v=B45B73E08D0130AE5A66FE09A9D0C1B8ED86042F,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,JTS Logistics,Adzuna::API::Response::Company,"Davenport, Scott County","['US', 'Iowa', 'Scott County', 'Davenport']",Adzuna::API::Response::Location,full_time,
"Owner Operators: Behind Every Show, There’s a Driver Like You!. For more than 75 years, Clark Transfer has been helping bring live entertainment to audiences across North America. From Broadway productions and concert tours to theatrical performances and special events, our drivers are an essential part of making the show happen. If you've ever wanted a trucking job that's anything but ordinary, this is it.  Team Owner Operators Average $275,000–$325,000 annually Less than 110,000 miles per yea…",5783893317,Adzuna::API::Response::Job,325000.0,275000.0,2026-07-01T11:19:17Z,Class A CDL Owner Operator - 2yrs EXP Required - OTR - Dry Van - $275k - $325k per year - Clark Transfer,40.44987,0,-86.927744,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0VkOWttUjE4Ukd0M2R0SllzVnJOUSIsImkiOiI1NzgzODkzMzE3In0.A9Q09ila8wiJZwznMN47rwU-S2W4oPWpp2EKYpT833M,https://www.adzuna.com/land/ad/5783893317?se=GEd9kmR18RGt3dtJYsVrNQ&utm_medium=api&utm_source=abfa41a4&v=02DF10D0DA056CA5F938FA1AFD85BFE94814D739,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Clark Transfer,Adzuna::API::Response::Company,"West Lafayette, Tippecanoe County","['US', 'Indiana', 'Tippecanoe County', 'West Lafayette']",Adzuna::API::Response::Location,full_time,
"Owner Operators: Behind Every Show, There’s a Driver Like You!. For more than 75 years, Clark Transfer has been helping bring live entertainment to audiences across North America. From Broadway productions and concert tours to theatrical performances and special events, our drivers are an essential part of making the show happen. If you've ever wanted a trucking job that's anything but ordinary, this is it.  Team Owner Operators Average $275,000–$325,000 annually Less than 110,000 miles per yea…",5783893352,Adzuna::API::Response::Job,325000.0,275000.0,2026-07-01T11:19:17Z,CDL-A Owner Operator - 2yrs EXP Required - OTR - Dry Van - $275k - $325k per year - Clark Transfer,37.974481,0,-87.573224,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5MzM1MiIsInMiOiJHRWQ5a21SMThSR3QzZHRKWXNWck5RIn0.3JsL2lY2lyHKQBtRhIPtWyJEr_mnFdPF0uaDcR5Aw48,https://www.adzuna.com/land/ad/5783893352?se=GEd9kmR18RGt3dtJYsVrNQ&utm_medium=api&utm_source=abfa41a4&v=195B514D3510A8706E6941054CDA82F2AD594B15,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Clark Transfer,Adzuna::API::Response::Company,"Evansville, Vanderburgh County","['US', 'Indiana', 'Vanderburgh County', 'Evansville']",Adzuna::API::Response::Location,full_time,
"Owner Operators: Behind Every Show, There’s a Driver Like You!. For more than 75 years, Clark Transfer has been helping bring live entertainment to audiences across North America. From Broadway productions and concert tours to theatrical performances and special events, our drivers are an essential part of making the show happen. If you've ever wanted a trucking job that's anything but ordinary, this is it.  Solo Owner Operators Average $175,000–$225,000 annually Less than 85,000 miles per year…",5783893383,Adzuna::API::Response::Job,225000.0,175000.0,2026-07-01T11:19:17Z,Truck Driver Owner Operator - 2yrs EXP Required - OTR - Dry Van - $175k - $225k per year - Clark Transfer,41.649495,0,-91.515649,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5MzM4MyIsInMiOiJHRWQ5a21SMThSR3QzZHRKWXNWck5RIn0.yPpVk17sORbhYr7Pazp6b-qpTZpFPYUZitvPUBt2Z8M,https://www.adzuna.com/land/ad/5783893383?se=GEd9kmR18RGt3dtJYsVrNQ&utm_medium=api&utm_source=abfa41a4&v=0CD0A6A4B4B6B11C427BA937E2599813899242E2,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Clark Transfer,Adzuna::API::Response::Company,"Iowa City, Johnson County","['US', 'Iowa', 'Johnson County', 'Iowa City']",Adzuna::API::Response::Location,full_time,
"Owner Operators: Behind Every Show, There’s a Driver Like You!. For more than 75 years, Clark Transfer has been helping bring live entertainment to audiences across North America. From Broadway productions and concert tours to theatrical performances and special events, our drivers are an essential part of making the show happen. If you've ever wanted a trucking job that's anything but ordinary, this is it.  Team Owner Operators Average $275,000–$325,000 annually Less than 110,000 miles per yea…",5783893312,Adzuna::API::Response::Job,325000.0,275000.0,2026-07-01T11:19:17Z,Truck Driver Owner Operator - 2yrs EXP Required - OTR - Dry Van - $275k - $325k per year - Clark Transfer,37.205393,0,-93.298681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0VkOWttUjE4Ukd0M2R0SllzVnJOUSIsImkiOiI1NzgzODkzMzEyIn0.jskWZ_qdURWJ76LEZ_n6GIb05ws3wQjx0H-C3uoaHfQ,https://www.adzuna.com/land/ad/5783893312?se=GEd9kmR18RGt3dtJYsVrNQ&utm_medium=api&utm_source=abfa41a4&v=49D432F5FBF87DE69C812C8FD3978A48C278A09F,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Clark Transfer,Adzuna::API::Response::Company,"Springfield, Greene County","['US', 'Missouri', 'Greene County', 'Springfield']",Adzuna::API::Response::Location,full_time,
"Owner Operators: Behind Every Show, There’s a Driver Like You!. For more than 75 years, Clark Transfer has been helping bring live entertainment to audiences across North America. From Broadway productions and concert tours to theatrical performances and special events, our drivers are an essential part of making the show happen. If you've ever wanted a trucking job that's anything but ordinary, this is it.  Team Owner Operators Average $275,000–$325,000 annually Less than 110,000 miles per yea…",5783893302,Adzuna::API::Response::Job,325000.0,275000.0,2026-07-01T11:19:17Z,CDL-A Owner Operator - 2yrs EXP Required - OTR - Dry Van - $275k - $325k per year - Clark Transfer,41.523166,0,-90.577867,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5MzMwMiIsInMiOiJHRWQ5a21SMThSR3QzZHRKWXNWck5RIn0.n7wRUoiPo-Hni7kKW4Oj4rON05tOIS2PRI8c1cpxt8M,https://www.adzuna.com/land/ad/5783893302?se=GEd9kmR18RGt3dtJYsVrNQ&utm_medium=api&utm_source=abfa41a4&v=3283C197B0D2D53708A104E13378777353CA32A8,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Clark Transfer,Adzuna::API::Response::Company,"Davenport, Scott County","['US', 'Iowa', 'Scott County', 'Davenport']",Adzuna::API::Response::Location,full_time,
"Owner Operators: Behind Every Show, There’s a Driver Like You!. For more than 75 years, Clark Transfer has been helping bring live entertainment to audiences across North America. From Broadway productions and concert tours to theatrical performances and special events, our drivers are an essential part of making the show happen. If you've ever wanted a trucking job that's anything but ordinary, this is it.  Solo Owner Operators Average $175,000–$225,000 annually Less than 85,000 miles per year…",5783893295,Adzuna::API::Response::Job,225000.0,175000.0,2026-07-01T11:19:17Z,CDL-A Owner Operator - 2yrs EXP Required - OTR - Dry Van - $175k - $225k per year - Clark Transfer,35.21653,0,-113.982956,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0VkOWttUjE4Ukd0M2R0SllzVnJOUSIsImkiOiI1NzgzODkzMjk1In0.UHBD8P_GwHrkwUmzyj4-oN2QyMU98lFLCDeUNVVz0Es,https://www.adzuna.com/land/ad/5783893295?se=GEd9kmR18RGt3dtJYsVrNQ&utm_medium=api&utm_source=abfa41a4&v=2F1B4BC64AD24A965F5916AD3BA6B4D1F7CAB031,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Clark Transfer,Adzuna::API::Response::Company,"Lake Mead Rancheros, Mohave County","['US', 'Arizona', 'Mohave County', 'Lake Mead Rancheros']",Adzuna::API::Response::Location,full_time,
"Owner Operators: Behind Every Show, There’s a Driver Like You!. For more than 75 years, Clark Transfer has been helping bring live entertainment to audiences across North America. From Broadway productions and concert tours to theatrical performances and special events, our drivers are an essential part of making the show happen. If you've ever wanted a trucking job that's anything but ordinary, this is it.  Solo Owner Operators Average $175,000–$225,000 annually Less than 85,000 miles per year…",5783893308,Adzuna::API::Response::Job,225000.0,175000.0,2026-07-01T11:19:17Z,CDL-A Owner Operator - 2yrs EXP Required - OTR - Dry Van - $175k - $225k per year - Clark Transfer,34.5348,0,-112.46994,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR0VkOWttUjE4Ukd0M2R0SllzVnJOUSIsImkiOiI1NzgzODkzMzA4In0.KZafAukyIoA3SphRDbYY-DMzPWbo4Wr2vef3nxMXbSI,https://www.adzuna.com/land/ad/5783893308?se=GEd9kmR18RGt3dtJYsVrNQ&utm_medium=api&utm_source=abfa41a4&v=8A823DEE1A5DB46648490C0D0F8D2B3E59A6BE89,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Clark Transfer,Adzuna::API::Response::Company,"Groom Creek, Yavapai County","['US', 'Arizona', 'Yavapai County', 'Groom Creek']",Adzuna::API::Response::Location,full_time,
"Owner Operators: Behind Every Show, There’s a Driver Like You!. For more than 75 years, Clark Transfer has been helping bring live entertainment to audiences across North America. From Broadway productions and concert tours to theatrical performances and special events, our drivers are an essential part of making the show happen. If you've ever wanted a trucking job that's anything but ordinary, this is it.  Team Owner Operators Average $275,000–$325,000 annually Less than 110,000 miles per yea…",5783893300,Adzuna::API::Response::Job,325000.0,275000.0,2026-07-01T11:19:17Z,Class A CDL Owner Operator - 2yrs EXP Required - OTR - Dry Van - $275k - $325k per year - Clark Transfer,37.548777,0,-78.463347,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5MzMwMCIsInMiOiJHRWQ5a21SMThSR3QzZHRKWXNWck5RIn0.2FjAxkB-6VF1YxjkunGq744MWNlOQ4bIW5NN97Hkd-w,https://www.adzuna.com/land/ad/5783893300?se=GEd9kmR18RGt3dtJYsVrNQ&utm_medium=api&utm_source=abfa41a4&v=FF1E6C09F80453AC98447C9B81390EF14AB9B2EB,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Clark Transfer,Adzuna::API::Response::Company,"Dillwyn, Buckingham County","['US', 'Virginia', 'Buckingham County', 'Dillwyn']",Adzuna::API::Response::Location,full_time,
"Owner Operators: Behind Every Show, There’s a Driver Like You!. For more than 75 years, Clark Transfer has been helping bring live entertainment to audiences across North America. From Broadway productions and concert tours to theatrical performances and special events, our drivers are an essential part of making the show happen. If you've ever wanted a trucking job that's anything but ordinary, this is it.  Solo Owner Operators Average $175,000–$225,000 annually Less than 85,000 miles per year…",5783893388,Adzuna::API::Response::Job,225000.0,175000.0,2026-07-01T11:19:17Z,CDL-A Owner Operator - 2yrs EXP Required - OTR - Dry Van - $175k - $225k per year - Clark Transfer,41.971709,0,-91.658714,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5MzM4OCIsInMiOiJHRWQ5a21SMThSR3QzZHRKWXNWck5RIn0.zawKE-HbbZsQvStyGN43Q0dydSS7IVGNRni-WuJ-GXc,https://www.adzuna.com/land/ad/5783893388?se=GEd9kmR18RGt3dtJYsVrNQ&utm_medium=api&utm_source=abfa41a4&v=7980276069258FE996F5CBA656476C9F2E50D49F,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Clark Transfer,Adzuna::API::Response::Company,"Cedar Rapids, Linn County","['US', 'Iowa', 'Linn County', 'Cedar Rapids']",Adzuna::API::Response::Location,full_time,
"Owner Operators: Behind Every Show, There’s a Driver Like You!. For more than 75 years, Clark Transfer has been helping bring live entertainment to audiences across North America. From Broadway productions and concert tours to theatrical performances and special events, our drivers are an essential part of making the show happen. If you've ever wanted a trucking job that's anything but ordinary, this is it.  Solo Owner Operators Average $175,000–$225,000 annually Less than 85,000 miles per year…",5783893344,Adzuna::API::Response::Job,225000.0,175000.0,2026-07-01T11:19:17Z,CDL-A Owner Operator - 2yrs EXP Required - OTR - Dry Van - $175k - $225k per year - Clark Transfer,37.974481,0,-87.573224,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg5MzM0NCIsInMiOiJHRWQ5a21SMThSR3QzZHRKWXNWck5RIn0.PSfk2-3ZKsugb3v0M5dx2WznTT47upZ70SYFQSSmyfY,https://www.adzuna.com/land/ad/5783893344?se=GEd9kmR18RGt3dtJYsVrNQ&utm_medium=api&utm_source=abfa41a4&v=24FAB78A30C05CA638260BA6C139B1164A695B43,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Clark Transfer,Adzuna::API::Response::Company,"Evansville, Vanderburgh County","['US', 'Indiana', 'Vanderburgh County', 'Evansville']",Adzuna::API::Response::Location,full_time,
