salary_max,latitude,salary_is_predicted,created,adref,__CLASS__,id,description,longitude,redirect_url,title,salary_min,location.display_name,location.__CLASS__,location.area,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__,contract_time,contract_type
9312.0,44.668852,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M5ZGV0a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzOTE3In0.bBCaUKIzi9fWvFe5AJvv9M9Fjbvs8Ca3m5secRWJEcM,Adzuna::API::Response::Job,5685683917,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Marshfield, WI Agency: Medical Solutions Pay: $2,328 per week Shift Information: Nights Start Date: 4/13/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified ICU/Critical Care RN in Marshfield, Wisconsin, 54449! A facility in Marshfield, WI is seeking its next amazing RN (Registered Nurse) to work in ICU (Intensive Care Unit). Minimum of one (1) year of recent clinical experien…",-90.171799,https://www.adzuna.com/land/ad/5685683917?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=96428B31F4C1C0E554E73BA7F6D086ACE4FE2ECC,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $2,328 per week in Marshfield, WI",9312.0,"Marshfield, Wood County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Wood County', 'Marshfield']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
10112.0,60.487778,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M5ZGV0a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzOTUzIn0.rrDf5KLz8d1wqMNR61hdzqpUyBq029h8zIPzO_QmU7Y,Adzuna::API::Response::Job,5685683953,"Registered Nurse (RN) | Psych Location: Soldotna, AK Agency: Medical Solutions Pay: $2,528 per week Shift Information: Days Start Date: 4/27/2026 About the Position A facility in Soldotna, AK is seeking its next amazing RN (Registered Nurse) to work in Psychiatric Unit. Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can get you where you want …",-151.058333,https://www.adzuna.com/land/ad/5685683953?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=DB7A9848627557499724F43ABFC26E8B75C321A0,"Travel Nurse RN - Psych - $2,528 per week in Soldotna, AK",10112.0,"Soldotna, Kenai Peninsula",Adzuna::API::Response::Location,"['US', 'Alaska', 'Kenai Peninsula', 'Soldotna']",Adzuna::API::Response::Company,Medical Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
8124.0,46.82666,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4Mzg5MiIsInMiOiJfczlkZXRrdDhSR3I1TjhhZXNraWZ3In0.sahOVNUMWGL8-QdpkGcuqRjGeO_8LOEzZlGma6A1lvA,Adzuna::API::Response::Job,5685683892,"Registered Nurse (RN) | Long-Term Care Location: Mandan, ND Agency: Medical Solutions Pay: $2,031 per week Shift Information: Nights Start Date: 4/20/2026 About the Position A facility in Mandan, ND is seeking its next amazing RN (Registered Nurse) to work in LTC/SNF. Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can get you where you want to…",-100.889576,https://www.adzuna.com/land/ad/5685683892?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=B71CD5E187FB91BE5DFF089FA31D84BCC1E175CA,"Travel Nurse RN - Long-Term Care - $2,031 per week in Mandan, ND",8124.0,"Mandan, Morton County",Adzuna::API::Response::Location,"['US', 'North Dakota', 'Morton County', 'Mandan']",Adzuna::API::Response::Company,Medical Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
9312.0,44.668852,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M5ZGV0a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzOTMyIn0.yHxqchQmzRIWNPVfswhV-ucKcr4VPVEbo-jZy21Lf3g,Adzuna::API::Response::Job,5685683932,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Marshfield, WI Agency: Medical Solutions Pay: $2,328 per week Shift Information: Nights Start Date: 4/13/2026 About the Position A facility in Marshfield, WI is seeking its next amazing RN (Registered Nurse) to work in ICU (Intensive Care Unit). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, trave…",-90.171799,https://www.adzuna.com/land/ad/5685683932?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=EFD6D20D319097F8F768301DF152B91D2A69F95F,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $2,328 per week in Marshfield, WI",9312.0,"Marshfield, Wood County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Wood County', 'Marshfield']",Adzuna::API::Response::Company,Medical Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
8820.0,44.810713,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4Mzg5NyIsInMiOiJfczlkZXRrdDhSR3I1TjhhZXNraWZ3In0.waiDD_nCRbeRebUEmV-lKEN5ekEh38FkK5uzTmLLZJk,Adzuna::API::Response::Job,5685683897,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Saint Albans, VT Agency: Medical Solutions Pay: $2,205 per week Shift Information: Nights Start Date: 4/6/2026 About the Position A facility in Saint Albans, VT is seeking its next amazing RN (Registered Nurse) to work in ICU (Intensive Care Unit). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, tr…",-73.083558,https://www.adzuna.com/land/ad/5685683897?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=317256C1EABB623EED8009429CA26D31508FF32F,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $2,205 per week in Saint Albans, VT",8820.0,"Saint Albans, Franklin County",Adzuna::API::Response::Location,"['US', 'Vermont', 'Franklin County', 'Saint Albans']",Adzuna::API::Response::Company,Medical Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
9000.0,40.685203,0,2026-04-01T10:23:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M5ZGV0a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzOTA3In0.fF2hYC1Dj2EEk8HNCZHkHHHXVBiruhsdJJj5mbolJGg,Adzuna::API::Response::Job,5685683907,"Registered Nurse (RN) | Medical-Surgical Location: Peoria, IL Agency: Medical Solutions Pay: $2,250 per week Shift Information: Days Start Date: 4/13/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified Med/Surg RN in Peoria, Illinois, 61637! A facility in Peoria, IL is seeking its next amazing RN (Registered Nurse) to work in Med Surg (Medical Surgical). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare profe…",-89.59617,https://www.adzuna.com/land/ad/5685683907?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=6D4B421C910D136F3E57A9BE0ABD6B0925F8DA83,"Travel Nurse RN - Medical-Surgical - $2,250 per week in Peoria, IL",9000.0,"Peoria, Peoria County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Peoria']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
49920.0,38.145757,0,2026-04-01T10:23:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M5ZGV0a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzODQxIn0.9VAYxdeSwcXsY4NXSKERGv1JlZJ_VFuB0k8_rSXlSbg,Adzuna::API::Response::Job,5685683841,"Overview: Part-Time, Hourly overtime eligible position and you get paid weekly! Learn valuable skills about rides and attractions Promotional and growth opportunities Exclusive Employee Perks Including a Membership to all Six Flags Parks Responsibilities: · Overseeing the flow of receiving / shipments within our Maintenance department and ensure accuracy of corporate and department procedures. · Assisting Maintenance leadership team in collection of bids for future projects. · Assisting in the …",-122.27106,https://www.adzuna.com/land/ad/5685683841?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=56D39B7B2D56C8ABD4101242E73885BFF17D50AA,SFDK Maintenance Clerk $24.00/HR,49920.0,"Vallejo, Solano County",Adzuna::API::Response::Location,"['US', 'California', 'Solano County', 'Vallejo']",Adzuna::API::Response::Company,Six Flags Discovery Kingdom,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,part_time,
6536.0,32.930579,0,2026-04-01T10:23:24Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4Mzg2OSIsInMiOiJfczlkZXRrdDhSR3I1TjhhZXNraWZ3In0.YKVOwHEXuYbhMI_YJK4niKWhxjMnYHOsOmY7olbVZ68,Adzuna::API::Response::Job,5685683869,"Registered Nurse (RN) | Pediatric Intensive Care Unit Location: Charleston, SC Agency: Medical Solutions Pay: $1,634 per week Shift Information: Rotating Start Date: 4/20/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified PICU RN in Charleston, South Carolina, 29425! A facility in Charleston, SC is seeking its next amazing RN (Registered Nurse) to work in PICU (Pediatric Intensive Care Unit). Minimum of one (1) year of recent clinical experience requ…",-80.003183,https://www.adzuna.com/land/ad/5685683869?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=442C394D1CD24BAF1D72BD5E3B3916CDEBD5D8E6,"Travel Nurse RN - Pediatric Intensive Care Unit - $1,634 per week in Charleston, SC",6536.0,"Charleston, Charleston County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Charleston County', 'Charleston']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
8820.0,44.810713,0,2026-04-01T10:23:24Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4Mzg2MSIsInMiOiJfczlkZXRrdDhSR3I1TjhhZXNraWZ3In0.-3Nih_8THQP6OWBhF8ZzRUHzhoCk4H5VmNlcS7PfFeM,Adzuna::API::Response::Job,5685683861,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Saint Albans, VT Agency: Medical Solutions Pay: $2,205 per week Shift Information: Nights Start Date: 4/6/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified ICU/Critical Care RN in Saint Albans, Vermont, 05478! A facility in Saint Albans, VT is seeking its next amazing RN (Registered Nurse) to work in ICU (Intensive Care Unit). Minimum of one (1) year of recent clinical exper…",-73.083558,https://www.adzuna.com/land/ad/5685683861?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=FA3976364A38605B896ADA9DE024AB04B9F5C608,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $2,205 per week in Saint Albans, VT",8820.0,"Saint Albans, Franklin County",Adzuna::API::Response::Location,"['US', 'Vermont', 'Franklin County', 'Saint Albans']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
9444.0,35.4678,0,2026-04-01T10:23:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M5ZGV0a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzODc0In0.zxagNoAOtyt7ABncRrTU-9DjuW8KhWV_YDSea----0s,Adzuna::API::Response::Job,5685683874,"Registered Nurse (RN) | Operating Room Location: Oklahoma City, OK Agency: Medical Solutions Pay: $2,361 per week Shift Information: Days Start Date: 4/20/2026 About the Position A facility in Oklahoma City, OK is seeking its next amazing RN (Registered Nurse) to work in OR (Operating Room). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can g…",-97.5164,https://www.adzuna.com/land/ad/5685683874?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=32536B1DDC059350FE560702CBD51E0AADBB6B1F,"Travel Nurse RN - Operating Room - $2,361 per week in Oklahoma City, OK",9444.0,"Oklahoma City, Oklahoma County",Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']",Adzuna::API::Response::Company,Medical Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
28014.85,42.96006,1,2026-04-01T10:23:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M5ZGV0a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzODg3In0.05Y9Jz4qlkXfJXIn-VEe6Kr1TBqq8DbWw4Rw7R1Ahjw,Adzuna::API::Response::Job,5685683887,"Overview: As an Emergency Medical Technician (EMT) at Six Flags Darien Lake, you will be responsible for providing immediate medical assistance to guests and employees in the event of an emergency. You will work as part of a dedicated team to ensure the safety and well-being of all park visitors while maintaining a fun and enjoyable environment. Responsibilities: Key Responsibilities: Respond promptly to medical emergencies within the park, providing appropriate care and treatment. Assess patie…",-78.405577,https://www.adzuna.com/land/ad/5685683887?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=532B1FD97EDA530DDD68401FA4D32E113BB9B6DE,Seasonal EMT starting at $18.00,28014.85,"Corfu, Genesee County",Adzuna::API::Response::Location,"['US', 'New York', 'Genesee County', 'Corfu']",Adzuna::API::Response::Company,Six Flags Darien Lake,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
10112.0,60.487778,0,2026-04-01T10:23:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M5ZGV0a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzODUyIn0.SJ6bp-YoftzKrEx2I7N4QPjcA27YgCBUfybYATzJyRc,Adzuna::API::Response::Job,5685683852,"Registered Nurse (RN) | Psych Location: Soldotna, AK Agency: Medical Solutions Pay: $2,528 per week Shift Information: Days Start Date: 4/27/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified Psych RN in Soldotna, Alaska, 99669! A facility in Soldotna, AK is seeking its next amazing RN (Registered Nurse) to work in Psychiatric Unit. Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high …",-151.058333,https://www.adzuna.com/land/ad/5685683852?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=545989BCB6CC235997289EAC56F1FA17890D4BD6,"Travel Nurse RN - Psych - $2,528 per week in Soldotna, AK",10112.0,"Soldotna, Kenai Peninsula",Adzuna::API::Response::Location,"['US', 'Alaska', 'Kenai Peninsula', 'Soldotna']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
5208.0,39.296337,0,2026-04-01T10:23:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M5ZGV0a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzODkwIn0.BUV69UP2HN0FC_GxbVf7c5fuoodYfEImrbkF0uqe0pI,Adzuna::API::Response::Job,5685683890,"Registered Nurse (RN) | Operating Room Location: Baltimore, MD Agency: Medical Solutions Pay: $1,302 per week Shift Information: Days Start Date: 4/13/2026 About the Position A facility in Baltimore, MD is seeking its next amazing RN (Registered Nurse) to work in OR (Operating Room). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can get you w…",-76.621054,https://www.adzuna.com/land/ad/5685683890?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=EECFAE8618EC3D2F03F326B833DF032F3674E30B,"Travel Nurse RN - Operating Room - $1,302 per week in Baltimore, MD",5208.0,"Baltimore, Baltimore County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Baltimore County', 'Baltimore']",Adzuna::API::Response::Company,Medical Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
10624.0,41.18655,0,2026-04-01T10:23:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M5ZGV0a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzODg1In0.U-BBVgYaL4Kfy2jmv-1grrEXXA0Sgn6dMP4NHwl0dcM,Adzuna::API::Response::Job,5685683885,"Registered Nurse (RN) | Oncology Location: Bridgeport, CT Agency: Medical Solutions Pay: $2,656 per week Shift Information: Days Start Date: 4/17/2026 About the Position A facility in Bridgeport, CT is seeking its next amazing RN (Registered Nurse) to work in Oncology. Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can get you where you want t…",-73.195196,https://www.adzuna.com/land/ad/5685683885?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=D267E325F171D7AEA08FD729C19AB93210BBE5CE,"Travel Nurse RN - Oncology - $2,656 per week in Bridgeport, CT",10624.0,"Bridgeport, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Bridgeport']",Adzuna::API::Response::Company,Medical Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
44578.87,37.353966,1,2026-04-01T10:23:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M5ZGV0a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzODQwIn0._oQLBB_u0mcODiOvgF0AauNTBAi29Cf_1FnlMtKsWaY,Adzuna::API::Response::Job,5685683840,Overview: Earn $20 - $23/hr California's Great America Live Entertainment department is now looking for an experienced and high energy individual to become a part of our team! Now is your chance to join the parks Technical Operations team as a Lighting/Audio Technician. Applicants 18 that have the experience and want to put it to use in an engaging and fun work environment should apply today! As an Entertainment Technician you will: Assist in light/audio/video installation and maintenance. Oper…,-121.952999,https://www.adzuna.com/land/ad/5685683840?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=DFA340A4878383D4ED638E1F18CA66EF2EF645AB,Entertainment Technician,44578.87,"Santa Clara, Santa Clara County",Adzuna::API::Response::Location,"['US', 'California', 'Santa Clara County', 'Santa Clara']",Adzuna::API::Response::Company,California's Great America,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,,
9444.0,35.4678,0,2026-04-01T10:23:24Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4Mzg1OSIsInMiOiJfczlkZXRrdDhSR3I1TjhhZXNraWZ3In0.j3Dy7zQL0jJyhGuKVaR4Kpwta50AHEIujbQqKFbV4qo,Adzuna::API::Response::Job,5685683859,"Registered Nurse (RN) | Operating Room Location: Oklahoma City, OK Agency: Medical Solutions Pay: $2,361 per week Shift Information: Days Start Date: 4/20/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified OR RN in Oklahoma City, Oklahoma, 73104! A facility in Oklahoma City, OK is seeking its next amazing RN (Registered Nurse) to work in OR (Operating Room). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare …",-97.5164,https://www.adzuna.com/land/ad/5685683859?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=4F87C3989D7C7F8BF8860CFB435244484C66AE35,"Travel Nurse RN - Operating Room - $2,361 per week in Oklahoma City, OK",9444.0,"Oklahoma City, Oklahoma County",Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']",Adzuna::API::Response::Company,TravelNurseSource,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
7756.0,31.255722,0,2026-04-01T10:23:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M5ZGV0a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgzODgyIn0.gAuYQWye3KUzc-aqwxwcwKl0hb7Sa8UJo3b1VCEjyVg,Adzuna::API::Response::Job,5685683882,"Registered Nurse (RN) | Medical-Surgical Location: Alexandria, LA Agency: Medical Solutions Pay: $1,939 per week Shift Information: Nights Start Date: 4/27/2026 About the Position A facility in Alexandria, LA is seeking its next amazing RN (Registered Nurse) to work in Med Surg (Medical Surgical). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters…",-92.474154,https://www.adzuna.com/land/ad/5685683882?se=_s9detkt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=EAFCC86C86253E5A474FE4FCC6E6A6DABECC5432,"Travel Nurse RN - Medical-Surgical - $1,939 per week in Alexandria, LA",7756.0,"Alexandria, Rapides Parish",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Rapides Parish', 'Alexandria']",Adzuna::API::Response::Company,Medical Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
