adref,salary_is_predicted,latitude,longitude,__CLASS__,title,description,contract_time,salary_min,redirect_url,id,salary_max,created,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name,category.label,category.__CLASS__,category.tag,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkx3TFhhbFA4UkdXNmY2aW41LWhYQSIsImkiOiI1NzI5MzE3NDgwIn0.Sof5tb28vyhM11ygl_6f8P9aaupq3wu8tmEqyI4GIdE,1,35.424444,-92.874722,Adzuna::API::Response::Job,Regional CDL-A Truck Driver,"Job Description Heartland Express is Now Hiring Dedicated Regional CDL-A Truck Drivers Earn $55,000-$92,000 per Year - Home Weekly Quarterly Safety Bonus - No-Touch Freight (Must have a valid CDL-A license and 6 months of experience.) Advantages for Dedicated CDL-A Truck Drivers: Earn $55,000-$92,000 per year Average pay is $64,000 per year Home weekly Quarterly safety bonus: 1-3 CPM Dry van freight: no-touch freight  drop & hook Up to $2,000 401(k) match available Learn More About the Heartlan…",,79268.02,https://www.adzuna.com/land/ad/5729317480?se=vLwLXalP8RGW6f6in5-hXA&utm_medium=api&utm_source=abfa41a4&v=2EDEE8625B96717E5EACCAED6C2C340A1DCFB0F7,5729317480,79268.02,2026-05-14T10:10:22Z,Adzuna::API::Response::Location,"Appleton, Pope County","['US', 'Arkansas', 'Pope County', 'Appleton']",Adzuna::API::Response::Company,Heartland Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxNzQ5MiIsInMiOiJ2THdMWGFsUDhSR1c2ZjZpbjUtaFhBIn0.VBVTgthbiXULGMUV0SIuVfKQwQ9DvOCos1_oi3i8uKY,1,45.587063,-122.399536,Adzuna::API::Response::Job,CDL-A Flatbed Truck Driver,"Job Description System Transport is Now Hiring Flatbed CDL-A Drivers Flatbed CDL-A Driver - Most Weekends Off! Earn $52,477.88 - $107,445.00 per Year - Full Benefits Now Hiring For: Experienced flatbed CDL-A drivers Regional route Most weekends off Driver Benefits: GREAT PAY PACKAGE Earn $0.68 to $0.72 per mile, depending on experience Earn $1,009.19 - $2,066.25 per week depending on experience, routes, regular attendance, and length of service Full pay package also includes other accessorial c…",,56795.6,https://www.adzuna.com/land/ad/5729317492?se=vLwLXalP8RGW6f6in5-hXA&utm_medium=api&utm_source=abfa41a4&v=D72ADA59E9C4B1D106261A9081736B48F3CA437F,5729317492,56795.6,2026-05-14T10:10:22Z,Adzuna::API::Response::Location,"Camas, Clark County","['US', 'Washington', 'Clark County', 'Camas']",Adzuna::API::Response::Company,System Transport,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxNzQ5OSIsInMiOiJ2THdMWGFsUDhSR1c2ZjZpbjUtaFhBIn0.UKfM8YjnutZE36BBipi0_Ql35Rnb9QWeYhsHE8g_fkg,0,38.977541,-91.504884,Adzuna::API::Response::Job,CDL-A Truck Driver - Home Daily - Earn Up to $90k/Year,"Job Description Sysco is Now Hiring Local CDL-A Delivery Drivers in Columbia, MO! Earn Up to $90,000 per Year Including Base and Incentives Home Daily - Comprehensive Benefits We offer our colleagues the opportunity to grow personally and professionally, to contribute to the success of a dynamic organization, and to serve others in a manner that exceeds their expectations. We’re looking for talented, hard-working individuals to join our team. Come grow with us and let us show you why Sysco is a…",,0.0,https://www.adzuna.com/land/ad/5729317499?se=vLwLXalP8RGW6f6in5-hXA&utm_medium=api&utm_source=abfa41a4&v=9645B291B883D9663F7EAA6189BC9DF268A79891,5729317499,90000.0,2026-05-14T10:10:22Z,Adzuna::API::Response::Location,"Montgomery City, Montgomery County","['US', 'Missouri', 'Montgomery County', 'Montgomery City']",Adzuna::API::Response::Company,Sysco,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkx3TFhhbFA4UkdXNmY2aW41LWhYQSIsImkiOiI1NzI5MzE3NDg5In0.bIVkX2SiTQnV_kXrFH9i262Aqx5OMiQTY1L9adrYkgk,1,42.632246,-73.765437,Adzuna::API::Response::Job,Senior Electrical Estimator,"Job Description Company Overview Upchurch is a rapidly growing , full-service building engineering company providing mechanical, plumbing, HVAC, and electrical services across the southeastern United States. Founded in 1970 and headquartered in Horn Lake, MS, Upchurch has grown through both organic expansion and strategic acquisitions , establishing a strong reputation for quality, reliability, and service excellence. We offer end-to-end solutions—from design and installation to ongoing mainten…",,113212.3,https://www.adzuna.com/details/5729317489?utm_medium=api&utm_source=abfa41a4,5729317489,113212.3,2026-05-14T10:10:22Z,Adzuna::API::Response::Location,"Albany, Albany County","['US', 'New York', 'Albany County', 'Albany']",Adzuna::API::Response::Company,Upchurch,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxNzQ4NCIsInMiOiJ2THdMWGFsUDhSR1c2ZjZpbjUtaFhBIn0.gJUl38UrPVZYjyj6bKE953zNKBgVZxP0NqEor6LIUFU,0,46.164217,-68.23225,Adzuna::API::Response::Job,CDL-A Truck Driver - Earn $55k-$92k/Year,"Job Description Heartland Express is Now Hiring Dedicated Regional CDL-A Truck Drivers Earn $55,000-$92,000 per Year - Home Weekly Quarterly Safety Bonus - No-Touch Freight (Must have a valid CDL-A license and 6 months of experience.) Advantages for Dedicated CDL-A Truck Drivers: Earn $55,000-$92,000 per year Average pay is $64,000 per year Home weekly Quarterly safety bonus: 1-3 CPM Dry van freight: no-touch freight  drop & hook Up to $2,000 401(k) match available Learn More About the Heartlan…",,55000.0,https://www.adzuna.com/land/ad/5729317484?se=vLwLXalP8RGW6f6in5-hXA&utm_medium=api&utm_source=abfa41a4&v=CE04657F6CFF59FCEB534BCD4764B95243DB2187,5729317484,92000.0,2026-05-14T10:10:22Z,Adzuna::API::Response::Location,"Merrill, Aroostook County","['US', 'Maine', 'Aroostook County', 'Merrill']",Adzuna::API::Response::Company,Heartland Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxNzQ3NiIsInMiOiJ2THdMWGFsUDhSR1c2ZjZpbjUtaFhBIn0.nNEG5iurgz-W6WYS9DZXrj5oB5jgqnyPBogugHNvZDo,1,33.35193,-111.821087,Adzuna::API::Response::Job,Registered Nurse (RN) - ICU,"Job Description Job Summary Provides professional nursing care within an assigned unit. Coordinates care planning with other disciplines. Position renders individualized, age specific and direct bedside nursing care based on the nursing process and patient needs. Acts as a supervisor by assessing, planning, delegating and utilizing independent judgement in directing other healthcare employees for the provision of patient care. Systematically evaluates the quality and effectiveness of nursing pr…",,57128.16,https://www.adzuna.com/land/ad/5729317476?se=vLwLXalP8RGW6f6in5-hXA&utm_medium=api&utm_source=abfa41a4&v=64D2722661407BE0079EDB2A3EF00C8BA20377E3,5729317476,57128.16,2026-05-14T10:10:22Z,Adzuna::API::Response::Location,"Gilbert, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Gilbert']",Adzuna::API::Response::Company,Abrazo Central Hospital,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkx3TFhhbFA4UkdXNmY2aW41LWhYQSIsImkiOiI1NzI5MzE3NDg2In0.BgohLGd-ak5bmpilLGeMrDhxP6urYetKcvwuRVjUQm4,1,41.422532,-87.985886,Adzuna::API::Response::Job,CDL-A Truck Driver - 100% No-Touch Freight,"Job Description Paschall Truck Lines is Now Hiring CDL-A Solo and Team Drivers! Solos Earn Up To 64 CPM - Teams Earn Up To 79 CPM Split! We appreciate our drivers so much that we gave them the company! Anyone can say thank you, but at PTL, we put our appreciation in your pocket by paying you for the time you served, regardless of your MOS. PTL – 85 years in business and growing! A valid Class A CDL and 3 months of first-seat experience is required for this position. Top Pay & Benefits: Solo Dri…",,137016.16,https://www.adzuna.com/land/ad/5729317486?se=vLwLXalP8RGW6f6in5-hXA&utm_medium=api&utm_source=abfa41a4&v=E805333D22243EFBA56E50A3A666A16901E6861F,5729317486,137016.16,2026-05-14T10:10:22Z,Adzuna::API::Response::Location,"Manhattan, Will County","['US', 'Illinois', 'Will County', 'Manhattan']",Adzuna::API::Response::Company,Paschall Truck Lines,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkx3TFhhbFA4UkdXNmY2aW41LWhYQSIsImkiOiI1NzI5MzE3NDU2In0.VZ4HajtsaUgGyZAy2FjnmAI34JIBBXkl69rcYFCcc3A,1,32.704575,-87.59584,Adzuna::API::Response::Job,CDL-A Truck Driver - Recent Grads Welcome,"Job Description Melton Truck Lines is Now Hiring Recent CDL-A Graduates and Entry Level Drivers! Comprehensive Flatbed Training No-Touch Freight - Flexible Home Time Earn $1,300-$1,500 gross pay per week, PLUS $100 Tarp Pay - which translates to an additional $10,000 or more in annual compensation! Competitive Pay that Keeps You Ahead: Average $65,000 - $75,000 gross in your first year New drivers can receive 3 raises within their 1st year! Up to $10,000 in tuition reimbursement Comprehensive h…",,70359.57,https://www.adzuna.com/land/ad/5729317456?se=vLwLXalP8RGW6f6in5-hXA&utm_medium=api&utm_source=abfa41a4&v=98722F9893BD931892009A94D66DA0C72F6A0700,5729317456,70359.57,2026-05-14T10:10:21Z,Adzuna::API::Response::Location,"Greensboro, Hale County","['US', 'Alabama', 'Hale County', 'Greensboro']",Adzuna::API::Response::Company,Melton Truck Lines,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkx3TFhhbFA4UkdXNmY2aW41LWhYQSIsImkiOiI1NzI5MzE3NDY4In0.zsff_NUORraWXpDplww7zQ-Pf_Xs90GmCNhgVl4tMak,1,37.56,-77.45,Adzuna::API::Response::Job,CDL-A Truck Driver,"Job Description C.R. England is Now Hiring CDL-A Truck Driver for a Flex Fleet! Average $78,000 Annually* - Earn $325 per Load Valid CDL-A and 3 months of current experience required This lane is not suitable for students, recent grads, or trainees This Dedicated Flex Fleet Offers: 3 weeks out, 3-4 days home Drivers average $78,000 annually* Earn $325 per load with 2-3 loads per week CPM band rates - a verages based on 1 years of experience 3 - 6 mos.: 55 CPM 13 mos. - 24 mos.: 57 CPM 25 mos. -…",,63486.97,https://www.adzuna.com/land/ad/5729317468?se=vLwLXalP8RGW6f6in5-hXA&utm_medium=api&utm_source=abfa41a4&v=4200499A436726FAAF77B1C23BF3A7D68BB358A4,5729317468,63486.97,2026-05-14T10:10:21Z,Adzuna::API::Response::Location,"Richmond, Richmond County","['US', 'Virginia', 'Richmond County', 'Richmond']",Adzuna::API::Response::Company,C.R. England,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkx3TFhhbFA4UkdXNmY2aW41LWhYQSIsImkiOiI1NzI5MzE3NDQ3In0.tp2orZ3LL_O4pb4aYvArNpNnFFIrOQQ-AlLp5RL3l_0,1,43.889435,-111.891487,Adzuna::API::Response::Job,CDL-A Truck Driver - Home Weekly,"Job Description Heartland Express is Now Hiring Regional CDL-A Truck Drivers Earn $50,000-$68,000 per Year - Home Weekly Quarterly Safety Bonus - No-Touch Freight Advantages for Regional CDL-A Truck Drivers: Earn $50,000-$68,000 per year Average is $52,000 per year Average weekly pay is $1,074 per week Top drivers have earned up to $1,251 per week Home weekly Quarterly safety bonus: 1-3 CPM Average miles: 2,000 per week Dry van freight: no-touch freight  drop & hook Up to $2,000 401(k) match av…",,84555.34,https://www.adzuna.com/land/ad/5729317447?se=vLwLXalP8RGW6f6in5-hXA&utm_medium=api&utm_source=abfa41a4&v=8C6DD5E266457A552469BA21C78F7388E0624530,5729317447,84555.34,2026-05-14T10:10:21Z,Adzuna::API::Response::Location,"Plano, Madison County","['US', 'Idaho', 'Madison County', 'Plano']",Adzuna::API::Response::Company,Heartland Express,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkx3TFhhbFA4UkdXNmY2aW41LWhYQSIsImkiOiI1NzI5MzE3NDUyIn0.J_kVE3hl6BxA9jxcfpyf9faq2PdVOssiec6h7MQFaKY,1,41.97464,-91.659066,Adzuna::API::Response::Job,CDL-A Truck Driver - Home Weekly,"Job Description LeFebvre Companies is now hiring Regional CDL-A Drivers Get Paid, Get Home, & Drive in Style! Earn $65,000-$85,000 in Your 1st Year - Home Weekly We only offer flatbed positions (Must have a valid CDL-A license and 12 months of experience.) What We Offer: Great Pay: Earn $65,000-$85,000 in your first year Weekly Home Time: No more weeks away from home - Get back to what matters! Top Equipment: Drive Kenworth T800s, T880s, W900s, and Peterbilt 567s - All equipment is well maintai…",,66366.91,https://www.adzuna.com/land/ad/5729317452?se=vLwLXalP8RGW6f6in5-hXA&utm_medium=api&utm_source=abfa41a4&v=721A4B06B2D59E719026D4FBF69218E3BF840B45,5729317452,66366.91,2026-05-14T10:10:21Z,Adzuna::API::Response::Location,"Cedar Rapids, Linn County","['US', 'Iowa', 'Linn County', 'Cedar Rapids']",Adzuna::API::Response::Company,LeFebvre Companies,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxNzQ2MCIsInMiOiJ2THdMWGFsUDhSR1c2ZjZpbjUtaFhBIn0.MC2L_P0Ua5qU6XID7WCfO1RPk7JHquz169fgNkxoog4,1,39.995619,-82.674334,Adzuna::API::Response::Job,"Local CDL-A Truck Driver - Home Daily  $10,000 Sign-On Bonus","Job Description Hogan Transports is now hiring CDL-A Truck Drivers in Delaware, OH! CDL-A Drivers - Home Daily - Earn Up to $98,000 Annually! $10,000 Sign-On Bonus for Experienced Drivers* Why Choose Hogan? Average weekly pay of $1,540 - $1,650 Top drivers earning $98,000 annually $0.68-$0.70 CPM, based on experience* $10,000 sign-on bonus for experienced drivers* Annual mileage pay increases* Rider policy* Driver referral program = unlimited earning potential Vacation and holiday pay Medical, …",,92537.44,https://www.adzuna.com/land/ad/5729317460?se=vLwLXalP8RGW6f6in5-hXA&utm_medium=api&utm_source=abfa41a4&v=4B700313D2BED49B1BDF9D013EDE3FFB0647B427,5729317460,92537.44,2026-05-14T10:10:21Z,Adzuna::API::Response::Location,"Pataskala, Licking County","['US', 'Ohio', 'Licking County', 'Pataskala']",Adzuna::API::Response::Company,Hogan Transports,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxNzQ0OCIsInMiOiJ2THdMWGFsUDhSR1c2ZjZpbjUtaFhBIn0.BJwINqJ4v6boePk0J620NHy912PUbX2SdCPvUeWlzKg,0,40.425869,-86.908066,Adzuna::API::Response::Job,"CDL-A Truck Driver - Earn Up To $90,000/Year","Job Description Pioneer is Now Hiring CDL-A Flatbed Company Drivers! Earn Up to $90,000 per Year - $5,000 Sign-On Bonus Mostly Home Weekly - Full Healthcare Benefits Top Company Driver Benefits: Top drivers earn up to $90,000 per year Average $1,500-$1,800 weekly gross pay Average $1,200-$1,500 weekly net pay Home weekly or bi-weekly We strive to get our drivers home on weekends $5,000 sign-on bonus $3,000 referral bonus Detention pay Direct Deposit, paid out every Friday Full benefits with BCB…",,0.0,https://www.adzuna.com/land/ad/5729317448?se=vLwLXalP8RGW6f6in5-hXA&utm_medium=api&utm_source=abfa41a4&v=38AFD8A8BD35FC9C0247A18CDCE729954FD2CDE5,5729317448,90000.0,2026-05-14T10:10:21Z,Adzuna::API::Response::Location,"West Lafayette, Tippecanoe County","['US', 'Indiana', 'Tippecanoe County', 'West Lafayette']",Adzuna::API::Response::Company,Pioneer,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkx3TFhhbFA4UkdXNmY2aW41LWhYQSIsImkiOiI1NzI5MzE3NDU4In0.2oL2tU3zo93L9D7TPv_kbN7LITM-Rlmh-E0IokiocKA,1,43.7633,-91.568476,Adzuna::API::Response::Job,CDL-A Truck Driver,"Job Description Koch Trucking is Now Hiring Dedicated CDL-A Truck Drivers Average $80,000 Annually  $1,500 Hiring Bonus Top Performers Earn $85,000 Annually! (Must have a valid CDL-A license and 1 year of expereince.) Top Pay & Benefits: Average $80,000 annually - Top performers earn $85,000 annually Starting pay: 60 CPM based on experience Home time: Weekly $1,500 hiring bonus Drop & stop pay: Average an additional $10,000 annually No-touch freight Additional Benefits: All trucks are 3 years o…",,77718.53,https://www.adzuna.com/land/ad/5729317458?se=vLwLXalP8RGW6f6in5-hXA&utm_medium=api&utm_source=abfa41a4&v=6809763F2FA74C8C265B8B398D9C6FE9C8F0592B,5729317458,77718.53,2026-05-14T10:10:21Z,Adzuna::API::Response::Location,"Houston, Houston County","['US', 'Minnesota', 'Houston County', 'Houston']",Adzuna::API::Response::Company,Koch Trucking,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkx3TFhhbFA4UkdXNmY2aW41LWhYQSIsImkiOiI1NzI5MzE3NDUzIn0.BlrK7xQgY-ZPEI5aJcYNDK4dM38CtGAQvWu0wF1Gy74,1,42.049467,-92.908038,Adzuna::API::Response::Job,CDL-A Truck Driver - Home Weekly,"Job Description LeFebvre Companies is now hiring Regional CDL-A Drivers Get Paid, Get Home, & Drive in Style! Earn $65,000-$85,000 in Your 1st Year - Home Weekly We only offer flatbed positions (Must have a valid CDL-A license and 12 months of experience.) What We Offer: Great Pay: Earn $65,000-$85,000 in your first year Weekly Home Time: No more weeks away from home - Get back to what matters! Top Equipment: Drive Kenworth T800s, T880s, W900s, and Peterbilt 567s - All equipment is well maintai…",,69544.7,https://www.adzuna.com/land/ad/5729317453?se=vLwLXalP8RGW6f6in5-hXA&utm_medium=api&utm_source=abfa41a4&v=7D7FA2B3B16B5F423F3721FC24CAA5093E3D65DD,5729317453,69544.7,2026-05-14T10:10:21Z,Adzuna::API::Response::Location,"Marshalltown, Marshall County","['US', 'Iowa', 'Marshall County', 'Marshalltown']",Adzuna::API::Response::Company,LeFebvre Companies,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkx3TFhhbFA4UkdXNmY2aW41LWhYQSIsImkiOiI1NzI5MzE3NDQyIn0.09Tr44Lxm4Mv7PVhgKewOrb7GTJ6ZzF4iRY0uIurFQs,1,25.530532,-80.488267,Adzuna::API::Response::Job,Lead CT Tech FT Days,"Job Description DESCRIPTION Performs diagnostic procedures utilizing radiation detection and imaging equipment. Provides quality care to patients of all age groups, from newborn to elderly, according to department standards. Completes established competencies for the position within designated introductory period. Other related duties as assigned. RESPONSIBILITIES Produces high quality images in a safe and efficient manner. Completes required exams; sends studies to reading station for radiolog…",,144874.08,https://www.adzuna.com/land/ad/5729317442?se=vLwLXalP8RGW6f6in5-hXA&utm_medium=api&utm_source=abfa41a4&v=3E1C08A7EF5FE177C17C0AB21BFA75DF8A5F189C,5729317442,144874.08,2026-05-14T10:10:21Z,Adzuna::API::Response::Location,"Redland, Miami-Dade County","['US', 'Florida', 'Miami-Dade County', 'Redland']",Adzuna::API::Response::Company,Nacogdoches Med Ctr S Campus,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMxNzQ3MCIsInMiOiJ2THdMWGFsUDhSR1c2ZjZpbjUtaFhBIn0.7lcNHp2fmAv8q74ochg9cJnDf4nqFjhQaAt6Hka-gL8,1,39.57178,-75.467142,Adzuna::API::Response::Job,CDL-A Flatbed Truck Driver,"Job Description System Transport is Now Hiring Experienced CDL-A Flatbed Drivers Earn $56,888.00 - $109,383.56 per Year - Full Benefits Now Hiring For: Experienced flatbed CDL-A drivers OTR route Driver Benefits: GREAT PAY PACKAGE Earn $0.55 to $0.60 per mile, depending on experience Earn $1,094.00 - $2,103.53 per week depending on experience, routes, regular attendance, and length of service Full pay package also includes other accessorial compensation to include tarp pay, stop pay, detention …",,55864.64,https://www.adzuna.com/land/ad/5729317470?se=vLwLXalP8RGW6f6in5-hXA&utm_medium=api&utm_source=abfa41a4&v=D312F125CF49B68AFD9A15013A9C1F8A4DCC8524,5729317470,55864.64,2026-05-14T10:10:21Z,Adzuna::API::Response::Location,"Salem, Salem County","['US', 'New Jersey', 'Salem County', 'Salem']",Adzuna::API::Response::Company,System Transport,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
