title,salary_max,redirect_url,longitude,__CLASS__,id,adref,description,contract_time,created,salary_is_predicted,salary_min,latitude,category.tag,category.label,category.__CLASS__,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,contract_type
Direct Support Professional,50939.95,https://www.adzuna.com/land/ad/5863102763?se=PP_NkHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=CEB93E5A335C472F57C75160E04BF345F26C82C1,-100.42414,Adzuna::API::Response::Job,5863102763,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwMjc2MyIsInMiOiJQUF9Oa0hLbDhSR2NmS1llX2NJcHZBIn0.oCwwCTGYNyE2nU688w3aqcSr4HNsve230YMuyKbV_z0,"As a Direct Support Professional at Sevita, you’ll provide person-centered care to individuals in home and community settings, supporting daily living, health, and independence. In this Nonprofit & Social Services role within Community & Social Services, you’ll assist with personal care, skill-building, and community outings while implementing individualized service plans. You’ll document services, follow safety and health protocols, and collaborate with families and care teams. Sevita offers t…",,2026-08-31T13:45:07Z,1,50939.95,31.454111,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Tom Green County', 'Veribest']",Adzuna::API::Response::Location,"Veribest, Tom Green County",Sevita,Adzuna::API::Response::Company,
CT Technologist,151500.72,https://www.adzuna.com/land/ad/5863102782?se=PP_NkHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=F94B25E7634639A7FA0EE96F3B4355209FC1198B,-96.7857,Adzuna::API::Response::Job,5863102782,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwMjc4MiIsInMiOiJQUF9Oa0hLbDhSR2NmS1llX2NJcHZBIn0.1_rhvNJUJuzETdKU8_MAZBgLmIYz2L22kiv0m90mA8A,"Essentia Health is seeking a skilled CT Technologist to perform high-quality CT imaging for diagnostic and interventional procedures. In this role, you will operate CT scanners, follow imaging protocols, and ensure accurate patient positioning while maintaining radiation safety standards. You’ll verify orders, screen patients for contraindications, start IVs for contrast administration, and monitor patients throughout exams. Working closely with radiologists, nurses, and other team members, you…",,2026-08-31T13:45:07Z,1,151500.72,46.87447,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'North Dakota', 'Cass County', 'Fargo']",Adzuna::API::Response::Location,"Fargo, Cass County",Essentia Health,Adzuna::API::Response::Company,
Behavior Analyst,74112.24,https://www.adzuna.com/land/ad/5863102768?se=PP_NkHKl8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=96561C7D9BB50C0764289B3F25421A7BFEF28C19,-84.284895,Adzuna::API::Response::Job,5863102768,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwMjc2OCIsInMiOiJQUF9Oa0hLbDhSR2NmS1llX2NJcHZBIn0.Z6Xd2AKcH-OYY7WxwscL7vdymqodj5Z1-AvR5H6mGsc,"As an ABA Behavior Analyst at Hope Network in the Healthcare & Medical Services department, you will design and oversee evidence-based ABA programs for individuals with disabilities or disadvantages. You will conduct functional assessments, develop and monitor individualized treatment plans, and lead data-driven decision-making. In this inclusive, compassionate culture, you’ll collaborate closely with families and interdisciplinary teams while supervising and coaching behavior technicians. Hope…",,2026-08-31T13:45:07Z,1,74112.24,42.691124,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Michigan', 'Ingham County', 'Williamston']",Adzuna::API::Response::Location,"Williamston, Ingham County",Hope Network,Adzuna::API::Response::Company,
Cardiac Cath Lab Tech RCIS,106341.96,https://www.adzuna.com/land/ad/5863102780?se=ImqzkXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=6E9027D578A685B6030115A50A8EF5EC625B7E30,-96.765058,Adzuna::API::Response::Job,5863102780,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW1xemtYS2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzMTAyNzgwIn0.WmIYcSnUQq7yv9TEgxMhthdTiE837gLH1EwEr3U0pOo,"Methodist Health System is seeking a Cardiac Cath Lab Tech RCIS to join our Healthcare & Medical Services team. In this vital role, you will assist with diagnostic and interventional cardiac catheterization procedures, ensuring safe, accurate imaging and hemodynamic monitoring. The ideal candidate demonstrates strong technical competence, follows strict sterile and radiation safety protocols, and collaborates closely with cardiologists and nursing staff. You will support patients before, during…",,2026-08-31T13:45:07Z,1,106341.96,32.760168,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Dallas', 'Highland Park']",Adzuna::API::Response::Location,"Highland Park, Dallas",Methodist Health System,Adzuna::API::Response::Company,
Cardiovascular Technologist,56913.2,https://www.adzuna.com/land/ad/5863102772?se=ImqzkXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=504B754B85F9C7500B975B8E46EF359DD8F16C18,-96.9485,Adzuna::API::Response::Job,5863102772,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwMjc3MiIsInMiOiJJbXF6a1hLbDhSR0VlTEk3RG90bjRRIn0.ey_QpeSOnWpC9oUaFSdHPcqxaug1x48tqWtSTr-yMv8,"Methodist Health System is seeking a skilled Cardiovascular Technologist to join our Healthcare & Medical Services team. In this role, you will assist cardiologists with diagnostic and interventional procedures, including cardiac catheterizations, angioplasties, and related imaging studies. Responsibilities include preparing and positioning patients, operating specialized equipment, monitoring vital signs, documenting procedures, and ensuring strict adherence to safety and infection control sta…",,2026-08-31T13:45:07Z,1,56913.2,32.8137,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Dallas', 'Irving']",Adzuna::API::Response::Location,"Irving, Dallas",Methodist Health System,Adzuna::API::Response::Company,
Home Health Registered Nurse Case Manager,81819.59,https://www.adzuna.com/land/ad/5863102771?se=ImqzkXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=5BF48F43E59B094D20A3027FFC92C4CADA1F4E4F,-80.649977,Adzuna::API::Response::Job,5863102771,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW1xemtYS2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzMTAyNzcxIn0.ALqa1YVdzvUfaQMpoy5agb1eWLxcQZMz--ooO_kXEok,"CenterWell Home Health, part of Humana Inc., is seeking a Home Health Registered Nurse Case Manager to deliver compassionate, in-home care to seniors and adults with chronic conditions. In this role, you’ll manage a caseload of patients, conduct comprehensive assessments, develop individualized care plans, and provide skilled nursing services such as wound care, medication management, and patient education. You’ll collaborate closely with an interdisciplinary team to support recovery, manage il…",,2026-08-31T13:45:07Z,1,81819.59,35.497094,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'North Carolina', 'Cabarrus County', 'Fisher Town']",Adzuna::API::Response::Location,"Fisher Town, Cabarrus County",CenterWell Home Health,Adzuna::API::Response::Company,
Hair Stylist,54517.07,https://www.adzuna.com/land/ad/5863102783?se=ImqzkXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=2859FAC29AE92D41129F5B3956205A58BACE937A,-96.9485,Adzuna::API::Response::Job,5863102783,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwMjc4MyIsInMiOiJJbXF6a1hLbDhSR0VlTEk3RG90bjRRIn0.iTtMy7097TKDXIgIPZEpG_HJ_6hMqgWdEjoOZUhoVhk,"Hair Stylist at Sport Clips summary: Sport Clips Haircuts in Tempe is hiring licensed hair stylists and barbers to provide haircuts and customer-focused services in a team-oriented salon environment. The role offers flexible scheduling (part-time, full-time, temporary), competitive pay with base, tips and bonuses, employer-contributed benefits for full-time staff, paid time off, and industry training. Candidates must hold a valid cosmetology or barber license and demonstrate strong interpersona…",part_time,2026-08-31T13:45:07Z,1,54517.07,32.8137,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Dallas', 'Irving']",Adzuna::API::Response::Location,"Irving, Dallas",Sport Clips,Adzuna::API::Response::Company,contract
Home Health Licensed Practical Nurse,102226.62,https://www.adzuna.com/land/ad/5863102770?se=ImqzkXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=F7548BFB257F9C924A1D50690D970E77DBF29D82,-92.66911,Adzuna::API::Response::Job,5863102770,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwMjc3MCIsInMiOiJJbXF6a1hLbDhSR0VlTEk3RG90bjRRIn0.JXuHdjowKPSa77LZz12JIgv5KKj595wcfCrOuWzD6zA,"CenterWell Home Health, part of Humana Inc., is seeking a Home Health Licensed Practical Nurse to deliver compassionate in-home care to seniors and adults with chronic conditions. In this field-based role, you’ll provide skilled nursing services, including medication administration, wound care, and patient education, while closely monitoring patient status and documenting in an EMR. You’ll collaborate with an interdisciplinary team to support safe recovery, manage illness, and promote independe…",,2026-08-31T13:45:07Z,1,102226.62,38.13504,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Missouri', 'Camden County', 'Osage Beach']",Adzuna::API::Response::Location,"Osage Beach, Camden County",CenterWell Home Health,Adzuna::API::Response::Company,
Dentist,165424.89,https://www.adzuna.com/land/ad/5863102779?se=ImqzkXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=E0DC1AA6CA429A77628DB0EE7316B9B2EDF212CB,-121.983603,Adzuna::API::Response::Job,5863102779,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwMjc3OSIsInMiOiJJbXF6a1hLbDhSR0VlTEk3RG90bjRRIn0.ByDcNqjf6Bd-Ih8F2WChZcIoeGska1Ul_-yHZV9LkYY,"Atlanta Gentle Dental is seeking a skilled Dentist to join our dedicated team. Committed to delivering exceptional dental care, we are a thriving practice that blends cutting-edge technology with compassionate service to provide preventive, cosmetic, and restorative treatments. As a member of our team, you will work in a modern facility, equipped with the latest dental technology to ensure the highest standards of care. Our ideal candidate is patient-focused, skilled in a variety of dental proc…",,2026-08-31T13:45:07Z,1,165424.89,47.548034,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Washington', 'King County', 'North']",Adzuna::API::Response::Location,"North, King County",Gentle Dental,Adzuna::API::Response::Company,
PHYSICIAN,190298.14,https://www.adzuna.com/land/ad/5863102756?se=ImqzkXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=FBDBE754125A613FD9EC02C78F475588127A7393,-84.402411,Adzuna::API::Response::Job,5863102756,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW1xemtYS2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzMTAyNzU2In0.nLQln8un8ClMPE-XXgaV39rZX0eD7fV3bjH3HHIyAzQ,"Signify Health seeks a Collaborating Physician to support advanced value-based care programs within our Healthcare & Medical Services department. Partner with nurse practitioners and other clinicians to review cases, ensure clinical quality, and promote evidence-based care in a virtual and community-based setting. You will leverage data-driven insights to optimize patient outcomes, maintain compliant documentation, and provide clinical guidance. Join a mission-driven culture focused on integrit…",,2026-08-31T13:45:06Z,1,190298.14,33.55355,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Georgia', 'Clayton County', 'Riverdale']",Adzuna::API::Response::Location,"Riverdale, Clayton County",Signify Health,Adzuna::API::Response::Company,
Fleet Maintenance Supervisor,55241.29,https://www.adzuna.com/land/ad/5863102761?se=ImqzkXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=3E44F47DD96AA8742336C45D174BB8FBE4C430B1,-81.584791,Adzuna::API::Response::Job,5863102761,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW1xemtYS2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzMTAyNzYxIn0.d2U6LpwjysqOb2TbL7_7xiA9WeBCnqttKH77bSOmsbQ,"Republic Services seeks a Fleet Maintenance Supervisor to lead daily shop operations supporting waste and recycling vehicles. In this role, you will supervise technicians, schedule and prioritize repairs, and ensure preventive maintenance is completed safely and on time. You’ll enforce DOT and company safety standards, manage parts and vendor relationships, and maintain accurate maintenance records. This position is ideal for a hands-on leader who values reliability, teamwork, and sustainabilit…",,2026-08-31T13:45:06Z,1,55241.29,40.656246,maintenance-jobs,Maintenance Jobs,Adzuna::API::Response::Category,"['US', 'Ohio', 'Stark County', 'Justus']",Adzuna::API::Response::Location,"Justus, Stark County",Republic Services,Adzuna::API::Response::Company,
Home Health Licensed Practical Nurse,113211.98,https://www.adzuna.com/land/ad/5863102753?se=ImqzkXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=2548BCAB560F6C19418D3D8A730C5D75D81FCA83,-70.64142,Adzuna::API::Response::Job,5863102753,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwMjc1MyIsInMiOiJJbXF6a1hLbDhSR0VlTEk3RG90bjRRIn0.B5cLqsEHkitmVOhZMYde-2-8Jhugm9cKcuBnYkVzOvs,"CenterWell Home Health, part of Humana Inc., is seeking a Home Health Licensed Practical Nurse to deliver compassionate in-home care to seniors and adults with chronic conditions. In this field-based role, you’ll provide skilled nursing services, including medication administration, wound care, and patient education, while closely monitoring patient status and documenting in an EMR. You’ll collaborate with an interdisciplinary team to support safe recovery, manage illness, and promote independe…",,2026-08-31T13:45:06Z,1,113211.98,41.87292,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Massachusetts', 'Plymouth County', 'Plymouth']",Adzuna::API::Response::Location,"Plymouth, Plymouth County",CenterWell Home Health,Adzuna::API::Response::Company,
Home Health Registered Nurse,57912.54,https://www.adzuna.com/land/ad/5863102762?se=ImqzkXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=B5EE558BA38F2698D981410F210570DC826648A1,-70.769256,Adzuna::API::Response::Job,5863102762,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW1xemtYS2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzMTAyNzYyIn0.L5j-hK0UBijDiQ7MAKNrQ96o-SOj7D2lggUILM4JuJ8,"CenterWell Home Health, part of Humana Inc., is seeking a Home Health Registered Nurse to deliver compassionate, patient-centered care in the comfort of patients’ homes. In this role, you’ll perform comprehensive assessments, develop and implement individualized care plans, administer medications and treatments, and educate patients and caregivers on managing chronic conditions. You’ll collaborate closely with an interdisciplinary team, use innovative tools and electronic documentation, and hel…",,2026-08-31T13:45:06Z,1,57912.54,41.88071,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Massachusetts', 'Plymouth County', 'Carver']",Adzuna::API::Response::Location,"Carver, Plymouth County",CenterWell Home Health,Adzuna::API::Response::Company,
Behavior Analyst,56796.25,https://www.adzuna.com/land/ad/5863102760?se=ImqzkXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=2AB1E4C756608D2828E9FC3107B432AC1E4B1142,-83.689355,Adzuna::API::Response::Job,5863102760,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW1xemtYS2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzMTAyNzYwIn0.jlN2BKcN621WxUj_J9Z4mBrimB0bzFWjFTb3rdzLtSY,"Hope Network is seeking an ABA Behavior Analyst to provide person-centered behavioral services within our Healthcare & Medical Services department. In this role, you will conduct assessments, design and oversee ABA treatment plans, analyze data, and coach caregivers and staff to support individuals with disabilities or disadvantages. You’ll collaborate with an interdisciplinary team in a culture grounded in inclusivity, compassion, and respect. This position offers meaningful impact, profession…",,2026-08-31T13:45:06Z,1,56796.25,43.014298,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Michigan', 'Genesee County', 'Flint']",Adzuna::API::Response::Location,"Flint, Genesee County",Hope Network,Adzuna::API::Response::Company,
Cardiac Cath Lab Tech RCIS,96684.65,https://www.adzuna.com/land/ad/5863102758?se=ImqzkXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=C194B4B72CAD018D9E7DB6455B573385F4027EC5,-96.765058,Adzuna::API::Response::Job,5863102758,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW1xemtYS2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzMTAyNzU4In0.D57gFPYMNRrethuPR8MqfZ0D7JltQctZSZK3HY9vCo4,"Methodist Health System is seeking a Cardiac Cath Lab Tech RCIS to join our Healthcare & Medical Services team. In this on-site role, you will assist cardiologists with diagnostic and interventional cardiac catheterization procedures, ensuring safe, precise imaging and hemodynamic monitoring. Responsibilities include maintaining sterile technique, operating advanced imaging equipment, responding to cardiac emergencies, and providing compassionate, patient-centered care. You’ll collaborate withi…",,2026-08-31T13:45:06Z,1,96684.65,32.760168,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Dallas', 'Highland Park']",Adzuna::API::Response::Location,"Highland Park, Dallas",Methodist Health System,Adzuna::API::Response::Company,
Physical Therapist,151736.98,https://www.adzuna.com/land/ad/5863102754?se=ImqzkXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=EBAEF86554025E5F736574A502688F76616B7030,-96.811298,Adzuna::API::Response::Job,5863102754,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzEwMjc1NCIsInMiOiJJbXF6a1hLbDhSR0VlTEk3RG90bjRRIn0.AYcce_I9YTEz0wPk5sMd61SbsF8sliZ56ROlwZEEfIM,"Altru Rehabilitation Hospital, part of Altru Health System, is seeking a dedicated Physical Therapist to join our Healthcare & Medical Services team. In this role, you will assess, plan, and implement individualized treatment programs for inpatient and outpatient populations to restore function, mobility, and independence. You will collaborate closely with an interdisciplinary team, educate patients and families, and document progress in accordance with regulatory standards. We offer advanced r…",,2026-08-31T13:45:06Z,1,151736.98,47.355285,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Norman County', 'Halstad']",Adzuna::API::Response::Location,"Halstad, Norman County",Altru Rehabilitation Hospital,Adzuna::API::Response::Company,
