description,id,salary_max,salary_is_predicted,salary_min,adref,latitude,redirect_url,longitude,title,created,__CLASS__,category.__CLASS__,category.tag,category.label,location.__CLASS__,location.display_name,location.area,company.display_name,company.__CLASS__,contract_time,contract_type
"Introduction As an IBM Consulting FutureNow Center Intern, you'll work alongside experienced professionals to help solve real business and technology challenges for clients around the world. You'll gain hands-on experience, build in-demand technical and professional skills, and contribute to meaningful projects while learning in a collaborative, team-based environment. This internship is designed to provide meaningful, hands-on experience that prepares students for a potential full-time career …",5849581826,63622.49,1,63622.49,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHBwQzE1NmM4Ukd3QmU2M3pLTUV0dyIsImkiOiI1ODQ5NTgxODI2In0.K4gD3gHjuRVnoxzwgQTPPDSvKDq_xaq9L56GUaV7_4o,42.8849,https://www.adzuna.com/land/ad/5849581826?se=hppC156c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=02653F6F834172487915052AE3102D46BF65DB53,-78.8264,Intern Data Engineers - AI & Analytics - 2027,2026-08-20T08:32:35Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Location,"Cheektowaga, Erie County","['US', 'New York', 'Erie County', 'Cheektowaga']",IBM,Adzuna::API::Response::Company,,
"Job Overview Job Title: Transport Network Engineer Location : Pope Army Airfield, Fort Bragg, NC This position is pending contract award. Job Responsibilities Trace Systems is seeking an experienced Transport Network Engineer to support a global transport network supporting the US Special Operations Command and mission partners. This role supports critical communications infrastructure and may require occasional 24/7 on-call support for operational needs. The Senior Network Engineer will lead t…",5849581814,94067.5,1,94067.5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHBwQzE1NmM4Ukd3QmU2M3pLTUV0dyIsImkiOiI1ODQ5NTgxODE0In0.cxtk4FnRHSA0AVnqowtQFFtfmfH8qD1fS2ZOmpC8vNM,35.631186,https://www.adzuna.com/land/ad/5849581814?se=hppC156c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=6F2E2C4DAC71AE4F72161787D39964AF42AC7A6B,-79.472486,Transport Network Engineer,2026-08-20T08:32:35Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Location,"North Carolina, US","['US', 'North Carolina']",Trace Systems,Adzuna::API::Response::Company,,
"Job Family: SAAS/PAAS/Cloud Consulting Travel Required: Up to 10% Clearance Required: Ability to Obtain Public Trust What You Will Do: We are looking for a hands-on senior software engineer with deep knowledge of Microsoft Power Apps, including Microsoft Dynamics 365 developer. An expert on Power Apps to design, configure and develop custom solutions in Microsoft Power platform. The candidate will take an active role in supporting and building on the MPP application. The candidate will have exc…",5849581816,125137.61,1,125137.61,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHBwQzE1NmM4Ukd3QmU2M3pLTUV0dyIsImkiOiI1ODQ5NTgxODE2In0.3mCNm8NXcbw9ZwunOWgX7iDLunho34_kBoO8EZ3Kxb8,,https://www.adzuna.com/land/ad/5849581816?se=hppC156c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=08C17883B1382037F03A25D3D93B918AAD136880,,Microsoft Dynamics 365 Developer,2026-08-20T08:32:35Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Location,US,['US'],Navigant Consulting,Adzuna::API::Response::Company,,
"We are seeking a DevOps Engineer to build, manage, and scale the automation, tooling, and delivery pipelines supporting our research and trading platforms. You will work closely with the Systems team to refine deployment workflows, maintain internal operational tools, and expand our capabilities. Responsibilities Container Orchestration: Manage and optimize Kubernetes environments and workload deployments. CI/CD Pipeline Engineering: Design, build, and maintain deployment pipelines to support d…",5849581795,124065.66,1,124065.66,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTU4MTc5NSIsInMiOiJocHBDMTU2YzhSR3dCZTYzektNRXR3In0.FFtsg2O_ym4adMLfEo0rSUbpOrPivWadu8wUuRpmczY,41.052959,https://www.adzuna.com/land/ad/5849581795?se=hppC156c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=07A1B3DC39DC5AE7AE519E54BDAB39736C87F82D,-73.538799,DevOps Engineer (USA),2026-08-20T08:32:34Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Location,"Stamford, Fairfield County","['US', 'Connecticut', 'Fairfield County', 'Stamford']",Trexquant Investment,Adzuna::API::Response::Company,,
"Nordson PPS , a global leader in Polymer Processing Systems, is seeking an experienced and highly motivated individual to join our team. We are committed to creating a diverse and inclusive workplace, and we are looking for candidates who share that same commitment. Summary of the role As a member of our team, you will have the opportunity to work in a dynamic and collaborative environment, where your ideas and contributions will be valued and respected. The Nordson PPS Field Service Engineer p…",5849581800,129489.45,1,129489.45,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTU4MTgwMCIsInMiOiJocHBDMTU2YzhSR3dCZTYzektNRXR3In0.QGH2cy2qXy6_KD-oUQzFdimXvtMmcR3VOAkgyTC8BUU,35.631186,https://www.adzuna.com/land/ad/5849581800?se=hppC156c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=EDF14EED03B3193FA90C4B23E3B2F8C98644F970,-79.472486,Senior Field Service Engineer,2026-08-20T08:32:34Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Location,"North Carolina, US","['US', 'North Carolina']",Nordson Corporation,Adzuna::API::Response::Company,,
"ESP Associates, Inc. is seeking a Special Inspector / Senior Engineering Technician (CMT) to perform inspection and testing services related to, but not limited to: soils, foundations, reinforced concrete, structural masonry, fireproofing and post-tensioned concrete. Responsibilities: Review and understand project related drawings, specifications, and applicable building codes Perform Special Inspections in the field for project document and code compliance Perform routine and advanced field te…",5849581801,90063.64,1,90063.64,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHBwQzE1NmM4Ukd3QmU2M3pLTUV0dyIsImkiOiI1ODQ5NTgxODAxIn0.voz5UXA-9HLS_YhMo8HitBYmG1MXkOarJTYCumIk_mQ,32.7762,https://www.adzuna.com/land/ad/5849581801?se=hppC156c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=B04375687481A02858CFB1033B6402FCA0E1920B,-79.931,Special Inspector / Senior Engineering Technician (CMT),2026-08-20T08:32:34Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Location,"James Island, Charleston County","['US', 'South Carolina', 'Charleston County', 'James Island']","ESP Associates, PA",Adzuna::API::Response::Company,,
"Overview Come intern with us in Pinehurst, North Carolina! Work and train with the industry's finest professionals! FlatironDragados' Intern Program provides challenging and rewarding work opportunities for college students majoring in Civil Engineering and Construction Management. As an Intern, you will be given the opportunity to apply your academic training and skills in a real-world setting at any number of project locations. In addition, you will assist the Project Manager, Project Enginee…",5849581796,45327.37,1,45327.37,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHBwQzE1NmM4Ukd3QmU2M3pLTUV0dyIsImkiOiI1ODQ5NTgxNzk2In0.MIXr-Nyo2Fe8jtDR41nvX4EhJqhXXPdD2nJ2luf_euE,35.196639,https://www.adzuna.com/land/ad/5849581796?se=hppC156c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=739036BE9EAB4258D426E673BB0E00C470694667,-79.46662,Field Engineer Intern,2026-08-20T08:32:34Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Location,"Pinehurst, Moore County","['US', 'North Carolina', 'Moore County', 'Pinehurst']",Flatiron Construction Corp.,Adzuna::API::Response::Company,,
"Edgewater Technical Associates is seeking qualified candidates for a Cybersecurity Analyst opportunity in Oak Ridge, TN. Position Summary: This position supports cybersecurity compliance, risk management, and information system security activities within a U.S. Department of Energy (DOE) environment. Duties and Responsibilities: Develops and implements plans for establishing and maintaining risk management approach documentation in compliance with DOE Order 205.1B, Chg. 2, the DOE Cyber Securit…",5849581803,103038.02,1,103038.02,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHBwQzE1NmM4Ukd3QmU2M3pLTUV0dyIsImkiOiI1ODQ5NTgxODAzIn0.Uo26PK1PtUgRikKpQtvnQe9qGfngRwKw_RLRF-9o5UQ,36.021034,https://www.adzuna.com/land/ad/5849581803?se=hppC156c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=B427BDC0520C1F0CE3F14F00BF005216116D3743,-84.252726,Cybersecurity Analyst,2026-08-20T08:32:34Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Location,"Oak Ridge, Anderson County","['US', 'Tennessee', 'Anderson County', 'Oak Ridge']",Edgewater Technical Associates,Adzuna::API::Response::Company,,
"Overview As Microsoft continues to push the boundaries of AI, we are on the lookout for passionate individuals to work with us on the most interesting and challenging AI questions of our time. Our vision is bold and broad - to build systems that have true artificial intelligence across agents, applications, services, and infrastructure. It's also inclusive: we aim to make AI accessible to all - consumers, businesses, developers - so that everyone can realize its benefits. Microsoft AI Experienc…",5849581798,215044.39,1,215044.39,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHBwQzE1NmM4Ukd3QmU2M3pLTUV0dyIsImkiOiI1ODQ5NTgxNzk4In0.C_ty_nlQNmp5LUj6oOauPmcYMkdkCzZ2BuBNKNvhUi8,37.39308,https://www.adzuna.com/land/ad/5849581798?se=hppC156c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=BF07F5F51C0327670747C29286DCE2F32DC2C04A,-122.07702,"Principal AI Platform Engineer - AI Experiences, Copilot Engineering",2026-08-20T08:32:34Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Location,"Mountain View, Santa Clara County","['US', 'California', 'Santa Clara County', 'Mountain View']",Microsoft Corporation,Adzuna::API::Response::Company,,
"Position Overview Power your future with Qualus as a Senior Substation Engineer. Substation Design Engineers are responsible for designing substations utilizing applicable codes and client standards. Typical design to include general arrangement, equipment and electrical layout, elevation views, cable trench, grounding, conduit drawings, details, bills of material, and AC and DC power systems. This position may be based in Lake Mary, FL; Palm Beach Gardens, FL; Las Vegas, NV or Boise, ID. Respo…",5849581799,91265.48,1,91265.48,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTU4MTc5OSIsInMiOiJocHBDMTU2YzhSR3dCZTYzektNRXR3In0.Jibfj7f5c-gF79ZEWKUjnRp4spkwz7QnWwqikbcjv0M,26.807032,https://www.adzuna.com/land/ad/5849581799?se=hppC156c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=2D2334220183F41145D8ECD9606A60D496C8DE95,-80.081429,Lead Engineer - Substation Physical Design,2026-08-20T08:32:34Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Location,"Palm Beach Gardens, Palm Beach County","['US', 'Florida', 'Palm Beach County', 'Palm Beach Gardens']",Qualis LLC,Adzuna::API::Response::Company,,
"Insider Threat Detection Engineer Location New York Business Area Legal, Compliance, and Risk Ref  10051993 Description & Requirements What's the role? The Staff Risk and Investigations team within Bloomberg's Chief Information Security Office (CISO) is responsible for implementing an Insider Threat program across Bloomberg, including designing and building dynamic models focused on detecting anomalous user behavior and other high-risk events. Bloomberg is seeking a highly capable individual to…",5849581804,282066.78,1,282066.78,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTU4MTgwNCIsInMiOiJocHBDMTU2YzhSR3dCZTYzektNRXR3In0.Pl6lVo73zq5u6wH2_ARexjGLdQCmEkRyDCit4eEbRkA,40.75284,https://www.adzuna.com/land/ad/5849581804?se=hppC156c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=47DC596D360610D894ACC97AD62E1B3201050535,-73.97528,Insider Threat Detection Engineer,2026-08-20T08:32:34Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Location,"Grand Central, Manhattan","['US', 'New York', 'New York City', 'Manhattan', 'Grand Central']",Bloomberg L.P.,Adzuna::API::Response::Company,,
"Overview As a Microsoft Data Center Project Manager (DCPM), you will perform troubleshooting for service incidents, manage assigned projects to meet service delivery objectives as well escalate to appropriate stakeholders to remove obstacles. You will also follow safety policies and procedures and participate in root cause analysis (RCA) of incidents. This job will allow you to build a solid understanding of data center procedures, engage in collaboration across various teams as well as provide…",5849581802,100929.61,1,100929.61,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHBwQzE1NmM4Ukd3QmU2M3pLTUV0dyIsImkiOiI1ODQ5NTgxODAyIn0.LE-fxJ0R8nMaKzTWD0cAyekVHS0kPEdlYv4Sq-aZRTU,29.43937,https://www.adzuna.com/land/ad/5849581802?se=hppC156c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=97E7FDEF1131CF3E5F37D498706BDDB1C394C358,-98.45883,Data Center Program Manager,2026-08-20T08:32:34Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Location,"Fort Sam Houston, Bexar County","['US', 'Texas', 'Bexar County', 'Fort Sam Houston']",Microsoft Corporation,Adzuna::API::Response::Company,,
"Software Engineer III, Cloud Services Brain Health Accelerator The Allen Institute accelerates science for a healthier world through large-scale research designed to answer some of the most complex questions in biology. Our multi-disciplinary teams generate foundational knowledge, tools, and data to understand how our brain, cells, and immune system work. We share our work openly so others can build on it, move faster, and ask bigger questions. We drive discovery forward and create new possibil…",5849581791,210629.6,1,210629.6,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTU4MTc5MSIsInMiOiJocHBDMTU2YzhSR3dCZTYzektNRXR3In0.asDXWzYvh-e1ymVJ2mD5M9Zf7qvDY9I3n-X5tM9ukoI,47.606389,https://www.adzuna.com/land/ad/5849581791?se=hppC156c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=50D9735E53BB3A9646FDB633027D05AF23F632E6,-122.330833,"Software Engineer III, Cloud Services - Brain Health",2026-08-20T08:32:34Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Location,"Times Square, King County","['US', 'Washington', 'King County', 'Times Square']",The Allen Institute for Brain Science,Adzuna::API::Response::Company,,
"AI Research Scientist - AI Biological Design The Allen Institute accelerates science for a healthier world through large-scale research designed to answer some of the most complex questions in biology. Our multi-disciplinary teams generate foundational knowledge, tools, and data to understand how our brain, cells, and immune system work. We share our work openly so others can build on it, move faster, and ask bigger questions. We drive discovery forward and create new possibilities for improvin…",5849581786,163212.55,1,163212.55,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHBwQzE1NmM4Ukd3QmU2M3pLTUV0dyIsImkiOiI1ODQ5NTgxNzg2In0.W8E-exFShE9JoMf3LTqU5DUd4RZE-CUdIZJLcLIRqQ8,47.606389,https://www.adzuna.com/land/ad/5849581786?se=hppC156c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=C31B3808D8DDE6E1CC53A8D0FB4E44C8CE479EBD,-122.330833,AI Research Scientist - AI Biological Design,2026-08-20T08:32:33Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Adzuna::API::Response::Location,"Times Square, King County","['US', 'Washington', 'King County', 'Times Square']",The Allen Institute for Brain Science,Adzuna::API::Response::Company,,
"MongoDB Professional Services (PS) works with customers of all shapes and sizes, in all verticals, from tier-1 banks to small web startups, on a variety of exciting use cases. This role solves technically sophisticated problems, gains incredible cross-stack experience, works with top-notch people in the business, networks with industry leaders, and sees new places - all in a day's work! MongoDB PS exists to support the development of our customers' vision, accelerate customers' time to value, a…",5849581789,108988.23,1,108988.23,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHBwQzE1NmM4Ukd3QmU2M3pLTUV0dyIsImkiOiI1ODQ5NTgxNzg5In0.TdPuL86hPs7twO85BuFFN1zz-EV8w2BacMqpmjPWbFk,,https://www.adzuna.com/land/ad/5849581789?se=hppC156c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=1E9E2F640E667CADC2EAB644E8963FA910C922FC,,Senior Consulting Engineer,2026-08-20T08:32:33Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Location,US,['US'],"mongoDB, inc",Adzuna::API::Response::Company,,
"Join Us in Making a Difference in the Lives of Those Defending Our Nation! Why SURVICE? Come join the SURVICE Engineering mission to protect, enhance, and enable those who defend the United States. Since 1981, we have supported the DoD community, as well as Homeland Security, advanced technologies, environmental, and commercial markets. Our employees have backgrounds in engineering, physics, mathematics, chemistry, computer science, acquisition, technical writing, training, and other technical …",5849581784,94060.59,1,94060.59,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTU4MTc4NCIsInMiOiJocHBDMTU2YzhSR3dCZTYzektNRXR3In0.2migCk7P6GuaR2seJBuqEempAO7mkzIVWJbcMxOA8Yc,39.47382,https://www.adzuna.com/land/ad/5849581784?se=hppC156c8RGwBe63zKMEtw&utm_medium=api&utm_source=abfa41a4&v=4A259D05C729782FF7C03325A93F0BEA4DD491ED,-76.23594,Systems Administrator,2026-08-20T08:32:33Z,Adzuna::API::Response::Job,Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Location,"Belcamp, Harford County","['US', 'Maryland', 'Harford County', 'Belcamp']",Survice Engineering Company,Adzuna::API::Response::Company,,
