salary_is_predicted,created,redirect_url,id,description,title,salary_max,adref,__CLASS__,salary_min,category.tag,category.label,category.__CLASS__,location.area,location.display_name,location.__CLASS__,company.__CLASS__,company.display_name,longitude,latitude,contract_time,contract_type
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127729?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=138B6FA1A1CA4A58445F0DF5299C1544739F16FD,5728127729,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU9UTk4tTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI3NzI5In0.83ORGZktMkK1LN3Qm7NjiAKLfjVT9j4QwD3EgGJIn1Y,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Wisconsin', 'La Crosse County', 'West Salem']","West Salem, La Crosse County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-91.085509,43.898936,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127742?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=1AC16B961F85305E251F2489D25AEA3D6A5C3AA0,5728127742,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzc0MiIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.7gZONLVxBabdmnoRf1dnv5Tu7yDMsdXdCzdDV_Pthss,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Scott County', 'McCausland']","McCausland, Scott County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-90.4602,41.82354,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127724?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=E0B8758B4DB72B46C1D49D6A8E93375C40178A74,5728127724,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU9UTk4tTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI3NzI0In0.wHWA68bbIN5Mi2XbChhNM7DyxTfxnTGKzGAN_qtTh3o,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Clayton County', 'Guttenberg']","Guttenberg, Clayton County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-91.105355,42.768611,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127737?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=F8123A14B5819CCD178C803A6AE84CA6DC9AC5E4,5728127737,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzczNyIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.6kmCG0gpxxe8Excr3SgOVTmt1QsF5KdsuC7UqGoelgw,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Dubuque County', 'Cascade']","Cascade, Dubuque County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-91.008904,42.295854,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127752?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=1F8D84B1AE167F4FC2E88B2C8A1F19BD3A03A467,5728127752,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzc1MiIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.-H6kiKr7B1e7sjFDLsgZ8BzvqY7UAIFOSe3KwKEOoLY,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Mower County', 'Austin']","Austin, Mower County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-92.98494,43.65048,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127726?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=88FBB158605A351CF1F19BC5D7222499C147A8EB,5728127726,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzcyNiIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.cpedf1j_3c3UdhQbEXl-MU8Oc1cKnWEQsSKcZQqei0o,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Pipestone County', 'Pipestone']","Pipestone, Pipestone County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-96.322415,44.008372,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127758?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=AB177D2BE70B33C00203021062CD4D9230E423E8,5728127758,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU9UTk4tTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI3NzU4In0.DWhnM6lFXL1mO2V8Wr6MIdgUukFdgdQiMeO84AuDNDk,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Clayton County', 'Strawberry Point']","Strawberry Point, Clayton County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-91.525515,42.688142,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127743?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=78CF885B7A10D8D34A49CDB9F176251A871DADA0,5728127743,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzc0MyIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.id2NA5NT8rNnMEBCOWInCldAAiKlsCv9byz55APqHX8,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Dubuque County', 'Epworth']","Epworth, Dubuque County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-90.92868,42.44082,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127720?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=293A2B9FD6FD0924CF3D885B44E713BF1A10275A,5728127720,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzcyMCIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.2riYthn85zAzKkKfbeQDXF0Eaqe3P-P9-cGKhebn6gU,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Woodbury County', 'Sergeant Bluff']","Sergeant Bluff, Woodbury County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-96.349961,42.398317,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127749?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=652D33E8F5BB70668EF65C8354A6B004AA2ACE9D,5728127749,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU9UTk4tTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI3NzQ5In0.uD2yVwbsYvaspLtIhUESd5liBTqS8yE1Zh7PlMEHsKk,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Clayton County', 'Monona']","Monona, Clayton County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-91.381588,43.061071,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127735?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=30267E07A191CB3CB7F83847869BE7458DCE3471,5728127735,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Class A CDL Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzczNSIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.0hq_baqIelp6ISBOkbAg16UO4WFeqvuFK4CZa30oJ7Y,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Iowa', 'Dubuque County', 'Cascade']","Cascade, Dubuque County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-91.008904,42.295854,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127764?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=F4BC5BD808E7405D1FCF08AA135F43A34F1A1DA9,5728127764,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzc2NCIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.N-f6pz8tYfWyz1wtKhydRyDOF62F-WIy7XcxhlQME4Q,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Olmsted County', 'Stewartville']","Stewartville, Olmsted County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-92.485976,43.857456,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127760?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=40373C0285E9AD381A90032443F3D255AD0E77DC,5728127760,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU9UTk4tTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI3NzYwIn0.n9lbxEtVaUeu6Ks_l9Fk2V3YByW4zYcnchDqbo_cz4g,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Dodge County', 'Kasson']","Kasson, Dodge County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-92.751743,44.034741,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127718?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=FA081EC5BEABC3719AC51C930E80442F82503304,5728127718,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzcxOCIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.JKGErhsee0TpikfOrfWwr06B4V_uKiUnnby02SP3tRY,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Missouri', 'Clinton County', 'Plattsburg']","Plattsburg, Clinton County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-94.456285,39.564816,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127732?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=304A0AE6AC51A5F7A97FE0B1EAA5B6681BD691C9,5728127732,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",Truck Driver Company - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU9UTk4tTk84UkdLc0lPYnhnUmplZyIsImkiOiI1NzI4MTI3NzMyIn0.PzELtSjmoRJzdhCBVNZ5anuF1XzHJxS_yDkjT3SMGaI,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Nicollet County', 'Saint Peter']","Saint Peter, Nicollet County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-93.962073,44.331185,full_time,
0,2026-05-13T11:23:05Z,https://www.adzuna.com/land/ad/5728127747?se=yOTNN-NO8RGKsIObxgRjeg&utm_medium=api&utm_source=abfa41a4&v=2EAA6E095207CB6880D316D184FF456BEAD6E153,5728127747,"CDL A Company Reefer Driver OTR. CDL A Regional Truck Driver – Weekly Pay: $1,150–$2,170 We’re hiring experienced CDL A truck drivers for regional routes offering consistent miles, competitive pay, and modern equipment. If you're looking for a reliable truck driving job with great home time and strong benefits, this opportunity is for you. Position Details Average 2,200–2,500 miles per week 100% no-touch freight Refrigerated and frozen loads; occasional dry van Occasional drop and hook Pay & Bo…",CDL-A Company Driver - 6mo EXP Required - OTR - Reefer - $1.15k - $2.17k per week - Decker,112840.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEyNzc0NyIsInMiOiJ5T1ROTi1OTzhSR0tzSU9ieGdSamVnIn0.ViWTIL-qc55gWE3i1VscwjaJIvzAMZcp42jGop693R8,Adzuna::API::Response::Job,59800.0,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Minnesota', 'Pipestone County', 'Pipestone']","Pipestone, Pipestone County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Decker,-96.322415,44.008372,full_time,
