adref,description,salary_is_predicted,__CLASS__,longitude,salary_max,salary_min,redirect_url,created,latitude,title,contract_type,id,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_time
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NTg0NSIsInMiOiJYZ1V2T1plazhSRzJaT2RHdGExQkFBIn0.B1nH2G5wrq7wh6CHSMGp4aUMvzAmFqz_MXvOozHlcL4,"Job Description Job Description Seeking Independent Contractors to Perform Insurance Property Surveys ! Davies Risk Services is looking for independent contractors to perform insurance property Surveys. This is a great opportunity for full-time or part-time work. Our contractors survey both residential and commercial properties. The survey includes taking photos of the property, obtaining property details and overall conditions, providing reports in a timely manner and submitting a report onlin…",1,Adzuna::API::Response::Job,,48658.12,48658.12,https://www.adzuna.com/land/ad/5862355845?se=XgUvOZek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=F64F7DF6739F2867B5A80B018F42882FFC059165,2026-08-30T12:47:06Z,,Insurance Loss Control Surveyor,,5862355845,admin-jobs,Adzuna::API::Response::Category,Admin Jobs,Davies Risk Services,Adzuna::API::Response::Company,US,Adzuna::API::Response::Location,['US'],
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NTgyOCIsInMiOiJYZ1V2T1plazhSRzJaT2RHdGExQkFBIn0.K22Igu9La2st1Goxt4oe1sLI9k_F7FovLcOBuWnMlLo,"CDL-A OTR Truck Driver | Earn Up to $2,100/Week. Now hiring across 22 home-weekly regions · Seats fill fast — same-day recruiter callbacks APL CARGO INC EXCELLENCE IN MOTION SOLO CDL-A REEFER · OTR · HIRING NOW 22 LOCATIONS WITH HOME WEEKLY 34-hr restart at home · check if your ZIP qualifies REAL MILES. REAL PAYCHECKS. APL Cargo is hiring experienced solo reefer drivers who want steady miles, a truck that runs, and a company that answers the phone. Straight talk : this is true OTR — you're out …",0,Adzuna::API::Response::Job,-111.644149,118040.0,85800.0,https://www.adzuna.com/details/5862355828?utm_medium=api&utm_source=abfa41a4,2026-08-30T12:47:06Z,40.23316,CDL-A Company Driver - 1yr EXP Required - OTR - Reefer - $85.8k - $118.04k per year - APL Cargo,,5862355828,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,APL Cargo,Adzuna::API::Response::Company,"Provo Canyon, Utah County",Adzuna::API::Response::Location,"['US', 'Utah', 'Utah County', 'Provo Canyon']",full_time
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NTgxMyIsInMiOiJYZ1V2T1plazhSRzJaT2RHdGExQkFBIn0.--pouPSKM0Hrx84_rwccwFv1HVABFpLzO1bk3xkMrP8,"CDL A Truck Driving Job - OTR Company Driver | Reefer .     –     DRIVERS WANTED — MORE PAY. MORE OPTIONS. MORE CONTROL.  Tired of one-size-fits-all pay?  It’s time to drive for a company that lets YOU choose how you get paid.  NEW FLEXIBLE PAY PLANS  Whether you want steady miles, big bonuses, or percentage-based earnings…  We have a plan built for YOUR driving style.   MILEAGE BONUS PLAN (Run more. Earn more.) • Base: $0.61 REEFER •  $0.10 per mile BONUS after 9,500 miles (paid monthly) • Up …",1,Adzuna::API::Response::Job,-81.552062,114964.21,114964.21,https://www.adzuna.com/details/5862355813?utm_medium=api&utm_source=abfa41a4,2026-08-30T12:47:06Z,39.254219,Truck Driver Company - 1yr EXP Required - OTR - Reefer - Artur Express Inc.,,5862355813,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Artur Express Inc.,Adzuna::API::Response::Company,"Fort Neal, Wood County",Adzuna::API::Response::Location,"['US', 'West Virginia', 'Wood County', 'Fort Neal']",full_time
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGdVdk9aZWs4UkcyWk9kR3RhMUJBQSIsImkiOiI1ODYyMzU1ODU3In0.3YWpe4a7xNE5NRthvjzxqS5QwoF7LBjNzaqYXu912-8,"CDL-A OTR Truck Driver | Earn Up to $2,100/Week. Now hiring across 22 home-weekly regions · Seats fill fast — same-day recruiter callbacks APL CARGO INC EXCELLENCE IN MOTION SOLO CDL-A REEFER · OTR · HIRING NOW 22 LOCATIONS WITH HOME WEEKLY 34-hr restart at home · check if your ZIP qualifies REAL MILES. REAL PAYCHECKS. APL Cargo is hiring experienced solo reefer drivers who want steady miles, a truck that runs, and a company that answers the phone. Straight talk : this is true OTR — you're out …",0,Adzuna::API::Response::Job,-82.434952,118040.0,85800.0,https://www.adzuna.com/details/5862355857?utm_medium=api&utm_source=abfa41a4,2026-08-30T12:47:06Z,38.403958,CDL-A Company Driver - 1yr EXP Required - OTR - Reefer - $85.8k - $118.04k per year - APL Cargo,,5862355857,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,APL Cargo,Adzuna::API::Response::Company,"Beverly Hills, Cabell County",Adzuna::API::Response::Location,"['US', 'West Virginia', 'Cabell County', 'Beverly Hills']",full_time
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGdVdk9aZWs4UkcyWk9kR3RhMUJBQSIsImkiOiI1ODYyMzU1ODcwIn0.DXK_Q69QqR48Q5lopRVyMlcRLkjfcNKtvr6o36MlMHY,"CDL-A OTR Truck Driver | Earn Up to $2,100/Week. Now hiring across 22 home-weekly regions · Seats fill fast — same-day recruiter callbacks APL CARGO INC EXCELLENCE IN MOTION SOLO CDL-A REEFER · OTR · HIRING NOW 22 LOCATIONS WITH HOME WEEKLY 34-hr restart at home · check if your ZIP qualifies REAL MILES. REAL PAYCHECKS. APL Cargo is hiring experienced solo reefer drivers who want steady miles, a truck that runs, and a company that answers the phone. Straight talk : this is true OTR — you're out …",0,Adzuna::API::Response::Job,-78.860499,118040.0,85800.0,https://www.adzuna.com/details/5862355870?utm_medium=api&utm_source=abfa41a4,2026-08-30T12:47:06Z,38.471105,CDL-A Company Driver - 1yr EXP Required - OTR - Reefer - $85.8k - $118.04k per year - APL Cargo,,5862355870,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,APL Cargo,Adzuna::API::Response::Company,"Harrisonburg, Harrisonburg City",Adzuna::API::Response::Location,"['US', 'Virginia', 'Harrisonburg City', 'Harrisonburg']",full_time
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NTg5MiIsInMiOiJYZ1V2T1plazhSRzJaT2RHdGExQkFBIn0.FXltVHOjoDg_b20XVAyWn6Wq85uYNceLgATZUyJK1vQ,"Job Description Job Description Floor Technician – Adult Care Facility We are hiring a Floor Technician to maintain clean, polished floors and ensure a safe environment for our residents. Responsibilities: - Perform floor care duties: mop, strip, wax, buff - Operate floor machines and follow safety guidelines - Assist with cleaning as assigned Requirements: - Prior experience preferred - Reliable, strong attention to detail Job Type: Full-time Schedule: Includes evening and weekend shifts",1,Adzuna::API::Response::Job,-76.566053,61614.71,61614.71,https://www.adzuna.com/land/ad/5862355892?se=XgUvOZek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=16952B161E9C8431FCEF45A97398CBF8F29357E1,2026-08-30T12:47:06Z,42.931734,Overnight Floor Tech,,5862355892,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,North Brook Heights Home For Adults,Adzuna::API::Response::Company,"Auburn, Cayuga County",Adzuna::API::Response::Location,"['US', 'New York', 'Cayuga County', 'Auburn']",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGdVdk9aZWs4UkcyWk9kR3RhMUJBQSIsImkiOiI1ODYyMzU1ODM1In0.9yDD42WzxhbpHqUmQWXoBbQRcBEYgQCdNihKwMnzg4k,"CDL-A OTR Truck Driver | Earn Up to $2,100/Week. Now hiring across 22 home-weekly regions · Seats fill fast — same-day recruiter callbacks APL CARGO INC EXCELLENCE IN MOTION SOLO CDL-A REEFER · OTR · HIRING NOW 22 LOCATIONS WITH HOME WEEKLY 34-hr restart at home · check if your ZIP qualifies REAL MILES. REAL PAYCHECKS. APL Cargo is hiring experienced solo reefer drivers who want steady miles, a truck that runs, and a company that answers the phone. Straight talk : this is true OTR — you're out …",0,Adzuna::API::Response::Job,-81.552062,118040.0,85800.0,https://www.adzuna.com/details/5862355835?utm_medium=api&utm_source=abfa41a4,2026-08-30T12:47:06Z,39.254219,Class A CDL Company Driver - 1yr EXP Required - OTR - Reefer - $85.8k - $118.04k per year - APL Cargo,,5862355835,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,APL Cargo,Adzuna::API::Response::Company,"Fort Neal, Wood County",Adzuna::API::Response::Location,"['US', 'West Virginia', 'Wood County', 'Fort Neal']",full_time
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NTkwMCIsInMiOiJYZ1V2T1plazhSRzJaT2RHdGExQkFBIn0.rKibfmZVgnUhH6YhsHWPJ4Ysp3dTwKwukDIjntljNVU,Job Description Job Description Benefits: 401(k) 401(k) matching Competitive salary Dental insurance Employee discounts Flexible schedule Health insurance Opportunity for advancement Training & development Vision insurance Wellness resources At Retro Fitness our Personal Trainers are more than just fitness professionals. They are coaches motivators and relationship builders. As a Personal Trainer you will help members achieve real results while driving PT revenue and contributing to the overall…,1,Adzuna::API::Response::Job,-96.631746,80309.95,80309.95,https://www.adzuna.com/land/ad/5862355900?se=XgUvOZek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=79CDD276333DFE6251A6371C0DFE9AA44A0FE629,2026-08-30T12:47:06Z,32.936887,Certified Personal Trainer,,5862355900,sales-jobs,Adzuna::API::Response::Category,Sales Jobs,"Lift RF Texas, LLC",Adzuna::API::Response::Company,"Garland, Dallas",Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Garland']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NTgzNyIsInMiOiJYZ1V2T1plazhSRzJaT2RHdGExQkFBIn0.7jnEgIvPUOYoq6laULX2iptXpl4BJsGVi3EcMQpa0NM,"Job Description Job Description Are you ready to seize an outstanding opportunity to advance your real estate career? The Turley Team invites you to explore a realm of boundless potential! At The Turley Team we invite you to embark on a journey of professional growth and achievement that transcends the ordinary. Our team is facing an exciting challenge - we're inundated with leads! Month after month, our agents achieve remarkable success, all thanks to our technology-driven approach and aggress…",1,Adzuna::API::Response::Job,-117.735685,76955.91,76955.91,https://www.adzuna.com/land/ad/5862355837?se=XgUvOZek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=CEDEF2A5B069CD5ED1B5971138A537C2407C31BB,2026-08-30T12:47:06Z,40.972958,Real Estate Agent,,5862355837,sales-jobs,Adzuna::API::Response::Category,Sales Jobs,The Turley Team,Adzuna::API::Response::Company,"Winnemucca, Humboldt County",Adzuna::API::Response::Location,"['US', 'Nevada', 'Humboldt County', 'Winnemucca']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NTg4MyIsInMiOiJYZ1V2T1plazhSRzJaT2RHdGExQkFBIn0.SrZAzxAoW3OLGmrqrlWFgUnr7jABK7uo8Rvo-wffMtU,"CDL A Truck Driving Job - OTR Company Driver | Reefer .     –     DRIVERS WANTED — MORE PAY. MORE OPTIONS. MORE CONTROL.  Tired of one-size-fits-all pay?  It’s time to drive for a company that lets YOU choose how you get paid.  NEW FLEXIBLE PAY PLANS  Whether you want steady miles, big bonuses, or percentage-based earnings…  We have a plan built for YOUR driving style.   MILEAGE BONUS PLAN (Run more. Earn more.) • Base: $0.61 REEFER •  $0.10 per mile BONUS after 9,500 miles (paid monthly) • Up …",1,Adzuna::API::Response::Job,-80.6733,109065.48,109065.48,https://www.adzuna.com/details/5862355883?utm_medium=api&utm_source=abfa41a4,2026-08-30T12:47:06Z,40.07598,Truck Driver Company - 1yr EXP Required - OTR - Reefer - Artur Express Inc.,,5862355883,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Artur Express Inc.,Adzuna::API::Response::Company,"Bethlehem, Ohio County",Adzuna::API::Response::Location,"['US', 'West Virginia', 'Ohio County', 'Bethlehem']",full_time
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NTg0MCIsInMiOiJYZ1V2T1plazhSRzJaT2RHdGExQkFBIn0.2K0UaeimzvkyGzrxjH7M2Llk7zMM1sjO49arznuxrGs,"CDL-A OTR Truck Driver | Earn Up to $2,100/Week. Now hiring across 22 home-weekly regions · Seats fill fast — same-day recruiter callbacks APL CARGO INC EXCELLENCE IN MOTION SOLO CDL-A REEFER · OTR · HIRING NOW 22 LOCATIONS WITH HOME WEEKLY 34-hr restart at home · check if your ZIP qualifies REAL MILES. REAL PAYCHECKS. APL Cargo is hiring experienced solo reefer drivers who want steady miles, a truck that runs, and a company that answers the phone. Straight talk : this is true OTR — you're out …",0,Adzuna::API::Response::Job,-111.990929,118040.0,85800.0,https://www.adzuna.com/details/5862355840?utm_medium=api&utm_source=abfa41a4,2026-08-30T12:47:06Z,41.269487,CDL-A Company Driver - 1yr EXP Required - OTR - Reefer - $85.8k - $118.04k per year - APL Cargo,,5862355840,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,APL Cargo,Adzuna::API::Response::Company,"Harrisville, Weber County",Adzuna::API::Response::Location,"['US', 'Utah', 'Weber County', 'Harrisville']",full_time
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NTg4NSIsInMiOiJYZ1V2T1plazhSRzJaT2RHdGExQkFBIn0.NFNCCbNMufTI9vtFG9ht-sWiH_a47fiyWsK_WrZVE0M,"Job Description Job Description Behavior Technician At Kaleidoscope ABA, we know great teams start with great people – join us to make a meaningful impact every day, in an environment where you’ll feel valued and inspired. Why Choose Us? Work-Life Balance - Your wellbeing matters. You’ll enjoy a consistent schedule with no late nights or weekends! Competitive Pay - We value your skills and dedication. We offer pay that reflects your expertise and commitment to making a difference in the lives o…",1,Adzuna::API::Response::Job,,42200.18,42200.18,https://www.adzuna.com/land/ad/5862355885?se=XgUvOZek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=36B407C2D29CBE7D46774153500536B2C40B42CD,2026-08-30T12:47:06Z,,Behavior Therapist,,5862355885,social-work-jobs,Adzuna::API::Response::Category,Social work Jobs,Kaleidoscope ABA,Adzuna::API::Response::Company,US,Adzuna::API::Response::Location,['US'],
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGdVdk9aZWs4UkcyWk9kR3RhMUJBQSIsImkiOiI1ODYyMzU1ODg3In0.qu9BbQdD5NHzKHi3-oyRk38cwfL4r_hS3hBCH6k11gQ,"CDL-A OTR Truck Driver | Earn Up to $2,100/Week. Now hiring across 22 home-weekly regions · Seats fill fast — same-day recruiter callbacks APL CARGO INC EXCELLENCE IN MOTION SOLO CDL-A REEFER · OTR · HIRING NOW 22 LOCATIONS WITH HOME WEEKLY 34-hr restart at home · check if your ZIP qualifies REAL MILES. REAL PAYCHECKS. APL Cargo is hiring experienced solo reefer drivers who want steady miles, a truck that runs, and a company that answers the phone. Straight talk : this is true OTR — you're out …",0,Adzuna::API::Response::Job,-81.552062,118040.0,85800.0,https://www.adzuna.com/details/5862355887?utm_medium=api&utm_source=abfa41a4,2026-08-30T12:47:06Z,39.254219,CDL-A Company Driver - 1yr EXP Required - OTR - Reefer - $85.8k - $118.04k per year - APL Cargo,,5862355887,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,APL Cargo,Adzuna::API::Response::Company,"Fort Neal, Wood County",Adzuna::API::Response::Location,"['US', 'West Virginia', 'Wood County', 'Fort Neal']",full_time
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGdVdk9aZWs4UkcyWk9kR3RhMUJBQSIsImkiOiI1ODYyMzU1ODIzIn0.wfrg2vzs8whVx2i3dXhLAIxeKjOhkjZZTI1or3hBc3I,"Job Description Job Description Join us today at our Pandora Boutique! This location is exclusively Pandora-branded owned and operated by REEDS Jewelers, a family-run company celebrating excellence since 1946. REEDS is known for its high standards of quality, personalized service, and ethical leadership in the jewelry and luxury retail industry. Learn more about our story and career opportunities at REEDS.jobs. About Pandora Pandora is a global leader in self-expression through jewelry, renowne…",1,Adzuna::API::Response::Job,-79.940956,63104.99,63104.99,https://www.adzuna.com/land/ad/5862355823?se=XgUvOZek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=18A6E92558311AEA15185C6A2CC87053D6EFD16F,2026-08-30T12:47:06Z,37.270578,"Assistant Manager - Pandora Boutique, Valley View Mall",,5862355823,retail-jobs,Adzuna::API::Response::Category,Retail Jobs,REEDS Jewelers,Adzuna::API::Response::Company,"Roanoke, Roanoke County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Roanoke County', 'Roanoke']",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGdVdk9aZWs4UkcyWk9kR3RhMUJBQSIsImkiOiI1ODYyMzU1ODU0In0.kzDMH-mIZqFiiufQjgcSUfyoQRL_s-W-wGStMik7-og,"CDL-A OTR Truck Driver | Earn Up to $2,100/Week. Now hiring across 22 home-weekly regions · Seats fill fast — same-day recruiter callbacks APL CARGO INC EXCELLENCE IN MOTION SOLO CDL-A REEFER · OTR · HIRING NOW 22 LOCATIONS WITH HOME WEEKLY 34-hr restart at home · check if your ZIP qualifies REAL MILES. REAL PAYCHECKS. APL Cargo is hiring experienced solo reefer drivers who want steady miles, a truck that runs, and a company that answers the phone. Straight talk : this is true OTR — you're out …",0,Adzuna::API::Response::Job,-113.600689,118040.0,85800.0,https://www.adzuna.com/details/5862355854?utm_medium=api&utm_source=abfa41a4,2026-08-30T12:47:06Z,37.119476,Truck Driver Company - 1yr EXP Required - OTR - Reefer - $85.8k - $118.04k per year - APL Cargo,,5862355854,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,APL Cargo,Adzuna::API::Response::Company,"Santa Clara, Washington County",Adzuna::API::Response::Location,"['US', 'Utah', 'Washington County', 'Santa Clara']",full_time
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1NTgyNSIsInMiOiJYZ1V2T1plazhSRzJaT2RHdGExQkFBIn0.IU6qCF1eQi6oj1Us7CvyXCKap6BrPURqjY5buFe-M3c,"Job Description Job Description About Lonnie Lischka Company We build the groundwork for large developments, land restoration, and infrastructure projects that keep communities running. We’ve built a team that looks out for each other and takes pride in doing things the right way. Around here, it’s not just about getting the job done well; it’s about working with good people and creating an environment where effort is noticed, and progress is rewarded. We work hard to provide for our families b…",1,Adzuna::API::Response::Job,-95.751048,57322.01,57322.01,https://www.adzuna.com/land/ad/5862355825?se=XgUvOZek8RG2ZOdGta1BAA&utm_medium=api&utm_source=abfa41a4&v=E13BCA39FCDCE94215B7C6C639D1E3AE813AA224,2026-08-30T12:47:06Z,29.826018,Heavy Equipment Mechanic,,5862355825,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Lonnie Lischka Company,Adzuna::API::Response::Company,"Katy, Harris County",Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Katy']",
